nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
11002;2000;Antwerpen;69237;108;REGIONAAL ZIEKENHUIS HEILIG HART;Leuven;25;0.00036107861404
11002;2000;Antwerpen;69237;109;RZ HEILIG HART TIENEN;Tienen;5;7.221572281e-05
11002;2000;Antwerpen;69237;110;KLINIEK ST.- JAN;Brussel;14;0.00020220402386
11002;2000;Antwerpen;69237;111;EUROPAZIEKENHUIZEN V.Z.W.;Ukkel;10;0.00014443144561
11002;2000;Antwerpen;69237;117;AZ DELTA;Roeselare;17;0.00024553345754
11002;2000;Antwerpen;69237;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Aalst (Oost-Vlaanderen);82;0.00118433785404
11002;2000;Antwerpen;69237;140;AZ SINT-LUCAS;Brugge;67;0.00096769068562
11002;2000;Antwerpen;69237;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;120;0.00173317734737
11002;2000;Antwerpen;69237;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Brussel;6;8.665886737e-05
11002;2000;Antwerpen;69237;164;VIVALIA - HOPITAL DE MARCHE;Marche-en-Famenne;9;0.00012998830105
11002;2000;Antwerpen;69237;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Aalst (Oost-Vlaanderen);16;0.00023109031298
11002;2000;Antwerpen;69237;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvoorde;48;0.00069327093895
11002;2000;Antwerpen;69237;217;ALGEMEEN ZIEKENHUIS ST. ELISABETH;Zottegem;6;8.665886737e-05
11002;2000;Antwerpen;69237;243;JESSA ZIEKENHUIS;Hasselt;41;0.00059216892702
11002;2000;Antwerpen;69237;249;CENTRE DE SANTE DES FAGNES;Chimay;6;8.665886737e-05
11002;2000;Antwerpen;69237;266;POLE HOSPITALIER JOLIMONT - SITE MONS - WARQUIGNIES;Bergen;5;7.221572281e-05
11002;2000;Antwerpen;69237;290;AZ SINT-LUCAS;Gent;46;0.00066438464983
11002;2000;Antwerpen;69237;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;7567;0.10929127489637
11002;2000;Antwerpen;69237;308;AZ HERENTALS;Herentals;99;0.00142987131158
11002;2000;Antwerpen;69237;310;AZ WEST;Veurne;27;0.00038996490316
11002;2000;Antwerpen;69237;322;UZ LEUVEN;Leuven;1025;0.01480422317547
11002;2000;Antwerpen;69237;332;CHIREC - DELTA;Oudergem;43;0.00062105521614
11002;2000;Antwerpen;69237;371;ZIEKENHUIS OOST-LIMBURG;Genk;38;0.00054883949333
11002;2000;Antwerpen;69237;392;AZ ZENO;Knokke-Heist;77;0.00111212213123
11002;2000;Antwerpen;69237;395;ST.-ANDRIESZIEKENHUIS;Tielt (West-Vlaanderen);10;0.00014443144561
11002;2000;Antwerpen;69237;396;AZ GROENINGE;Kortrijk;16;0.00023109031298
11002;2000;Antwerpen;69237;397;O.L.V. VAN LOURDES ZIEKENHUIS WAREGEM;Waregem;5;7.221572281e-05
11002;2000;Antwerpen;69237;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Sint-Lambrechts-Woluwe;68;0.00098213383018
11002;2000;Antwerpen;69237;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;49;0.00070771408351
11002;2000;Antwerpen;69237;412;HOPITAL DE LA CITADELLE;Luik;16;0.00023109031298
11002;2000;Antwerpen;69237;525;AZ DAMIAAN;Oostende;19;0.00027441974667
11002;2000;Antwerpen;69237;536;AZ VOORKEMPEN;Malle;244;0.00352412727299
11002;2000;Antwerpen;69237;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);256;0.00369744500773
11002;2000;Antwerpen;69237;670;UNIVERSITAIR ZIEKENHUIS;Gent;361;0.00521397518668
11002;2000;Antwerpen;69237;682;AZ MONICA;Antwerpen;9560;0.13807646200731
11002;2000;Antwerpen;69237;689;IMELDA ZIEKENHUIS;Bonheiden;101;0.0014587576007
11002;2000;Antwerpen;69237;706;CLINIQUE ST.-LUC;Namen;5;7.221572281e-05
11002;2000;Antwerpen;69237;709;ZIEKENHUIS GEEL;Geel;62;0.00089547496281
11002;2000;Antwerpen;69237;710;AZ KLINA;Brasschaat;2745;0.03964643182114
11002;2000;Antwerpen;69237;712;AZ DIEST;Diest;9;0.00012998830105
11002;2000;Antwerpen;69237;713;AZ JAN PALFIJN;Gent;33;0.00047662377053
11002;2000;Antwerpen;69237;714;SINT-FRANCISCUS ZIEKENHUIS;Heusden-Zolder;11;0.00015887459018
11002;2000;Antwerpen;69237;715;ST. TRUDO ZIEKENHUIS;Sint-Truiden;7;0.00010110201193
11002;2000;Antwerpen;69237;716;AZ VESALIUS;Tongeren;15;0.00021664716842
11002;2000;Antwerpen;69237;717;ZIEKENHUIS OOST-LIMBURG - CAMPUS MAAS EN KEMPEN;Genk;6;8.665886737e-05
11002;2000;Antwerpen;69237;718;CHU CHARLEROI - HOPITAL CIVIL MARIE CURIE;Charleroi;8;0.00011554515649
11002;2000;Antwerpen;69237;719;NOORDERHART - MARIAZIEKENHUIS;Pelt;11;0.00015887459018
11002;2000;Antwerpen;69237;723;CHIREC - SARE;Anderlecht;12;0.00017331773474
11004;2530;Boechout;1708;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;175;0.10245901639344
11004;2530;Boechout;1708;26;AZ SINT-MAARTEN;Mechelen;28;0.01639344262295
11004;2530;Boechout;1708;97;HEILIG HART ZIEKENHUIS;Lier;339;0.19847775175644
11004;2530;Boechout;1708;99;GZA- ZIEKENHUIZEN;Antwerpen;645;0.37763466042155
11004;2530;Boechout;1708;104;AZ RIVIERENLAND;Rumst;11;0.00644028103044
11004;2530;Boechout;1708;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;245;0.14344262295082
11004;2530;Boechout;1708;308;AZ HERENTALS;Herentals;6;0.00351288056206
11004;2530;Boechout;1708;322;UZ LEUVEN;Leuven;23;0.01346604215457
11004;2530;Boechout;1708;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Sint-Lambrechts-Woluwe;7;0.00409836065574
11004;2530;Boechout;1708;670;UNIVERSITAIR ZIEKENHUIS;Gent;5;0.00292740046838
11004;2530;Boechout;1708;682;AZ MONICA;Antwerpen;180;0.10538641686183
11004;2530;Boechout;1708;689;IMELDA ZIEKENHUIS;Bonheiden;11;0.00644028103044
11004;2530;Boechout;1708;710;AZ KLINA;Brasschaat;5;0.00292740046838
11005;2850;Boom;2514;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;261;0.10381861575179
11005;2850;Boom;2514;17;AZ MARIA MIDDELARES;Gent;5;0.00198886237072
11005;2850;Boom;2514;26;AZ SINT-MAARTEN;Mechelen;84;0.03341288782816
11005;2850;Boom;2514;63;AZ TURNHOUT;Turnhout;6;0.00238663484487
11005;2850;Boom;2514;77;CHU BRUGMANN;Brussel;6;0.00238663484487
11005;2850;Boom;2514;97;HEILIG HART ZIEKENHUIS;Lier;8;0.00318217979316
11005;2850;Boom;2514;99;GZA- ZIEKENHUIZEN;Antwerpen;299;0.11893396976929
11005;2850;Boom;2514;104;AZ RIVIERENLAND;Rumst;1153;0.45863166268894
11005;2850;Boom;2514;110;KLINIEK ST.- JAN;Brussel;5;0.00198886237072
11005;2850;Boom;2514;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;24;0.00954653937947
11005;2850;Boom;2514;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvoorde;8;0.00318217979316
11005;2850;Boom;2514;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;479;0.19053301511535
11005;2850;Boom;2514;322;UZ LEUVEN;Leuven;26;0.01034208432776
11005;2850;Boom;2514;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Sint-Lambrechts-Woluwe;8;0.00318217979316
11005;2850;Boom;2514;536;AZ VOORKEMPEN;Malle;5;0.00198886237072
11005;2850;Boom;2514;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);13;0.00517104216388
11005;2850;Boom;2514;670;UNIVERSITAIR ZIEKENHUIS;Gent;18;0.00715990453461
11005;2850;Boom;2514;682;AZ MONICA;Antwerpen;36;0.01431980906921
11005;2850;Boom;2514;689;IMELDA ZIEKENHUIS;Bonheiden;10;0.00397772474145
11005;2850;Boom;2514;710;AZ KLINA;Brasschaat;5;0.00198886237072
11007;2150;Borsbeek;1602;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;277;0.1729088639201
11007;2150;Borsbeek;1602;26;AZ SINT-MAARTEN;Mechelen;7;0.0043695380774
11007;2150;Borsbeek;1602;97;HEILIG HART ZIEKENHUIS;Lier;39;0.02434456928839
11007;2150;Borsbeek;1602;99;GZA- ZIEKENHUIZEN;Antwerpen;265;0.16541822721598
11007;2150;Borsbeek;1602;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;225;0.14044943820225
11007;2150;Borsbeek;1602;322;UZ LEUVEN;Leuven;13;0.00811485642946
11007;2150;Borsbeek;1602;536;AZ VOORKEMPEN;Malle;7;0.0043695380774
11007;2150;Borsbeek;1602;682;AZ MONICA;Antwerpen;732;0.45692883895131
11007;2150;Borsbeek;1602;710;AZ KLINA;Brasschaat;7;0.0043695380774
11008;2930;Brasschaat;5242;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;556;0.10606638687524
11008;2930;Brasschaat;5242;26;AZ SINT-MAARTEN;Mechelen;9;0.00171690194582
11008;2930;Brasschaat;5242;49;AZ SINT-JAN BRUGGE - OOSTENDE;Brugge;7;0.00133536818008
11008;2930;Brasschaat;5242;63;AZ TURNHOUT;Turnhout;13;0.0024799694773
11008;2930;Brasschaat;5242;97;HEILIG HART ZIEKENHUIS;Lier;11;0.00209843571156
11008;2930;Brasschaat;5242;99;GZA- ZIEKENHUIZEN;Antwerpen;224;0.04273178176269
11008;2930;Brasschaat;5242;104;AZ RIVIERENLAND;Rumst;5;0.00095383441435
11008;2930;Brasschaat;5242;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;10;0.00190766882869
11008;2930;Brasschaat;5242;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;548;0.10454025181229
11008;2930;Brasschaat;5242;308;AZ HERENTALS;Herentals;5;0.00095383441435
11008;2930;Brasschaat;5242;310;AZ WEST;Veurne;5;0.00095383441435
11008;2930;Brasschaat;5242;322;UZ LEUVEN;Leuven;88;0.01678748569248
11008;2930;Brasschaat;5242;371;ZIEKENHUIS OOST-LIMBURG;Genk;5;0.00095383441435
11008;2930;Brasschaat;5242;392;AZ ZENO;Knokke-Heist;6;0.00114460129721
11008;2930;Brasschaat;5242;536;AZ VOORKEMPEN;Malle;166;0.03166730255628
11008;2930;Brasschaat;5242;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);10;0.00190766882869
11008;2930;Brasschaat;5242;670;UNIVERSITAIR ZIEKENHUIS;Gent;20;0.00381533765738
11008;2930;Brasschaat;5242;682;AZ MONICA;Antwerpen;192;0.03662724151087
11008;2930;Brasschaat;5242;689;IMELDA ZIEKENHUIS;Bonheiden;10;0.00190766882869
11008;2930;Brasschaat;5242;709;ZIEKENHUIS GEEL;Geel;5;0.00095383441435
11008;2930;Brasschaat;5242;710;AZ KLINA;Brasschaat;3296;0.62876764593667
11009;2960;Brecht;4378;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;360;0.08222932846048
11009;2960;Brecht;4378;26;AZ SINT-MAARTEN;Mechelen;5;0.0011420740064
11009;2960;Brecht;4378;63;AZ TURNHOUT;Turnhout;109;0.02489721333942
11009;2960;Brecht;4378;97;HEILIG HART ZIEKENHUIS;Lier;28;0.00639561443582
11009;2960;Brecht;4378;99;GZA- ZIEKENHUIZEN;Antwerpen;205;0.04682503426222
11009;2960;Brecht;4378;104;AZ RIVIERENLAND;Rumst;12;0.00274097761535
11009;2960;Brecht;4378;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;414;0.09456372772956
11009;2960;Brecht;4378;308;AZ HERENTALS;Herentals;10;0.00228414801279
11009;2960;Brecht;4378;322;UZ LEUVEN;Leuven;83;0.01895842850617
11009;2960;Brecht;4378;536;AZ VOORKEMPEN;Malle;1898;0.43353129282778
11009;2960;Brecht;4378;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);5;0.0011420740064
11009;2960;Brecht;4378;670;UNIVERSITAIR ZIEKENHUIS;Gent;10;0.00228414801279
11009;2960;Brecht;4378;682;AZ MONICA;Antwerpen;243;0.05550479671083
11009;2960;Brecht;4378;709;ZIEKENHUIS GEEL;Geel;6;0.00137048880767
11009;2960;Brecht;4378;710;AZ KLINA;Brasschaat;955;0.21813613522156
11013;2650;Edegem;3131;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;469;0.1497923985947
11013;2650;Edegem;3131;12;AZ SINT-BLASIUS;Dendermonde;5;0.00159693388694
11013;2650;Edegem;3131;17;AZ MARIA MIDDELARES;Gent;7;0.00223570744171
11013;2650;Edegem;3131;26;AZ SINT-MAARTEN;Mechelen;19;0.00606834877036
11013;2650;Edegem;3131;49;AZ SINT-JAN BRUGGE - OOSTENDE;Brugge;8;0.0025550942191
11013;2650;Edegem;3131;97;HEILIG HART ZIEKENHUIS;Lier;24;0.0076652826573
11013;2650;Edegem;3131;99;GZA- ZIEKENHUIZEN;Antwerpen;1240;0.3960396039604
11013;2650;Edegem;3131;104;AZ RIVIERENLAND;Rumst;27;0.00862344298946
11013;2650;Edegem;3131;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Aalst (Oost-Vlaanderen);8;0.0025550942191
11013;2650;Edegem;3131;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;1082;0.34557649313318
11013;2650;Edegem;3131;310;AZ WEST;Veurne;5;0.00159693388694
11013;2650;Edegem;3131;322;UZ LEUVEN;Leuven;65;0.02076014053018
11013;2650;Edegem;3131;332;CHIREC - DELTA;Oudergem;5;0.00159693388694
11013;2650;Edegem;3131;392;AZ ZENO;Knokke-Heist;8;0.0025550942191
11013;2650;Edegem;3131;536;AZ VOORKEMPEN;Malle;6;0.00191632066432
11013;2650;Edegem;3131;670;UNIVERSITAIR ZIEKENHUIS;Gent;10;0.00319386777387
11013;2650;Edegem;3131;682;AZ MONICA;Antwerpen;86;0.02746726285532
11013;2650;Edegem;3131;709;ZIEKENHUIS GEEL;Geel;5;0.00159693388694
11013;2650;Edegem;3131;710;AZ KLINA;Brasschaat;13;0.00415202810604
11016;2910;Essen;2441;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;166;0.06800491601803
11016;2910;Essen;2441;63;AZ TURNHOUT;Turnhout;5;0.00204834084392
11016;2910;Essen;2441;97;HEILIG HART ZIEKENHUIS;Lier;9;0.00368701351905
11016;2910;Essen;2441;99;GZA- ZIEKENHUIZEN;Antwerpen;74;0.03031544448996
11016;2910;Essen;2441;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;283;0.11593609176567
11016;2910;Essen;2441;310;AZ WEST;Veurne;5;0.00204834084392
11016;2910;Essen;2441;322;UZ LEUVEN;Leuven;48;0.0196640721016
11016;2910;Essen;2441;536;AZ VOORKEMPEN;Malle;195;0.07988529291274
11016;2910;Essen;2441;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);6;0.0024580090127
11016;2910;Essen;2441;670;UNIVERSITAIR ZIEKENHUIS;Gent;8;0.00327734535027
11016;2910;Essen;2441;682;AZ MONICA;Antwerpen;106;0.04342482589103
11016;2910;Essen;2441;709;ZIEKENHUIS GEEL;Geel;5;0.00204834084392
11016;2910;Essen;2441;710;AZ KLINA;Brasschaat;1512;0.61941827120033
11018;2620;Hemiksem;1598;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;297;0.18585732165207
11018;2620;Hemiksem;1598;26;AZ SINT-MAARTEN;Mechelen;10;0.00625782227785
11018;2620;Hemiksem;1598;97;HEILIG HART ZIEKENHUIS;Lier;5;0.00312891113892
11018;2620;Hemiksem;1598;99;GZA- ZIEKENHUIZEN;Antwerpen;330;0.20650813516896
11018;2620;Hemiksem;1598;104;AZ RIVIERENLAND;Rumst;421;0.26345431789737
11018;2620;Hemiksem;1598;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;6;0.00375469336671
11018;2620;Hemiksem;1598;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;416;0.26032540675845
11018;2620;Hemiksem;1598;322;UZ LEUVEN;Leuven;20;0.01251564455569
11018;2620;Hemiksem;1598;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);5;0.00312891113892
11018;2620;Hemiksem;1598;670;UNIVERSITAIR ZIEKENHUIS;Gent;5;0.00312891113892
11018;2620;Hemiksem;1598;682;AZ MONICA;Antwerpen;53;0.03316645807259
11021;2540;Hove;999;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;106;0.10610610610611
11021;2540;Hove;999;26;AZ SINT-MAARTEN;Mechelen;14;0.01401401401401
11021;2540;Hove;999;97;HEILIG HART ZIEKENHUIS;Lier;31;0.03103103103103
11021;2540;Hove;999;99;GZA- ZIEKENHUIZEN;Antwerpen;481;0.48148148148148
11021;2540;Hove;999;104;AZ RIVIERENLAND;Rumst;10;0.01001001001001
11021;2540;Hove;999;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;253;0.25325325325325
11021;2540;Hove;999;322;UZ LEUVEN;Leuven;11;0.01101101101101
11021;2540;Hove;999;670;UNIVERSITAIR ZIEKENHUIS;Gent;5;0.00500500500501
11021;2540;Hove;999;682;AZ MONICA;Antwerpen;55;0.05505505505506
11022;2920;Kalmthout;2583;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;281;0.10878823073945
11022;2920;Kalmthout;2583;26;AZ SINT-MAARTEN;Mechelen;5;0.00193573364305
11022;2920;Kalmthout;2583;63;AZ TURNHOUT;Turnhout;10;0.0038714672861
11022;2920;Kalmthout;2583;97;HEILIG HART ZIEKENHUIS;Lier;7;0.00271002710027
11022;2920;Kalmthout;2583;99;GZA- ZIEKENHUIZEN;Antwerpen;78;0.03019744483159
11022;2920;Kalmthout;2583;104;AZ RIVIERENLAND;Rumst;6;0.00232288037166
11022;2920;Kalmthout;2583;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Aalst (Oost-Vlaanderen);10;0.0038714672861
11022;2920;Kalmthout;2583;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;277;0.10723964382501
11022;2920;Kalmthout;2583;322;UZ LEUVEN;Leuven;43;0.01664730933024
11022;2920;Kalmthout;2583;392;AZ ZENO;Knokke-Heist;5;0.00193573364305
11022;2920;Kalmthout;2583;536;AZ VOORKEMPEN;Malle;162;0.06271777003484
11022;2920;Kalmthout;2583;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);5;0.00193573364305
11022;2920;Kalmthout;2583;670;UNIVERSITAIR ZIEKENHUIS;Gent;7;0.00271002710027
11022;2920;Kalmthout;2583;682;AZ MONICA;Antwerpen;60;0.02322880371661
11022;2920;Kalmthout;2583;710;AZ KLINA;Brasschaat;1588;0.61478900503291
11023;2950;Kapellen (Antwerpen);3818;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;578;0.15138816134102
11023;2950;Kapellen (Antwerpen);3818;26;AZ SINT-MAARTEN;Mechelen;5;0.00130958617077
11023;2950;Kapellen (Antwerpen);3818;49;AZ SINT-JAN BRUGGE - OOSTENDE;Brugge;7;0.00183342063908
11023;2950;Kapellen (Antwerpen);3818;63;AZ TURNHOUT;Turnhout;7;0.00183342063908
11023;2950;Kapellen (Antwerpen);3818;97;HEILIG HART ZIEKENHUIS;Lier;6;0.00157150340492
11023;2950;Kapellen (Antwerpen);3818;99;GZA- ZIEKENHUIZEN;Antwerpen;153;0.04007333682556
11023;2950;Kapellen (Antwerpen);3818;104;AZ RIVIERENLAND;Rumst;9;0.00235725510739
11023;2950;Kapellen (Antwerpen);3818;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Aalst (Oost-Vlaanderen);5;0.00130958617077
11023;2950;Kapellen (Antwerpen);3818;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvoorde;5;0.00130958617077
11023;2950;Kapellen (Antwerpen);3818;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;436;0.11419591409115
11023;2950;Kapellen (Antwerpen);3818;308;AZ HERENTALS;Herentals;5;0.00130958617077
11023;2950;Kapellen (Antwerpen);3818;322;UZ LEUVEN;Leuven;82;0.02147721320063
11023;2950;Kapellen (Antwerpen);3818;392;AZ ZENO;Knokke-Heist;8;0.00209533787323
11023;2950;Kapellen (Antwerpen);3818;536;AZ VOORKEMPEN;Malle;69;0.01807228915663
11023;2950;Kapellen (Antwerpen);3818;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);23;0.00602409638554
11023;2950;Kapellen (Antwerpen);3818;670;UNIVERSITAIR ZIEKENHUIS;Gent;12;0.00314300680985
11023;2950;Kapellen (Antwerpen);3818;682;AZ MONICA;Antwerpen;136;0.03562074384495
11023;2950;Kapellen (Antwerpen);3818;689;IMELDA ZIEKENHUIS;Bonheiden;8;0.00209533787323
11023;2950;Kapellen (Antwerpen);3818;710;AZ KLINA;Brasschaat;2237;0.58590885280251
11024;2550;Kontich;2922;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;320;0.10951403148528
11024;2550;Kontich;2922;26;AZ SINT-MAARTEN;Mechelen;242;0.08281998631075
11024;2550;Kontich;2922;97;HEILIG HART ZIEKENHUIS;Lier;91;0.03114305270363
11024;2550;Kontich;2922;99;GZA- ZIEKENHUIZEN;Antwerpen;978;0.3347022587269
11024;2550;Kontich;2922;104;AZ RIVIERENLAND;Rumst;90;0.03080082135524
11024;2550;Kontich;2922;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;12;0.0041067761807
11024;2550;Kontich;2922;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;929;0.31793292265572
11024;2550;Kontich;2922;322;UZ LEUVEN;Leuven;36;0.01232032854209
11024;2550;Kontich;2922;536;AZ VOORKEMPEN;Malle;8;0.00273785078713
11024;2550;Kontich;2922;595;AZ NIKOLAAS;Sint-Niklaas (Oost-Vlaanderen);10;0.00342231348392
11024;2550;Kontich;2922;670;UNIVERSITAIR ZIEKENHUIS;Gent;7;0.00239561943874
11024;2550;Kontich;2922;682;AZ MONICA;Antwerpen;126;0.04312114989733
11024;2550;Kontich;2922;689;IMELDA ZIEKENHUIS;Bonheiden;20;0.00684462696783
11024;2550;Kontich;2922;710;AZ KLINA;Brasschaat;8;0.00273785078713
11025;2547;Lint;1022;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;60;0.0587084148728
11025;2547;Lint;1022;26;AZ SINT-MAARTEN;Mechelen;180;0.1761252446184
11025;2547;Lint;1022;97;HEILIG HART ZIEKENHUIS;Lier;268;0.26223091976517
11025;2547;Lint;1022;99;GZA- ZIEKENHUIZEN;Antwerpen;192;0.18786692759296
11025;2547;Lint;1022;104;AZ RIVIERENLAND;Rumst;17;0.01663405088063
11025;2547;Lint;1022;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;214;0.20939334637965
11025;2547;Lint;1022;322;UZ LEUVEN;Leuven;28;0.02739726027397
11025;2547;Lint;1022;682;AZ MONICA;Antwerpen;23;0.02250489236791
11025;2547;Lint;1022;689;IMELDA ZIEKENHUIS;Bonheiden;19;0.01859099804305
11029;2640;Mortsel;3477;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Antwerpen;556;0.15990796663791
11029;2640;Mortsel;3477;26;AZ SINT-MAARTEN;Mechelen;22;0.00632729364395
11029;2640;Mortsel;3477;49;AZ SINT-JAN BRUGGE - OOSTENDE;Brugge;6;0.00172562553926
11029;2640;Mortsel;3477;97;HEILIG HART ZIEKENHUIS;Lier;53;0.01524302559678
11029;2640;Mortsel;3477;99;GZA- ZIEKENHUIZEN;Antwerpen;1996;0.57405809605982
