code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;classe;nombre_de_séjours_par_âge;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient_âge;part_de_marché
11001;2630;Aartselaar;2361;65 ans et plus;1300;236;Revalidatieziekenhuis RevArte;Edegem;41;0.0315385
11001;2630;Aartselaar;2361;65 ans et plus;1300;300;UZ Antwerpen;Edegem;289;0.2223077
11001;2630;Aartselaar;2361;65 ans et plus;1300;314;AZ Rivierenland;Rumst;492;0.3784615
11001;2630;Aartselaar;2361;65 ans et plus;1300;322;UZ Leuven;Louvain;13;0.01
11001;2630;Aartselaar;2361;65 ans et plus;1300;682;AZ Monica;Anvers;32;0.0246154
11002;2000;Anvers;80816;Moins de 15 ans;8147;9;Ziekenhuisnetwerk Antwerpen;Anvers;3339;0.4098441
11002;2000;Anvers;80816;Moins de 15 ans;8147;26;AZ Sint-Maarten;Malines;7;0.0008592
11002;2000;Anvers;80816;Moins de 15 ans;8147;49;AZ Sint-Jan Brugge - Oostende;Bruges;5;0.0006137
11002;2000;Anvers;80816;Moins de 15 ans;8147;63;AZ Turnhout;Turnhout;13;0.0015957
11002;2000;Anvers;80816;Moins de 15 ans;8147;76;CHU Saint-Pierre;Bruxelles;5;0.0006137
11002;2000;Anvers;80816;Moins de 15 ans;8147;97;Heilig-Hartziekenhuis;Lierre;13;0.0015957
11002;2000;Anvers;80816;Moins de 15 ans;8147;99;GZA ziekenhuizen;Anvers;1967;0.2414386
11002;2000;Anvers;80816;Moins de 15 ans;8147;143;UZ Brussel;Jette;50;0.0061372
11002;2000;Anvers;80816;Moins de 15 ans;8147;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;10;0.0012274
11002;2000;Anvers;80816;Moins de 15 ans;8147;204;AZ Jan Portaels;Vilvorde;5;0.0006137
11002;2000;Anvers;80816;Moins de 15 ans;8147;300;UZ Antwerpen;Edegem;1090;0.1337916
11002;2000;Anvers;80816;Moins de 15 ans;8147;322;UZ Leuven;Louvain;201;0.0246717
11002;2000;Anvers;80816;Moins de 15 ans;8147;392;AZ Zeno;Knokke-Heist;9;0.0011047
11002;2000;Anvers;80816;Moins de 15 ans;8147;396;AZ Groeninge;Courtrai;7;0.0008592
11002;2000;Anvers;80816;Moins de 15 ans;8147;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0006137
11002;2000;Anvers;80816;Moins de 15 ans;8147;536;AZ Sint-Jozef Malle;Malle;51;0.00626
11002;2000;Anvers;80816;Moins de 15 ans;8147;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);7;0.0008592
11002;2000;Anvers;80816;Moins de 15 ans;8147;670;UZ Gent;Gand;80;0.0098196
11002;2000;Anvers;80816;Moins de 15 ans;8147;682;AZ Monica;Anvers;966;0.1185713
11002;2000;Anvers;80816;Moins de 15 ans;8147;710;AZ Klina;Brasschaat;243;0.0298269
11002;2000;Anvers;80816;De 15 à 64 ans;39959;9;Ziekenhuisnetwerk Antwerpen;Anvers;14630;0.3661253
11002;2000;Anvers;80816;De 15 à 64 ans;39959;12;AZ Sint-Blasius;Termonde;18;0.0004505
11002;2000;Anvers;80816;De 15 à 64 ans;39959;17;AZ Maria Middelares;Gand;17;0.0004254
11002;2000;Anvers;80816;De 15 à 64 ans;39959;26;AZ Sint-Maarten;Malines;149;0.0037288
11002;2000;Anvers;80816;De 15 à 64 ans;39959;49;AZ Sint-Jan Brugge - Oostende;Bruges;40;0.001001
11002;2000;Anvers;80816;De 15 à 64 ans;39959;57;Jan Yperman Ziekenhuis;Ypres;6;0.0001502
11002;2000;Anvers;80816;De 15 à 64 ans;39959;63;AZ Turnhout;Turnhout;95;0.0023774
11002;2000;Anvers;80816;De 15 à 64 ans;39959;76;CHU Saint-Pierre;Bruxelles;23;0.0005756
11002;2000;Anvers;80816;De 15 à 64 ans;39959;77;CHU Brugmann;Bruxelles;29;0.0007257
11002;2000;Anvers;80816;De 15 à 64 ans;39959;79;Institut Jules Bordet;Bruxelles;13;0.0003253
11002;2000;Anvers;80816;De 15 à 64 ans;39959;87;Hôpitaux Iris Sud;Etterbeek;12;0.0003003
11002;2000;Anvers;80816;De 15 à 64 ans;39959;97;Heilig-Hartziekenhuis;Lierre;112;0.0028029
11002;2000;Anvers;80816;De 15 à 64 ans;39959;99;GZA ziekenhuizen;Anvers;11026;0.2759328
11002;2000;Anvers;80816;De 15 à 64 ans;39959;102;Heilig-Hartziekenhuis;Mol;16;0.0004004
11002;2000;Anvers;80816;De 15 à 64 ans;39959;104;AZ Rivierenland;Rumst;45;0.0011262
11002;2000;Anvers;80816;De 15 à 64 ans;39959;106;AZ Sint-Maria;Hal (Brabant flamand);5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;108;RZ Heilig Hart;Louvain;12;0.0003003
11002;2000;Anvers;80816;De 15 à 64 ans;39959;109;RZ Heilig Hart Tienen;Tirlemont;9;0.0002252
11002;2000;Anvers;80816;De 15 à 64 ans;39959;110;Clinique Saint-Jean;Bruxelles;15;0.0003754
11002;2000;Anvers;80816;De 15 à 64 ans;39959;111;Cliniques de l'Europe;Uccle;7;0.0001752
11002;2000;Anvers;80816;De 15 à 64 ans;39959;117;AZ Delta;Roulers;8;0.0002002
11002;2000;Anvers;80816;De 15 à 64 ans;39959;124;VZW Sint-Jozefskliniek;Izegem;5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);49;0.0012263
11002;2000;Anvers;80816;De 15 à 64 ans;39959;140;AZ Sint-Lucas Brugge;Bruges;21;0.0005255
11002;2000;Anvers;80816;De 15 à 64 ans;39959;143;UZ Brussel;Jette;104;0.0026027
11002;2000;Anvers;80816;De 15 à 64 ans;39959;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);8;0.0002002
11002;2000;Anvers;80816;De 15 à 64 ans;39959;204;AZ Jan Portaels;Vilvorde;33;0.0008258
11002;2000;Anvers;80816;De 15 à 64 ans;39959;236;Revalidatieziekenhuis RevArte;Edegem;118;0.002953
11002;2000;Anvers;80816;De 15 à 64 ans;39959;243;Jessa Ziekenhuis;Hasselt;33;0.0008258
11002;2000;Anvers;80816;De 15 à 64 ans;39959;290;AZ Sint-Lucas;Gand;32;0.0008008
11002;2000;Anvers;80816;De 15 à 64 ans;39959;300;UZ Antwerpen;Edegem;4793;0.1199479
11002;2000;Anvers;80816;De 15 à 64 ans;39959;308;AZ Herentals;Herentals;46;0.0011512
11002;2000;Anvers;80816;De 15 à 64 ans;39959;310;AZ West;Furnes;12;0.0003003
11002;2000;Anvers;80816;De 15 à 64 ans;39959;314;AZ Rivierenland;Rumst;134;0.0033534
11002;2000;Anvers;80816;De 15 à 64 ans;39959;322;UZ Leuven;Louvain;652;0.0163167
11002;2000;Anvers;80816;De 15 à 64 ans;39959;332;CHIREC - Hôpital Delta;Auderghem;32;0.0008008
11002;2000;Anvers;80816;De 15 à 64 ans;39959;371;Ziekenhuis Oost-Limburg;Genk;20;0.0005005
11002;2000;Anvers;80816;De 15 à 64 ans;39959;378;AZ Delta;Roulers;5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;392;AZ Zeno;Knokke-Heist;19;0.0004755
11002;2000;Anvers;80816;De 15 à 64 ans;39959;396;AZ Groeninge;Courtrai;15;0.0003754
11002;2000;Anvers;80816;De 15 à 64 ans;39959;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;36;0.0009009
11002;2000;Anvers;80816;De 15 à 64 ans;39959;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;25;0.0006256
11002;2000;Anvers;80816;De 15 à 64 ans;39959;412;CHR de la Citadelle;Liège;11;0.0002753
11002;2000;Anvers;80816;De 15 à 64 ans;39959;499;Revalidatieziekenhuis Inkendaal;Leeuw-Saint-Pierre;20;0.0005005
11002;2000;Anvers;80816;De 15 à 64 ans;39959;525;AZ Damiaan Oostende;Ostende;13;0.0003253
11002;2000;Anvers;80816;De 15 à 64 ans;39959;536;AZ Sint-Jozef Malle;Malle;156;0.003904
11002;2000;Anvers;80816;De 15 à 64 ans;39959;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);188;0.0047048
11002;2000;Anvers;80816;De 15 à 64 ans;39959;670;UZ Gent;Gand;197;0.0049301
11002;2000;Anvers;80816;De 15 à 64 ans;39959;682;AZ Monica;Anvers;4952;0.123927
11002;2000;Anvers;80816;De 15 à 64 ans;39959;689;Imelda Ziekenhuis;Bonheiden;56;0.0014014
11002;2000;Anvers;80816;De 15 à 64 ans;39959;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;69;0.0017268
11002;2000;Anvers;80816;De 15 à 64 ans;39959;707;CHU Sart Tilman;Liège;5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;709;AZ St.-Dimpna;Geel;55;0.0013764
11002;2000;Anvers;80816;De 15 à 64 ans;39959;710;AZ Klina;Brasschaat;1615;0.0404164
11002;2000;Anvers;80816;De 15 à 64 ans;39959;712;AZ Diest;Diest;15;0.0003754
11002;2000;Anvers;80816;De 15 à 64 ans;39959;713;AZ Jan Palfijn Gent;Gand;22;0.0005506
11002;2000;Anvers;80816;De 15 à 64 ans;39959;715;Sint-Trudo Ziekenhuis;Saint-Trond;5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;716;AZ Vesalius;Tongres;9;0.0002252
11002;2000;Anvers;80816;De 15 à 64 ans;39959;718;CHU Charleroi;Charleroi;5;0.0001251
11002;2000;Anvers;80816;De 15 à 64 ans;39959;719;Mariaziekenhuis Noord-Limburg;Overpelt;16;0.0004004
11002;2000;Anvers;80816;De 15 à 64 ans;39959;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.0001251
11002;2000;Anvers;80816;65 ans et plus;32710;9;Ziekenhuisnetwerk Antwerpen;Anvers;14157;0.4328034
11002;2000;Anvers;80816;65 ans et plus;32710;17;AZ Maria Middelares;Gand;5;0.0001529
11002;2000;Anvers;80816;65 ans et plus;32710;26;AZ Sint-Maarten;Malines;62;0.0018954
11002;2000;Anvers;80816;65 ans et plus;32710;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;27;0.0008254
11002;2000;Anvers;80816;65 ans et plus;32710;49;AZ Sint-Jan Brugge - Oostende;Bruges;16;0.0004891
11002;2000;Anvers;80816;65 ans et plus;32710;63;AZ Turnhout;Turnhout;39;0.0011923
11002;2000;Anvers;80816;65 ans et plus;32710;76;CHU Saint-Pierre;Bruxelles;6;0.0001834
11002;2000;Anvers;80816;65 ans et plus;32710;79;Institut Jules Bordet;Bruxelles;8;0.0002446
11002;2000;Anvers;80816;65 ans et plus;32710;97;Heilig-Hartziekenhuis;Lierre;61;0.0018649
11002;2000;Anvers;80816;65 ans et plus;32710;99;GZA ziekenhuizen;Anvers;8596;0.2627943
11002;2000;Anvers;80816;65 ans et plus;32710;102;Heilig-Hartziekenhuis;Mol;8;0.0002446
11002;2000;Anvers;80816;65 ans et plus;32710;104;AZ Rivierenland;Rumst;19;0.0005809
11002;2000;Anvers;80816;65 ans et plus;32710;111;Cliniques de l'Europe;Uccle;6;0.0001834
11002;2000;Anvers;80816;65 ans et plus;32710;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);50;0.0015286
11002;2000;Anvers;80816;65 ans et plus;32710;143;UZ Brussel;Jette;35;0.00107
11002;2000;Anvers;80816;65 ans et plus;32710;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);7;0.000214
11002;2000;Anvers;80816;65 ans et plus;32710;204;AZ Jan Portaels;Vilvorde;9;0.0002751
11002;2000;Anvers;80816;65 ans et plus;32710;236;Revalidatieziekenhuis RevArte;Edegem;384;0.0117395
11002;2000;Anvers;80816;65 ans et plus;32710;243;Jessa Ziekenhuis;Hasselt;21;0.000642
11002;2000;Anvers;80816;65 ans et plus;32710;265;AZ Lokeren;Lokeren;8;0.0002446
11002;2000;Anvers;80816;65 ans et plus;32710;290;AZ Sint-Lucas;Gand;11;0.0003363
11002;2000;Anvers;80816;65 ans et plus;32710;300;UZ Antwerpen;Edegem;2447;0.0748089
11002;2000;Anvers;80816;65 ans et plus;32710;308;AZ Herentals;Herentals;38;0.0011617
11002;2000;Anvers;80816;65 ans et plus;32710;310;AZ West;Furnes;22;0.0006726
11002;2000;Anvers;80816;65 ans et plus;32710;314;AZ Rivierenland;Rumst;82;0.0025069
11002;2000;Anvers;80816;65 ans et plus;32710;322;UZ Leuven;Louvain;206;0.0062978
11002;2000;Anvers;80816;65 ans et plus;32710;371;Ziekenhuis Oost-Limburg;Genk;8;0.0002446
11002;2000;Anvers;80816;65 ans et plus;32710;392;AZ Zeno;Knokke-Heist;54;0.0016509
11002;2000;Anvers;80816;65 ans et plus;32710;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;29;0.0008866
11002;2000;Anvers;80816;65 ans et plus;32710;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;7;0.000214
11002;2000;Anvers;80816;65 ans et plus;32710;525;AZ Damiaan Oostende;Ostende;21;0.000642
11002;2000;Anvers;80816;65 ans et plus;32710;536;AZ Sint-Jozef Malle;Malle;95;0.0029043
11002;2000;Anvers;80816;65 ans et plus;32710;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);66;0.0020177
11002;2000;Anvers;80816;65 ans et plus;32710;670;UZ Gent;Gand;36;0.0011006
11002;2000;Anvers;80816;65 ans et plus;32710;676;Koningin Elisabeth Instituut;Koksijde;5;0.0001529
11002;2000;Anvers;80816;65 ans et plus;32710;682;AZ Monica;Anvers;4507;0.1377866
11002;2000;Anvers;80816;65 ans et plus;32710;689;Imelda Ziekenhuis;Bonheiden;22;0.0006726
11002;2000;Anvers;80816;65 ans et plus;32710;709;AZ St.-Dimpna;Geel;22;0.0006726
11002;2000;Anvers;80816;65 ans et plus;32710;710;AZ Klina;Brasschaat;1417;0.0433201
11002;2000;Anvers;80816;65 ans et plus;32710;713;AZ Jan Palfijn Gent;Gand;5;0.0001529
11002;2000;Anvers;80816;65 ans et plus;32710;714;Sint-Franciscusziekenhuis;Heusden-Zolder;6;0.0001834
11002;2000;Anvers;80816;65 ans et plus;32710;719;Mariaziekenhuis Noord-Limburg;Overpelt;5;0.0001529
11004;2530;Boechout;1759;Moins de 15 ans;98;9;Ziekenhuisnetwerk Antwerpen;Anvers;11;0.1122449
11004;2530;Boechout;1759;Moins de 15 ans;98;97;Heilig-Hartziekenhuis;Lierre;16;0.1632653
11004;2530;Boechout;1759;Moins de 15 ans;98;99;GZA ziekenhuizen;Anvers;35;0.3571429
11004;2530;Boechout;1759;Moins de 15 ans;98;300;UZ Antwerpen;Edegem;24;0.244898
11004;2530;Boechout;1759;De 15 à 64 ans;890;9;Ziekenhuisnetwerk Antwerpen;Anvers;89;0.1
11004;2530;Boechout;1759;De 15 à 64 ans;890;26;AZ Sint-Maarten;Malines;30;0.0337079
11004;2530;Boechout;1759;De 15 à 64 ans;890;97;Heilig-Hartziekenhuis;Lierre;130;0.1460674
11004;2530;Boechout;1759;De 15 à 64 ans;890;99;GZA ziekenhuizen;Anvers;340;0.3820225
11004;2530;Boechout;1759;De 15 à 64 ans;890;300;UZ Antwerpen;Edegem;135;0.1516854
11004;2530;Boechout;1759;De 15 à 64 ans;890;322;UZ Leuven;Louvain;27;0.0303371
11004;2530;Boechout;1759;De 15 à 64 ans;890;536;AZ Sint-Jozef Malle;Malle;8;0.0089888
11004;2530;Boechout;1759;De 15 à 64 ans;890;682;AZ Monica;Anvers;79;0.088764
11004;2530;Boechout;1759;De 15 à 64 ans;890;709;AZ St.-Dimpna;Geel;8;0.0089888
11004;2530;Boechout;1759;De 15 à 64 ans;890;710;AZ Klina;Brasschaat;5;0.005618
11004;2530;Boechout;1759;65 ans et plus;771;9;Ziekenhuisnetwerk Antwerpen;Anvers;66;0.0856031
11004;2530;Boechout;1759;65 ans et plus;771;26;AZ Sint-Maarten;Malines;14;0.0181582
11004;2530;Boechout;1759;65 ans et plus;771;97;Heilig-Hartziekenhuis;Lierre;197;0.2555123
11004;2530;Boechout;1759;65 ans et plus;771;99;GZA ziekenhuizen;Anvers;303;0.3929961
11004;2530;Boechout;1759;65 ans et plus;771;236;Revalidatieziekenhuis RevArte;Edegem;14;0.0181582
11004;2530;Boechout;1759;65 ans et plus;771;300;UZ Antwerpen;Edegem;92;0.1193256
11004;2530;Boechout;1759;65 ans et plus;771;308;AZ Herentals;Herentals;6;0.0077821
11004;2530;Boechout;1759;65 ans et plus;771;322;UZ Leuven;Louvain;9;0.0116732
11004;2530;Boechout;1759;65 ans et plus;771;682;AZ Monica;Anvers;46;0.0596628
11004;2530;Boechout;1759;65 ans et plus;771;689;Imelda Ziekenhuis;Bonheiden;5;0.0064851
11005;2850;Boom;3061;Moins de 15 ans;236;9;Ziekenhuisnetwerk Antwerpen;Anvers;43;0.1822034
11005;2850;Boom;3061;Moins de 15 ans;236;26;AZ Sint-Maarten;Malines;8;0.0338983
11005;2850;Boom;3061;Moins de 15 ans;236;99;GZA ziekenhuizen;Anvers;40;0.1694915
11005;2850;Boom;3061;Moins de 15 ans;236;300;UZ Antwerpen;Edegem;111;0.470339
11005;2850;Boom;3061;Moins de 15 ans;236;314;AZ Rivierenland;Rumst;10;0.0423729
11005;2850;Boom;3061;Moins de 15 ans;236;322;UZ Leuven;Louvain;6;0.0254237
11005;2850;Boom;3061;De 15 à 64 ans;1487;9;Ziekenhuisnetwerk Antwerpen;Anvers;153;0.1028917
11005;2850;Boom;3061;De 15 à 64 ans;1487;26;AZ Sint-Maarten;Malines;59;0.0396772
11005;2850;Boom;3061;De 15 à 64 ans;1487;76;CHU Saint-Pierre;Bruxelles;5;0.0033625
11005;2850;Boom;3061;De 15 à 64 ans;1487;87;Hôpitaux Iris Sud;Etterbeek;5;0.0033625
11005;2850;Boom;3061;De 15 à 64 ans;1487;97;Heilig-Hartziekenhuis;Lierre;5;0.0033625
11005;2850;Boom;3061;De 15 à 64 ans;1487;99;GZA ziekenhuizen;Anvers;133;0.0894418
11005;2850;Boom;3061;De 15 à 64 ans;1487;104;AZ Rivierenland;Rumst;30;0.0201748
11005;2850;Boom;3061;De 15 à 64 ans;1487;143;UZ Brussel;Jette;13;0.0087424
11005;2850;Boom;3061;De 15 à 64 ans;1487;204;AZ Jan Portaels;Vilvorde;5;0.0033625
11005;2850;Boom;3061;De 15 à 64 ans;1487;236;Revalidatieziekenhuis RevArte;Edegem;8;0.00538
11005;2850;Boom;3061;De 15 à 64 ans;1487;300;UZ Antwerpen;Edegem;300;0.2017485
11005;2850;Boom;3061;De 15 à 64 ans;1487;314;AZ Rivierenland;Rumst;635;0.4270343
11005;2850;Boom;3061;De 15 à 64 ans;1487;322;UZ Leuven;Louvain;28;0.0188299
11005;2850;Boom;3061;De 15 à 64 ans;1487;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);13;0.0087424
11005;2850;Boom;3061;De 15 à 64 ans;1487;670;UZ Gent;Gand;8;0.00538
11005;2850;Boom;3061;De 15 à 64 ans;1487;682;AZ Monica;Anvers;25;0.0168124
11005;2850;Boom;3061;De 15 à 64 ans;1487;689;Imelda Ziekenhuis;Bonheiden;7;0.0047075
11005;2850;Boom;3061;De 15 à 64 ans;1487;710;AZ Klina;Brasschaat;13;0.0087424
11005;2850;Boom;3061;65 ans et plus;1338;9;Ziekenhuisnetwerk Antwerpen;Anvers;108;0.0807175
11005;2850;Boom;3061;65 ans et plus;1338;26;AZ Sint-Maarten;Malines;23;0.0171898
11005;2850;Boom;3061;65 ans et plus;1338;99;GZA ziekenhuizen;Anvers;67;0.0500747
11005;2850;Boom;3061;65 ans et plus;1338;104;AZ Rivierenland;Rumst;13;0.009716
11005;2850;Boom;3061;65 ans et plus;1338;143;UZ Brussel;Jette;6;0.0044843
11005;2850;Boom;3061;65 ans et plus;1338;236;Revalidatieziekenhuis RevArte;Edegem;46;0.0343797
11005;2850;Boom;3061;65 ans et plus;1338;300;UZ Antwerpen;Edegem;172;0.1285501
11005;2850;Boom;3061;65 ans et plus;1338;314;AZ Rivierenland;Rumst;848;0.6337818
11005;2850;Boom;3061;65 ans et plus;1338;322;UZ Leuven;Louvain;7;0.0052317
11005;2850;Boom;3061;65 ans et plus;1338;682;AZ Monica;Anvers;15;0.0112108
11005;2850;Boom;3061;65 ans et plus;1338;689;Imelda Ziekenhuis;Bonheiden;9;0.0067265
11007;2150;Borsbeek;1751;Moins de 15 ans;184;9;Ziekenhuisnetwerk Antwerpen;Anvers;34;0.1847826
11007;2150;Borsbeek;1751;Moins de 15 ans;184;99;GZA ziekenhuizen;Anvers;40;0.2173913
11007;2150;Borsbeek;1751;Moins de 15 ans;184;300;UZ Antwerpen;Edegem;25;0.1358696
11007;2150;Borsbeek;1751;Moins de 15 ans;184;322;UZ Leuven;Louvain;5;0.0271739
11007;2150;Borsbeek;1751;Moins de 15 ans;184;536;AZ Sint-Jozef Malle;Malle;8;0.0434783
11007;2150;Borsbeek;1751;Moins de 15 ans;184;682;AZ Monica;Anvers;65;0.3532609
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;9;Ziekenhuisnetwerk Antwerpen;Anvers;142;0.1658879
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;26;AZ Sint-Maarten;Malines;6;0.0070093
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;97;Heilig-Hartziekenhuis;Lierre;17;0.0198598
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;99;GZA ziekenhuizen;Anvers;203;0.2371495
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;143;UZ Brussel;Jette;5;0.0058411
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;300;UZ Antwerpen;Edegem;98;0.114486
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;536;AZ Sint-Jozef Malle;Malle;7;0.0081776
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;670;UZ Gent;Gand;5;0.0058411
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;682;AZ Monica;Anvers;334;0.3901869
11007;2150;Borsbeek;1751;De 15 à 64 ans;856;710;AZ Klina;Brasschaat;13;0.0151869
11007;2150;Borsbeek;1751;65 ans et plus;711;9;Ziekenhuisnetwerk Antwerpen;Anvers;141;0.1983122
11007;2150;Borsbeek;1751;65 ans et plus;711;97;Heilig-Hartziekenhuis;Lierre;12;0.0168776
11007;2150;Borsbeek;1751;65 ans et plus;711;99;GZA ziekenhuizen;Anvers;104;0.1462729
11007;2150;Borsbeek;1751;65 ans et plus;711;236;Revalidatieziekenhuis RevArte;Edegem;9;0.0126582
11007;2150;Borsbeek;1751;65 ans et plus;711;300;UZ Antwerpen;Edegem;69;0.0970464
11007;2150;Borsbeek;1751;65 ans et plus;711;536;AZ Sint-Jozef Malle;Malle;6;0.0084388
11007;2150;Borsbeek;1751;65 ans et plus;711;682;AZ Monica;Anvers;345;0.4852321
11008;2930;Brasschaat;5986;Moins de 15 ans;405;9;Ziekenhuisnetwerk Antwerpen;Anvers;44;0.108642
11008;2930;Brasschaat;5986;Moins de 15 ans;405;99;GZA ziekenhuizen;Anvers;17;0.0419753
11008;2930;Brasschaat;5986;Moins de 15 ans;405;300;UZ Antwerpen;Edegem;53;0.1308642
11008;2930;Brasschaat;5986;Moins de 15 ans;405;322;UZ Leuven;Louvain;7;0.017284
11008;2930;Brasschaat;5986;Moins de 15 ans;405;536;AZ Sint-Jozef Malle;Malle;15;0.037037
11008;2930;Brasschaat;5986;Moins de 15 ans;405;670;UZ Gent;Gand;5;0.0123457
11008;2930;Brasschaat;5986;Moins de 15 ans;405;682;AZ Monica;Anvers;6;0.0148148
11008;2930;Brasschaat;5986;Moins de 15 ans;405;710;AZ Klina;Brasschaat;250;0.617284
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;9;Ziekenhuisnetwerk Antwerpen;Anvers;319;0.124951
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;26;AZ Sint-Maarten;Malines;7;0.0027419
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;63;AZ Turnhout;Turnhout;12;0.0047004
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;97;Heilig-Hartziekenhuis;Lierre;9;0.0035253
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;99;GZA ziekenhuizen;Anvers;164;0.0642382
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;104;AZ Rivierenland;Rumst;7;0.0027419
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;300;UZ Antwerpen;Edegem;345;0.1351351
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;322;UZ Leuven;Louvain;55;0.0215433
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;536;AZ Sint-Jozef Malle;Malle;67;0.0262436
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);11;0.0043087
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;670;UZ Gent;Gand;15;0.0058754
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;682;AZ Monica;Anvers;112;0.04387
11008;2930;Brasschaat;5986;De 15 à 64 ans;2553;710;AZ Klina;Brasschaat;1376;0.5389738
11008;2930;Brasschaat;5986;65 ans et plus;3028;9;Ziekenhuisnetwerk Antwerpen;Anvers;291;0.096103
11008;2930;Brasschaat;5986;65 ans et plus;3028;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;13;0.0042933
11008;2930;Brasschaat;5986;65 ans et plus;3028;99;GZA ziekenhuizen;Anvers;83;0.0274108
