nis_code_patiënt;postcode_patiënt;gemeente_patiënt;leeftijdsgroep;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_aantal_patiënten_per_leeftijd_en_per_gemeente;totaal_patiënten_per_gemeente
11016;2910;Essen;Actieven;536;Malle;AZ Sint-Jozef Malle;0.06264323911382735;1309;2532
11016;2910;Essen;Actieven;682;Antwerpen;AZ Monica;0.05194805194805195;1309;2532
11016;2910;Essen;Actieven;710;Brasschaat;AZ Klina;0.5828877005347594;1309;2532
11016;2910;Essen;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1219758064516129;992;2532
11016;2910;Essen;Bejaarden;300;Edegem;UZ Antwerpen;0.09375;992;2532
11016;2910;Essen;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.05443548387096774;992;2532
11016;2910;Essen;Bejaarden;710;Brasschaat;AZ Klina;0.5816532258064516;992;2532
11018;2620;Hemiksem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2105263157894737;114;1697
11018;2620;Hemiksem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4473684210526316;114;1697
11018;2620;Hemiksem;Kinderen;300;Edegem;UZ Antwerpen;0.2368421052631579;114;1697
11018;2620;Hemiksem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1723744292237443;876;1697
11018;2620;Hemiksem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2248858447488584;876;1697
11018;2620;Hemiksem;Actieven;300;Edegem;UZ Antwerpen;0.2374429223744292;876;1697
11018;2620;Hemiksem;Actieven;314;Rumst;AZ Heilige Familie;0.228310502283105;876;1697
11018;2620;Hemiksem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2673267326732673;707;1697
11018;2620;Hemiksem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1074964639321075;707;1697
11018;2620;Hemiksem;Bejaarden;300;Edegem;UZ Antwerpen;0.1555869872701556;707;1697
11018;2620;Hemiksem;Bejaarden;314;Rumst;AZ Heilige Familie;0.405940594059406;707;1697
11021;2540;Hove;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.15625;64;1194
11021;2540;Hove;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.0625;64;1194
11021;2540;Hove;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.328125;64;1194
11021;2540;Hove;Kinderen;300;Edegem;UZ Antwerpen;0.296875;64;1194
11021;2540;Hove;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1029411764705882;544;1194
11021;2540;Hove;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5073529411764706;544;1194
11021;2540;Hove;Actieven;300;Edegem;UZ Antwerpen;0.21875;544;1194
11021;2540;Hove;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1092150170648464;586;1194
11021;2540;Hove;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.590443686006826;586;1194
11021;2540;Hove;Bejaarden;300;Edegem;UZ Antwerpen;0.1416382252559727;586;1194
11022;2920;Kalmthout;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05639097744360902;266;2657
11022;2920;Kalmthout;Kinderen;300;Edegem;UZ Antwerpen;0.112781954887218;266;2657
11022;2920;Kalmthout;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.1278195488721804;266;2657
11022;2920;Kalmthout;Kinderen;710;Brasschaat;AZ Klina;0.6165413533834586;266;2657
11022;2920;Kalmthout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1148804934464148;1297;2657
11022;2920;Kalmthout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.05936777178103315;1297;2657
11022;2920;Kalmthout;Actieven;300;Edegem;UZ Antwerpen;0.1233616037008481;1297;2657
11022;2920;Kalmthout;Actieven;536;Malle;AZ Sint-Jozef Malle;0.05705474171164225;1297;2657
11022;2920;Kalmthout;Actieven;710;Brasschaat;AZ Klina;0.5212027756360833;1297;2657
11022;2920;Kalmthout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.113345521023766;1094;2657
11022;2920;Kalmthout;Bejaarden;300;Edegem;UZ Antwerpen;0.08775137111517367;1094;2657
11022;2920;Kalmthout;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.06581352833638025;1094;2657
11022;2920;Kalmthout;Bejaarden;710;Brasschaat;AZ Klina;0.6023765996343693;1094;2657
11023;2950;Kapellen (Antwerpen);Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1153846153846154;260;4097
11023;2950;Kapellen (Antwerpen);Kinderen;300;Edegem;UZ Antwerpen;0.09615384615384616;260;4097
11023;2950;Kapellen (Antwerpen);Kinderen;536;Malle;AZ Sint-Jozef Malle;0.05;260;4097
11023;2950;Kapellen (Antwerpen);Kinderen;710;Brasschaat;AZ Klina;0.6230769230769231;260;4097
11023;2950;Kapellen (Antwerpen);Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1541373715521904;1849;4097
11023;2950;Kapellen (Antwerpen);Actieven;99;Antwerpen;GZA ziekenhuizen;0.06111411573823688;1849;4097
11023;2950;Kapellen (Antwerpen);Actieven;300;Edegem;UZ Antwerpen;0.1151974040021633;1849;4097
11023;2950;Kapellen (Antwerpen);Actieven;682;Antwerpen;AZ Monica;0.07517577068685775;1849;4097
11023;2950;Kapellen (Antwerpen);Actieven;710;Brasschaat;AZ Klina;0.5040562466197945;1849;4097
11023;2950;Kapellen (Antwerpen);Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1634808853118712;1988;4097
11023;2950;Kapellen (Antwerpen);Bejaarden;300;Edegem;UZ Antwerpen;0.08601609657947686;1988;4097
11023;2950;Kapellen (Antwerpen);Bejaarden;710;Brasschaat;AZ Klina;0.5930583501006036;1988;4097
11024;2550;Kontich;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1515151515151515;198;2965
11024;2550;Kontich;Kinderen;26;Mechelen;AZ Sint-Maarten;0.05555555555555555;198;2965
11024;2550;Kontich;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.1161616161616162;198;2965
11024;2550;Kontich;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3535353535353535;198;2965
11024;2550;Kontich;Kinderen;300;Edegem;UZ Antwerpen;0.1868686868686869;198;2965
11024;2550;Kontich;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08055925432756325;1502;2965
11024;2550;Kontich;Actieven;26;Mechelen;AZ Sint-Maarten;0.1105193075898802;1502;2965
11024;2550;Kontich;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3754993342210386;1502;2965
11024;2550;Kontich;Actieven;300;Edegem;UZ Antwerpen;0.2523302263648469;1502;2965
11024;2550;Kontich;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09960474308300395;1265;2965
11024;2550;Kontich;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.1573122529644269;1265;2965
11024;2550;Kontich;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.3509881422924901;1265;2965
11024;2550;Kontich;Bejaarden;300;Edegem;UZ Antwerpen;0.2324110671936759;1265;2965
11025;2547;Lint;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1176470588235294;85;1160
11025;2547;Lint;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.3764705882352941;85;1160
11025;2547;Lint;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2705882352941176;85;1160
11025;2547;Lint;Kinderen;300;Edegem;UZ Antwerpen;0.09411764705882353;85;1160
11025;2547;Lint;Actieven;26;Mechelen;AZ Sint-Maarten;0.2950819672131147;671;1160
11025;2547;Lint;Actieven;97;Lier;Heilig-Hartziekenhuis;0.1639344262295082;671;1160
11025;2547;Lint;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2250372578241431;671;1160
11025;2547;Lint;Actieven;300;Edegem;UZ Antwerpen;0.1415797317436662;671;1160
11025;2547;Lint;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05198019801980198;404;1160
11025;2547;Lint;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.5173267326732673;404;1160
11025;2547;Lint;Bejaarden;97;Lier;Heilig-Hartziekenhuis;0.1782178217821782;404;1160
11025;2547;Lint;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1608910891089109;404;1160
11029;2640;Mortsel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1448763250883392;283;3944
11029;2640;Mortsel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.5441696113074205;283;3944
11029;2640;Mortsel;Kinderen;300;Edegem;UZ Antwerpen;0.1484098939929329;283;3944
11029;2640;Mortsel;Kinderen;682;Antwerpen;AZ Monica;0.05653710247349823;283;3944
11029;2640;Mortsel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1346782988004362;1834;3944
11029;2640;Mortsel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5888767720828789;1834;3944
11029;2640;Mortsel;Actieven;300;Edegem;UZ Antwerpen;0.1303162486368593;1834;3944
11029;2640;Mortsel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1751505199781062;1827;3944
11029;2640;Mortsel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6431308155446086;1827;3944
11029;2640;Mortsel;Bejaarden;300;Edegem;UZ Antwerpen;0.07443897099069513;1827;3944
11030;2845;Niel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1972789115646258;147;1742
11030;2845;Niel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2585034013605442;147;1742
11030;2845;Niel;Kinderen;143;Jette;Universitair Ziekenhuis Brussel;0.05442176870748299;147;1742
11030;2845;Niel;Kinderen;300;Edegem;UZ Antwerpen;0.3741496598639456;147;1742
11030;2845;Niel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1152941176470588;850;1742
11030;2845;Niel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1505882352941176;850;1742
11030;2845;Niel;Actieven;300;Edegem;UZ Antwerpen;0.208235294117647;850;1742
11030;2845;Niel;Actieven;314;Rumst;AZ Heilige Familie;0.4105882352941176;850;1742
11030;2845;Niel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1194630872483222;745;1742
11030;2845;Niel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.06442953020134229;745;1742
11030;2845;Niel;Bejaarden;300;Edegem;UZ Antwerpen;0.1194630872483222;745;1742
11030;2845;Niel;Bejaarden;314;Rumst;AZ Heilige Familie;0.6201342281879194;745;1742
11035;2520;Ranst;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.4253731343283582;268;2775
11035;2520;Ranst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.05970149253731343;268;2775
11035;2520;Ranst;Kinderen;300;Edegem;UZ Antwerpen;0.07835820895522388;268;2775
11035;2520;Ranst;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.25;268;2775
11035;2520;Ranst;Kinderen;682;Antwerpen;AZ Monica;0.0708955223880597;268;2775
11035;2520;Ranst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08586232420429311;1351;2775
11035;2520;Ranst;Actieven;97;Lier;Heilig-Hartziekenhuis;0.3434492968171725;1351;2775
11035;2520;Ranst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1043671354552184;1351;2775
11035;2520;Ranst;Actieven;300;Edegem;UZ Antwerpen;0.1125092524056255;1351;2775
11035;2520;Ranst;Actieven;536;Malle;AZ Sint-Jozef Malle;0.09474463360473723;1351;2775
11035;2520;Ranst;Actieven;682;Antwerpen;AZ Monica;0.1243523316062176;1351;2775
11035;2520;Ranst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05968858131487889;1156;2775
11035;2520;Ranst;Bejaarden;97;Lier;Heilig-Hartziekenhuis;0.513840830449827;1156;2775
11035;2520;Ranst;Bejaarden;300;Edegem;UZ Antwerpen;0.078719723183391;1156;2775
11035;2520;Ranst;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.129757785467128;1156;2775
11035;2520;Ranst;Bejaarden;682;Antwerpen;AZ Monica;0.1081314878892734;1156;2775
11037;2840;Rumst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1496598639455782;147;2267
11037;2840;Rumst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.07482993197278912;147;2267
11037;2840;Rumst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2312925170068027;147;2267
11037;2840;Rumst;Kinderen;300;Edegem;UZ Antwerpen;0.2857142857142857;147;2267
11037;2840;Rumst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07750631844987363;1187;2267
11037;2840;Rumst;Actieven;26;Mechelen;AZ Sint-Maarten;0.1819713563605729;1187;2267
11037;2840;Rumst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1558550968828981;1187;2267
11037;2840;Rumst;Actieven;300;Edegem;UZ Antwerpen;0.1718618365627633;1187;2267
11037;2840;Rumst;Actieven;314;Rumst;AZ Heilige Familie;0.2746419545071609;1187;2267
11037;2840;Rumst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05787781350482315;933;2267
11037;2840;Rumst;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.2090032154340836;933;2267
11037;2840;Rumst;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.07931404072883172;933;2267
11037;2840;Rumst;Bejaarden;300;Edegem;UZ Antwerpen;0.08252947481243302;933;2267
11037;2840;Rumst;Bejaarden;314;Rumst;AZ Heilige Familie;0.4640943193997856;933;2267
11038;2627;Schelle;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2191780821917808;73;1299
11038;2627;Schelle;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4657534246575342;73;1299
11038;2627;Schelle;Kinderen;300;Edegem;UZ Antwerpen;0.2602739726027397;73;1299
11038;2627;Schelle;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1527987897125567;661;1299
11038;2627;Schelle;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1875945537065053;661;1299
11038;2627;Schelle;Actieven;300;Edegem;UZ Antwerpen;0.2223903177004539;661;1299
11038;2627;Schelle;Actieven;314;Rumst;AZ Heilige Familie;0.3040847201210287;661;1299
11038;2627;Schelle;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1469026548672566;565;1299
11038;2627;Schelle;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.09557522123893805;565;1299
11038;2627;Schelle;Bejaarden;300;Edegem;UZ Antwerpen;0.1115044247787611;565;1299
11038;2627;Schelle;Bejaarden;314;Rumst;AZ Heilige Familie;0.552212389380531;565;1299
11039;2970;Schilde;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.06374501992031872;251;2941
11039;2970;Schilde;Kinderen;300;Edegem;UZ Antwerpen;0.06772908366533864;251;2941
11039;2970;Schilde;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.549800796812749;251;2941
11039;2970;Schilde;Kinderen;670;Gent;UZ Gent;0.05179282868525897;251;2941
11039;2970;Schilde;Kinderen;682;Antwerpen;AZ Monica;0.06772908366533864;251;2941
11039;2970;Schilde;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1170483460559796;1179;2941
11039;2970;Schilde;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1365564037319763;1179;2941
11039;2970;Schilde;Actieven;300;Edegem;UZ Antwerpen;0.08312128922815945;1179;2941
11039;2970;Schilde;Actieven;536;Malle;AZ Sint-Jozef Malle;0.3316369804919423;1179;2941
11039;2970;Schilde;Actieven;682;Antwerpen;AZ Monica;0.1433418150975403;1179;2941
11039;2970;Schilde;Actieven;710;Brasschaat;AZ Klina;0.09669211195928754;1179;2941
11039;2970;Schilde;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1522170747849106;1511;2941
11039;2970;Schilde;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.06551952349437459;1511;2941
11039;2970;Schilde;Bejaarden;300;Edegem;UZ Antwerpen;0.05691594970218398;1511;2941
11039;2970;Schilde;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.4804765056254136;1511;2941
11039;2970;Schilde;Bejaarden;682;Antwerpen;AZ Monica;0.0800794176042356;1511;2941
