nis_code_patiënt;postcode_patiënt;gemeente_patiënt;leeftijdsgroep;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_aantal_patiënten_per_leeftijd_en_per_gemeente;totaal_patiënten_per_gemeente
11002;2000;Antwerpen;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.2764115340026146;40541;81459
11002;2000;Antwerpen;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1035494931057448;40541;81459
11002;2000;Antwerpen;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.124935250733825;40541;81459
11002;2000;Antwerpen;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.4353526359421536;32569;81459
11002;2000;Antwerpen;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.2715158586385827;32569;81459
11002;2000;Antwerpen;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.06398722711781142;32569;81459
11002;2000;Antwerpen;65 jaar en ouder;682;Antwerpen;AZ Monica;0.1374927077896159;32569;81459
11004;2530;Boechout;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1463414634146341;123;1848
11004;2530;Boechout;Jonger dan 15 jaar;97;Lier;Heilig-Hartziekenhuis;0.2764227642276423;123;1848
11004;2530;Boechout;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.3333333333333333;123;1848
11004;2530;Boechout;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.1707317073170732;123;1848
11004;2530;Boechout;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0616061606160616;909;1848
11004;2530;Boechout;Tussen 15 en 64 jaar;97;Lier;Heilig-Hartziekenhuis;0.1903190319031903;909;1848
11004;2530;Boechout;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.4235423542354235;909;1848
11004;2530;Boechout;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1375137513751375;909;1848
11004;2530;Boechout;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.0737073707370737;909;1848
11004;2530;Boechout;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08700980392156862;816;1848
11004;2530;Boechout;65 jaar en ouder;97;Lier;Heilig-Hartziekenhuis;0.2867647058823529;816;1848
11004;2530;Boechout;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.4240196078431372;816;1848
11004;2530;Boechout;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.08455882352941177;816;1848
11005;2850;Boom;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2635983263598327;239;3185
11005;2850;Boom;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.1464435146443515;239;3185
11005;2850;Boom;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.3640167364016736;239;3185
11005;2850;Boom;Jonger dan 15 jaar;314;Rumst;AZ Heilige Familie;0.05439330543933055;239;3185
11005;2850;Boom;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08972602739726028;1460;3185
11005;2850;Boom;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.1301369863013699;1460;3185
11005;2850;Boom;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.163013698630137;1460;3185
11005;2850;Boom;Tussen 15 en 64 jaar;314;Rumst;AZ Heilige Familie;0.4486301369863014;1460;3185
11005;2850;Boom;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1029609690444145;1486;3185
11005;2850;Boom;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.07806191117092867;1486;3185
11005;2850;Boom;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.09959623149394348;1486;3185
11005;2850;Boom;65 jaar en ouder;314;Rumst;AZ Heilige Familie;0.6144010767160162;1486;3185
11007;2150;Borsbeek;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1554054054054054;148;1710
11007;2150;Borsbeek;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.2162162162162162;148;1710
11007;2150;Borsbeek;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.06756756756756757;148;1710
11007;2150;Borsbeek;Jonger dan 15 jaar;682;Antwerpen;AZ Monica;0.4594594594594595;148;1710
11007;2150;Borsbeek;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1775082690187431;907;1710
11007;2150;Borsbeek;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.217199558985667;907;1710
11007;2150;Borsbeek;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1400220507166483;907;1710
11007;2150;Borsbeek;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.37045203969129;907;1710
11007;2150;Borsbeek;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1969465648854962;655;1710
11007;2150;Borsbeek;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.1648854961832061;655;1710
11007;2150;Borsbeek;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.0732824427480916;655;1710
11007;2150;Borsbeek;65 jaar en ouder;682;Antwerpen;AZ Monica;0.4610687022900763;655;1710
11008;2930;Brasschaat;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09203980099502487;402;5827
11008;2930;Brasschaat;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.08955223880597014;402;5827
11008;2930;Brasschaat;Jonger dan 15 jaar;710;Brasschaat;AZ Klina;0.6865671641791045;402;5827
11008;2930;Brasschaat;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1194539249146758;2637;5827
11008;2930;Brasschaat;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.05802047781569966;2637;5827
11008;2930;Brasschaat;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.111869548729617;2637;5827
11008;2930;Brasschaat;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.05422828972317027;2637;5827
11008;2930;Brasschaat;Tussen 15 en 64 jaar;710;Brasschaat;AZ Klina;0.552901023890785;2637;5827
11008;2930;Brasschaat;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08931133428981348;2788;5827
11008;2930;Brasschaat;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.07352941176470588;2788;5827
11008;2930;Brasschaat;65 jaar en ouder;710;Brasschaat;AZ Klina;0.6689383070301291;2788;5827
11009;2960;Brecht;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05870020964360587;477;4396
11009;2960;Brecht;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.1048218029350105;477;4396
11009;2960;Brecht;Jonger dan 15 jaar;536;Malle;AZ Sint-Jozef Malle;0.5723270440251572;477;4396
11009;2960;Brecht;Jonger dan 15 jaar;710;Brasschaat;AZ Klina;0.1383647798742138;477;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1074123391034177;2253;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.06524633821571238;2253;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.09942299156679982;2253;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;536;Malle;AZ Sint-Jozef Malle;0.3781624500665779;2253;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.05681313803817133;2253;4396
11009;2960;Brecht;Tussen 15 en 64 jaar;710;Brasschaat;AZ Klina;0.2006213936972925;2253;4396
11009;2960;Brecht;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1092436974789916;1666;4396
11009;2960;Brecht;65 jaar en ouder;536;Malle;AZ Sint-Jozef Malle;0.5552220888355343;1666;4396
11009;2960;Brecht;65 jaar en ouder;710;Brasschaat;AZ Klina;0.1374549819927971;1666;4396
11013;2650;Edegem;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1777777777777778;225;3374
11013;2650;Edegem;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.3511111111111111;225;3374
11013;2650;Edegem;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.2711111111111111;225;3374
11013;2650;Edegem;Jonger dan 15 jaar;322;Leuven;UZ Leuven;0.1244444444444444;225;3374
11013;2650;Edegem;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1490552834149755;1429;3374
11013;2650;Edegem;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.4233729881035689;1429;3374
11013;2650;Edegem;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.2813156053184045;1429;3374
11013;2650;Edegem;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.172093023255814;1720;3374
11013;2650;Edegem;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.5093023255813953;1720;3374
11013;2650;Edegem;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.2151162790697674;1720;3374
11016;2910;Essen;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0684931506849315;219;2660
11016;2910;Essen;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.091324200913242;219;2660
11016;2910;Essen;Jonger dan 15 jaar;322;Leuven;UZ Leuven;0.0958904109589041;219;2660
11016;2910;Essen;Jonger dan 15 jaar;536;Malle;AZ Sint-Jozef Malle;0.0821917808219178;219;2660
11016;2910;Essen;Jonger dan 15 jaar;710;Brasschaat;AZ Klina;0.639269406392694;219;2660
11016;2910;Essen;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08782849239280774;1446;2660
11016;2910;Essen;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1168741355463347;1446;2660
11016;2910;Essen;Tussen 15 en 64 jaar;536;Malle;AZ Sint-Jozef Malle;0.06708160442600276;1446;2660
11016;2910;Essen;Tussen 15 en 64 jaar;710;Brasschaat;AZ Klina;0.5705394190871369;1446;2660
11016;2910;Essen;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1507537688442211;995;2660
11016;2910;Essen;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.08341708542713568;995;2660
11016;2910;Essen;65 jaar en ouder;536;Malle;AZ Sint-Jozef Malle;0.05728643216080402;995;2660
11016;2910;Essen;65 jaar en ouder;710;Brasschaat;AZ Klina;0.5798994974874372;995;2660
11018;2620;Hemiksem;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2888888888888889;135;1727
11018;2620;Hemiksem;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.2888888888888889;135;1727
11018;2620;Hemiksem;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.237037037037037;135;1727
11018;2620;Hemiksem;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1563876651982379;908;1727
11018;2620;Hemiksem;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.2643171806167401;908;1727
11018;2620;Hemiksem;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.2268722466960352;908;1727
11018;2620;Hemiksem;Tussen 15 en 64 jaar;314;Rumst;AZ Heilige Familie;0.2081497797356828;908;1727
11018;2620;Hemiksem;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2470760233918129;684;1727
11018;2620;Hemiksem;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.1447368421052632;684;1727
11018;2620;Hemiksem;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.1388888888888889;684;1727
11018;2620;Hemiksem;65 jaar en ouder;314;Rumst;AZ Heilige Familie;0.422514619883041;684;1727
11021;2540;Hove;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1230769230769231;65;1200
11021;2540;Hove;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.5692307692307692;65;1200
11021;2540;Hove;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.2153846153846154;65;1200
11021;2540;Hove;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1029962546816479;534;1200
11021;2540;Hove;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.4831460674157304;534;1200
11021;2540;Hove;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.252808988764045;534;1200
11021;2540;Hove;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1347753743760399;601;1200
11021;2540;Hove;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.5840266222961731;601;1200
11021;2540;Hove;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.1397670549084858;601;1200
11022;2920;Kalmthout;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.05208333333333334;192;2568
11022;2920;Kalmthout;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.09895833333333333;192;2568
11022;2920;Kalmthout;Jonger dan 15 jaar;536;Malle;AZ Sint-Jozef Malle;0.09895833333333333;192;2568
11022;2920;Kalmthout;Jonger dan 15 jaar;710;Brasschaat;AZ Klina;0.6458333333333334;192;2568
11022;2920;Kalmthout;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09844134536505332;1219;2568
11022;2920;Kalmthout;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.06644790812141099;1219;2568
11022;2920;Kalmthout;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1197703035274815;1219;2568
11022;2920;Kalmthout;Tussen 15 en 64 jaar;710;Brasschaat;AZ Klina;0.5340442986054142;1219;2568
11022;2920;Kalmthout;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.125324114088159;1157;2568
11022;2920;Kalmthout;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.08643042350907519;1157;2568
11022;2920;Kalmthout;65 jaar en ouder;536;Malle;AZ Sint-Jozef Malle;0.05704407951598963;1157;2568
11022;2920;Kalmthout;65 jaar en ouder;710;Brasschaat;AZ Klina;0.5903197925669835;1157;2568
11023;2950;Kapellen (Antwerpen);Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.152;250;4037
11023;2950;Kapellen (Antwerpen);Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.052;250;4037
11023;2950;Kapellen (Antwerpen);Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.092;250;4037
11023;2950;Kapellen (Antwerpen);Jonger dan 15 jaar;710;Brasschaat;AZ Klina;0.592;250;4037
11023;2950;Kapellen (Antwerpen);Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1577789994502474;1819;4037
11023;2950;Kapellen (Antwerpen);Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.07036833424958769;1819;4037
11023;2950;Kapellen (Antwerpen);Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1187465640461792;1819;4037
11023;2950;Kapellen (Antwerpen);Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.05662451896646509;1819;4037
11023;2950;Kapellen (Antwerpen);Tussen 15 en 64 jaar;710;Brasschaat;AZ Klina;0.5079714128642111;1819;4037
11023;2950;Kapellen (Antwerpen);65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1559959349593496;1968;4037
11023;2950;Kapellen (Antwerpen);65 jaar en ouder;300;Edegem;UZ Antwerpen;0.07926829268292683;1968;4037
11023;2950;Kapellen (Antwerpen);65 jaar en ouder;710;Brasschaat;AZ Klina;0.6128048780487805;1968;4037
11024;2550;Kontich;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1194029850746269;201;3086
11024;2550;Kontich;Jonger dan 15 jaar;26;Mechelen;AZ Sint-Maarten;0.06467661691542288;201;3086
11024;2550;Kontich;Jonger dan 15 jaar;97;Lier;Heilig-Hartziekenhuis;0.05472636815920398;201;3086
11024;2550;Kontich;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.2786069651741294;201;3086
11024;2550;Kontich;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.2935323383084577;201;3086
11024;2550;Kontich;Jonger dan 15 jaar;670;Gent;UZ Gent;0.1044776119402985;201;3086
11024;2550;Kontich;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08853118712273642;1491;3086
11024;2550;Kontich;Tussen 15 en 64 jaar;26;Mechelen;AZ Sint-Maarten;0.147551978537894;1491;3086
11024;2550;Kontich;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.3346747149564051;1491;3086
11024;2550;Kontich;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.2461435278336687;1491;3086
11024;2550;Kontich;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09038737446197992;1394;3086
11024;2550;Kontich;65 jaar en ouder;26;Mechelen;AZ Sint-Maarten;0.1341463414634146;1394;3086
11024;2550;Kontich;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.3744619799139168;1394;3086
11024;2550;Kontich;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.2252510760401722;1394;3086
11025;2547;Lint;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09375;96;1171
11025;2547;Lint;Jonger dan 15 jaar;97;Lier;Heilig-Hartziekenhuis;0.2916666666666667;96;1171
11025;2547;Lint;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.21875;96;1171
11025;2547;Lint;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.1979166666666667;96;1171
11025;2547;Lint;Jonger dan 15 jaar;322;Leuven;UZ Leuven;0.1041666666666667;96;1171
11025;2547;Lint;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.06211180124223602;644;1171
11025;2547;Lint;Tussen 15 en 64 jaar;26;Mechelen;AZ Sint-Maarten;0.2981366459627329;644;1171
11025;2547;Lint;Tussen 15 en 64 jaar;97;Lier;Heilig-Hartziekenhuis;0.1180124223602484;644;1171
11025;2547;Lint;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.2748447204968944;644;1171
11025;2547;Lint;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1444099378881988;644;1171
11025;2547;Lint;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0580046403712297;431;1171
11025;2547;Lint;65 jaar en ouder;26;Mechelen;AZ Sint-Maarten;0.4779582366589327;431;1171
11025;2547;Lint;65 jaar en ouder;97;Lier;Heilig-Hartziekenhuis;0.1902552204176334;431;1171
11025;2547;Lint;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.1067285382830626;431;1171
11025;2547;Lint;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.09280742459396751;431;1171
11029;2640;Mortsel;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1634980988593156;263;3972
11029;2640;Mortsel;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.6083650190114068;263;3972
11029;2640;Mortsel;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.1064638783269962;263;3972
11029;2640;Mortsel;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1438144329896907;1940;3972
11029;2640;Mortsel;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.581958762886598;1940;3972
11029;2640;Mortsel;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1221649484536082;1940;3972
11029;2640;Mortsel;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1695873374788016;1769;3972
11029;2640;Mortsel;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.647823629169022;1769;3972
11029;2640;Mortsel;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.07235726399095534;1769;3972
11030;2845;Niel;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1726618705035971;139;1745
11030;2845;Niel;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.2733812949640288;139;1745
11030;2845;Niel;Jonger dan 15 jaar;143;Jette;Universitair Ziekenhuis Brussel;0.07913669064748201;139;1745
11030;2845;Niel;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.3381294964028777;139;1745
11030;2845;Niel;Jonger dan 15 jaar;314;Rumst;AZ Heilige Familie;0.06474820143884892;139;1745
11030;2845;Niel;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1075514874141876;874;1745
11030;2845;Niel;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.1578947368421053;874;1745
11030;2845;Niel;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.2254004576659039;874;1745
11030;2845;Niel;Tussen 15 en 64 jaar;314;Rumst;AZ Heilige Familie;0.3775743707093822;874;1745
11030;2845;Niel;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1256830601092896;732;1745
11030;2845;Niel;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.08743169398907104;732;1745
11030;2845;Niel;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.07513661202185792;732;1745
11030;2845;Niel;65 jaar en ouder;314;Rumst;AZ Heilige Familie;0.6215846994535519;732;1745
11035;2520;Ranst;Jonger dan 15 jaar;97;Lier;Heilig-Hartziekenhuis;0.401673640167364;239;2711
11035;2520;Ranst;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.06694560669456066;239;2711
11035;2520;Ranst;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.09205020920502092;239;2711
11035;2520;Ranst;Jonger dan 15 jaar;536;Malle;AZ Sint-Jozef Malle;0.196652719665272;239;2711
11035;2520;Ranst;Jonger dan 15 jaar;682;Antwerpen;AZ Monica;0.104602510460251;239;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.091441111923921;1367;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;97;Lier;Heilig-Hartziekenhuis;0.3401609363569861;1367;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.0980248719824433;1367;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1119239209948793;1367;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;536;Malle;AZ Sint-Jozef Malle;0.09875640087783467;1367;2711
11035;2520;Ranst;Tussen 15 en 64 jaar;682;Antwerpen;AZ Monica;0.1214337966349671;1367;2711
11035;2520;Ranst;65 jaar en ouder;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0669683257918552;1105;2711
11035;2520;Ranst;65 jaar en ouder;97;Lier;Heilig-Hartziekenhuis;0.4841628959276018;1105;2711
11035;2520;Ranst;65 jaar en ouder;99;Antwerpen;GZA ziekenhuizen;0.05701357466063348;1105;2711
11035;2520;Ranst;65 jaar en ouder;300;Edegem;UZ Antwerpen;0.09411764705882353;1105;2711
11035;2520;Ranst;65 jaar en ouder;536;Malle;AZ Sint-Jozef Malle;0.1375565610859729;1105;2711
11035;2520;Ranst;65 jaar en ouder;682;Antwerpen;AZ Monica;0.08868778280542987;1105;2711
11037;2840;Rumst;Jonger dan 15 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1328671328671329;143;2400
11037;2840;Rumst;Jonger dan 15 jaar;26;Mechelen;AZ Sint-Maarten;0.1118881118881119;143;2400
11037;2840;Rumst;Jonger dan 15 jaar;97;Lier;Heilig-Hartziekenhuis;0.06293706293706294;143;2400
11037;2840;Rumst;Jonger dan 15 jaar;99;Antwerpen;GZA ziekenhuizen;0.2587412587412588;143;2400
11037;2840;Rumst;Jonger dan 15 jaar;143;Jette;Universitair Ziekenhuis Brussel;0.08391608391608392;143;2400
11037;2840;Rumst;Jonger dan 15 jaar;300;Edegem;UZ Antwerpen;0.2237762237762238;143;2400
11037;2840;Rumst;Tussen 15 en 64 jaar;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07347972972972973;1184;2400
11037;2840;Rumst;Tussen 15 en 64 jaar;26;Mechelen;AZ Sint-Maarten;0.1798986486486487;1184;2400
11037;2840;Rumst;Tussen 15 en 64 jaar;99;Antwerpen;GZA ziekenhuizen;0.1402027027027027;1184;2400
11037;2840;Rumst;Tussen 15 en 64 jaar;300;Edegem;UZ Antwerpen;0.1748310810810811;1184;2400
