code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;classe;nombre_de_séjours_par_âge;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient_âge;part_de_marché
11002;2000;Anvers;79520;65 ans et plus;31825;332;CHIREC - Hôpital Delta;Auderghem;8;0.0002514
11002;2000;Anvers;79520;65 ans et plus;31825;371;Ziekenhuis Oost-Limburg;Genk;8;0.0002514
11002;2000;Anvers;79520;65 ans et plus;31825;392;AZ Zeno;Knokke-Heist;44;0.0013826
11002;2000;Anvers;79520;65 ans et plus;31825;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;38;0.001194
11002;2000;Anvers;79520;65 ans et plus;31825;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;6;0.0001885
11002;2000;Anvers;79520;65 ans et plus;31825;525;AZ Damiaan Oostende;Ostende;17;0.0005342
11002;2000;Anvers;79520;65 ans et plus;31825;536;AZ Sint-Jozef Malle;Malle;105;0.0032993
11002;2000;Anvers;79520;65 ans et plus;31825;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);59;0.0018539
11002;2000;Anvers;79520;65 ans et plus;31825;670;UZ Gent;Gand;45;0.001414
11002;2000;Anvers;79520;65 ans et plus;31825;682;AZ Monica;Anvers;4503;0.1414925
11002;2000;Anvers;79520;65 ans et plus;31825;689;Imelda Ziekenhuis;Bonheiden;29;0.0009112
11002;2000;Anvers;79520;65 ans et plus;31825;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;15;0.0004713
11002;2000;Anvers;79520;65 ans et plus;31825;709;AZ St.-Dimpna;Geel;19;0.000597
11002;2000;Anvers;79520;65 ans et plus;31825;710;AZ Klina;Brasschaat;1309;0.0411312
11002;2000;Anvers;79520;65 ans et plus;31825;713;AZ Jan Palfijn Gent;Gand;6;0.0001885
11002;2000;Anvers;79520;65 ans et plus;31825;714;Sint-Franciscusziekenhuis;Heusden-Zolder;8;0.0002514
11004;2530;Boechout;1802;Moins de 15 ans;120;9;Ziekenhuisnetwerk Antwerpen;Anvers;9;0.075
11004;2530;Boechout;1802;Moins de 15 ans;120;97;Heilig-Hartziekenhuis;Lierre;34;0.2833333
11004;2530;Boechout;1802;Moins de 15 ans;120;99;GZA ziekenhuizen;Anvers;42;0.35
11004;2530;Boechout;1802;Moins de 15 ans;120;300;UZ Antwerpen;Edegem;14;0.1166667
11004;2530;Boechout;1802;Moins de 15 ans;120;322;UZ Leuven;Louvain;7;0.0583333
11004;2530;Boechout;1802;Moins de 15 ans;120;682;AZ Monica;Anvers;8;0.0666667
11004;2530;Boechout;1802;De 15 à 64 ans;911;9;Ziekenhuisnetwerk Antwerpen;Anvers;110;0.1207464
11004;2530;Boechout;1802;De 15 à 64 ans;911;26;AZ Sint-Maarten;Malines;26;0.0285401
11004;2530;Boechout;1802;De 15 à 64 ans;911;97;Heilig-Hartziekenhuis;Lierre;135;0.1481888
11004;2530;Boechout;1802;De 15 à 64 ans;911;99;GZA ziekenhuizen;Anvers;322;0.3534577
11004;2530;Boechout;1802;De 15 à 64 ans;911;236;Revalidatieziekenhuis RevArte;Edegem;5;0.0054885
11004;2530;Boechout;1802;De 15 à 64 ans;911;300;UZ Antwerpen;Edegem;147;0.1613611
11004;2530;Boechout;1802;De 15 à 64 ans;911;308;AZ Herentals;Herentals;5;0.0054885
11004;2530;Boechout;1802;De 15 à 64 ans;911;322;UZ Leuven;Louvain;25;0.0274424
11004;2530;Boechout;1802;De 15 à 64 ans;911;536;AZ Sint-Jozef Malle;Malle;7;0.0076839
11004;2530;Boechout;1802;De 15 à 64 ans;911;682;AZ Monica;Anvers;88;0.0965971
11004;2530;Boechout;1802;De 15 à 64 ans;911;689;Imelda Ziekenhuis;Bonheiden;7;0.0076839
11004;2530;Boechout;1802;De 15 à 64 ans;911;710;AZ Klina;Brasschaat;9;0.0098793
11004;2530;Boechout;1802;65 ans et plus;771;9;Ziekenhuisnetwerk Antwerpen;Anvers;82;0.1063554
11004;2530;Boechout;1802;65 ans et plus;771;26;AZ Sint-Maarten;Malines;13;0.0168612
11004;2530;Boechout;1802;65 ans et plus;771;97;Heilig-Hartziekenhuis;Lierre;204;0.2645914
11004;2530;Boechout;1802;65 ans et plus;771;99;GZA ziekenhuizen;Anvers;302;0.3916991
11004;2530;Boechout;1802;65 ans et plus;771;236;Revalidatieziekenhuis RevArte;Edegem;15;0.0194553
11004;2530;Boechout;1802;65 ans et plus;771;300;UZ Antwerpen;Edegem;74;0.0959792
11004;2530;Boechout;1802;65 ans et plus;771;322;UZ Leuven;Louvain;10;0.0129702
11004;2530;Boechout;1802;65 ans et plus;771;682;AZ Monica;Anvers;48;0.0622568
11005;2850;Boom;3223;Moins de 15 ans;243;9;Ziekenhuisnetwerk Antwerpen;Anvers;43;0.1769547
11005;2850;Boom;3223;Moins de 15 ans;243;99;GZA ziekenhuizen;Anvers;49;0.2016461
11005;2850;Boom;3223;Moins de 15 ans;243;143;UZ Brussel;Jette;6;0.0246914
11005;2850;Boom;3223;Moins de 15 ans;243;300;UZ Antwerpen;Edegem;119;0.4897119
11005;2850;Boom;3223;Moins de 15 ans;243;314;AZ Rivierenland;Rumst;5;0.0205761
11005;2850;Boom;3223;De 15 à 64 ans;1598;9;Ziekenhuisnetwerk Antwerpen;Anvers;137;0.0857322
11005;2850;Boom;3223;De 15 à 64 ans;1598;26;AZ Sint-Maarten;Malines;65;0.0406758
11005;2850;Boom;3223;De 15 à 64 ans;1598;77;CHU Brugmann;Bruxelles;6;0.0037547
11005;2850;Boom;3223;De 15 à 64 ans;1598;97;Heilig-Hartziekenhuis;Lierre;7;0.0043805
11005;2850;Boom;3223;De 15 à 64 ans;1598;99;GZA ziekenhuizen;Anvers;181;0.1132666
11005;2850;Boom;3223;De 15 à 64 ans;1598;104;AZ Rivierenland;Rumst;29;0.0181477
11005;2850;Boom;3223;De 15 à 64 ans;1598;143;UZ Brussel;Jette;12;0.0075094
11005;2850;Boom;3223;De 15 à 64 ans;1598;236;Revalidatieziekenhuis RevArte;Edegem;12;0.0075094
11005;2850;Boom;3223;De 15 à 64 ans;1598;300;UZ Antwerpen;Edegem;307;0.1921151
11005;2850;Boom;3223;De 15 à 64 ans;1598;314;AZ Rivierenland;Rumst;707;0.442428
11005;2850;Boom;3223;De 15 à 64 ans;1598;322;UZ Leuven;Louvain;31;0.0193992
11005;2850;Boom;3223;De 15 à 64 ans;1598;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);11;0.0068836
11005;2850;Boom;3223;De 15 à 64 ans;1598;682;AZ Monica;Anvers;35;0.0219024
11005;2850;Boom;3223;De 15 à 64 ans;1598;689;Imelda Ziekenhuis;Bonheiden;13;0.0081352
11005;2850;Boom;3223;65 ans et plus;1382;9;Ziekenhuisnetwerk Antwerpen;Anvers;103;0.0745297
11005;2850;Boom;3223;65 ans et plus;1382;26;AZ Sint-Maarten;Malines;24;0.0173661
11005;2850;Boom;3223;65 ans et plus;1382;99;GZA ziekenhuizen;Anvers;77;0.0557164
11005;2850;Boom;3223;65 ans et plus;1382;104;AZ Rivierenland;Rumst;25;0.0180897
11005;2850;Boom;3223;65 ans et plus;1382;143;UZ Brussel;Jette;5;0.0036179
11005;2850;Boom;3223;65 ans et plus;1382;236;Revalidatieziekenhuis RevArte;Edegem;41;0.0296671
11005;2850;Boom;3223;65 ans et plus;1382;300;UZ Antwerpen;Edegem;137;0.0991317
11005;2850;Boom;3223;65 ans et plus;1382;314;AZ Rivierenland;Rumst;936;0.6772793
11005;2850;Boom;3223;65 ans et plus;1382;322;UZ Leuven;Louvain;10;0.0072359
11005;2850;Boom;3223;65 ans et plus;1382;682;AZ Monica;Anvers;5;0.0036179
11007;2150;Borsbeek;1757;Moins de 15 ans;175;9;Ziekenhuisnetwerk Antwerpen;Anvers;28;0.16
11007;2150;Borsbeek;1757;Moins de 15 ans;175;99;GZA ziekenhuizen;Anvers;25;0.1428571
11007;2150;Borsbeek;1757;Moins de 15 ans;175;300;UZ Antwerpen;Edegem;19;0.1085714
11007;2150;Borsbeek;1757;Moins de 15 ans;175;682;AZ Monica;Anvers;95;0.5428571
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;9;Ziekenhuisnetwerk Antwerpen;Anvers;129;0.1447811
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;97;Heilig-Hartziekenhuis;Lierre;25;0.0280584
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;99;GZA ziekenhuizen;Anvers;178;0.1997755
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;236;Revalidatieziekenhuis RevArte;Edegem;5;0.0056117
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;300;UZ Antwerpen;Edegem;125;0.1402918
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;322;UZ Leuven;Louvain;9;0.010101
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;536;AZ Sint-Jozef Malle;Malle;7;0.0078563
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;670;UZ Gent;Gand;7;0.0078563
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;682;AZ Monica;Anvers;362;0.4062851
11007;2150;Borsbeek;1757;De 15 à 64 ans;891;710;AZ Klina;Brasschaat;9;0.010101
11007;2150;Borsbeek;1757;65 ans et plus;691;9;Ziekenhuisnetwerk Antwerpen;Anvers;143;0.2069465
11007;2150;Borsbeek;1757;65 ans et plus;691;97;Heilig-Hartziekenhuis;Lierre;17;0.024602
11007;2150;Borsbeek;1757;65 ans et plus;691;99;GZA ziekenhuizen;Anvers;116;0.1678726
11007;2150;Borsbeek;1757;65 ans et plus;691;236;Revalidatieziekenhuis RevArte;Edegem;7;0.0101302
11007;2150;Borsbeek;1757;65 ans et plus;691;300;UZ Antwerpen;Edegem;73;0.105644
11007;2150;Borsbeek;1757;65 ans et plus;691;536;AZ Sint-Jozef Malle;Malle;6;0.0086831
11007;2150;Borsbeek;1757;65 ans et plus;691;682;AZ Monica;Anvers;308;0.4457308
11008;2930;Brasschaat;6020;Moins de 15 ans;393;9;Ziekenhuisnetwerk Antwerpen;Anvers;28;0.0712468
11008;2930;Brasschaat;6020;Moins de 15 ans;393;99;GZA ziekenhuizen;Anvers;22;0.0559796
11008;2930;Brasschaat;6020;Moins de 15 ans;393;143;UZ Brussel;Jette;8;0.0203562
11008;2930;Brasschaat;6020;Moins de 15 ans;393;300;UZ Antwerpen;Edegem;53;0.1348601
11008;2930;Brasschaat;6020;Moins de 15 ans;393;322;UZ Leuven;Louvain;7;0.0178117
11008;2930;Brasschaat;6020;Moins de 15 ans;393;536;AZ Sint-Jozef Malle;Malle;16;0.0407125
11008;2930;Brasschaat;6020;Moins de 15 ans;393;670;UZ Gent;Gand;6;0.0152672
11008;2930;Brasschaat;6020;Moins de 15 ans;393;682;AZ Monica;Anvers;9;0.0229008
11008;2930;Brasschaat;6020;Moins de 15 ans;393;710;AZ Klina;Brasschaat;243;0.6183206
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;9;Ziekenhuisnetwerk Antwerpen;Anvers;279;0.1073077
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;26;AZ Sint-Maarten;Malines;5;0.0019231
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;63;AZ Turnhout;Turnhout;5;0.0019231
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;97;Heilig-Hartziekenhuis;Lierre;8;0.0030769
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;99;GZA ziekenhuizen;Anvers;166;0.0638462
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;143;UZ Brussel;Jette;9;0.0034615
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;300;UZ Antwerpen;Edegem;314;0.1207692
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;322;UZ Leuven;Louvain;51;0.0196154
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;392;AZ Zeno;Knokke-Heist;6;0.0023077
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;536;AZ Sint-Jozef Malle;Malle;64;0.0246154
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);5;0.0019231
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;670;UZ Gent;Gand;12;0.0046154
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;682;AZ Monica;Anvers;152;0.0584615
11008;2930;Brasschaat;6020;De 15 à 64 ans;2600;710;AZ Klina;Brasschaat;1467;0.5642308
11008;2930;Brasschaat;6020;65 ans et plus;3027;9;Ziekenhuisnetwerk Antwerpen;Anvers;282;0.0931615
11008;2930;Brasschaat;6020;65 ans et plus;3027;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;7;0.0023125
11008;2930;Brasschaat;6020;65 ans et plus;3027;99;GZA ziekenhuizen;Anvers;91;0.0300628
11008;2930;Brasschaat;6020;65 ans et plus;3027;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);8;0.0026429
11008;2930;Brasschaat;6020;65 ans et plus;3027;236;Revalidatieziekenhuis RevArte;Edegem;12;0.0039643
11008;2930;Brasschaat;6020;65 ans et plus;3027;300;UZ Antwerpen;Edegem;260;0.0858936
11008;2930;Brasschaat;6020;65 ans et plus;3027;322;UZ Leuven;Louvain;24;0.0079286
11008;2930;Brasschaat;6020;65 ans et plus;3027;536;AZ Sint-Jozef Malle;Malle;59;0.0194912
11008;2930;Brasschaat;6020;65 ans et plus;3027;682;AZ Monica;Anvers;61;0.020152
11008;2930;Brasschaat;6020;65 ans et plus;3027;710;AZ Klina;Brasschaat;2187;0.7224975
11009;2960;Brecht;4749;Moins de 15 ans;507;9;Ziekenhuisnetwerk Antwerpen;Anvers;18;0.035503
