nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
11002;2000;Antwerpen;78293;49;AZ Sint-Jan Brugge - Oostende;Brugge;102;0.0013028
11002;2000;Antwerpen;78293;57;Jan Yperman Ziekenhuis;Ieper;6;7.66e-05
11002;2000;Antwerpen;78293;63;AZ Turnhout;Turnhout;138;0.0017626
11002;2000;Antwerpen;78293;76;UMC Sint-Pieter;Brussel;28;0.0003576
11002;2000;Antwerpen;78293;77;UVC Brugmann;Brussel;22;0.000281
11002;2000;Antwerpen;78293;79;Jules Bordet Instituut;Brussel;10;0.0001277
11002;2000;Antwerpen;78293;87;Iris Ziekenhuizen Zuid;Etterbeek;25;0.0003193
11002;2000;Antwerpen;78293;97;Heilig-Hartziekenhuis;Lier;163;0.0020819
11002;2000;Antwerpen;78293;99;GZA ziekenhuizen;Antwerpen;20913;0.267112
11002;2000;Antwerpen;78293;102;Heilig-Hartziekenhuis;Mol;26;0.0003321
11002;2000;Antwerpen;78293;104;AZ Rivierenland;Rumst;313;0.0039978
11002;2000;Antwerpen;78293;106;AZ Sint-Maria;Halle (Vlaams-Brabant);10;0.0001277
11002;2000;Antwerpen;78293;108;RZ Heilig Hart;Leuven;19;0.0002427
11002;2000;Antwerpen;78293;109;RZ Heilig Hart Tienen;Tienen;5;6.39e-05
11002;2000;Antwerpen;78293;110;Kliniek Sint-Jan;Brussel;15;0.0001916
11002;2000;Antwerpen;78293;111;Europaziekenhuizen;Ukkel;17;0.0002171
11002;2000;Antwerpen;78293;117;AZ Delta;Roeselare;25;0.0003193
11002;2000;Antwerpen;78293;124;VZW Sint-Jozefskliniek;Izegem;5;6.39e-05
11002;2000;Antwerpen;78293;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);127;0.0016221
11002;2000;Antwerpen;78293;134;Sint-Vincentiusziekenhuis;Deinze;6;7.66e-05
11002;2000;Antwerpen;78293;140;AZ Sint-Lucas Brugge;Brugge;50;0.0006386
11002;2000;Antwerpen;78293;143;UZ Brussel;Jette;142;0.0018137
11002;2000;Antwerpen;78293;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;10;0.0001277
11002;2000;Antwerpen;78293;164;Vivalia - IFAC;Marche-en-Famenne;8;0.0001022
11002;2000;Antwerpen;78293;176;Algemeen Stedelijk Ziekenhuis;Aalst (Oost-Vlaanderen);12;0.0001533
11002;2000;Antwerpen;78293;204;AZ Jan Portaels;Vilvoorde;35;0.000447
11002;2000;Antwerpen;78293;217;AZ Sint-Elisabeth;Zottegem;8;0.0001022
11002;2000;Antwerpen;78293;243;Jessa Ziekenhuis;Hasselt;41;0.0005237
11002;2000;Antwerpen;78293;264;CHU UCL Namur;Dinant;5;6.39e-05
11002;2000;Antwerpen;78293;265;AZ Lokeren;Lokeren;10;0.0001277
11002;2000;Antwerpen;78293;290;AZ Sint-Lucas;Gent;38;0.0004854
11002;2000;Antwerpen;78293;300;UZ Antwerpen;Edegem;8202;0.1047603
11002;2000;Antwerpen;78293;308;AZ Herentals;Herentals;97;0.0012389
11002;2000;Antwerpen;78293;310;AZ West;Veurne;31;0.0003959
11002;2000;Antwerpen;78293;322;UZ Leuven;Leuven;1111;0.0141903
11002;2000;Antwerpen;78293;332;CHIREC - Delta Ziekenhuis;Oudergem;39;0.0004981
11002;2000;Antwerpen;78293;371;Ziekenhuis Oost-Limburg;Genk;48;0.0006131
11002;2000;Antwerpen;78293;392;AZ Zeno;Knokke-Heist;67;0.0008558
11002;2000;Antwerpen;78293;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);14;0.0001788
11002;2000;Antwerpen;78293;396;AZ Groeninge;Kortrijk;25;0.0003193
11002;2000;Antwerpen;78293;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;11;0.0001405
11002;2000;Antwerpen;78293;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;95;0.0012134
11002;2000;Antwerpen;78293;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;35;0.000447
11002;2000;Antwerpen;78293;412;CHR de la Citadelle;Luik;8;0.0001022
11002;2000;Antwerpen;78293;525;AZ Damiaan Oostende;Oostende;45;0.0005748
11002;2000;Antwerpen;78293;536;AZ Sint-Jozef Malle;Malle;304;0.0038829
11002;2000;Antwerpen;78293;550;AZ Glorieux;Ronse;5;6.39e-05
11002;2000;Antwerpen;78293;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);293;0.0037424
11002;2000;Antwerpen;78293;670;UZ Gent;Gent;291;0.0037168
11002;2000;Antwerpen;78293;682;AZ Monica;Antwerpen;10651;0.1360403
11002;2000;Antwerpen;78293;689;Imelda Ziekenhuis;Bonheiden;82;0.0010473
11002;2000;Antwerpen;78293;709;AZ St.-Dimpna;Geel;73;0.0009324
11002;2000;Antwerpen;78293;710;AZ Klina;Brasschaat;3173;0.0405273
11002;2000;Antwerpen;78293;712;AZ Diest;Diest;9;0.000115
11002;2000;Antwerpen;78293;713;AZ Jan Palfijn Gent;Gent;39;0.0004981
11002;2000;Antwerpen;78293;714;Sint-Franciscusziekenhuis;Heusden-Zolder;17;0.0002171
11002;2000;Antwerpen;78293;716;AZ Vesalius;Tongeren;13;0.000166
11002;2000;Antwerpen;78293;717;Ziekenhuis Maas en Kempen;Maaseik;7;8.94e-05
11002;2000;Antwerpen;78293;718;CHU Charleroi;Charleroi;7;8.94e-05
11002;2000;Antwerpen;78293;719;Mariaziekenhuis Noord-Limburg;Pelt;16;0.0002044
11002;2000;Antwerpen;78293;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;13;0.000166
11004;2530;Boechout;2013;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;218;0.1082961
11004;2530;Boechout;2013;26;AZ Sint-Maarten;Mechelen;62;0.0307998
11004;2530;Boechout;2013;97;Heilig-Hartziekenhuis;Lier;422;0.2096374
11004;2530;Boechout;2013;99;GZA ziekenhuizen;Antwerpen;730;0.3626428
11004;2530;Boechout;2013;104;AZ Rivierenland;Rumst;10;0.0049677
11004;2530;Boechout;2013;300;UZ Antwerpen;Edegem;282;0.1400894
11004;2530;Boechout;2013;322;UZ Leuven;Leuven;38;0.0188773
11004;2530;Boechout;2013;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;10;0.0049677
11004;2530;Boechout;2013;536;AZ Sint-Jozef Malle;Malle;7;0.0034774
11004;2530;Boechout;2013;670;UZ Gent;Gent;7;0.0034774
11004;2530;Boechout;2013;682;AZ Monica;Antwerpen;157;0.077993
11004;2530;Boechout;2013;689;Imelda Ziekenhuis;Bonheiden;11;0.0054645
11004;2530;Boechout;2013;710;AZ Klina;Brasschaat;17;0.0084451
11005;2850;Boom;3018;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;289;0.0957588
11005;2850;Boom;3018;26;AZ Sint-Maarten;Mechelen;103;0.0341286
11005;2850;Boom;3018;77;UVC Brugmann;Brussel;8;0.0026508
11005;2850;Boom;3018;87;Iris Ziekenhuizen Zuid;Etterbeek;5;0.0016567
11005;2850;Boom;3018;97;Heilig-Hartziekenhuis;Lier;15;0.0049702
11005;2850;Boom;3018;99;GZA ziekenhuizen;Antwerpen;297;0.0984095
11005;2850;Boom;3018;104;AZ Rivierenland;Rumst;1480;0.490391
11005;2850;Boom;3018;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);5;0.0016567
11005;2850;Boom;3018;143;UZ Brussel;Jette;24;0.0079523
11005;2850;Boom;3018;300;UZ Antwerpen;Edegem;597;0.1978131
11005;2850;Boom;3018;322;UZ Leuven;Leuven;43;0.0142478
11005;2850;Boom;3018;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);12;0.0039761
11005;2850;Boom;3018;670;UZ Gent;Gent;14;0.0046388
11005;2850;Boom;3018;682;AZ Monica;Antwerpen;43;0.0142478
11005;2850;Boom;3018;689;Imelda Ziekenhuis;Bonheiden;24;0.0079523
11005;2850;Boom;3018;710;AZ Klina;Brasschaat;6;0.0019881
11007;2150;Borsbeek;1770;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;327;0.1847458
11007;2150;Borsbeek;1770;26;AZ Sint-Maarten;Mechelen;10;0.0056497
11007;2150;Borsbeek;1770;97;Heilig-Hartziekenhuis;Lier;31;0.0175141
11007;2150;Borsbeek;1770;99;GZA ziekenhuizen;Antwerpen;282;0.159322
11007;2150;Borsbeek;1770;300;UZ Antwerpen;Edegem;220;0.1242938
11007;2150;Borsbeek;1770;322;UZ Leuven;Leuven;12;0.0067797
11007;2150;Borsbeek;1770;536;AZ Sint-Jozef Malle;Malle;13;0.0073446
11007;2150;Borsbeek;1770;670;UZ Gent;Gent;5;0.0028249
11007;2150;Borsbeek;1770;682;AZ Monica;Antwerpen;821;0.4638418
11007;2150;Borsbeek;1770;710;AZ Klina;Brasschaat;15;0.0084746
11008;2930;Brasschaat;5841;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;593;0.1015237
11008;2930;Brasschaat;5841;26;AZ Sint-Maarten;Mechelen;10;0.001712
11008;2930;Brasschaat;5841;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.000856
11008;2930;Brasschaat;5841;63;AZ Turnhout;Turnhout;11;0.0018832
11008;2930;Brasschaat;5841;97;Heilig-Hartziekenhuis;Lier;11;0.0018832
11008;2930;Brasschaat;5841;99;GZA ziekenhuizen;Antwerpen;219;0.0374936
11008;2930;Brasschaat;5841;104;AZ Rivierenland;Rumst;10;0.001712
11008;2930;Brasschaat;5841;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);9;0.0015408
11008;2930;Brasschaat;5841;143;UZ Brussel;Jette;16;0.0027393
11008;2930;Brasschaat;5841;204;AZ Jan Portaels;Vilvoorde;5;0.000856
11008;2930;Brasschaat;5841;300;UZ Antwerpen;Edegem;624;0.106831
11008;2930;Brasschaat;5841;308;AZ Herentals;Herentals;6;0.0010272
11008;2930;Brasschaat;5841;322;UZ Leuven;Leuven;72;0.0123267
11008;2930;Brasschaat;5841;392;AZ Zeno;Knokke-Heist;11;0.0018832
11008;2930;Brasschaat;5841;525;AZ Damiaan Oostende;Oostende;6;0.0010272
11008;2930;Brasschaat;5841;536;AZ Sint-Jozef Malle;Malle;140;0.0239685
11008;2930;Brasschaat;5841;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);7;0.0011984
11008;2930;Brasschaat;5841;670;UZ Gent;Gent;13;0.0022256
11008;2930;Brasschaat;5841;682;AZ Monica;Antwerpen;254;0.0434857
11008;2930;Brasschaat;5841;689;Imelda Ziekenhuis;Bonheiden;6;0.0010272
11008;2930;Brasschaat;5841;709;AZ St.-Dimpna;Geel;5;0.000856
11008;2930;Brasschaat;5841;710;AZ Klina;Brasschaat;3771;0.6456086
11009;2960;Brecht;4580;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;404;0.0882096
11009;2960;Brecht;4580;26;AZ Sint-Maarten;Mechelen;11;0.0024017
11009;2960;Brecht;4580;49;AZ Sint-Jan Brugge - Oostende;Brugge;9;0.0019651
11009;2960;Brecht;4580;63;AZ Turnhout;Turnhout;114;0.0248908
11009;2960;Brecht;4580;97;Heilig-Hartziekenhuis;Lier;18;0.0039301
11009;2960;Brecht;4580;99;GZA ziekenhuizen;Antwerpen;171;0.0373362
11009;2960;Brecht;4580;104;AZ Rivierenland;Rumst;6;0.00131
11009;2960;Brecht;4580;300;UZ Antwerpen;Edegem;383;0.0836245
11009;2960;Brecht;4580;308;AZ Herentals;Herentals;21;0.0045852
11009;2960;Brecht;4580;322;UZ Leuven;Leuven;79;0.0172489
11009;2960;Brecht;4580;371;Ziekenhuis Oost-Limburg;Genk;6;0.00131
11009;2960;Brecht;4580;525;AZ Damiaan Oostende;Oostende;5;0.0010917
11009;2960;Brecht;4580;536;AZ Sint-Jozef Malle;Malle;2114;0.4615721
11009;2960;Brecht;4580;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);12;0.0026201
11009;2960;Brecht;4580;670;UZ Gent;Gent;20;0.0043668
11009;2960;Brecht;4580;682;AZ Monica;Antwerpen;241;0.0526201
11009;2960;Brecht;4580;709;AZ St.-Dimpna;Geel;10;0.0021834
11009;2960;Brecht;4580;710;AZ Klina;Brasschaat;910;0.19869
11013;2650;Edegem;3308;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;538;0.162636
11013;2650;Edegem;3308;26;AZ Sint-Maarten;Mechelen;38;0.0114873
11013;2650;Edegem;3308;63;AZ Turnhout;Turnhout;6;0.0018138
11013;2650;Edegem;3308;97;Heilig-Hartziekenhuis;Lier;22;0.0066505
11013;2650;Edegem;3308;99;GZA ziekenhuizen;Antwerpen;1448;0.4377267
11013;2650;Edegem;3308;104;AZ Rivierenland;Rumst;29;0.0087666
11013;2650;Edegem;3308;143;UZ Brussel;Jette;10;0.003023
11013;2650;Edegem;3308;300;UZ Antwerpen;Edegem;962;0.2908102
11013;2650;Edegem;3308;308;AZ Herentals;Herentals;6;0.0018138
11013;2650;Edegem;3308;322;UZ Leuven;Leuven;35;0.0105804
11013;2650;Edegem;3308;392;AZ Zeno;Knokke-Heist;17;0.0051391
11013;2650;Edegem;3308;536;AZ Sint-Jozef Malle;Malle;7;0.0021161
11013;2650;Edegem;3308;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);6;0.0018138
11013;2650;Edegem;3308;670;UZ Gent;Gent;5;0.0015115
11013;2650;Edegem;3308;682;AZ Monica;Antwerpen;121;0.036578
11013;2650;Edegem;3308;710;AZ Klina;Brasschaat;18;0.0054414
11016;2910;Essen;2661;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;217;0.0815483
11016;2910;Essen;2661;63;AZ Turnhout;Turnhout;9;0.0033822
11016;2910;Essen;2661;99;GZA ziekenhuizen;Antwerpen;70;0.0263059
11016;2910;Essen;2661;243;Jessa Ziekenhuis;Hasselt;6;0.0022548
11016;2910;Essen;2661;300;UZ Antwerpen;Edegem;300;0.1127396
11016;2910;Essen;2661;322;UZ Leuven;Leuven;40;0.0150319
11016;2910;Essen;2661;536;AZ Sint-Jozef Malle;Malle;177;0.0665163
11016;2910;Essen;2661;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);10;0.003758
11016;2910;Essen;2661;670;UZ Gent;Gent;8;0.0030064
11016;2910;Essen;2661;682;AZ Monica;Antwerpen;121;0.0454716
11016;2910;Essen;2661;709;AZ St.-Dimpna;Geel;5;0.001879
11016;2910;Essen;2661;710;AZ Klina;Brasschaat;1661;0.6242014
11018;2620;Hemiksem;1730;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;331;0.1913295
11018;2620;Hemiksem;1730;26;AZ Sint-Maarten;Mechelen;10;0.0057803
11018;2620;Hemiksem;1730;99;GZA ziekenhuizen;Antwerpen;366;0.2115607
11018;2620;Hemiksem;1730;104;AZ Rivierenland;Rumst;506;0.2924855
11018;2620;Hemiksem;1730;300;UZ Antwerpen;Edegem;391;0.2260116
11018;2620;Hemiksem;1730;322;UZ Leuven;Leuven;16;0.0092486
11018;2620;Hemiksem;1730;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.0028902
11018;2620;Hemiksem;1730;670;UZ Gent;Gent;6;0.0034682
11018;2620;Hemiksem;1730;682;AZ Monica;Antwerpen;64;0.0369942
11018;2620;Hemiksem;1730;710;AZ Klina;Brasschaat;6;0.0034682
11021;2540;Hove;1087;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;140;0.1287948
11021;2540;Hove;1087;26;AZ Sint-Maarten;Mechelen;27;0.024839
11021;2540;Hove;1087;97;Heilig-Hartziekenhuis;Lier;32;0.0294388
11021;2540;Hove;1087;99;GZA ziekenhuizen;Antwerpen;545;0.5013799
11021;2540;Hove;1087;104;AZ Rivierenland;Rumst;9;0.0082797
11021;2540;Hove;1087;300;UZ Antwerpen;Edegem;234;0.2152714
11021;2540;Hove;1087;322;UZ Leuven;Leuven;20;0.0183993
11021;2540;Hove;1087;536;AZ Sint-Jozef Malle;Malle;5;0.0045998
11021;2540;Hove;1087;682;AZ Monica;Antwerpen;36;0.0331187
11021;2540;Hove;1087;710;AZ Klina;Brasschaat;8;0.0073597
11022;2920;Kalmthout;2585;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;314;0.12147
11022;2920;Kalmthout;2585;63;AZ Turnhout;Turnhout;7;0.0027079
11022;2920;Kalmthout;2585;97;Heilig-Hartziekenhuis;Lier;9;0.0034816
11022;2920;Kalmthout;2585;99;GZA ziekenhuizen;Antwerpen;91;0.0352031
11022;2920;Kalmthout;2585;104;AZ Rivierenland;Rumst;6;0.0023211
11022;2920;Kalmthout;2585;143;UZ Brussel;Jette;5;0.0019342
11022;2920;Kalmthout;2585;300;UZ Antwerpen;Edegem;291;0.1125725
11022;2920;Kalmthout;2585;322;UZ Leuven;Leuven;44;0.0170213
11022;2920;Kalmthout;2585;536;AZ Sint-Jozef Malle;Malle;131;0.050677
11022;2920;Kalmthout;2585;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);6;0.0023211
11022;2920;Kalmthout;2585;670;UZ Gent;Gent;5;0.0019342
11022;2920;Kalmthout;2585;682;AZ Monica;Antwerpen;83;0.0321083
11022;2920;Kalmthout;2585;710;AZ Klina;Brasschaat;1558;0.6027079
11023;2950;Kapellen (Antwerpen);4159;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;644;0.1548449
11023;2950;Kapellen (Antwerpen);4159;26;AZ Sint-Maarten;Mechelen;8;0.0019235
11023;2950;Kapellen (Antwerpen);4159;79;Jules Bordet Instituut;Brussel;5;0.0012022
11023;2950;Kapellen (Antwerpen);4159;97;Heilig-Hartziekenhuis;Lier;18;0.004328
11023;2950;Kapellen (Antwerpen);4159;99;GZA ziekenhuizen;Antwerpen;170;0.0408752
11023;2950;Kapellen (Antwerpen);4159;104;AZ Rivierenland;Rumst;7;0.0016831
11023;2950;Kapellen (Antwerpen);4159;143;UZ Brussel;Jette;8;0.0019235
11023;2950;Kapellen (Antwerpen);4159;300;UZ Antwerpen;Edegem;429;0.1031498
11023;2950;Kapellen (Antwerpen);4159;322;UZ Leuven;Leuven;62;0.0149074
11023;2950;Kapellen (Antwerpen);4159;371;Ziekenhuis Oost-Limburg;Genk;5;0.0012022
11023;2950;Kapellen (Antwerpen);4159;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;8;0.0019235
11023;2950;Kapellen (Antwerpen);4159;536;AZ Sint-Jozef Malle;Malle;47;0.0113008
11023;2950;Kapellen (Antwerpen);4159;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);14;0.0033662
11023;2950;Kapellen (Antwerpen);4159;670;UZ Gent;Gent;20;0.0048088
11023;2950;Kapellen (Antwerpen);4159;682;AZ Monica;Antwerpen;171;0.0411157
11023;2950;Kapellen (Antwerpen);4159;689;Imelda Ziekenhuis;Bonheiden;5;0.0012022
11023;2950;Kapellen (Antwerpen);4159;710;AZ Klina;Brasschaat;2494;0.5996634
11024;2550;Kontich;3146;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;355;0.1128417
11024;2550;Kontich;3146;26;AZ Sint-Maarten;Mechelen;252;0.0801017
11024;2550;Kontich;3146;97;Heilig-Hartziekenhuis;Lier;116;0.0368722
11024;2550;Kontich;3146;99;GZA ziekenhuizen;Antwerpen;1098;0.3490146
11024;2550;Kontich;3146;104;AZ Rivierenland;Rumst;120;0.0381437
11024;2550;Kontich;3146;143;UZ Brussel;Jette;11;0.0034965
11024;2550;Kontich;3146;300;UZ Antwerpen;Edegem;922;0.2930706
11024;2550;Kontich;3146;322;UZ Leuven;Leuven;37;0.011761
11024;2550;Kontich;3146;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;5;0.0015893
11024;2550;Kontich;3146;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);7;0.002225
11024;2550;Kontich;3146;670;UZ Gent;Gent;19;0.0060394
11024;2550;Kontich;3146;682;AZ Monica;Antwerpen;126;0.0400509
11024;2550;Kontich;3146;689;Imelda Ziekenhuis;Bonheiden;28;0.0089002
11024;2550;Kontich;3146;710;AZ Klina;Brasschaat;7;0.002225
11025;2547;Lint;1188;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;74;0.0622896
11025;2547;Lint;1188;26;AZ Sint-Maarten;Mechelen;182;0.1531987
11025;2547;Lint;1188;97;Heilig-Hartziekenhuis;Lier;357;0.3005051
11025;2547;Lint;1188;99;GZA ziekenhuizen;Antwerpen;223;0.1877104
11025;2547;Lint;1188;104;AZ Rivierenland;Rumst;8;0.006734
11025;2547;Lint;1188;300;UZ Antwerpen;Edegem;244;0.2053872
11025;2547;Lint;1188;310;AZ West;Veurne;5;0.0042088
11025;2547;Lint;1188;322;UZ Leuven;Leuven;29;0.0244108
11025;2547;Lint;1188;682;AZ Monica;Antwerpen;28;0.023569
11025;2547;Lint;1188;689;Imelda Ziekenhuis;Bonheiden;14;0.0117845
11029;2640;Mortsel;3811;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;668;0.1752821
11029;2640;Mortsel;3811;26;AZ Sint-Maarten;Mechelen;23;0.0060352
11029;2640;Mortsel;3811;63;AZ Turnhout;Turnhout;5;0.001312
11029;2640;Mortsel;3811;97;Heilig-Hartziekenhuis;Lier;58;0.0152191
11029;2640;Mortsel;3811;99;GZA ziekenhuizen;Antwerpen;2153;0.5649436
11029;2640;Mortsel;3811;104;AZ Rivierenland;Rumst;19;0.0049856
11029;2640;Mortsel;3811;143;UZ Brussel;Jette;9;0.0023616
11029;2640;Mortsel;3811;300;UZ Antwerpen;Edegem;527;0.1382839
11029;2640;Mortsel;3811;322;UZ Leuven;Leuven;34;0.0089215
11029;2640;Mortsel;3811;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;5;0.001312
11029;2640;Mortsel;3811;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);7;0.0018368
11029;2640;Mortsel;3811;670;UZ Gent;Gent;22;0.0057728
11029;2640;Mortsel;3811;682;AZ Monica;Antwerpen;182;0.0477565
11029;2640;Mortsel;3811;689;Imelda Ziekenhuis;Bonheiden;9;0.0023616
11029;2640;Mortsel;3811;710;AZ Klina;Brasschaat;33;0.0086591
11030;2845;Niel;1666;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;197;0.1182473
11030;2845;Niel;1666;26;AZ Sint-Maarten;Mechelen;39;0.0234094
11030;2845;Niel;1666;99;GZA ziekenhuizen;Antwerpen;253;0.1518607
11030;2845;Niel;1666;104;AZ Rivierenland;Rumst;698;0.4189676
11030;2845;Niel;1666;143;UZ Brussel;Jette;7;0.0042017
11030;2845;Niel;1666;300;UZ Antwerpen;Edegem;356;0.2136855
11030;2845;Niel;1666;322;UZ Leuven;Leuven;12;0.0072029
11030;2845;Niel;1666;536;AZ Sint-Jozef Malle;Malle;6;0.0036014
11030;2845;Niel;1666;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);9;0.0054022
11030;2845;Niel;1666;682;AZ Monica;Antwerpen;51;0.0306122
11030;2845;Niel;1666;710;AZ Klina;Brasschaat;6;0.0036014
11035;2520;Ranst;3047;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;226;0.0741713
11035;2520;Ranst;3047;26;AZ Sint-Maarten;Mechelen;74;0.0242862
11035;2520;Ranst;3047;63;AZ Turnhout;Turnhout;19;0.0062356
11035;2520;Ranst;3047;97;Heilig-Hartziekenhuis;Lier;1143;0.3751231
11035;2520;Ranst;3047;99;GZA ziekenhuizen;Antwerpen;240;0.078766
11035;2520;Ranst;3047;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);7;0.0022973
11035;2520;Ranst;3047;300;UZ Antwerpen;Edegem;337;0.1106006
11035;2520;Ranst;3047;308;AZ Herentals;Herentals;33;0.0108303
11035;2520;Ranst;3047;322;UZ Leuven;Leuven;44;0.0144404
11035;2520;Ranst;3047;536;AZ Sint-Jozef Malle;Malle;380;0.1247128
11035;2520;Ranst;3047;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);6;0.0019691
11035;2520;Ranst;3047;670;UZ Gent;Gent;12;0.0039383
11035;2520;Ranst;3047;682;AZ Monica;Antwerpen;374;0.1227437
11035;2520;Ranst;3047;689;Imelda Ziekenhuis;Bonheiden;28;0.0091894
11035;2520;Ranst;3047;709;AZ St.-Dimpna;Geel;8;0.0026255
11035;2520;Ranst;3047;710;AZ Klina;Brasschaat;74;0.0242862
11037;2840;Rumst;2262;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;161;0.071176
11037;2840;Rumst;2262;26;AZ Sint-Maarten;Mechelen;354;0.1564987
11037;2840;Rumst;2262;97;Heilig-Hartziekenhuis;Lier;33;0.0145889
11037;2840;Rumst;2262;99;GZA ziekenhuizen;Antwerpen;273;0.1206897
11037;2840;Rumst;2262;104;AZ Rivierenland;Rumst;853;0.3770999
11037;2840;Rumst;2262;143;UZ Brussel;Jette;15;0.0066313
11037;2840;Rumst;2262;300;UZ Antwerpen;Edegem;396;0.1750663
11037;2840;Rumst;2262;322;UZ Leuven;Leuven;55;0.0243148
11037;2840;Rumst;2262;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;5;0.0022104
11037;2840;Rumst;2262;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);9;0.0039788
