nis_code_patiënt;postcode_patiënt;gemeente_patiënt;leeftijdsgroep;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_aantal_patiënten_per_leeftijd_en_per_gemeente;totaal_patiënten_per_gemeente
11005;2850;Boom;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1006711409395973;1043;3149
11005;2850;Boom;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.06136145733461169;1043;3149
11005;2850;Boom;Bejaarden;300;Edegem;UZ Antwerpen;0.06999041227229147;1043;3149
11005;2850;Boom;Bejaarden;314;Rumst;AZ Heilige Familie;0.673058485139022;1043;3149
11007;2150;Borsbeek;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.3302752293577982;109;1772
11007;2150;Borsbeek;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1926605504587156;109;1772
11007;2150;Borsbeek;Kinderen;682;Antwerpen;AZ Monica;0.2935779816513762;109;1772
11007;2150;Borsbeek;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2955195424213536;1049;1772
11007;2150;Borsbeek;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2354623450905624;1049;1772
11007;2150;Borsbeek;Actieven;682;Antwerpen;AZ Monica;0.3736892278360343;1049;1772
11007;2150;Borsbeek;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.3029315960912052;614;1772
11007;2150;Borsbeek;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1612377850162866;614;1772
11007;2150;Borsbeek;Bejaarden;300;Edegem;UZ Antwerpen;0.06677524429967427;614;1772
11007;2150;Borsbeek;Bejaarden;682;Antwerpen;AZ Monica;0.4234527687296417;614;1772
11008;2930;Brasschaat;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1511627906976744;344;5802
11008;2930;Brasschaat;Kinderen;682;Antwerpen;AZ Monica;0.06686046511627906;344;5802
11008;2930;Brasschaat;Kinderen;710;Brasschaat;AZ Klina;0.6366279069767442;344;5802
11008;2930;Brasschaat;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1854085016581248;3317;5802
11008;2930;Brasschaat;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1091347603255954;3317;5802
11008;2930;Brasschaat;Actieven;682;Antwerpen;AZ Monica;0.09858305697919807;3317;5802
11008;2930;Brasschaat;Actieven;710;Brasschaat;AZ Klina;0.5104009647271631;3317;5802
11008;2930;Brasschaat;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1443250817375058;2141;5802
11008;2930;Brasschaat;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.09154600653900047;2141;5802
11008;2930;Brasschaat;Bejaarden;682;Antwerpen;AZ Monica;0.06118636151331153;2141;5802
11008;2930;Brasschaat;Bejaarden;710;Brasschaat;AZ Klina;0.6160672582905184;2141;5802
11009;2960;Brecht;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09415584415584416;308;4295
11009;2960;Brecht;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.4253246753246753;308;4295
11009;2960;Brecht;Kinderen;682;Antwerpen;AZ Monica;0.1006493506493507;308;4295
11009;2960;Brecht;Kinderen;710;Brasschaat;AZ Klina;0.2857142857142857;308;4295
11009;2960;Brecht;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1319524357499041;2607;4295
11009;2960;Brecht;Actieven;99;Antwerpen;GZA ziekenhuizen;0.09627924817798235;2607;4295
11009;2960;Brecht;Actieven;536;Malle;AZ Sint-Jozef Malle;0.4142692750287687;2607;4295
11009;2960;Brecht;Actieven;682;Antwerpen;AZ Monica;0.1081703107019563;2607;4295
11009;2960;Brecht;Actieven;710;Brasschaat;AZ Klina;0.1503644035289605;2607;4295
11009;2960;Brecht;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1949275362318841;1380;4295
11009;2960;Brecht;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.07391304347826087;1380;4295
11009;2960;Brecht;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.4695652173913044;1380;4295
11009;2960;Brecht;Bejaarden;682;Antwerpen;AZ Monica;0.05942028985507247;1380;4295
11009;2960;Brecht;Bejaarden;710;Brasschaat;AZ Klina;0.1144927536231884;1380;4295
11013;2650;Edegem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.3107344632768362;177;3696
11013;2650;Edegem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3672316384180791;177;3696
11013;2650;Edegem;Kinderen;300;Edegem;UZ Antwerpen;0.1073446327683616;177;3696
11013;2650;Edegem;Kinderen;682;Antwerpen;AZ Monica;0.06214689265536723;177;3696
11013;2650;Edegem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1765893037336024;1982;3696
11013;2650;Edegem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5242179616548941;1982;3696
11013;2650;Edegem;Actieven;300;Edegem;UZ Antwerpen;0.1064581231079717;1982;3696
11013;2650;Edegem;Actieven;682;Antwerpen;AZ Monica;0.08224016145307769;1982;3696
11013;2650;Edegem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1236174365647365;1537;3696
11013;2650;Edegem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6245933636955108;1537;3696
11013;2650;Edegem;Bejaarden;300;Edegem;UZ Antwerpen;0.136629798308393;1537;3696
11016;2910;Essen;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1659751037344398;241;2340
11016;2910;Essen;Kinderen;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.07468879668049792;241;2340
11016;2910;Essen;Kinderen;710;Brasschaat;AZ Klina;0.5767634854771784;241;2340
11016;2910;Essen;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1113569321533923;1356;2340
11016;2910;Essen;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1002949852507375;1356;2340
11016;2910;Essen;Actieven;536;Malle;AZ Sint-Jozef Malle;0.07890855457227139;1356;2340
11016;2910;Essen;Actieven;682;Antwerpen;AZ Monica;0.05383480825958702;1356;2340
11016;2910;Essen;Actieven;710;Brasschaat;AZ Klina;0.5685840707964602;1356;2340
11016;2910;Essen;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1601615074024226;743;2340
11016;2910;Essen;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1157469717362046;743;2340
11016;2910;Essen;Bejaarden;300;Edegem;UZ Antwerpen;0.06864064602960969;743;2340
11016;2910;Essen;Bejaarden;710;Brasschaat;AZ Klina;0.5572005383580081;743;2340
11018;2620;Hemiksem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2987012987012987;154;1777
11018;2620;Hemiksem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2272727272727273;154;1777
11018;2620;Hemiksem;Kinderen;300;Edegem;UZ Antwerpen;0.05844155844155844;154;1777
11018;2620;Hemiksem;Kinderen;314;Rumst;AZ Heilige Familie;0.2987012987012987;154;1777
11018;2620;Hemiksem;Kinderen;682;Antwerpen;AZ Monica;0.05844155844155844;154;1777
11018;2620;Hemiksem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1966911764705882;1088;1777
11018;2620;Hemiksem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1672794117647059;1088;1777
11018;2620;Hemiksem;Actieven;300;Edegem;UZ Antwerpen;0.07720588235294118;1088;1777
11018;2620;Hemiksem;Actieven;314;Rumst;AZ Heilige Familie;0.4283088235294117;1088;1777
11018;2620;Hemiksem;Actieven;682;Antwerpen;AZ Monica;0.06893382352941177;1088;1777
11018;2620;Hemiksem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1682242990654206;535;1777
11018;2620;Hemiksem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1757009345794392;535;1777
11018;2620;Hemiksem;Bejaarden;300;Edegem;UZ Antwerpen;0.1158878504672897;535;1777
11018;2620;Hemiksem;Bejaarden;314;Rumst;AZ Heilige Familie;0.5009345794392523;535;1777
11021;2540;Hove;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09210526315789473;76;1169
11021;2540;Hove;Kinderen;26;Mechelen;AZ Sint-Maarten;0.09210526315789473;76;1169
11021;2540;Hove;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4342105263157895;76;1169
11021;2540;Hove;Kinderen;300;Edegem;UZ Antwerpen;0.06578947368421052;76;1169
11021;2540;Hove;Kinderen;314;Rumst;AZ Heilige Familie;0.05263157894736842;76;1169
11021;2540;Hove;Kinderen;670;Gent;UZ Gent;0.1184210526315789;76;1169
11021;2540;Hove;Kinderen;682;Antwerpen;AZ Monica;0.06578947368421052;76;1169
11021;2540;Hove;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.119533527696793;686;1169
11021;2540;Hove;Actieven;26;Mechelen;AZ Sint-Maarten;0.06268221574344024;686;1169
11021;2540;Hove;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5481049562682215;686;1169
11021;2540;Hove;Actieven;300;Edegem;UZ Antwerpen;0.08454810495626822;686;1169
11021;2540;Hove;Actieven;682;Antwerpen;AZ Monica;0.09766763848396501;686;1169
11021;2540;Hove;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09336609336609336;407;1169
11021;2540;Hove;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.5626535626535627;407;1169
11021;2540;Hove;Bejaarden;300;Edegem;UZ Antwerpen;0.144963144963145;407;1169
11021;2540;Hove;Bejaarden;682;Antwerpen;AZ Monica;0.09336609336609336;407;1169
11022;2920;Kalmthout;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1229946524064171;187;2247
11022;2920;Kalmthout;Kinderen;682;Antwerpen;AZ Monica;0.06417112299465241;187;2247
11022;2920;Kalmthout;Kinderen;710;Brasschaat;AZ Klina;0.6631016042780749;187;2247
11022;2920;Kalmthout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.11640625;1280;2247
11022;2920;Kalmthout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1125;1280;2247
11022;2920;Kalmthout;Actieven;536;Malle;AZ Sint-Jozef Malle;0.08203125;1280;2247
11022;2920;Kalmthout;Actieven;682;Antwerpen;AZ Monica;0.06953125;1280;2247
11022;2920;Kalmthout;Actieven;710;Brasschaat;AZ Klina;0.53046875;1280;2247
11022;2920;Kalmthout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09871794871794871;780;2247
11022;2920;Kalmthout;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.07692307692307693;780;2247
11022;2920;Kalmthout;Bejaarden;300;Edegem;UZ Antwerpen;0.06025641025641026;780;2247
11022;2920;Kalmthout;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.06666666666666667;780;2247
11022;2920;Kalmthout;Bejaarden;682;Antwerpen;AZ Monica;0.06794871794871794;780;2247
11022;2920;Kalmthout;Bejaarden;710;Brasschaat;AZ Klina;0.6166666666666667;780;2247
11023;2950;Kapellen (Antwerpen);Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1253405994550409;367;4127
11023;2950;Kapellen (Antwerpen);Kinderen;670;Gent;UZ Gent;0.1198910081743869;367;4127
11023;2950;Kapellen (Antwerpen);Kinderen;682;Antwerpen;AZ Monica;0.0653950953678474;367;4127
11023;2950;Kapellen (Antwerpen);Kinderen;710;Brasschaat;AZ Klina;0.5422343324250681;367;4127
11023;2950;Kapellen (Antwerpen);Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1905376344086022;2325;4127
11023;2950;Kapellen (Antwerpen);Actieven;99;Antwerpen;GZA ziekenhuizen;0.1088172043010753;2325;4127
11023;2950;Kapellen (Antwerpen);Actieven;300;Edegem;UZ Antwerpen;0.06537634408602151;2325;4127
11023;2950;Kapellen (Antwerpen);Actieven;682;Antwerpen;AZ Monica;0.1243010752688172;2325;4127
11023;2950;Kapellen (Antwerpen);Actieven;710;Brasschaat;AZ Klina;0.4602150537634409;2325;4127
11023;2950;Kapellen (Antwerpen);Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1358885017421603;1435;4127
11023;2950;Kapellen (Antwerpen);Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.0975609756097561;1435;4127
11023;2950;Kapellen (Antwerpen);Bejaarden;300;Edegem;UZ Antwerpen;0.0578397212543554;1435;4127
11023;2950;Kapellen (Antwerpen);Bejaarden;682;Antwerpen;AZ Monica;0.07177700348432056;1435;4127
11023;2950;Kapellen (Antwerpen);Bejaarden;710;Brasschaat;AZ Klina;0.61602787456446;1435;4127
11024;2550;Kontich;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1504854368932039;206;3226
11024;2550;Kontich;Kinderen;26;Mechelen;AZ Sint-Maarten;0.1359223300970874;206;3226
11024;2550;Kontich;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3640776699029126;206;3226
11024;2550;Kontich;Kinderen;300;Edegem;UZ Antwerpen;0.07281553398058252;206;3226
11024;2550;Kontich;Kinderen;314;Rumst;AZ Heilige Familie;0.05825242718446602;206;3226
11024;2550;Kontich;Kinderen;595;Sint-Niklaas;AZ Nikolaas;0.05825242718446602;206;3226
11024;2550;Kontich;Kinderen;682;Antwerpen;AZ Monica;0.06310679611650485;206;3226
11024;2550;Kontich;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1017932489451477;1896;3226
11024;2550;Kontich;Actieven;26;Mechelen;AZ Sint-Maarten;0.1819620253164557;1896;3226
11024;2550;Kontich;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.05379746835443038;1896;3226
11024;2550;Kontich;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3691983122362869;1896;3226
11024;2550;Kontich;Actieven;300;Edegem;UZ Antwerpen;0.1044303797468354;1896;3226
11024;2550;Kontich;Actieven;314;Rumst;AZ Heilige Familie;0.05168776371308017;1896;3226
11024;2550;Kontich;Actieven;682;Antwerpen;AZ Monica;0.08333333333333333;1896;3226
11024;2550;Kontich;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07740213523131673;1124;3226
11024;2550;Kontich;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.1316725978647687;1124;3226
11024;2550;Kontich;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.3923487544483986;1124;3226
11024;2550;Kontich;Bejaarden;300;Edegem;UZ Antwerpen;0.1654804270462633;1124;3226
11024;2550;Kontich;Bejaarden;314;Rumst;AZ Heilige Familie;0.1058718861209964;1124;3226
11024;2550;Kontich;Bejaarden;682;Antwerpen;AZ Monica;0.05604982206405694;1124;3226
11025;2547;Lint;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08433734939759036;83;1197
11025;2547;Lint;Kinderen;26;Mechelen;AZ Sint-Maarten;0.3493975903614458;83;1197
11025;2547;Lint;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.1686746987951807;83;1197
11025;2547;Lint;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2530120481927711;83;1197
11025;2547;Lint;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.071849234393404;849;1197
11025;2547;Lint;Actieven;26;Mechelen;AZ Sint-Maarten;0.2932862190812721;849;1197
11025;2547;Lint;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.121319199057715;849;1197
11025;2547;Lint;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3250883392226148;849;1197
11025;2547;Lint;Actieven;300;Edegem;UZ Antwerpen;0.06595995288574794;849;1197
11025;2547;Lint;Actieven;682;Antwerpen;AZ Monica;0.0530035335689046;849;1197
11025;2547;Lint;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.3773584905660378;265;1197
11025;2547;Lint;Bejaarden;97;Lier;H.-Hartziekenhuis Lier;0.2377358490566038;265;1197
11025;2547;Lint;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1584905660377358;265;1197
11025;2547;Lint;Bejaarden;300;Edegem;UZ Antwerpen;0.09056603773584905;265;1197
11029;2640;Mortsel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2124542124542124;273;3996
11029;2640;Mortsel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.358974358974359;273;3996
11029;2640;Mortsel;Kinderen;300;Edegem;UZ Antwerpen;0.09523809523809523;273;3996
11029;2640;Mortsel;Kinderen;670;Gent;UZ Gent;0.09157509157509157;273;3996
11029;2640;Mortsel;Kinderen;682;Antwerpen;AZ Monica;0.1098901098901099;273;3996
11029;2640;Mortsel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1652249134948097;2312;3996
11029;2640;Mortsel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.528114186851211;2312;3996
11029;2640;Mortsel;Actieven;300;Edegem;UZ Antwerpen;0.08044982698961937;2312;3996
11029;2640;Mortsel;Actieven;682;Antwerpen;AZ Monica;0.07525951557093426;2312;3996
11029;2640;Mortsel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.144578313253012;1411;3996
11029;2640;Mortsel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6860382707299787;1411;3996
11029;2640;Mortsel;Bejaarden;682;Antwerpen;AZ Monica;0.06803685329553508;1411;3996
11030;2845;Niel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1931034482758621;145;1787
11030;2845;Niel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1310344827586207;145;1787
11030;2845;Niel;Kinderen;300;Edegem;UZ Antwerpen;0.07586206896551724;145;1787
11030;2845;Niel;Kinderen;314;Rumst;AZ Heilige Familie;0.496551724137931;145;1787
11030;2845;Niel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1282828282828283;990;1787
11030;2845;Niel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1272727272727273;990;1787
11030;2845;Niel;Actieven;300;Edegem;UZ Antwerpen;0.1191919191919192;990;1787
11030;2845;Niel;Actieven;314;Rumst;AZ Heilige Familie;0.4808080808080808;990;1787
11030;2845;Niel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09202453987730061;652;1787
11030;2845;Niel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.2162576687116564;652;1787
11030;2845;Niel;Bejaarden;314;Rumst;AZ Heilige Familie;0.598159509202454;652;1787
11035;2520;Ranst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1205357142857143;224;2986
11035;2520;Ranst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.07589285714285714;224;2986
11035;2520;Ranst;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.2098214285714286;224;2986
11035;2520;Ranst;Kinderen;300;Edegem;UZ Antwerpen;0.1026785714285714;224;2986
11035;2520;Ranst;Kinderen;322;Leuven;UZ Leuven;0.05803571428571429;224;2986
11035;2520;Ranst;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.1383928571428572;224;2986
11035;2520;Ranst;Kinderen;670;Gent;UZ Gent;0.07589285714285714;224;2986
11035;2520;Ranst;Kinderen;682;Antwerpen;AZ Monica;0.08482142857142858;224;2986
11035;2520;Ranst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1144798745426032;1913;2986
11035;2520;Ranst;Actieven;26;Mechelen;AZ Sint-Maarten;0.05488761108207005;1913;2986
11035;2520;Ranst;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.2963930998431782;1913;2986
11035;2520;Ranst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1202300052273915;1913;2986
11035;2520;Ranst;Actieven;300;Edegem;UZ Antwerpen;0.06011500261369577;1913;2986
11035;2520;Ranst;Actieven;536;Malle;AZ Sint-Jozef Malle;0.09409304756926294;1913;2986
11035;2520;Ranst;Actieven;682;Antwerpen;AZ Monica;0.1704129639309984;1913;2986
11035;2520;Ranst;Bejaarden;97;Lier;H.-Hartziekenhuis Lier;0.4051825677267373;849;2986
11035;2520;Ranst;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.08598351001177856;849;2986
11035;2520;Ranst;Bejaarden;300;Edegem;UZ Antwerpen;0.09658421672555949;849;2986
11035;2520;Ranst;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.121319199057715;849;2986
11035;2520;Ranst;Bejaarden;682;Antwerpen;AZ Monica;0.1872791519434629;849;2986
11037;2840;Rumst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1019108280254777;157;2585
11037;2840;Rumst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.1146496815286624;157;2585
11037;2840;Rumst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1082802547770701;157;2585
11037;2840;Rumst;Kinderen;300;Edegem;UZ Antwerpen;0.07006369426751592;157;2585
11037;2840;Rumst;Kinderen;314;Rumst;AZ Heilige Familie;0.3821656050955414;157;2585
11037;2840;Rumst;Kinderen;322;Leuven;UZ Leuven;0.07006369426751592;157;2585
11037;2840;Rumst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.06345177664974619;1576;2585
11037;2840;Rumst;Actieven;26;Mechelen;AZ Sint-Maarten;0.1573604060913706;1576;2585
11037;2840;Rumst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1465736040609137;1576;2585
11037;2840;Rumst;Actieven;300;Edegem;UZ Antwerpen;0.09708121827411167;1576;2585
11037;2840;Rumst;Actieven;314;Rumst;AZ Heilige Familie;0.4194162436548223;1576;2585
11037;2840;Rumst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05751173708920188;852;2585
