code_ins_patient;code_postal_patient;commune_patient;classe_âge;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_classe_âge_et_commune_patient;total_par_commune_patient
11009;2960;Brecht;Actifs;710;Brasschaat;AZ Klina;0.1797651309846432;2214;4157
11009;2960;Brecht;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1179487179487179;1560;4157
11009;2960;Brecht;Retraités;99;Anvers;GZA ziekenhuizen;0.05128205128205128;1560;4157
11009;2960;Brecht;Retraités;536;Malle;AZ Sint-Jozef Malle;0.5371794871794872;1560;4157
11009;2960;Brecht;Retraités;710;Brasschaat;AZ Klina;0.1230769230769231;1560;4157
11013;2650;Edegem;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1910112359550562;178;3316
11013;2650;Edegem;Enfants;99;Anvers;GZA ziekenhuizen;0.4213483146067415;178;3316
11013;2650;Edegem;Enfants;300;Edegem;UZ Antwerpen;0.2752808988764045;178;3316
11013;2650;Edegem;Enfants;322;Louvain;UZ Leuven;0.05617977528089887;178;3316
11013;2650;Edegem;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1434289526350901;1499;3316
11013;2650;Edegem;Actifs;99;Anvers;GZA ziekenhuizen;0.4623082054703135;1499;3316
11013;2650;Edegem;Actifs;300;Edegem;UZ Antwerpen;0.2561707805203469;1499;3316
11013;2650;Edegem;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1848688224527151;1639;3316
11013;2650;Edegem;Retraités;99;Anvers;GZA ziekenhuizen;0.5137278828553996;1639;3316
11013;2650;Edegem;Retraités;300;Edegem;UZ Antwerpen;0.2025625381330079;1639;3316
11016;2910;Essen;Enfants;99;Anvers;GZA ziekenhuizen;0.07065217391304347;184;2485
11016;2910;Essen;Enfants;300;Edegem;UZ Antwerpen;0.108695652173913;184;2485
11016;2910;Essen;Enfants;536;Malle;AZ Sint-Jozef Malle;0.08152173913043478;184;2485
11016;2910;Essen;Enfants;710;Brasschaat;AZ Klina;0.6195652173913043;184;2485
11016;2910;Essen;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1182156133828996;1345;2485
11016;2910;Essen;Actifs;99;Anvers;GZA ziekenhuizen;0.06171003717472119;1345;2485
11016;2910;Essen;Actifs;300;Edegem;UZ Antwerpen;0.1130111524163569;1345;2485
11016;2910;Essen;Actifs;536;Malle;AZ Sint-Jozef Malle;0.0691449814126394;1345;2485
11016;2910;Essen;Actifs;710;Brasschaat;AZ Klina;0.5219330855018587;1345;2485
11016;2910;Essen;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1066945606694561;956;2485
11016;2910;Essen;Retraités;300;Edegem;UZ Antwerpen;0.06799163179916318;956;2485
11016;2910;Essen;Retraités;536;Malle;AZ Sint-Jozef Malle;0.07112970711297072;956;2485
11016;2910;Essen;Retraités;710;Brasschaat;AZ Klina;0.6213389121338913;956;2485
11018;2620;Hemiksem;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2945736434108527;129;1687
11018;2620;Hemiksem;Enfants;99;Anvers;GZA ziekenhuizen;0.3953488372093023;129;1687
11018;2620;Hemiksem;Enfants;300;Edegem;UZ Antwerpen;0.1782945736434109;129;1687
11018;2620;Hemiksem;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.173054587688734;861;1687
11018;2620;Hemiksem;Actifs;99;Anvers;GZA ziekenhuizen;0.240418118466899;861;1687
11018;2620;Hemiksem;Actifs;300;Edegem;UZ Antwerpen;0.1672473867595819;861;1687
11018;2620;Hemiksem;Actifs;314;Rumst;AZ Heilige Familie;0.2601626016260163;861;1687
11018;2620;Hemiksem;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.272596843615495;697;1687
11018;2620;Hemiksem;Retraités;99;Anvers;GZA ziekenhuizen;0.1219512195121951;697;1687
11018;2620;Hemiksem;Retraités;300;Edegem;UZ Antwerpen;0.1291248206599713;697;1687
11018;2620;Hemiksem;Retraités;314;Rumst;AZ Heilige Familie;0.4175035868005739;697;1687
11021;2540;Hove;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1095890410958904;73;1139
11021;2540;Hove;Enfants;99;Anvers;GZA ziekenhuizen;0.2876712328767123;73;1139
11021;2540;Hove;Enfants;300;Edegem;UZ Antwerpen;0.2602739726027397;73;1139
11021;2540;Hove;Enfants;670;Gand;UZ Gent;0.1780821917808219;73;1139
11021;2540;Hove;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1011904761904762;504;1139
11021;2540;Hove;Actifs;99;Anvers;GZA ziekenhuizen;0.5496031746031746;504;1139
11021;2540;Hove;Actifs;300;Edegem;UZ Antwerpen;0.1646825396825397;504;1139
11021;2540;Hove;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1209964412811388;562;1139
11021;2540;Hove;Retraités;99;Anvers;GZA ziekenhuizen;0.5907473309608541;562;1139
11021;2540;Hove;Retraités;300;Edegem;UZ Antwerpen;0.1512455516014235;562;1139
11022;2920;Kalmthout;Enfants;300;Edegem;UZ Antwerpen;0.1173469387755102;196;2534
11022;2920;Kalmthout;Enfants;536;Malle;AZ Sint-Jozef Malle;0.09693877551020408;196;2534
11022;2920;Kalmthout;Enfants;710;Brasschaat;AZ Klina;0.6428571428571429;196;2534
11022;2920;Kalmthout;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1136363636363636;1276;2534
11022;2920;Kalmthout;Actifs;99;Anvers;GZA ziekenhuizen;0.09090909090909091;1276;2534
11022;2920;Kalmthout;Actifs;300;Edegem;UZ Antwerpen;0.09952978056426333;1276;2534
11022;2920;Kalmthout;Actifs;536;Malle;AZ Sint-Jozef Malle;0.06347962382445141;1276;2534
11022;2920;Kalmthout;Actifs;682;Anvers;AZ Monica;0.05172413793103448;1276;2534
11022;2920;Kalmthout;Actifs;710;Brasschaat;AZ Klina;0.4913793103448276;1276;2534
11022;2920;Kalmthout;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1186440677966102;1062;2534
11022;2920;Kalmthout;Retraités;300;Edegem;UZ Antwerpen;0.07250470809792843;1062;2534
11022;2920;Kalmthout;Retraités;536;Malle;AZ Sint-Jozef Malle;0.07156308851224105;1062;2534
11022;2920;Kalmthout;Retraités;710;Brasschaat;AZ Klina;0.6148775894538606;1062;2534
11023;2950;Kapellen (Anvers);Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1149425287356322;261;3933
11023;2950;Kapellen (Anvers);Enfants;99;Anvers;GZA ziekenhuizen;0.06130268199233716;261;3933
11023;2950;Kapellen (Anvers);Enfants;300;Edegem;UZ Antwerpen;0.09578544061302682;261;3933
11023;2950;Kapellen (Anvers);Enfants;710;Brasschaat;AZ Klina;0.6015325670498084;261;3933
11023;2950;Kapellen (Anvers);Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1703385276732939;1861;3933
11023;2950;Kapellen (Anvers);Actifs;99;Anvers;GZA ziekenhuizen;0.07576571735626007;1861;3933
11023;2950;Kapellen (Anvers);Actifs;300;Edegem;UZ Antwerpen;0.1123052122514777;1861;3933
11023;2950;Kapellen (Anvers);Actifs;682;Anvers;AZ Monica;0.05104782375067168;1861;3933
11023;2950;Kapellen (Anvers);Actifs;710;Brasschaat;AZ Klina;0.5056421278882322;1861;3933
11023;2950;Kapellen (Anvers);Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1562672556598564;1811;3933
11023;2950;Kapellen (Anvers);Retraités;300;Edegem;UZ Antwerpen;0.08503589177250138;1811;3933
11023;2950;Kapellen (Anvers);Retraités;710;Brasschaat;AZ Klina;0.6118166758696852;1811;3933
11024;2550;Kontich;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1063829787234043;188;3072
11024;2550;Kontich;Enfants;26;Malines;AZ Sint-Maarten;0.06382978723404255;188;3072
11024;2550;Kontich;Enfants;97;Lierre;H.-Hartziekenhuis Lier;0.1329787234042553;188;3072
11024;2550;Kontich;Enfants;99;Anvers;GZA ziekenhuizen;0.3457446808510639;188;3072
11024;2550;Kontich;Enfants;300;Edegem;UZ Antwerpen;0.2234042553191489;188;3072
11024;2550;Kontich;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0846055979643766;1572;3072
11024;2550;Kontich;Actifs;26;Malines;AZ Sint-Maarten;0.1469465648854962;1572;3072
11024;2550;Kontich;Actifs;99;Anvers;GZA ziekenhuizen;0.3435114503816794;1572;3072
11024;2550;Kontich;Actifs;300;Edegem;UZ Antwerpen;0.2589058524173028;1572;3072
11024;2550;Kontich;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1067073170731707;1312;3072
11024;2550;Kontich;Retraités;26;Malines;AZ Sint-Maarten;0.142530487804878;1312;3072
11024;2550;Kontich;Retraités;99;Anvers;GZA ziekenhuizen;0.4184451219512195;1312;3072
11024;2550;Kontich;Retraités;300;Edegem;UZ Antwerpen;0.2096036585365854;1312;3072
11025;2547;Lint;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06;100;1181
11025;2547;Lint;Enfants;26;Malines;AZ Sint-Maarten;0.06;100;1181
11025;2547;Lint;Enfants;97;Lierre;H.-Hartziekenhuis Lier;0.47;100;1181
11025;2547;Lint;Enfants;99;Anvers;GZA ziekenhuizen;0.17;100;1181
11025;2547;Lint;Enfants;300;Edegem;UZ Antwerpen;0.13;100;1181
11025;2547;Lint;Enfants;322;Louvain;UZ Leuven;0.07;100;1181
11025;2547;Lint;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06525037936267071;659;1181
11025;2547;Lint;Actifs;26;Malines;AZ Sint-Maarten;0.3034901365705615;659;1181
11025;2547;Lint;Actifs;97;Lierre;H.-Hartziekenhuis Lier;0.1380880121396055;659;1181
11025;2547;Lint;Actifs;99;Anvers;GZA ziekenhuizen;0.2352048558421851;659;1181
11025;2547;Lint;Actifs;300;Edegem;UZ Antwerpen;0.1350531107738998;659;1181
11025;2547;Lint;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05924170616113744;422;1181
11025;2547;Lint;Retraités;26;Malines;AZ Sint-Maarten;0.481042654028436;422;1181
11025;2547;Lint;Retraités;97;Lierre;H.-Hartziekenhuis Lier;0.1753554502369668;422;1181
11025;2547;Lint;Retraités;99;Anvers;GZA ziekenhuizen;0.1232227488151659;422;1181
11025;2547;Lint;Retraités;300;Edegem;UZ Antwerpen;0.08767772511848342;422;1181
11029;2640;Mortsel;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1818181818181818;264;3803
11029;2640;Mortsel;Enfants;99;Anvers;GZA ziekenhuizen;0.5454545454545454;264;3803
11029;2640;Mortsel;Enfants;300;Edegem;UZ Antwerpen;0.1098484848484848;264;3803
11029;2640;Mortsel;Enfants;682;Anvers;AZ Monica;0.07575757575757576;264;3803
11029;2640;Mortsel;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1416074357572444;1829;3803
11029;2640;Mortsel;Actifs;99;Anvers;GZA ziekenhuizen;0.5729907053034445;1829;3803
11029;2640;Mortsel;Actifs;300;Edegem;UZ Antwerpen;0.1208310552214325;1829;3803
11029;2640;Mortsel;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1754385964912281;1710;3803
11029;2640;Mortsel;Retraités;99;Anvers;GZA ziekenhuizen;0.6368421052631579;1710;3803
11029;2640;Mortsel;Retraités;300;Edegem;UZ Antwerpen;0.08070175438596491;1710;3803
11030;2845;Niel;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2056737588652482;141;1804
11030;2845;Niel;Enfants;99;Anvers;GZA ziekenhuizen;0.3049645390070922;141;1804
11030;2845;Niel;Enfants;300;Edegem;UZ Antwerpen;0.3333333333333333;141;1804
11030;2845;Niel;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.11001100110011;909;1804
11030;2845;Niel;Actifs;99;Anvers;GZA ziekenhuizen;0.1265126512651265;909;1804
11030;2845;Niel;Actifs;300;Edegem;UZ Antwerpen;0.2145214521452145;909;1804
11030;2845;Niel;Actifs;314;Rumst;AZ Heilige Familie;0.4136413641364136;909;1804
11030;2845;Niel;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1458885941644562;754;1804
11030;2845;Niel;Retraités;99;Anvers;GZA ziekenhuizen;0.06763925729442971;754;1804
11030;2845;Niel;Retraités;300;Edegem;UZ Antwerpen;0.09814323607427056;754;1804
11030;2845;Niel;Retraités;314;Rumst;AZ Heilige Familie;0.6286472148541115;754;1804
11035;2520;Ranst;Enfants;97;Lierre;H.-Hartziekenhuis Lier;0.3989637305699482;193;2700
11035;2520;Ranst;Enfants;99;Anvers;GZA ziekenhuizen;0.07772020725388601;193;2700
11035;2520;Ranst;Enfants;300;Edegem;UZ Antwerpen;0.07253886010362694;193;2700
11035;2520;Ranst;Enfants;322;Louvain;UZ Leuven;0.05181347150259067;193;2700
11035;2520;Ranst;Enfants;536;Malle;AZ Sint-Jozef Malle;0.2227979274611399;193;2700
11035;2520;Ranst;Enfants;682;Anvers;AZ Monica;0.06735751295336788;193;2700
11035;2520;Ranst;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07894736842105263;1444;2700
11035;2520;Ranst;Actifs;97;Lierre;H.-Hartziekenhuis Lier;0.3518005540166205;1444;2700
11035;2520;Ranst;Actifs;99;Anvers;GZA ziekenhuizen;0.1045706371191136;1444;2700
11035;2520;Ranst;Actifs;300;Edegem;UZ Antwerpen;0.1080332409972299;1444;2700
11035;2520;Ranst;Actifs;536;Malle;AZ Sint-Jozef Malle;0.08448753462603878;1444;2700
11035;2520;Ranst;Actifs;682;Anvers;AZ Monica;0.1357340720221607;1444;2700
11035;2520;Ranst;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09501411100658513;1063;2700
11035;2520;Ranst;Retraités;97;Lierre;H.-Hartziekenhuis Lier;0.5230479774223895;1063;2700
11035;2520;Ranst;Retraités;300;Edegem;UZ Antwerpen;0.07525870178739416;1063;2700
11035;2520;Ranst;Retraités;536;Malle;AZ Sint-Jozef Malle;0.103480714957667;1063;2700
11035;2520;Ranst;Retraités;682;Anvers;AZ Monica;0.1081843838193791;1063;2700
11037;2840;Rumst;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07586206896551724;145;2264
11037;2840;Rumst;Enfants;26;Malines;AZ Sint-Maarten;0.103448275862069;145;2264
11037;2840;Rumst;Enfants;99;Anvers;GZA ziekenhuizen;0.3655172413793104;145;2264
11037;2840;Rumst;Enfants;143;Jette;UZ Brussel;0.07586206896551724;145;2264
11037;2840;Rumst;Enfants;300;Edegem;UZ Antwerpen;0.1931034482758621;145;2264
11037;2840;Rumst;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07358156028368794;1128;2264
11037;2840;Rumst;Actifs;26;Malines;AZ Sint-Maarten;0.1914893617021277;1128;2264
11037;2840;Rumst;Actifs;99;Anvers;GZA ziekenhuizen;0.1374113475177305;1128;2264
11037;2840;Rumst;Actifs;300;Edegem;UZ Antwerpen;0.1569148936170213;1128;2264
11037;2840;Rumst;Actifs;314;Rumst;AZ Heilige Familie;0.2925531914893617;1128;2264
11037;2840;Rumst;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08678102926337034;991;2264
11037;2840;Rumst;Retraités;26;Malines;AZ Sint-Maarten;0.1725529767911201;991;2264
11037;2840;Rumst;Retraités;99;Anvers;GZA ziekenhuizen;0.09889001009081735;991;2264
11037;2840;Rumst;Retraités;300;Edegem;UZ Antwerpen;0.07870837537840565;991;2264
11037;2840;Rumst;Retraités;314;Rumst;AZ Heilige Familie;0.4873864783047427;991;2264
11038;2627;Schelle;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1477272727272727;88;1236
11038;2627;Schelle;Enfants;99;Anvers;GZA ziekenhuizen;0.3181818181818182;88;1236
11038;2627;Schelle;Enfants;300;Edegem;UZ Antwerpen;0.3636363636363636;88;1236
11038;2627;Schelle;Enfants;314;Rumst;AZ Heilige Familie;0.07954545454545454;88;1236
11038;2627;Schelle;Enfants;322;Louvain;UZ Leuven;0.05681818181818182;88;1236
11038;2627;Schelle;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1419457735247209;627;1236
11038;2627;Schelle;Actifs;99;Anvers;GZA ziekenhuizen;0.1738437001594896;627;1236
11038;2627;Schelle;Actifs;300;Edegem;UZ Antwerpen;0.215311004784689;627;1236
11038;2627;Schelle;Actifs;314;Rumst;AZ Heilige Familie;0.3508771929824561;627;1236
11038;2627;Schelle;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1305182341650672;521;1236
11038;2627;Schelle;Retraités;300;Edegem;UZ Antwerpen;0.1554702495201536;521;1236
11038;2627;Schelle;Retraités;314;Rumst;AZ Heilige Familie;0.5969289827255279;521;1236
11039;2970;Schilde;Enfants;300;Edegem;UZ Antwerpen;0.0811965811965812;234;3006
11039;2970;Schilde;Enfants;536;Malle;AZ Sint-Jozef Malle;0.6282051282051282;234;3006
11039;2970;Schilde;Enfants;682;Anvers;AZ Monica;0.05555555555555555;234;3006
11039;2970;Schilde;Enfants;710;Brasschaat;AZ Klina;0.07692307692307693;234;3006
11039;2970;Schilde;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1175510204081633;1225;3006
11039;2970;Schilde;Actifs;99;Anvers;GZA ziekenhuizen;0.1404081632653061;1225;3006
11039;2970;Schilde;Actifs;300;Edegem;UZ Antwerpen;0.07673469387755102;1225;3006
11039;2970;Schilde;Actifs;536;Malle;AZ Sint-Jozef Malle;0.313469387755102;1225;3006
11039;2970;Schilde;Actifs;682;Anvers;AZ Monica;0.1648979591836735;1225;3006
11039;2970;Schilde;Actifs;710;Brasschaat;AZ Klina;0.1012244897959184;1225;3006
11039;2970;Schilde;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1351001939237233;1547;3006
11039;2970;Schilde;Retraités;99;Anvers;GZA ziekenhuizen;0.09179056237879767;1547;3006
11039;2970;Schilde;Retraités;300;Edegem;UZ Antwerpen;0.05623787976729153;1547;3006
11039;2970;Schilde;Retraités;536;Malle;AZ Sint-Jozef Malle;0.4699418228829993;1547;3006
11039;2970;Schilde;Retraités;682;Anvers;AZ Monica;0.08726567550096961;1547;3006
11039;2970;Schilde;Retraités;710;Brasschaat;AZ Klina;0.08274078862314156;1547;3006
11040;2900;Schoten;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.226215644820296;473;5290
11040;2900;Schoten;Enfants;99;Anvers;GZA ziekenhuizen;0.06553911205073996;473;5290
11040;2900;Schoten;Enfants;300;Edegem;UZ Antwerpen;0.1078224101479915;473;5290
11040;2900;Schoten;Enfants;536;Malle;AZ Sint-Jozef Malle;0.1987315010570825;473;5290
11040;2900;Schoten;Enfants;682;Anvers;AZ Monica;0.05285412262156448;473;5290
11040;2900;Schoten;Enfants;710;Brasschaat;AZ Klina;0.2854122621564482;473;5290
11040;2900;Schoten;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.3584070796460177;2486;5290
