nis_code_patiënt;postcode_patiënt;gemeente_patiënt;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_patiënten_per_gemeente
11018;2620;Hemiksem;300;Edegem;UZ Antwerpen;0.1100260416666667;1536
11018;2620;Hemiksem;314;Rumst;AZ Heilige Familie;0.4088541666666667;1536
11018;2620;Hemiksem;682;Antwerpen;AZ Monica;0.05989583333333334;1536
11021;2540;Hove;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1183294663573086;1293
11021;2540;Hove;26;Mechelen;AZ Sint-Maarten;0.05491105955143078;1293
11021;2540;Hove;99;Antwerpen;GZA ziekenhuizen;0.3952049497293117;1293
11021;2540;Hove;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1361175560711524;1293
11021;2540;Hove;300;Edegem;UZ Antwerpen;0.09744779582366589;1293
11021;2540;Hove;682;Antwerpen;AZ Monica;0.09667440061871617;1293
11022;2920;Kalmthout;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.116059379217274;2223
11022;2920;Kalmthout;99;Antwerpen;GZA ziekenhuizen;0.08187134502923976;2223
11022;2920;Kalmthout;536;Malle;AZ Sint-Jozef Malle;0.07107512370670266;2223
11022;2920;Kalmthout;682;Antwerpen;AZ Monica;0.0796221322537112;2223
11022;2920;Kalmthout;710;Brasschaat;AZ Klina;0.537561853351327;2223
11023;2950;Kapellen (Antwerpen);9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1798863355572029;4047
11023;2950;Kapellen (Antwerpen);99;Antwerpen;GZA ziekenhuizen;0.09883864591055103;4047
11023;2950;Kapellen (Antwerpen);300;Edegem;UZ Antwerpen;0.06004447739065975;4047
11023;2950;Kapellen (Antwerpen);682;Antwerpen;AZ Monica;0.09562638991845812;4047
11023;2950;Kapellen (Antwerpen);710;Brasschaat;AZ Klina;0.4887571040276748;4047
11024;2550;Kontich;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1152146464646465;3168
11024;2550;Kontich;26;Mechelen;AZ Sint-Maarten;0.1534090909090909;3168
11024;2550;Kontich;99;Antwerpen;GZA ziekenhuizen;0.2774621212121212;3168
11024;2550;Kontich;100;Antwerpen;Sint-Vincentiusziekenhuis;0.0928030303030303;3168
11024;2550;Kontich;300;Edegem;UZ Antwerpen;0.1221590909090909;3168
11024;2550;Kontich;314;Rumst;AZ Heilige Familie;0.06944444444444445;3168
11024;2550;Kontich;682;Antwerpen;AZ Monica;0.08491161616161616;3168
11025;2547;Lint;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05812101910828026;1256
11025;2547;Lint;26;Mechelen;AZ Sint-Maarten;0.3367834394904459;1256
11025;2547;Lint;97;Lier;H.-Hartziekenhuis Lier;0.1289808917197452;1256
11025;2547;Lint;99;Antwerpen;GZA ziekenhuizen;0.1998407643312102;1256
11025;2547;Lint;100;Antwerpen;Sint-Vincentiusziekenhuis;0.05573248407643312;1256
11025;2547;Lint;300;Edegem;UZ Antwerpen;0.07563694267515923;1256
11025;2547;Lint;682;Antwerpen;AZ Monica;0.05971337579617834;1256
11029;2640;Mortsel;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1486702127659575;3760
11029;2640;Mortsel;99;Antwerpen;GZA ziekenhuizen;0.4428191489361702;3760
11029;2640;Mortsel;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1662234042553191;3760
11029;2640;Mortsel;300;Edegem;UZ Antwerpen;0.06515957446808511;3760
11029;2640;Mortsel;682;Antwerpen;AZ Monica;0.08856382978723404;3760
11030;2845;Niel;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09690601284296556;1713
11030;2845;Niel;99;Antwerpen;GZA ziekenhuizen;0.1120840630472855;1713
11030;2845;Niel;300;Edegem;UZ Antwerpen;0.0846468184471687;1713
11030;2845;Niel;314;Rumst;AZ Heilige Familie;0.5901926444833625;1713
11035;2520;Ranst;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09340659340659341;2912
11035;2520;Ranst;26;Mechelen;AZ Sint-Maarten;0.05357142857142857;2912
11035;2520;Ranst;97;Lier;H.-Hartziekenhuis Lier;0.3423763736263736;2912
11035;2520;Ranst;99;Antwerpen;GZA ziekenhuizen;0.08585164835164835;2912
11035;2520;Ranst;300;Edegem;UZ Antwerpen;0.05357142857142857;2912
11035;2520;Ranst;536;Malle;AZ Sint-Jozef Malle;0.09615384615384616;2912
11035;2520;Ranst;682;Antwerpen;AZ Monica;0.1823489010989011;2912
11037;2840;Rumst;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07048940832724616;2738
11037;2840;Rumst;26;Mechelen;AZ Sint-Maarten;0.1384222059897736;2738
11037;2840;Rumst;99;Antwerpen;GZA ziekenhuizen;0.1413440467494522;2738
11037;2840;Rumst;300;Edegem;UZ Antwerpen;0.0902118334550767;2738
11037;2840;Rumst;314;Rumst;AZ Heilige Familie;0.4287801314828342;2738
11038;2627;Schelle;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1281373844121532;1514
11038;2627;Schelle;99;Antwerpen;GZA ziekenhuizen;0.1704095112285337;1514
11038;2627;Schelle;300;Edegem;UZ Antwerpen;0.083223249669749;1514
11038;2627;Schelle;314;Rumst;AZ Heilige Familie;0.5284015852047557;1514
11039;2970;Schilde;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1238361266294227;3222
11039;2970;Schilde;99;Antwerpen;GZA ziekenhuizen;0.1548727498448169;3222
11039;2970;Schilde;536;Malle;AZ Sint-Jozef Malle;0.3320918684047175;3222
11039;2970;Schilde;682;Antwerpen;AZ Monica;0.1778398510242086;3222
11039;2970;Schilde;710;Brasschaat;AZ Klina;0.08690254500310367;3222
11040;2900;Schoten;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.4287545787545787;5460
11040;2900;Schoten;99;Antwerpen;GZA ziekenhuizen;0.07545787545787545;5460
11040;2900;Schoten;682;Antwerpen;AZ Monica;0.1888278388278388;5460
11040;2900;Schoten;710;Brasschaat;AZ Klina;0.2021978021978022;5460
11044;2940;Stabroek;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2376760563380282;2840
11044;2940;Stabroek;99;Antwerpen;GZA ziekenhuizen;0.06654929577464788;2840
11044;2940;Stabroek;300;Edegem;UZ Antwerpen;0.06408450704225352;2840
11044;2940;Stabroek;682;Antwerpen;AZ Monica;0.0926056338028169;2840
11044;2940;Stabroek;710;Brasschaat;AZ Klina;0.4975352112676056;2840
11050;2110;Wijnegem;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1571722717913521;1457
11050;2110;Wijnegem;99;Antwerpen;GZA ziekenhuizen;0.1304049416609472;1457
11050;2110;Wijnegem;300;Edegem;UZ Antwerpen;0.06726149622512011;1457
11050;2110;Wijnegem;536;Malle;AZ Sint-Jozef Malle;0.1667810569663692;1457
11050;2110;Wijnegem;682;Antwerpen;AZ Monica;0.3891557995881949;1457
11052;2160;Wommelgem;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1909430438842203;2142
11052;2160;Wommelgem;99;Antwerpen;GZA ziekenhuizen;0.1437908496732026;2142
11052;2160;Wommelgem;682;Antwerpen;AZ Monica;0.4878618113912231;2142
11053;2990;Wuustwezel;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.121978021978022;2730
11053;2990;Wuustwezel;99;Antwerpen;GZA ziekenhuizen;0.06263736263736264;2730
11053;2990;Wuustwezel;536;Malle;AZ Sint-Jozef Malle;0.2776556776556777;2730
11053;2990;Wuustwezel;710;Brasschaat;AZ Klina;0.3853479853479854;2730
11054;2240;Zandhoven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09496626881162429;1927
11054;2240;Zandhoven;97;Lier;H.-Hartziekenhuis Lier;0.2631032693305657;1927
11054;2240;Zandhoven;99;Antwerpen;GZA ziekenhuizen;0.07265179034769072;1927
11054;2240;Zandhoven;308;Herentals;AZ Sint-Elisabeth Herentals;0.1032693305656461;1927
11054;2240;Zandhoven;536;Malle;AZ Sint-Jozef Malle;0.1805915931499741;1927
11054;2240;Zandhoven;682;Antwerpen;AZ Monica;0.08977685521536066;1927
11055;2980;Zoersel;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1056581986143187;3464
11055;2980;Zoersel;99;Antwerpen;GZA ziekenhuizen;0.07909930715935334;3464
11055;2980;Zoersel;536;Malle;AZ Sint-Jozef Malle;0.5490762124711316;3464
11055;2980;Zoersel;682;Antwerpen;AZ Monica;0.11864896073903;3464
11056;2070;Zwijndrecht;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1982068523855267;3123
11056;2070;Zwijndrecht;99;Antwerpen;GZA ziekenhuizen;0.2933077169388408;3123
11056;2070;Zwijndrecht;300;Edegem;UZ Antwerpen;0.06820365033621517;3123
11056;2070;Zwijndrecht;595;Sint-Niklaas;AZ Nikolaas;0.2081332052513609;3123
11056;2070;Zwijndrecht;682;Antwerpen;AZ Monica;0.1146333653538265;3123
11057;2390;Malle;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07562277580071175;2248
11057;2390;Malle;63;Turnhout;AZ Turnhout;0.06227758007117438;2248
11057;2390;Malle;99;Antwerpen;GZA ziekenhuizen;0.0556049822064057;2248
11057;2390;Malle;536;Malle;AZ Sint-Jozef Malle;0.6272241992882562;2248
11057;2390;Malle;682;Antwerpen;AZ Monica;0.07384341637010676;2248
12002;2590;Berlaar;26;Mechelen;AZ Sint-Maarten;0.1240677966101695;1475
12002;2590;Berlaar;97;Lier;H.-Hartziekenhuis Lier;0.5220338983050847;1475
12002;2590;Berlaar;322;Leuven;UZ Leuven;0.08949152542372882;1475
12002;2590;Berlaar;689;Bonheiden;Imelda Ziekenhuis;0.07796610169491526;1475
12005;2820;Bonheiden;26;Mechelen;AZ Sint-Maarten;0.1181933305192064;2369
12005;2820;Bonheiden;689;Bonheiden;Imelda Ziekenhuis;0.7488391726466863;2369
12007;2880;Bornem;12;Dendermonde;AZ Sint-Blasius;0.07195301027900147;3405
12007;2880;Bornem;104;Bornem;Sint-Jozefkliniek;0.618208516886931;3405
12007;2880;Bornem;314;Rumst;AZ Heilige Familie;0.06284875183553598;3405
12007;2880;Bornem;595;Sint-Niklaas;AZ Nikolaas;0.07077826725403819;3405
12009;2570;Duffel;26;Mechelen;AZ Sint-Maarten;0.7000868055555556;2304
12009;2570;Duffel;97;Lier;H.-Hartziekenhuis Lier;0.0881076388888889;2304
12014;2220;Heist-op-den-Berg;26;Mechelen;AZ Sint-Maarten;0.06237461243844611;5483
12014;2220;Heist-op-den-Berg;97;Lier;H.-Hartziekenhuis Lier;0.2675542586175451;5483
12014;2220;Heist-op-den-Berg;322;Leuven;UZ Leuven;0.1024986321356921;5483
12014;2220;Heist-op-den-Berg;689;Bonheiden;Imelda Ziekenhuis;0.3837315338318439;5483
12021;2500;Lier;26;Mechelen;AZ Sint-Maarten;0.1398974358974359;4875
12021;2500;Lier;97;Lier;H.-Hartziekenhuis Lier;0.611897435897436;4875
12021;2500;Lier;300;Edegem;UZ Antwerpen;0.05538461538461539;4875
12025;2800;Mechelen;26;Mechelen;AZ Sint-Maarten;0.5671989354624085;12024
12025;2800;Mechelen;322;Leuven;UZ Leuven;0.05214570858283433;12024
12025;2800;Mechelen;689;Bonheiden;Imelda Ziekenhuis;0.2257984031936128;12024
12026;2560;Nijlen;26;Mechelen;AZ Sint-Maarten;0.08944543828264759;3354
12026;2560;Nijlen;97;Lier;H.-Hartziekenhuis Lier;0.552772808586762;3354
12026;2560;Nijlen;99;Antwerpen;GZA ziekenhuizen;0.05575432319618366;3354
12026;2560;Nijlen;682;Antwerpen;AZ Monica;0.05456171735241502;3354
12029;2580;Putte;26;Mechelen;AZ Sint-Maarten;0.1154976900461991;2381
12029;2580;Putte;97;Lier;H.-Hartziekenhuis Lier;0.1138177236455271;2381
12029;2580;Putte;322;Leuven;UZ Leuven;0.0625787484250315;2381
12029;2580;Putte;689;Bonheiden;Imelda Ziekenhuis;0.6068878622427551;2381
12030;2870;Puurs;104;Bornem;Sint-Jozefkliniek;0.4382232176185143;2679
12030;2870;Puurs;314;Rumst;AZ Heilige Familie;0.2426278462112729;2679
12030;2870;Puurs;595;Sint-Niklaas;AZ Nikolaas;0.05039193729003359;2679
12034;2890;Sint-Amands;12;Dendermonde;AZ Sint-Blasius;0.2365339578454333;1281
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.4340359094457455;1281
12034;2890;Sint-Amands;314;Rumst;AZ Heilige Familie;0.0507416081186573;1281
12035;2860;Sint-Katelijne-Waver;26;Mechelen;AZ Sint-Maarten;0.4988406757204372;3019
12035;2860;Sint-Katelijne-Waver;322;Leuven;UZ Leuven;0.05597880092745942;3019
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3179860881086453;3019
12040;2830;Willebroek;26;Mechelen;AZ Sint-Maarten;0.1052631578947368;4085
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.380905752753978;4085
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2514075887392901;4085
13001;2370;Arendonk;63;Turnhout;AZ Turnhout;0.568041237113402;1940
13001;2370;Arendonk;90;Turnhout;AZ Sint-Jozef;0.2396907216494845;1940
13002;2387;Baarle-Hertog;63;Turnhout;AZ Turnhout;0.5507246376811594;414
13002;2387;Baarle-Hertog;90;Turnhout;AZ Sint-Jozef;0.3478260869565217;414
13003;2490;Balen;102;Mol;H. Hartziekenhuis Mol;0.5468940316686967;3284
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1921437271619976;3284
13003;2490;Balen;719;Overpelt;Mariaziekenhuis Noord-Limburg;0.0779537149817296;3284
13004;2340;Beerse;63;Turnhout;AZ Turnhout;0.5102726933134105;2677
13004;2340;Beerse;90;Turnhout;AZ Sint-Jozef;0.269331341053418;2677
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.06313036981695928;2677
13006;2480;Dessel;63;Turnhout;AZ Turnhout;0.1605616605616606;1638
13006;2480;Dessel;102;Mol;H. Hartziekenhuis Mol;0.4792429792429793;1638
13006;2480;Dessel;322;Leuven;UZ Leuven;0.0811965811965812;1638
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.1495726495726496;1638
13008;2440;Geel;308;Herentals;AZ Sint-Elisabeth Herentals;0.05438772105438772;5994
13008;2440;Geel;322;Leuven;UZ Leuven;0.06906906906906907;5994
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.6808475141808475;5994
13010;2280;Grobbendonk;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.06369426751592357;1884
13010;2280;Grobbendonk;97;Lier;H.-Hartziekenhuis Lier;0.2696390658174098;1884
13010;2280;Grobbendonk;308;Herentals;AZ Sint-Elisabeth Herentals;0.3630573248407643;1884
13011;2200;Herentals;97;Lier;H.-Hartziekenhuis Lier;0.05964605636880053;4577
13011;2200;Herentals;308;Herentals;AZ Sint-Elisabeth Herentals;0.689316145947127;4577
13012;2270;Herenthout;97;Lier;H.-Hartziekenhuis Lier;0.3457772337821298;1634
13012;2270;Herenthout;308;Herentals;AZ Sint-Elisabeth Herentals;0.3237454100367197;1634
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.1015911872705018;1634
13013;2230;Herselt;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.1939594148183105;2119
13013;2230;Herselt;308;Herentals;AZ Sint-Elisabeth Herentals;0.09532798489853704;2119
13013;2230;Herselt;322;Leuven;UZ Leuven;0.2789051439358188;2119
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.1562057574327513;2119
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.1226993865030675;2119
13014;2320;Hoogstraten;63;Turnhout;AZ Turnhout;0.3356488790653616;3167
13014;2320;Hoogstraten;90;Turnhout;AZ Sint-Jozef;0.3485948847489738;3167
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1537732870224187;3167
13016;2235;Hulshout;26;Mechelen;AZ Sint-Maarten;0.05354659248956885;1438
13016;2235;Hulshout;97;Lier;H.-Hartziekenhuis Lier;0.1808066759388039;1438
13016;2235;Hulshout;109;Tienen;Regionaal Ziekenhuis Heilig Hart Tienen;0.07719054242002782;1438
13016;2235;Hulshout;308;Herentals;AZ Sint-Elisabeth Herentals;0.1599443671766342;1438
13016;2235;Hulshout;322;Leuven;UZ Leuven;0.1467315716272601;1438
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.2656467315716273;1438
13017;2460;Kasterlee;63;Turnhout;AZ Turnhout;0.4143540669856459;3135
13017;2460;Kasterlee;90;Turnhout;AZ Sint-Jozef;0.1167464114832536;3135
13017;2460;Kasterlee;308;Herentals;AZ Sint-Elisabeth Herentals;0.2740031897926635;3135
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.05039872408293461;3135
13019;2275;Lille;63;Turnhout;AZ Turnhout;0.3578349482124958;2993
13019;2275;Lille;90;Turnhout;AZ Sint-Jozef;0.1085867023053792;2993
13019;2275;Lille;308;Herentals;AZ Sint-Elisabeth Herentals;0.2983628466421651;2993
13021;2450;Meerhout;102;Mol;H. Hartziekenhuis Mol;0.2563496751329002;1693
13021;2450;Meerhout;322;Leuven;UZ Leuven;0.08623744831659776;1693
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.4683992911990549;1693
13023;2330;Merksplas;63;Turnhout;AZ Turnhout;0.4602675059008655;1271
13023;2330;Merksplas;90;Turnhout;AZ Sint-Jozef;0.3666404405979544;1271
13025;2400;Mol;102;Mol;H. Hartziekenhuis Mol;0.6337273734761729;5414
13025;2400;Mol;322;Leuven;UZ Leuven;0.07000369412633912;5414
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.1322497229405246;5414
13029;2250;Olen;97;Lier;H.-Hartziekenhuis Lier;0.06821705426356589;1935
13029;2250;Olen;308;Herentals;AZ Sint-Elisabeth Herentals;0.5167958656330749;1935
13029;2250;Olen;322;Leuven;UZ Leuven;0.05529715762273902;1935
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.1850129198966408;1935
13031;2360;Oud-Turnhout;63;Turnhout;AZ Turnhout;0.6046006944444444;2304
13031;2360;Oud-Turnhout;90;Turnhout;AZ Sint-Jozef;0.2300347222222222;2304
13035;2380;Ravels;63;Turnhout;AZ Turnhout;0.5731656184486373;2385
13035;2380;Ravels;90;Turnhout;AZ Sint-Jozef;0.2985324947589099;2385
13036;2470;Retie;63;Turnhout;AZ Turnhout;0.4277673545966229;1599
13036;2470;Retie;90;Turnhout;AZ Sint-Jozef;0.1332082551594747;1599
13036;2470;Retie;102;Mol;H. Hartziekenhuis Mol;0.2338961851156973;1599
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.09380863039399624;1599
13037;2310;Rijkevorsel;63;Turnhout;AZ Turnhout;0.3194374686087393;1991
13037;2310;Rijkevorsel;90;Turnhout;AZ Sint-Jozef;0.2476142641888498;1991
13037;2310;Rijkevorsel;300;Edegem;UZ Antwerpen;0.05323957810145655;1991
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2139628327473631;1991
13040;2300;Turnhout;63;Turnhout;AZ Turnhout;0.6234266252036132;6753
13040;2300;Turnhout;90;Turnhout;AZ Sint-Jozef;0.2435954390641197;6753
13044;2290;Vorselaar;63;Turnhout;AZ Turnhout;0.06435224386113463;1181
13044;2290;Vorselaar;97;Lier;H.-Hartziekenhuis Lier;0.09229466553767993;1181
13044;2290;Vorselaar;308;Herentals;AZ Sint-Elisabeth Herentals;0.5859441151566469;1181
13046;2350;Vosselaar;63;Turnhout;AZ Turnhout;0.5296488198042603;1737
13046;2350;Vosselaar;90;Turnhout;AZ Sint-Jozef;0.2717328727691422;1737
13046;2350;Vosselaar;322;Leuven;UZ Leuven;0.07253886010362694;1737
13049;2260;Westerlo;97;Lier;H.-Hartziekenhuis Lier;0.05395398042845808;3781
13049;2260;Westerlo;308;Herentals;AZ Sint-Elisabeth Herentals;0.3165829145728643;3781
13049;2260;Westerlo;322;Leuven;UZ Leuven;0.1703253107643481;3781
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.2507273208145993;3781
13053;2430;Laakdal;322;Leuven;UZ Leuven;0.1232612055641422;2588
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.5363214837712519;2588
13053;2430;Laakdal;712;Diest;AZ Diest;0.115919629057187;2588
21001;1070;Anderlecht;76;Brussel;UMC Sint-Pieter;0.07323344268108875;11279
21001;1070;Anderlecht;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1858320773118184;11279
21001;1070;Anderlecht;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.07731181842361912;11279
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.2245766468658569;11279
21001;1070;Anderlecht;723;Anderlecht;Sint-Anna – Sint-Remi Kliniek;0.1992197889883855;11279
21002;1160;Oudergem;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1231607629427793;3670
21002;1160;Oudergem;111;Ukkel;Europaziekenhuizen;0.1623978201634877;3670
21002;1160;Oudergem;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2776566757493188;3670
21002;1160;Oudergem;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.2321525885558583;3670
21003;1082;Sint-Agatha-Berchem;76;Brussel;UMC Sint-Pieter;0.06145833333333333;1920
21003;1082;Sint-Agatha-Berchem;77;Brussel;UVC Brugmann;0.1130208333333333;1920
21003;1082;Sint-Agatha-Berchem;87;Etterbeek;Iris Ziekenhuizen Zuid;0.07291666666666667;1920
21003;1082;Sint-Agatha-Berchem;110;Brussel;Kliniek Sint-Jan;0.08489583333333334;1920
21003;1082;Sint-Agatha-Berchem;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1989583333333333;1920
21003;1082;Sint-Agatha-Berchem;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.05;1920
21003;1082;Sint-Agatha-Berchem;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.1447916666666667;1920
21003;1082;Sint-Agatha-Berchem;723;Anderlecht;Sint-Anna – Sint-Remi Kliniek;0.1015625;1920
21004;1000;Brussel;76;Brussel;UMC Sint-Pieter;0.1425964912280702;14250
21004;1000;Brussel;77;Brussel;UVC Brugmann;0.1344561403508772;14250
21004;1000;Brussel;110;Brussel;Kliniek Sint-Jan;0.09978947368421053;14250
21004;1000;Brussel;143;Jette;Universitair Ziekenhuis Brussel;0.1155087719298246;14250
21004;1000;Brussel;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.1170526315789474;14250
21004;1000;Brussel;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.06849122807017544;14250
21004;1000;Brussel;406;Anderlecht;Cliniques Universitaires de Bruxelles – Erasmus Ziekenhuis;0.06568421052631579;14250
21005;1040;Etterbeek;87;Etterbeek;Iris Ziekenhuizen Zuid;0.1938038667598416;4293
21005;1040;Etterbeek;111;Ukkel;Europaziekenhuizen;0.202422548334498;4293
21005;1040;Etterbeek;332;Ukkel;Centre Hospitalier Interrégional Édith Cavell;0.2271139063591894;4293
21005;1040;Etterbeek;403;Sint-Lambrechts-Woluwe;Cliniques Universitaires Saint-Luc;0.1597950151409271;4293
