code_ins_patient;code_postal_patient;commune_patient;classe_âge;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_classe_âge_et_commune_patient;total_par_commune_patient
11008;2930;Brasschaat;Actifs;682;Anvers;AZ Monica;0.09676470588235295;3400;5978
11008;2930;Brasschaat;Actifs;710;Brasschaat;AZ Klina;0.5070588235294118;3400;5978
11008;2930;Brasschaat;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1528888888888889;2250;5978
11008;2930;Brasschaat;Retraités;682;Anvers;AZ Monica;0.06355555555555556;2250;5978
11008;2930;Brasschaat;Retraités;710;Brasschaat;AZ Klina;0.6297777777777778;2250;5978
11009;2960;Brecht;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.096875;320;4383
11009;2960;Brecht;Enfants;536;Malle;AZ Sint-Jozef Malle;0.434375;320;4383
11009;2960;Brecht;Enfants;682;Anvers;AZ Monica;0.08125;320;4383
11009;2960;Brecht;Enfants;710;Brasschaat;AZ Klina;0.278125;320;4383
11009;2960;Brecht;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1520833333333333;2880;4383
11009;2960;Brecht;Actifs;99;Anvers;AZ Sint-Augustinus;0.07048611111111111;2880;4383
11009;2960;Brecht;Actifs;536;Malle;AZ Sint-Jozef Malle;0.3815972222222222;2880;4383
11009;2960;Brecht;Actifs;682;Anvers;AZ Monica;0.08923611111111111;2880;4383
11009;2960;Brecht;Actifs;710;Brasschaat;AZ Klina;0.1763888888888889;2880;4383
11009;2960;Brecht;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2003381234150465;1183;4383
11009;2960;Brecht;Retraités;536;Malle;AZ Sint-Jozef Malle;0.41927303465765;1183;4383
11009;2960;Brecht;Retraités;682;Anvers;AZ Monica;0.05409974640743871;1183;4383
11009;2960;Brecht;Retraités;710;Brasschaat;AZ Klina;0.1098901098901099;1183;4383
11013;2650;Edegem;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2781954887218045;133;3399
11013;2650;Edegem;Enfants;26;Malines;AZ Sint-Maarten;0.05263157894736842;133;3399
11013;2650;Edegem;Enfants;99;Anvers;AZ Sint-Augustinus;0.2180451127819549;133;3399
11013;2650;Edegem;Enfants;100;Anvers;Sint-Vincentiusziekenhuis;0.1278195488721804;133;3399
11013;2650;Edegem;Enfants;300;Edegem;UZ Antwerpen;0.112781954887218;133;3399
11013;2650;Edegem;Enfants;322;Louvain;UZ Leuven;0.06766917293233082;133;3399
11013;2650;Edegem;Enfants;682;Anvers;AZ Monica;0.06015037593984962;133;3399
11013;2650;Edegem;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.160149973219068;1867;3399
11013;2650;Edegem;Actifs;99;Anvers;AZ Sint-Augustinus;0.3893947509373326;1867;3399
11013;2650;Edegem;Actifs;100;Anvers;Sint-Vincentiusziekenhuis;0.1590787359400107;1867;3399
11013;2650;Edegem;Actifs;300;Edegem;UZ Antwerpen;0.1055168719871452;1867;3399
11013;2650;Edegem;Actifs;682;Anvers;AZ Monica;0.08409212640599893;1867;3399
11013;2650;Edegem;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1458184417441029;1399;3399
11013;2650;Edegem;Retraités;99;Anvers;AZ Sint-Augustinus;0.3881343817012152;1399;3399
11013;2650;Edegem;Retraités;100;Anvers;Sint-Vincentiusziekenhuis;0.2030021443888492;1399;3399
11013;2650;Edegem;Retraités;300;Edegem;UZ Antwerpen;0.1629735525375268;1399;3399
11016;2910;Essen;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1693989071038251;183;2509
11016;2910;Essen;Enfants;536;Malle;AZ Sint-Jozef Malle;0.0546448087431694;183;2509
11016;2910;Essen;Enfants;710;Brasschaat;AZ Klina;0.6775956284153005;183;2509
11016;2910;Essen;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1202908129543952;1513;2509
11016;2910;Essen;Actifs;99;Anvers;AZ Sint-Augustinus;0.0680766688697951;1513;2509
11016;2910;Essen;Actifs;536;Malle;AZ Sint-Jozef Malle;0.07005948446794448;1513;2509
11016;2910;Essen;Actifs;710;Brasschaat;AZ Klina;0.5624586913417052;1513;2509
11016;2910;Essen;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1291512915129151;813;2509
11016;2910;Essen;Retraités;99;Anvers;AZ Sint-Augustinus;0.1057810578105781;813;2509
11016;2910;Essen;Retraités;710;Brasschaat;AZ Klina;0.6654366543665436;813;2509
11018;2620;Hemiksem;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2213740458015267;131;1511
11018;2620;Hemiksem;Enfants;99;Anvers;AZ Sint-Augustinus;0.1984732824427481;131;1511
11018;2620;Hemiksem;Enfants;300;Edegem;UZ Antwerpen;0.07633587786259542;131;1511
11018;2620;Hemiksem;Enfants;314;Rumst;AZ Heilige Familie;0.3587786259541985;131;1511
11018;2620;Hemiksem;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1746031746031746;882;1511
11018;2620;Hemiksem;Actifs;99;Anvers;AZ Sint-Augustinus;0.1349206349206349;882;1511
11018;2620;Hemiksem;Actifs;300;Edegem;UZ Antwerpen;0.1043083900226757;882;1511
11018;2620;Hemiksem;Actifs;314;Rumst;AZ Heilige Familie;0.3843537414965986;882;1511
11018;2620;Hemiksem;Actifs;682;Anvers;AZ Monica;0.07596371882086168;882;1511
11018;2620;Hemiksem;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1666666666666667;498;1511
11018;2620;Hemiksem;Retraités;99;Anvers;AZ Sint-Augustinus;0.1184738955823293;498;1511
11018;2620;Hemiksem;Retraités;300;Edegem;UZ Antwerpen;0.1224899598393574;498;1511
11018;2620;Hemiksem;Retraités;314;Rumst;AZ Heilige Familie;0.5060240963855421;498;1511
11021;2540;Hove;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2985074626865671;67;1279
11021;2540;Hove;Enfants;26;Malines;AZ Sint-Maarten;0.1492537313432836;67;1279
11021;2540;Hove;Enfants;100;Anvers;Sint-Vincentiusziekenhuis;0.3134328358208955;67;1279
11021;2540;Hove;Enfants;682;Anvers;AZ Monica;0.05970149253731343;67;1279
11021;2540;Hove;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09923664122137404;786;1279
11021;2540;Hove;Actifs;26;Malines;AZ Sint-Maarten;0.05470737913486005;786;1279
11021;2540;Hove;Actifs;99;Anvers;AZ Sint-Augustinus;0.3078880407124682;786;1279
11021;2540;Hove;Actifs;100;Anvers;Sint-Vincentiusziekenhuis;0.2849872773536896;786;1279
11021;2540;Hove;Actifs;300;Edegem;UZ Antwerpen;0.05470737913486005;786;1279
11021;2540;Hove;Actifs;682;Anvers;AZ Monica;0.08651399491094147;786;1279
11021;2540;Hove;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07981220657276995;426;1279
11021;2540;Hove;Retraités;99;Anvers;AZ Sint-Augustinus;0.2699530516431925;426;1279
11021;2540;Hove;Retraités;100;Anvers;Sint-Vincentiusziekenhuis;0.3779342723004695;426;1279
11021;2540;Hove;Retraités;300;Edegem;UZ Antwerpen;0.1502347417840376;426;1279
11022;2920;Kalmthout;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.095;200;2432
11022;2920;Kalmthout;Enfants;670;Gand;UZ Gent;0.07;200;2432
11022;2920;Kalmthout;Enfants;682;Anvers;AZ Monica;0.06;200;2432
11022;2920;Kalmthout;Enfants;710;Brasschaat;AZ Klina;0.625;200;2432
11022;2920;Kalmthout;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1865558912386707;1324;2432
11022;2920;Kalmthout;Actifs;99;Anvers;AZ Sint-Augustinus;0.08534743202416918;1324;2432
11022;2920;Kalmthout;Actifs;536;Malle;AZ Sint-Jozef Malle;0.06646525679758308;1324;2432
11022;2920;Kalmthout;Actifs;682;Anvers;AZ Monica;0.08383685800604229;1324;2432
11022;2920;Kalmthout;Actifs;710;Brasschaat;AZ Klina;0.4418429003021148;1324;2432
11022;2920;Kalmthout;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.144273127753304;908;2432
11022;2920;Kalmthout;Retraités;99;Anvers;AZ Sint-Augustinus;0.1299559471365639;908;2432
11022;2920;Kalmthout;Retraités;536;Malle;AZ Sint-Jozef Malle;0.06167400881057269;908;2432
11022;2920;Kalmthout;Retraités;710;Brasschaat;AZ Klina;0.5649779735682819;908;2432
11023;2950;Kapellen (Anvers);Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1843137254901961;255;3820
11023;2950;Kapellen (Anvers);Enfants;682;Anvers;AZ Monica;0.0784313725490196;255;3820
11023;2950;Kapellen (Anvers);Enfants;710;Brasschaat;AZ Klina;0.6196078431372549;255;3820
11023;2950;Kapellen (Anvers);Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1668255481410867;2098;3820
11023;2950;Kapellen (Anvers);Actifs;99;Anvers;AZ Sint-Augustinus;0.09008579599618685;2098;3820
11023;2950;Kapellen (Anvers);Actifs;300;Edegem;UZ Antwerpen;0.06005719733079123;2098;3820
11023;2950;Kapellen (Anvers);Actifs;682;Anvers;AZ Monica;0.1158245948522402;2098;3820
11023;2950;Kapellen (Anvers);Actifs;710;Brasschaat;AZ Klina;0.4775977121067683;2098;3820
11023;2950;Kapellen (Anvers);Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1833674164962509;1467;3820
11023;2950;Kapellen (Anvers);Retraités;99;Anvers;AZ Sint-Augustinus;0.08588957055214724;1467;3820
11023;2950;Kapellen (Anvers);Retraités;682;Anvers;AZ Monica;0.0627130197682345;1467;3820
11023;2950;Kapellen (Anvers);Retraités;710;Brasschaat;AZ Klina;0.5521472392638037;1467;3820
11024;2550;Kontich;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.154320987654321;162;3032
11024;2550;Kontich;Enfants;26;Malines;AZ Sint-Maarten;0.154320987654321;162;3032
11024;2550;Kontich;Enfants;99;Anvers;AZ Sint-Augustinus;0.1481481481481481;162;3032
11024;2550;Kontich;Enfants;100;Anvers;Sint-Vincentiusziekenhuis;0.2222222222222222;162;3032
11024;2550;Kontich;Enfants;300;Edegem;UZ Antwerpen;0.08641975308641975;162;3032
11024;2550;Kontich;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1183991106170094;1799;3032
11024;2550;Kontich;Actifs;26;Malines;AZ Sint-Maarten;0.1495275152862701;1799;3032
11024;2550;Kontich;Actifs;99;Anvers;AZ Sint-Augustinus;0.1762090050027793;1799;3032
11024;2550;Kontich;Actifs;100;Anvers;Sint-Vincentiusziekenhuis;0.1750972762645914;1799;3032
11024;2550;Kontich;Actifs;300;Edegem;UZ Antwerpen;0.1250694830461367;1799;3032
11024;2550;Kontich;Actifs;314;Rumst;AZ Heilige Familie;0.06614785992217899;1799;3032
11024;2550;Kontich;Actifs;682;Anvers;AZ Monica;0.09616453585325181;1799;3032
11024;2550;Kontich;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07749766573295985;1071;3032
11024;2550;Kontich;Retraités;26;Malines;AZ Sint-Maarten;0.0896358543417367;1071;3032
11024;2550;Kontich;Retraités;97;Lierre;H.-Hartziekenhuis Lier;0.06909430438842204;1071;3032
11024;2550;Kontich;Retraités;99;Anvers;AZ Sint-Augustinus;0.223155929038282;1071;3032
11024;2550;Kontich;Retraités;100;Anvers;Sint-Vincentiusziekenhuis;0.2194211017740429;1071;3032
11024;2550;Kontich;Retraités;300;Edegem;UZ Antwerpen;0.1531279178338002;1071;3032
11024;2550;Kontich;Retraités;314;Rumst;AZ Heilige Familie;0.1036414565826331;1071;3032
11025;2547;Lint;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1095890410958904;73;1222
11025;2547;Lint;Enfants;26;Malines;AZ Sint-Maarten;0.273972602739726;73;1222
11025;2547;Lint;Enfants;97;Lierre;H.-Hartziekenhuis Lier;0.136986301369863;73;1222
11025;2547;Lint;Enfants;99;Anvers;AZ Sint-Augustinus;0.0821917808219178;73;1222
11025;2547;Lint;Enfants;100;Anvers;Sint-Vincentiusziekenhuis;0.2191780821917808;73;1222
11025;2547;Lint;Enfants;300;Edegem;UZ Antwerpen;0.1095890410958904;73;1222
11025;2547;Lint;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07692307692307693;819;1222
11025;2547;Lint;Actifs;26;Malines;AZ Sint-Maarten;0.3211233211233211;819;1222
11025;2547;Lint;Actifs;97;Lierre;H.-Hartziekenhuis Lier;0.09768009768009768;819;1222
11025;2547;Lint;Actifs;99;Anvers;AZ Sint-Augustinus;0.1831501831501831;819;1222
11025;2547;Lint;Actifs;100;Anvers;Sint-Vincentiusziekenhuis;0.1074481074481075;819;1222
11025;2547;Lint;Actifs;300;Edegem;UZ Antwerpen;0.06227106227106227;819;1222
11025;2547;Lint;Actifs;682;Anvers;AZ Monica;0.05372405372405373;819;1222
11025;2547;Lint;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08787878787878788;330;1222
11025;2547;Lint;Retraités;26;Malines;AZ Sint-Maarten;0.4303030303030303;330;1222
11025;2547;Lint;Retraités;97;Lierre;H.-Hartziekenhuis Lier;0.1090909090909091;330;1222
11025;2547;Lint;Retraités;100;Anvers;Sint-Vincentiusziekenhuis;0.06363636363636363;330;1222
11025;2547;Lint;Retraités;300;Edegem;UZ Antwerpen;0.1696969696969697;330;1222
11029;2640;Mortsel;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2580645161290323;186;3407
11029;2640;Mortsel;Enfants;99;Anvers;AZ Sint-Augustinus;0.2043010752688172;186;3407
11029;2640;Mortsel;Enfants;100;Anvers;Sint-Vincentiusziekenhuis;0.2795698924731183;186;3407
11029;2640;Mortsel;Enfants;682;Anvers;AZ Monica;0.08602150537634409;186;3407
11029;2640;Mortsel;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1726349545697488;1871;3407
11029;2640;Mortsel;Actifs;99;Anvers;AZ Sint-Augustinus;0.2330304649919829;1871;3407
11029;2640;Mortsel;Actifs;100;Anvers;Sint-Vincentiusziekenhuis;0.307856761090326;1871;3407
11029;2640;Mortsel;Actifs;300;Edegem;UZ Antwerpen;0.07482629609834313;1871;3407
11029;2640;Mortsel;Actifs;682;Anvers;AZ Monica;0.1058257616247996;1871;3407
11029;2640;Mortsel;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1392592592592592;1350;3407
11029;2640;Mortsel;Retraités;99;Anvers;AZ Sint-Augustinus;0.1955555555555556;1350;3407
11029;2640;Mortsel;Retraités;100;Anvers;Sint-Vincentiusziekenhuis;0.3955555555555555;1350;3407
11029;2640;Mortsel;Retraités;300;Edegem;UZ Antwerpen;0.08;1350;3407
11029;2640;Mortsel;Retraités;682;Anvers;AZ Monica;0.1081481481481481;1350;3407
11030;2845;Niel;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1278195488721804;133;1655
11030;2845;Niel;Enfants;99;Anvers;AZ Sint-Augustinus;0.06766917293233082;133;1655
11030;2845;Niel;Enfants;300;Edegem;UZ Antwerpen;0.1278195488721804;133;1655
11030;2845;Niel;Enfants;314;Rumst;AZ Heilige Familie;0.5037593984962406;133;1655
11030;2845;Niel;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09781357882623705;869;1655
11030;2845;Niel;Actifs;99;Anvers;AZ Sint-Augustinus;0.08745684695051784;869;1655
11030;2845;Niel;Actifs;104;Bornem;Sint-Jozefkliniek;0.05293440736478711;869;1655
11030;2845;Niel;Actifs;300;Edegem;UZ Antwerpen;0.1116225546605293;869;1655
11030;2845;Niel;Actifs;314;Rumst;AZ Heilige Familie;0.5166858457997698;869;1655
11030;2845;Niel;Actifs;682;Anvers;AZ Monica;0.05293440736478711;869;1655
11030;2845;Niel;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08422664624808576;653;1655
11030;2845;Niel;Retraités;300;Edegem;UZ Antwerpen;0.05513016845329249;653;1655
11030;2845;Niel;Retraités;314;Rumst;AZ Heilige Familie;0.7672281776416539;653;1655
11035;2520;Ranst;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1481481481481481;162;2838
11035;2520;Ranst;Enfants;26;Malines;AZ Sint-Maarten;0.1111111111111111;162;2838
11035;2520;Ranst;Enfants;97;Lierre;H.-Hartziekenhuis Lier;0.3148148148148148;162;2838
11035;2520;Ranst;Enfants;99;Anvers;AZ Sint-Augustinus;0.06172839506172839;162;2838
11035;2520;Ranst;Enfants;536;Malle;AZ Sint-Jozef Malle;0.08641975308641975;162;2838
11035;2520;Ranst;Enfants;682;Anvers;AZ Monica;0.1296296296296296;162;2838
11035;2520;Ranst;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1081226465841851;1859;2838
11035;2520;Ranst;Actifs;26;Malines;AZ Sint-Maarten;0.08176438945669715;1859;2838
11035;2520;Ranst;Actifs;97;Lierre;H.-Hartziekenhuis Lier;0.2635825712748789;1859;2838
11035;2520;Ranst;Actifs;99;Anvers;AZ Sint-Augustinus;0.0844540075309306;1859;2838
11035;2520;Ranst;Actifs;536;Malle;AZ Sint-Jozef Malle;0.07423345884884347;1859;2838
11035;2520;Ranst;Actifs;682;Anvers;AZ Monica;0.2140935987089833;1859;2838
11035;2520;Ranst;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0587515299877601;817;2838
11035;2520;Ranst;Retraités;26;Malines;AZ Sint-Maarten;0.05018359853121175;817;2838
11035;2520;Ranst;Retraités;97;Lierre;H.-Hartziekenhuis Lier;0.3769889840881273;817;2838
11035;2520;Ranst;Retraités;99;Anvers;AZ Sint-Augustinus;0.05263157894736842;817;2838
11035;2520;Ranst;Retraités;300;Edegem;UZ Antwerpen;0.06731946144430845;817;2838
11035;2520;Ranst;Retraités;536;Malle;AZ Sint-Jozef Malle;0.1615667074663403;817;2838
11035;2520;Ranst;Retraités;682;Anvers;AZ Monica;0.1640146878824969;817;2838
11037;2840;Rumst;Enfants;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1666666666666667;162;2617
11037;2840;Rumst;Enfants;26;Malines;AZ Sint-Maarten;0.1419753086419753;162;2617
11037;2840;Rumst;Enfants;99;Anvers;AZ Sint-Augustinus;0.08641975308641975;162;2617
11037;2840;Rumst;Enfants;314;Rumst;AZ Heilige Familie;0.4197530864197531;162;2617
11037;2840;Rumst;Actifs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05932203389830509;1652;2617
11037;2840;Rumst;Actifs;26;Malines;AZ Sint-Maarten;0.1585956416464891;1652;2617
11037;2840;Rumst;Actifs;99;Anvers;AZ Sint-Augustinus;0.148910411622276;1652;2617
11037;2840;Rumst;Actifs;300;Edegem;UZ Antwerpen;0.05508474576271186;1652;2617
11037;2840;Rumst;Actifs;314;Rumst;AZ Heilige Familie;0.4315980629539952;1652;2617
11037;2840;Rumst;Retraités;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05230386052303861;803;2617
11037;2840;Rumst;Retraités;26;Malines;AZ Sint-Maarten;0.1481942714819427;803;2617
