code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;classe;nombre_de_séjours_par_âge;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient_âge;part_de_marché
11001;2630;Aartselaar;2006;65 ans et plus;1025;99;GZA- ZIEKENHUIZEN;Anvers;162;0.1580487804878
11001;2630;Aartselaar;2006;65 ans et plus;1025;104;AZ RIVIERENLAND;Rumst;371;0.3619512195122
11001;2630;Aartselaar;2006;65 ans et plus;1025;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;276;0.26926829268293
11001;2630;Aartselaar;2006;65 ans et plus;1025;322;UZ LEUVEN;Louvain;5;0.00487804878049
11001;2630;Aartselaar;2006;65 ans et plus;1025;682;AZ MONICA;Anvers;26;0.02536585365854
11002;2000;Anvers;69237;Moins de 15 ans;7505;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;2746;0.36588940706196
11002;2000;Anvers;69237;Moins de 15 ans;7505;26;AZ SINT-MAARTEN;Malines;8;0.00106595602931
11002;2000;Anvers;69237;Moins de 15 ans;7505;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;12;0.00159893404397
11002;2000;Anvers;69237;Moins de 15 ans;7505;63;AZ TURNHOUT;Turnhout;8;0.00106595602931
11002;2000;Anvers;69237;Moins de 15 ans;7505;97;HEILIG HART ZIEKENHUIS;Lierre;11;0.00146568954031
11002;2000;Anvers;69237;Moins de 15 ans;7505;99;GZA- ZIEKENHUIZEN;Anvers;2018;0.2688874083944
11002;2000;Anvers;69237;Moins de 15 ans;7505;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;10;0.00133244503664
11002;2000;Anvers;69237;Moins de 15 ans;7505;150;HOPITAL UNIVERSITAIRE DES ENFANTS REINE FABIOLA;Bruxelles;6;0.00079946702199
11002;2000;Anvers;69237;Moins de 15 ans;7505;290;AZ SINT-LUCAS;Gand;5;0.00066622251832
11002;2000;Anvers;69237;Moins de 15 ans;7505;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;1013;0.13497668221186
11002;2000;Anvers;69237;Moins de 15 ans;7505;308;AZ HERENTALS;Herentals;8;0.00106595602931
11002;2000;Anvers;69237;Moins de 15 ans;7505;322;UZ LEUVEN;Louvain;196;0.02611592271819
11002;2000;Anvers;69237;Moins de 15 ans;7505;392;AZ ZENO;Knokke-Heist;12;0.00159893404397
11002;2000;Anvers;69237;Moins de 15 ans;7505;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;10;0.00133244503664
11002;2000;Anvers;69237;Moins de 15 ans;7505;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;6;0.00079946702199
11002;2000;Anvers;69237;Moins de 15 ans;7505;412;HOPITAL DE LA CITADELLE;Liège;8;0.00106595602931
11002;2000;Anvers;69237;Moins de 15 ans;7505;536;AZ VOORKEMPEN;Malle;34;0.00453031312458
11002;2000;Anvers;69237;Moins de 15 ans;7505;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);15;0.00199866755496
11002;2000;Anvers;69237;Moins de 15 ans;7505;670;UNIVERSITAIR ZIEKENHUIS;Gand;94;0.01252498334444
11002;2000;Anvers;69237;Moins de 15 ans;7505;682;AZ MONICA;Anvers;1007;0.13417721518987
11002;2000;Anvers;69237;Moins de 15 ans;7505;689;IMELDA ZIEKENHUIS;Bonheiden;5;0.00066622251832
11002;2000;Anvers;69237;Moins de 15 ans;7505;710;AZ KLINA;Brasschaat;220;0.02931379080613
11002;2000;Anvers;69237;De 15 à 64 ans;34922;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;12323;0.35287211499914
11002;2000;Anvers;69237;De 15 à 64 ans;34922;12;AZ SINT-BLASIUS;Termonde;22;0.00062997537369
11002;2000;Anvers;69237;De 15 à 64 ans;34922;17;AZ MARIA MIDDELARES;Gand;24;0.00068724586221
11002;2000;Anvers;69237;De 15 à 64 ans;34922;26;AZ SINT-MAARTEN;Malines;142;0.00406620468473
11002;2000;Anvers;69237;De 15 à 64 ans;34922;32;A.Z. ALMA;Eeklo;15;0.00042952866388
11002;2000;Anvers;69237;De 15 à 64 ans;34922;43;CLINIQUE SAINT PIERRE;Ottignies-Louvain-la-Neuve;6;0.00017181146555
11002;2000;Anvers;69237;De 15 à 64 ans;34922;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;44;0.00125995074738
11002;2000;Anvers;69237;De 15 à 64 ans;34922;57;JAN YPERMAN ZIEKENHUIS;Ypres;5;0.00014317622129
11002;2000;Anvers;69237;De 15 à 64 ans;34922;63;AZ TURNHOUT;Turnhout;72;0.00206173758662
11002;2000;Anvers;69237;De 15 à 64 ans;34922;76;CHU SAINT-PIERRE;Bruxelles;21;0.00060134012943
11002;2000;Anvers;69237;De 15 à 64 ans;34922;77;CHU BRUGMANN;Bruxelles;24;0.00068724586221
11002;2000;Anvers;69237;De 15 à 64 ans;34922;79;JULES BORDET INSTITUT;Anderlecht;6;0.00017181146555
11002;2000;Anvers;69237;De 15 à 64 ans;34922;87;HOPITAUX IRIS SUD;Etterbeek;19;0.00054406964091
11002;2000;Anvers;69237;De 15 à 64 ans;34922;97;HEILIG HART ZIEKENHUIS;Lierre;135;0.00386575797492
11002;2000;Anvers;69237;De 15 à 64 ans;34922;99;GZA- ZIEKENHUIZEN;Anvers;9462;0.27094668117519
11002;2000;Anvers;69237;De 15 à 64 ans;34922;102;HEILIG HART ZIEKENHUIS;Mol;16;0.00045816390814
11002;2000;Anvers;69237;De 15 à 64 ans;34922;104;AZ RIVIERENLAND;Rumst;183;0.00524024969933
11002;2000;Anvers;69237;De 15 à 64 ans;34922;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;18;0.00051543439666
11002;2000;Anvers;69237;De 15 à 64 ans;34922;110;KLINIEK ST.- JAN;Bruxelles;8;0.00022908195407
11002;2000;Anvers;69237;De 15 à 64 ans;34922;111;EUROPAZIEKENHUIZEN V.Z.W.;Uccle;9;0.00025771719833
11002;2000;Anvers;69237;De 15 à 64 ans;34922;117;AZ DELTA;Roulers;14;0.00040089341962
11002;2000;Anvers;69237;De 15 à 64 ans;34922;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);31;0.00088769257202
11002;2000;Anvers;69237;De 15 à 64 ans;34922;140;AZ SINT-LUCAS;Bruges;63;0.00180402038829
11002;2000;Anvers;69237;De 15 à 64 ans;34922;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;76;0.00217627856366
11002;2000;Anvers;69237;De 15 à 64 ans;34922;164;VIVALIA - HOPITAL DE MARCHE;Marche-en-Famenne;7;0.00020044670981
11002;2000;Anvers;69237;De 15 à 64 ans;34922;176;A.S.Z. - AUTONOME VERZORGINGSINSTELLING;Alost (Flandre orientale);13;0.00037225817536
11002;2000;Anvers;69237;De 15 à 64 ans;34922;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;35;0.00100223354905
11002;2000;Anvers;69237;De 15 à 64 ans;34922;243;JESSA ZIEKENHUIS;Hasselt;25;0.00071588110647
11002;2000;Anvers;69237;De 15 à 64 ans;34922;290;AZ SINT-LUCAS;Gand;28;0.00080178683924
11002;2000;Anvers;69237;De 15 à 64 ans;34922;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;4399;0.12596643949373
11002;2000;Anvers;69237;De 15 à 64 ans;34922;308;AZ HERENTALS;Herentals;65;0.00186129087681
11002;2000;Anvers;69237;De 15 à 64 ans;34922;310;AZ WEST;Furnes;10;0.00028635244259
11002;2000;Anvers;69237;De 15 à 64 ans;34922;322;UZ LEUVEN;Louvain;596;0.01706660557815
11002;2000;Anvers;69237;De 15 à 64 ans;34922;332;CHIREC - DELTA;Auderghem;36;0.00103086879331
11002;2000;Anvers;69237;De 15 à 64 ans;34922;371;ZIEKENHUIS OOST-LIMBURG;Genk;31;0.00088769257202
11002;2000;Anvers;69237;De 15 à 64 ans;34922;392;AZ ZENO;Knokke-Heist;26;0.00074451635072
11002;2000;Anvers;69237;De 15 à 64 ans;34922;395;ST.-ANDRIESZIEKENHUIS;Tielt (Flandre occidentale);10;0.00028635244259
11002;2000;Anvers;69237;De 15 à 64 ans;34922;396;AZ GROENINGE;Courtrai;12;0.0003436229311
11002;2000;Anvers;69237;De 15 à 64 ans;34922;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;38;0.00108813928183
11002;2000;Anvers;69237;De 15 à 64 ans;34922;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;35;0.00100223354905
11002;2000;Anvers;69237;De 15 à 64 ans;34922;412;HOPITAL DE LA CITADELLE;Liège;7;0.00020044670981
11002;2000;Anvers;69237;De 15 à 64 ans;34922;525;AZ DAMIAAN;Ostende;6;0.00017181146555
11002;2000;Anvers;69237;De 15 à 64 ans;34922;536;AZ VOORKEMPEN;Malle;124;0.00355077028807
11002;2000;Anvers;69237;De 15 à 64 ans;34922;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);173;0.00495389725674
11002;2000;Anvers;69237;De 15 à 64 ans;34922;670;UNIVERSITAIR ZIEKENHUIS;Gand;189;0.00541206116488
11002;2000;Anvers;69237;De 15 à 64 ans;34922;682;AZ MONICA;Anvers;4677;0.13392703739763
11002;2000;Anvers;69237;De 15 à 64 ans;34922;689;IMELDA ZIEKENHUIS;Bonheiden;53;0.00151766794571
11002;2000;Anvers;69237;De 15 à 64 ans;34922;706;CLINIQUE ST.-LUC;Namur;5;0.00014317622129
11002;2000;Anvers;69237;De 15 à 64 ans;34922;709;ZIEKENHUIS GEEL;Geel;43;0.00123131550312
11002;2000;Anvers;69237;De 15 à 64 ans;34922;710;AZ KLINA;Brasschaat;1401;0.04011797720635
11002;2000;Anvers;69237;De 15 à 64 ans;34922;712;AZ DIEST;Diest;7;0.00020044670981
11002;2000;Anvers;69237;De 15 à 64 ans;34922;713;AZ JAN PALFIJN;Gand;27;0.00077315159498
11002;2000;Anvers;69237;De 15 à 64 ans;34922;714;SINT-FRANCISCUS ZIEKENHUIS;Heusden-Zolder;9;0.00025771719833
11002;2000;Anvers;69237;De 15 à 64 ans;34922;716;AZ VESALIUS;Tongres;12;0.0003436229311
11002;2000;Anvers;69237;De 15 à 64 ans;34922;719;NOORDERHART - MARIAZIEKENHUIS;Pelt;9;0.00025771719833
11002;2000;Anvers;69237;De 15 à 64 ans;34922;723;CHIREC - SARE;Anderlecht;8;0.00022908195407
11002;2000;Anvers;69237;65 ans et plus;26810;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;11749;0.43823200298396
11002;2000;Anvers;69237;65 ans et plus;26810;12;AZ SINT-BLASIUS;Termonde;14;0.00052219321149
11002;2000;Anvers;69237;65 ans et plus;26810;17;AZ MARIA MIDDELARES;Gand;8;0.00029839612085
11002;2000;Anvers;69237;65 ans et plus;26810;26;AZ SINT-MAARTEN;Malines;47;0.00175307721
11002;2000;Anvers;69237;65 ans et plus;26810;32;A.Z. ALMA;Eeklo;12;0.00044759418128
11002;2000;Anvers;69237;65 ans et plus;26810;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;40;0.00149198060425
11002;2000;Anvers;69237;65 ans et plus;26810;57;JAN YPERMAN ZIEKENHUIS;Ypres;7;0.00026109660574
11002;2000;Anvers;69237;65 ans et plus;26810;63;AZ TURNHOUT;Turnhout;44;0.00164117866468
11002;2000;Anvers;69237;65 ans et plus;26810;76;CHU SAINT-PIERRE;Bruxelles;7;0.00026109660574
11002;2000;Anvers;69237;65 ans et plus;26810;97;HEILIG HART ZIEKENHUIS;Lierre;53;0.00197687430063
11002;2000;Anvers;69237;65 ans et plus;26810;99;GZA- ZIEKENHUIZEN;Anvers;6716;0.25050354345394
11002;2000;Anvers;69237;65 ans et plus;26810;102;HEILIG HART ZIEKENHUIS;Mol;10;0.00037299515106
11002;2000;Anvers;69237;65 ans et plus;26810;104;AZ RIVIERENLAND;Rumst;87;0.00324505781425
11002;2000;Anvers;69237;65 ans et plus;26810;108;REGIONAAL ZIEKENHUIS HEILIG HART;Louvain;7;0.00026109660574
11002;2000;Anvers;69237;65 ans et plus;26810;126;ONZE-LIEVE-VROUW ZIEKENHUIS;Alost (Flandre orientale);49;0.00182767624021
11002;2000;Anvers;69237;65 ans et plus;26810;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;34;0.00126818351361
11002;2000;Anvers;69237;65 ans et plus;26810;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;11;0.00041029466617
11002;2000;Anvers;69237;65 ans et plus;26810;243;JESSA ZIEKENHUIS;Hasselt;15;0.00055949272659
11002;2000;Anvers;69237;65 ans et plus;26810;290;AZ SINT-LUCAS;Gand;13;0.00048489369638
11002;2000;Anvers;69237;65 ans et plus;26810;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;2155;0.08038045505408
11002;2000;Anvers;69237;65 ans et plus;26810;308;AZ HERENTALS;Herentals;26;0.00096978739276
11002;2000;Anvers;69237;65 ans et plus;26810;310;AZ WEST;Furnes;15;0.00055949272659
11002;2000;Anvers;69237;65 ans et plus;26810;322;UZ LEUVEN;Louvain;233;0.00869078701977
11002;2000;Anvers;69237;65 ans et plus;26810;332;CHIREC - DELTA;Auderghem;6;0.00022379709064
11002;2000;Anvers;69237;65 ans et plus;26810;371;ZIEKENHUIS OOST-LIMBURG;Genk;6;0.00022379709064
11002;2000;Anvers;69237;65 ans et plus;26810;392;AZ ZENO;Knokke-Heist;39;0.00145468108915
11002;2000;Anvers;69237;65 ans et plus;26810;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;20;0.00074599030213
11002;2000;Anvers;69237;65 ans et plus;26810;406;CLINIQUES UNIVERSITAIRES DE BRUXELLES HOPITAL ERASME;Anderlecht;8;0.00029839612085
11002;2000;Anvers;69237;65 ans et plus;26810;525;AZ DAMIAAN;Ostende;10;0.00037299515106
11002;2000;Anvers;69237;65 ans et plus;26810;536;AZ VOORKEMPEN;Malle;86;0.00320775829914
11002;2000;Anvers;69237;65 ans et plus;26810;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);68;0.00253636702723
11002;2000;Anvers;69237;65 ans et plus;26810;670;UNIVERSITAIR ZIEKENHUIS;Gand;78;0.00290936217829
11002;2000;Anvers;69237;65 ans et plus;26810;682;AZ MONICA;Anvers;3876;0.14457292055203
11002;2000;Anvers;69237;65 ans et plus;26810;689;IMELDA ZIEKENHUIS;Bonheiden;43;0.00160387914957
11002;2000;Anvers;69237;65 ans et plus;26810;709;ZIEKENHUIS GEEL;Geel;16;0.0005967922417
11002;2000;Anvers;69237;65 ans et plus;26810;710;AZ KLINA;Brasschaat;1124;0.04192465497949
11002;2000;Anvers;69237;65 ans et plus;26810;713;AZ JAN PALFIJN;Gand;6;0.00022379709064
11004;2530;Boechout;1708;Moins de 15 ans;127;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;18;0.14173228346457
11004;2530;Boechout;1708;Moins de 15 ans;127;97;HEILIG HART ZIEKENHUIS;Lierre;24;0.18897637795276
11004;2530;Boechout;1708;Moins de 15 ans;127;99;GZA- ZIEKENHUIZEN;Anvers;46;0.36220472440945
11004;2530;Boechout;1708;Moins de 15 ans;127;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;23;0.18110236220472
11004;2530;Boechout;1708;Moins de 15 ans;127;322;UZ LEUVEN;Louvain;5;0.03937007874016
11004;2530;Boechout;1708;De 15 à 64 ans;823;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;80;0.09720534629405
11004;2530;Boechout;1708;De 15 à 64 ans;823;26;AZ SINT-MAARTEN;Malines;24;0.02916160388821
11004;2530;Boechout;1708;De 15 à 64 ans;823;97;HEILIG HART ZIEKENHUIS;Lierre;147;0.17861482381531
11004;2530;Boechout;1708;De 15 à 64 ans;823;99;GZA- ZIEKENHUIZEN;Anvers;282;0.34264884568651
11004;2530;Boechout;1708;De 15 à 64 ans;823;104;AZ RIVIERENLAND;Rumst;8;0.0097205346294
11004;2530;Boechout;1708;De 15 à 64 ans;823;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;148;0.17982989064399
11004;2530;Boechout;1708;De 15 à 64 ans;823;322;UZ LEUVEN;Louvain;12;0.01458080194411
11004;2530;Boechout;1708;De 15 à 64 ans;823;670;UNIVERSITAIR ZIEKENHUIS;Gand;5;0.00607533414338
11004;2530;Boechout;1708;De 15 à 64 ans;823;682;AZ MONICA;Anvers;93;0.11300121506683
11004;2530;Boechout;1708;65 ans et plus;758;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;77;0.10158311345646
11004;2530;Boechout;1708;65 ans et plus;758;97;HEILIG HART ZIEKENHUIS;Lierre;168;0.22163588390501
11004;2530;Boechout;1708;65 ans et plus;758;99;GZA- ZIEKENHUIZEN;Anvers;317;0.41820580474934
11004;2530;Boechout;1708;65 ans et plus;758;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;74;0.0976253298153
11004;2530;Boechout;1708;65 ans et plus;758;308;AZ HERENTALS;Herentals;5;0.0065963060686
11004;2530;Boechout;1708;65 ans et plus;758;322;UZ LEUVEN;Louvain;6;0.00791556728232
11004;2530;Boechout;1708;65 ans et plus;758;682;AZ MONICA;Anvers;83;0.10949868073879
11004;2530;Boechout;1708;65 ans et plus;758;689;IMELDA ZIEKENHUIS;Bonheiden;7;0.00923482849604
11005;2850;Boom;2514;Moins de 15 ans;211;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;48;0.22748815165877
11005;2850;Boom;2514;Moins de 15 ans;211;26;AZ SINT-MAARTEN;Malines;11;0.0521327014218
11005;2850;Boom;2514;Moins de 15 ans;211;99;GZA- ZIEKENHUIZEN;Anvers;43;0.20379146919431
11005;2850;Boom;2514;Moins de 15 ans;211;104;AZ RIVIERENLAND;Rumst;7;0.03317535545024
11005;2850;Boom;2514;Moins de 15 ans;211;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;5;0.02369668246445
11005;2850;Boom;2514;Moins de 15 ans;211;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;85;0.40284360189573
11005;2850;Boom;2514;De 15 à 64 ans;1264;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;133;0.10522151898734
11005;2850;Boom;2514;De 15 à 64 ans;1264;26;AZ SINT-MAARTEN;Malines;57;0.04509493670886
11005;2850;Boom;2514;De 15 à 64 ans;1264;77;CHU BRUGMANN;Bruxelles;6;0.00474683544304
11005;2850;Boom;2514;De 15 à 64 ans;1264;97;HEILIG HART ZIEKENHUIS;Lierre;6;0.00474683544304
11005;2850;Boom;2514;De 15 à 64 ans;1264;99;GZA- ZIEKENHUIZEN;Anvers;188;0.14873417721519
11005;2850;Boom;2514;De 15 à 64 ans;1264;104;AZ RIVIERENLAND;Rumst;451;0.35680379746835
11005;2850;Boom;2514;De 15 à 64 ans;1264;110;KLINIEK ST.- JAN;Bruxelles;5;0.00395569620253
11005;2850;Boom;2514;De 15 à 64 ans;1264;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;16;0.0126582278481
11005;2850;Boom;2514;De 15 à 64 ans;1264;204;ALGEMEEN ZIEKENHUIS JAN PORTAELS;Vilvorde;7;0.00553797468354
11005;2850;Boom;2514;De 15 à 64 ans;1264;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;267;0.21123417721519
11005;2850;Boom;2514;De 15 à 64 ans;1264;322;UZ LEUVEN;Louvain;16;0.0126582278481
11005;2850;Boom;2514;De 15 à 64 ans;1264;403;CLINIQUES UNIVERSITAIRES ST.-LUC;Woluwe-Saint-Lambert;6;0.00474683544304
11005;2850;Boom;2514;De 15 à 64 ans;1264;595;AZ NIKOLAAS;Saint-Nicolas (Flandre orientale);11;0.00870253164557
11005;2850;Boom;2514;De 15 à 64 ans;1264;670;UNIVERSITAIR ZIEKENHUIS;Gand;13;0.01028481012658
11005;2850;Boom;2514;De 15 à 64 ans;1264;682;AZ MONICA;Anvers;30;0.02373417721519
11005;2850;Boom;2514;De 15 à 64 ans;1264;689;IMELDA ZIEKENHUIS;Bonheiden;9;0.00712025316456
11005;2850;Boom;2514;65 ans et plus;1039;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;80;0.07699711260828
11005;2850;Boom;2514;65 ans et plus;1039;26;AZ SINT-MAARTEN;Malines;16;0.01539942252166
11005;2850;Boom;2514;65 ans et plus;1039;99;GZA- ZIEKENHUIZEN;Anvers;68;0.06544754571704
11005;2850;Boom;2514;65 ans et plus;1039;104;AZ RIVIERENLAND;Rumst;695;0.66891241578441
11005;2850;Boom;2514;65 ans et plus;1039;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;127;0.12223291626564
11005;2850;Boom;2514;65 ans et plus;1039;322;UZ LEUVEN;Louvain;9;0.00866217516843
11007;2150;Borsbeek;1602;Moins de 15 ans;176;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;32;0.18181818181818
11007;2150;Borsbeek;1602;Moins de 15 ans;176;99;GZA- ZIEKENHUIZEN;Anvers;40;0.22727272727273
11007;2150;Borsbeek;1602;Moins de 15 ans;176;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;22;0.125
11007;2150;Borsbeek;1602;Moins de 15 ans;176;682;AZ MONICA;Anvers;70;0.39772727272727
11007;2150;Borsbeek;1602;De 15 à 64 ans;789;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;114;0.14448669201521
11007;2150;Borsbeek;1602;De 15 à 64 ans;789;97;HEILIG HART ZIEKENHUIS;Lierre;25;0.03168567807351
11007;2150;Borsbeek;1602;De 15 à 64 ans;789;99;GZA- ZIEKENHUIZEN;Anvers;148;0.18757921419518
11007;2150;Borsbeek;1602;De 15 à 64 ans;789;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;135;0.17110266159696
11007;2150;Borsbeek;1602;De 15 à 64 ans;789;682;AZ MONICA;Anvers;336;0.42585551330798
11007;2150;Borsbeek;1602;65 ans et plus;637;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;131;0.20565149136578
11007;2150;Borsbeek;1602;65 ans et plus;637;97;HEILIG HART ZIEKENHUIS;Lierre;10;0.01569858712716
11007;2150;Borsbeek;1602;65 ans et plus;637;99;GZA- ZIEKENHUIZEN;Anvers;77;0.12087912087912
11007;2150;Borsbeek;1602;65 ans et plus;637;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;68;0.10675039246468
11007;2150;Borsbeek;1602;65 ans et plus;637;322;UZ LEUVEN;Louvain;6;0.0094191522763
11007;2150;Borsbeek;1602;65 ans et plus;637;682;AZ MONICA;Anvers;326;0.51177394034537
11008;2930;Brasschaat;5242;Moins de 15 ans;328;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;36;0.10975609756098
11008;2930;Brasschaat;5242;Moins de 15 ans;328;99;GZA- ZIEKENHUIZEN;Anvers;19;0.05792682926829
11008;2930;Brasschaat;5242;Moins de 15 ans;328;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;39;0.11890243902439
11008;2930;Brasschaat;5242;Moins de 15 ans;328;322;UZ LEUVEN;Louvain;9;0.02743902439024
11008;2930;Brasschaat;5242;Moins de 15 ans;328;536;AZ VOORKEMPEN;Malle;9;0.02743902439024
11008;2930;Brasschaat;5242;Moins de 15 ans;328;670;UNIVERSITAIR ZIEKENHUIS;Gand;8;0.02439024390244
11008;2930;Brasschaat;5242;Moins de 15 ans;328;682;AZ MONICA;Anvers;6;0.01829268292683
11008;2930;Brasschaat;5242;Moins de 15 ans;328;710;AZ KLINA;Brasschaat;191;0.58231707317073
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;9;ZIEKENHUISNETWERK ANTWERPEN (ZNA);Anvers;270;0.12396694214876
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;26;AZ SINT-MAARTEN;Malines;7;0.00321395775941
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;49;AZ SINT-JAN BRUGGE - OOSTENDE;Bruges;5;0.00229568411387
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;63;AZ TURNHOUT;Turnhout;6;0.00275482093664
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;97;HEILIG HART ZIEKENHUIS;Lierre;7;0.00321395775941
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;99;GZA- ZIEKENHUIZEN;Anvers;133;0.06106519742883
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;143;UNIVERSITAIR ZIEKENHUIS BRUSSEL;Jette;6;0.00275482093664
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;300;UNIVERSITAIR ZIEKENHUIS ANTWERPEN;Edegem;248;0.11386593204775
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;322;UZ LEUVEN;Louvain;44;0.02020202020202
11008;2930;Brasschaat;5242;De 15 à 64 ans;2178;536;AZ VOORKEMPEN;Malle;87;0.03994490358127
