code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
11009;2960;Brecht;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0976123595505618;4272
11009;2960;Brecht;99;Anvers;GZA ziekenhuizen;0.05056179775280899;4272
11009;2960;Brecht;300;Edegem;UZ Antwerpen;0.07256554307116105;4272
11009;2960;Brecht;536;Malle;AZ Sint-Jozef Malle;0.4588014981273408;4272
11009;2960;Brecht;710;Brasschaat;AZ Klina;0.1886704119850187;4272
11013;2650;Edegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.168057210965435;3356
11013;2650;Edegem;99;Anvers;GZA ziekenhuizen;0.4588796185935637;3356
11013;2650;Edegem;300;Edegem;UZ Antwerpen;0.2392729439809297;3356
11016;2910;Essen;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09992006394884093;2502
11016;2910;Essen;300;Edegem;UZ Antwerpen;0.0891286970423661;2502
11016;2910;Essen;536;Malle;AZ Sint-Jozef Malle;0.08313349320543566;2502
11016;2910;Essen;710;Brasschaat;AZ Klina;0.6007194244604317;2502
11018;2620;Hemiksem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2066399542072124;1747
11018;2620;Hemiksem;99;Anvers;GZA ziekenhuizen;0.2272467086433887;1747
11018;2620;Hemiksem;300;Edegem;UZ Antwerpen;0.1797366914710933;1747
11018;2620;Hemiksem;314;Rumst;AZ Heilige Familie;0.2724670864338867;1747
11021;2540;Hove;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09260832625318606;1177
11021;2540;Hove;99;Anvers;GZA ziekenhuizen;0.5420560747663551;1177
11021;2540;Hove;300;Edegem;UZ Antwerpen;0.1801189464740867;1177
11022;2920;Kalmthout;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0988235294117647;2550
11022;2920;Kalmthout;300;Edegem;UZ Antwerpen;0.09725490196078432;2550
11022;2920;Kalmthout;536;Malle;AZ Sint-Jozef Malle;0.05294117647058823;2550
11022;2920;Kalmthout;710;Brasschaat;AZ Klina;0.6058823529411764;2550
11023;2950;Kapellen (Anvers);9;Anvers;Ziekenhuisnetwerk Antwerpen;0.154603643525357;4062
11023;2950;Kapellen (Anvers);300;Edegem;UZ Antwerpen;0.09404234367306745;4062
11023;2950;Kapellen (Anvers);710;Brasschaat;AZ Klina;0.585672082717873;4062
11024;2550;Kontich;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09881675727534378;3127
11024;2550;Kontich;26;Malines;AZ Sint-Maarten;0.1394307643108411;3127
11024;2550;Kontich;99;Anvers;GZA ziekenhuizen;0.3386632555164695;3127
11024;2550;Kontich;300;Edegem;UZ Antwerpen;0.2331307962903742;3127
11025;2547;Lint;26;Malines;AZ Sint-Maarten;0.3354943273905997;1234
11025;2547;Lint;97;Lierre;Heilig-Hartziekenhuis;0.1758508914100486;1234
11025;2547;Lint;99;Anvers;GZA ziekenhuizen;0.1896272285251216;1234
11025;2547;Lint;300;Edegem;UZ Antwerpen;0.1418152350081037;1234
11029;2640;Mortsel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1512432709561651;3901
11029;2640;Mortsel;99;Anvers;GZA ziekenhuizen;0.617277621122789;3901
11029;2640;Mortsel;300;Edegem;UZ Antwerpen;0.0974109202768521;3901
11030;2845;Niel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.129125651418645;1727
11030;2845;Niel;99;Anvers;GZA ziekenhuizen;0.1250723798494499;1727
11030;2845;Niel;300;Edegem;UZ Antwerpen;0.1835552982049797;1727
11030;2845;Niel;314;Rumst;AZ Heilige Familie;0.4279096699478865;1727
11035;2520;Ranst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07349746560463433;2762
11035;2520;Ranst;97;Lierre;Heilig-Hartziekenhuis;0.390658942795076;2762
11035;2520;Ranst;99;Anvers;GZA ziekenhuizen;0.07856625633598842;2762
11035;2520;Ranst;300;Edegem;UZ Antwerpen;0.108616944243302;2762
11035;2520;Ranst;536;Malle;AZ Sint-Jozef Malle;0.1151339608979001;2762
11035;2520;Ranst;682;Anvers;AZ Monica;0.1245474293989862;2762
11037;2840;Rumst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08215767634854772;2410
11037;2840;Rumst;26;Malines;AZ Sint-Maarten;0.1846473029045643;2410
11037;2840;Rumst;99;Anvers;GZA ziekenhuizen;0.1228215767634855;2410
11037;2840;Rumst;300;Edegem;UZ Antwerpen;0.1402489626556017;2410
11037;2840;Rumst;314;Rumst;AZ Heilige Familie;0.3518672199170125;2410
11038;2627;Schelle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.140877598152425;1299
11038;2627;Schelle;99;Anvers;GZA ziekenhuizen;0.138568129330254;1299
11038;2627;Schelle;300;Edegem;UZ Antwerpen;0.216320246343341;1299
11038;2627;Schelle;314;Rumst;AZ Heilige Familie;0.3872209391839877;1299
11039;2970;Schilde;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1119525847876194;3037
11039;2970;Schilde;99;Anvers;GZA ziekenhuizen;0.1135989463286138;3037
11039;2970;Schilde;300;Edegem;UZ Antwerpen;0.0859400724399078;3037
11039;2970;Schilde;536;Malle;AZ Sint-Jozef Malle;0.4211392821863681;3037
11039;2970;Schilde;682;Anvers;AZ Monica;0.09614751399407309;3037
11039;2970;Schilde;710;Brasschaat;AZ Klina;0.09219624629568653;3037
11040;2900;Schoten;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.435539403213466;5228
11040;2900;Schoten;99;Anvers;GZA ziekenhuizen;0.06331293037490436;5228
11040;2900;Schoten;300;Edegem;UZ Antwerpen;0.07995409334353482;5228
11040;2900;Schoten;682;Anvers;AZ Monica;0.0904743687834736;5228
11040;2900;Schoten;710;Brasschaat;AZ Klina;0.234123947972456;5228
11044;2940;Stabroek;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2405329593267882;2852
11044;2940;Stabroek;99;Anvers;GZA ziekenhuizen;0.05364656381486676;2852
11044;2940;Stabroek;300;Edegem;UZ Antwerpen;0.1069424964936886;2852
11044;2940;Stabroek;710;Brasschaat;AZ Klina;0.4985974754558204;2852
11050;2110;Wijnegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.152469577666428;1397
11050;2110;Wijnegem;99;Anvers;GZA ziekenhuizen;0.1267000715819613;1397
11050;2110;Wijnegem;300;Edegem;UZ Antwerpen;0.101646385110952;1397
11050;2110;Wijnegem;536;Malle;AZ Sint-Jozef Malle;0.2412312097351468;1397
11050;2110;Wijnegem;682;Anvers;AZ Monica;0.2777380100214746;1397
11052;2160;Wommelgem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.16748046875;2048
11052;2160;Wommelgem;97;Lierre;Heilig-Hartziekenhuis;0.0546875;2048
11052;2160;Wommelgem;99;Anvers;GZA ziekenhuizen;0.15283203125;2048
11052;2160;Wommelgem;300;Edegem;UZ Antwerpen;0.10986328125;2048
11052;2160;Wommelgem;682;Anvers;AZ Monica;0.4228515625;2048
11053;2990;Wuustwezel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07922912205567452;2802
11053;2990;Wuustwezel;300;Edegem;UZ Antwerpen;0.0835117773019272;2802
11053;2990;Wuustwezel;536;Malle;AZ Sint-Jozef Malle;0.2337615988579586;2802
11053;2990;Wuustwezel;710;Brasschaat;AZ Klina;0.4507494646680942;2802
11054;2240;Zandhoven;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08050182958703607;1913
11054;2240;Zandhoven;97;Lierre;Heilig-Hartziekenhuis;0.2341871406168322;1913
11054;2240;Zandhoven;300;Edegem;UZ Antwerpen;0.08625196027182436;1913
11054;2240;Zandhoven;308;Herentals;AZ Herentals;0.08677469942498693;1913
11054;2240;Zandhoven;536;Malle;AZ Sint-Jozef Malle;0.2875065342394145;1913
11055;2980;Zoersel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09977756593581188;3147
11055;2980;Zoersel;99;Anvers;GZA ziekenhuizen;0.06069272322847156;3147
11055;2980;Zoersel;300;Edegem;UZ Antwerpen;0.06196377502383222;3147
11055;2980;Zoersel;536;Malle;AZ Sint-Jozef Malle;0.5993009215125517;3147
11055;2980;Zoersel;682;Anvers;AZ Monica;0.06895455989831585;3147
11056;2070;Zwijndrecht;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.178476821192053;3020
11056;2070;Zwijndrecht;99;Anvers;GZA ziekenhuizen;0.4321192052980132;3020
11056;2070;Zwijndrecht;300;Edegem;UZ Antwerpen;0.1003311258278146;3020
11056;2070;Zwijndrecht;595;Saint-Nicolas (Flandre orientale);AZ Nikolaas;0.133112582781457;3020
11056;2070;Zwijndrecht;682;Anvers;AZ Monica;0.07781456953642384;3020
11057;2390;Malle;63;Turnhout;AZ Turnhout;0.06357894736842105;2375
11057;2390;Malle;300;Edegem;UZ Antwerpen;0.05726315789473684;2375
11057;2390;Malle;536;Malle;AZ Sint-Jozef Malle;0.6374736842105263;2375
12002;2590;Berlaar;26;Malines;AZ Sint-Maarten;0.05909617612977984;1726
12002;2590;Berlaar;97;Lierre;Heilig-Hartziekenhuis;0.5834298957126304;1726
12002;2590;Berlaar;300;Edegem;UZ Antwerpen;0.0608342989571263;1726
12002;2590;Berlaar;689;Bonheiden;Imelda Ziekenhuis;0.1465816917728853;1726
12005;2820;Bonheiden;26;Malines;AZ Sint-Maarten;0.07176622260421144;2327
12005;2820;Bonheiden;322;Louvain;UZ Leuven;0.05199828104856038;2327
12005;2820;Bonheiden;689;Bonheiden;Imelda Ziekenhuis;0.7881392350666093;2327
12007;2880;Bornem;104;Bornem;Sint-Jozefkliniek;0.5652446675031367;3188
12007;2880;Bornem;300;Edegem;UZ Antwerpen;0.08155583437892096;3188
12007;2880;Bornem;595;Saint-Nicolas (Flandre orientale);AZ Nikolaas;0.09127979924717691;3188
12009;2570;Duffel;26;Malines;AZ Sint-Maarten;0.687874251497006;2672
12009;2570;Duffel;97;Lierre;Heilig-Hartziekenhuis;0.07447604790419161;2672
12009;2570;Duffel;300;Edegem;UZ Antwerpen;0.0654940119760479;2672
12009;2570;Duffel;689;Bonheiden;Imelda Ziekenhuis;0.05651197604790419;2672
12014;2220;Heist-op-den-Berg;97;Lierre;Heilig-Hartziekenhuis;0.2523640661938534;6768
12014;2220;Heist-op-den-Berg;308;Herentals;AZ Herentals;0.05186170212765957;6768
12014;2220;Heist-op-den-Berg;322;Louvain;UZ Leuven;0.08156028368794327;6768
12014;2220;Heist-op-den-Berg;689;Bonheiden;Imelda Ziekenhuis;0.4813829787234042;6768
12021;2500;Lierre;26;Malines;AZ Sint-Maarten;0.08053691275167785;5513
12021;2500;Lierre;97;Lierre;Heilig-Hartziekenhuis;0.6664248140758208;5513
12021;2500;Lierre;300;Edegem;UZ Antwerpen;0.0834391438418284;5513
12025;2800;Malines;26;Malines;AZ Sint-Maarten;0.599545354550121;13637
12025;2800;Malines;322;Louvain;UZ Leuven;0.0537508249615018;13637
12025;2800;Malines;689;Bonheiden;Imelda Ziekenhuis;0.2160299186037985;13637
12026;2560;Nijlen;97;Lierre;Heilig-Hartziekenhuis;0.6231972997852102;3259
12026;2560;Nijlen;300;Edegem;UZ Antwerpen;0.08837066584841977;3259
12026;2560;Nijlen;308;Herentals;AZ Herentals;0.0656643142068119;3259
12029;2580;Putte;26;Malines;AZ Sint-Maarten;0.08083394294074615;2734
12029;2580;Putte;97;Lierre;Heilig-Hartziekenhuis;0.1009509875640088;2734
12029;2580;Putte;322;Louvain;UZ Leuven;0.06144842721287491;2734
12029;2580;Putte;689;Bonheiden;Imelda Ziekenhuis;0.6722750548646672;2734
12030;2870;Puurs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05217391304347826;2530
12030;2870;Puurs;104;Bornem;Sint-Jozefkliniek;0.3837944664031621;2530
12030;2870;Puurs;300;Edegem;UZ Antwerpen;0.1114624505928854;2530
12030;2870;Puurs;314;Rumst;AZ Heilige Familie;0.1952569169960474;2530
12030;2870;Puurs;595;Saint-Nicolas (Flandre orientale);AZ Nikolaas;0.05098814229249012;2530
12034;2890;Sint-Amands;12;Termonde;AZ Sint-Blasius;0.2245901639344262;1220
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.45;1220
12034;2890;Sint-Amands;300;Edegem;UZ Antwerpen;0.06885245901639345;1220
12035;2860;Sint-Katelijne-Waver;26;Malines;AZ Sint-Maarten;0.4437229437229437;3234
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3753865182436611;3234
12040;2830;Willebroek;26;Malines;AZ Sint-Maarten;0.1434730538922156;4175
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.2598802395209581;4175
12040;2830;Willebroek;300;Edegem;UZ Antwerpen;0.1132934131736527;4175
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2366467065868263;4175
13001;2370;Arendonk;63;Turnhout;AZ Turnhout;0.7878315132605305;1923
13002;2387;Baerle-Duc;63;Turnhout;AZ Turnhout;0.8927613941018767;373
13003;2490;Balen;102;Mol;Heilig-Hartziekenhuis;0.5515569167942828;3918
13003;2490;Balen;322;Louvain;UZ Leuven;0.06610515569167943;3918
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1733027054619704;3918
13003;2490;Balen;719;Overpelt;Mariaziekenhuis Noord-Limburg;0.05053598774885146;3918
13004;2340;Beerse;63;Turnhout;AZ Turnhout;0.7306835066864784;2692
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.09398216939078752;2692
13006;2480;Dessel;63;Turnhout;AZ Turnhout;0.1094117647058823;1700
13006;2480;Dessel;102;Mol;Heilig-Hartziekenhuis;0.528235294117647;1700
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.2047058823529412;1700
13008;2440;Geel;300;Edegem;UZ Antwerpen;0.05330549756437022;7185
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.7355601948503827;7185
13010;2280;Grobbendonk;97;Lierre;Heilig-Hartziekenhuis;0.2129277566539924;1578
13010;2280;Grobbendonk;300;Edegem;UZ Antwerpen;0.07921419518377694;1578
13010;2280;Grobbendonk;308;Herentals;AZ Herentals;0.449936628643853;1578
13010;2280;Grobbendonk;322;Louvain;UZ Leuven;0.05006337135614702;1578
13011;2200;Herentals;97;Lierre;Heilig-Hartziekenhuis;0.06483087597571552;4612
13011;2200;Herentals;308;Herentals;AZ Herentals;0.6728100607111882;4612
13011;2200;Herentals;322;Louvain;UZ Leuven;0.05355594102341717;4612
13012;2270;Herenthout;97;Lierre;Heilig-Hartziekenhuis;0.3581129378127234;1399
13012;2270;Herenthout;300;Edegem;UZ Antwerpen;0.0536097212294496;1399
13012;2270;Herenthout;308;Herentals;AZ Herentals;0.3917083631165118;1399
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.06290207290922087;1399
13013;2230;Herselt;308;Herentals;AZ Herentals;0.1416382252559727;2344
13013;2230;Herselt;322;Louvain;UZ Leuven;0.2781569965870307;2344
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.1945392491467577;2344
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.189419795221843;2344
13014;2320;Hoogstraten;63;Turnhout;AZ Turnhout;0.6860957342885053;3071
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1351351351351351;3071
13016;2235;Hulshout;97;Lierre;Heilig-Hartziekenhuis;0.1689272503082614;1622
13016;2235;Hulshout;308;Herentals;AZ Herentals;0.1849568434032059;1622
13016;2235;Hulshout;322;Louvain;UZ Leuven;0.1011097410604192;1622
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.3884093711467324;1622
13017;2460;Kasterlee;63;Turnhout;AZ Turnhout;0.4874267998622115;2903
13017;2460;Kasterlee;308;Herentals;AZ Herentals;0.2866000688942473;2903
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.0695831898036514;2903
13019;2275;Lille;63;Turnhout;AZ Turnhout;0.4252918287937743;2570
13019;2275;Lille;308;Herentals;AZ Herentals;0.3023346303501945;2570
13019;2275;Lille;536;Malle;AZ Sint-Jozef Malle;0.06731517509727626;2570
13021;2450;Meerhout;102;Mol;Heilig-Hartziekenhuis;0.2315202231520223;2151
13021;2450;Meerhout;300;Edegem;UZ Antwerpen;0.06694560669456066;2151
13021;2450;Meerhout;322;Louvain;UZ Leuven;0.06369130636913063;2151
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.5206880520688052;2151
13023;2330;Merksplas;63;Turnhout;AZ Turnhout;0.832258064516129;1240
13025;2400;Mol;102;Mol;Heilig-Hartziekenhuis;0.6152723735408561;6168
13025;2400;Mol;322;Louvain;UZ Leuven;0.0633916990920882;6168
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.1507782101167315;6168
13029;2250;Olen;97;Lierre;Heilig-Hartziekenhuis;0.0505645557191949;2037
13029;2250;Olen;308;Herentals;AZ Herentals;0.5095729013254786;2037
13029;2250;Olen;322;Louvain;UZ Leuven;0.06823760432007854;2037
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.2106038291605302;2037
13031;2360;Oud-Turnhout;63;Turnhout;AZ Turnhout;0.8425037859666835;1981
13035;2380;Ravels;63;Turnhout;AZ Turnhout;0.859805510534846;2468
13036;2470;Retie;63;Turnhout;AZ Turnhout;0.42625;1600
13036;2470;Retie;102;Mol;Heilig-Hartziekenhuis;0.274375;1600
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.135;1600
13037;2310;Rijkevorsel;63;Turnhout;AZ Turnhout;0.5226939970717424;2049
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2801366520253782;2049
13040;2300;Turnhout;63;Turnhout;AZ Turnhout;0.849103848181339;7588
13044;2290;Vorselaar;63;Turnhout;AZ Turnhout;0.07495590828924162;1134
13044;2290;Vorselaar;97;Lierre;Heilig-Hartziekenhuis;0.0890652557319224;1134
13044;2290;Vorselaar;300;Edegem;UZ Antwerpen;0.05555555555555555;1134
13044;2290;Vorselaar;308;Herentals;AZ Herentals;0.5873015873015873;1134
13044;2290;Vorselaar;322;Louvain;UZ Leuven;0.05026455026455026;1134
13046;2350;Vosselaar;63;Turnhout;AZ Turnhout;0.8102692548528491;1597
13049;2260;Westerlo;308;Herentals;AZ Herentals;0.3168341092869395;4081
13049;2260;Westerlo;322;Louvain;UZ Leuven;0.1171281548640039;4081
13049;2260;Westerlo;689;Bonheiden;Imelda Ziekenhuis;0.0634648370497427;4081
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.3241852487135506;4081
13053;2430;Laakdal;322;Louvain;UZ Leuven;0.1079429735234216;2946
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.6069246435845214;2946
13053;2430;Laakdal;712;Diest;AZ Diest;0.1137135098438561;2946
21001;1070;Anderlecht;76;Bruxelles;CHU Saint-Pierre;0.1142554141549453;17916
21001;1070;Anderlecht;87;Etterbeek;Hôpitaux Iris Sud;0.2042308551015852;17916
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.2755079258763117;17916
21001;1070;Anderlecht;723;Anderlecht;CH Interregional Edith Cavell - SARE;0.141828533154722;17916
21002;1160;Auderghem;87;Etterbeek;Hôpitaux Iris Sud;0.1715431807456347;4238
21002;1160;Auderghem;111;Uccle;Cliniques de l'Europe;0.1588013213780085;4238
21002;1160;Auderghem;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1411042944785276;4238
21002;1160;Auderghem;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2673430863614913;4238
21003;1082;Berchem-Sainte-Agathe;76;Bruxelles;CHU Saint-Pierre;0.05119176598049838;3692
21003;1082;Berchem-Sainte-Agathe;77;Bruxelles;CHU Brugmann;0.1178223185265439;3692
21003;1082;Berchem-Sainte-Agathe;110;Bruxelles;Clinique Saint-Jean;0.07313109425785481;3692
21003;1082;Berchem-Sainte-Agathe;143;Jette;UZ Brussel;0.259750812567714;3692
21003;1082;Berchem-Sainte-Agathe;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.116738894907909;3692
21003;1082;Berchem-Sainte-Agathe;723;Anderlecht;CH Interregional Edith Cavell - SARE;0.09236186348862405;3692
21004;1000;Bruxelles;76;Bruxelles;CHU Saint-Pierre;0.1802055349452049;23451
21004;1000;Bruxelles;77;Bruxelles;CHU Brugmann;0.1859195769903202;23451
21004;1000;Bruxelles;110;Bruxelles;Clinique Saint-Jean;0.1137264935397211;23451
21004;1000;Bruxelles;143;Jette;UZ Brussel;0.1232783250181229;23451
21004;1000;Bruxelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05846232570039657;23451
21004;1000;Bruxelles;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.05884610464372522;23451
21005;1040;Etterbeek;87;Etterbeek;Hôpitaux Iris Sud;0.2743706707214056;5919
21005;1040;Etterbeek;111;Uccle;Cliniques de l'Europe;0.1922622064537929;5919
21005;1040;Etterbeek;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1361716506166582;5919
21005;1040;Etterbeek;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.141409021794222;5919
21006;1140;Evere;77;Bruxelles;CHU Brugmann;0.1903071187644239;5633
21006;1140;Evere;110;Bruxelles;Clinique Saint-Jean;0.1127285638203444;5633
21006;1140;Evere;111;Uccle;Cliniques de l'Europe;0.1400674596129949;5633
21006;1140;Evere;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.05947097461388248;5633
21006;1140;Evere;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.233623291319013;5633
21007;1190;Forest;76;Bruxelles;CHU Saint-Pierre;0.1824884792626728;7595
21007;1190;Forest;87;Etterbeek;Hôpitaux Iris Sud;0.2406846609611586;7595
21007;1190;Forest;111;Uccle;Cliniques de l'Europe;0.1462804476629361;7595
21007;1190;Forest;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1033574720210665;7595
21007;1190;Forest;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.1174456879526004;7595
21008;1083;Ganshoren;77;Bruxelles;CHU Brugmann;0.1459911203969705;3829
21008;1083;Ganshoren;110;Bruxelles;Clinique Saint-Jean;0.06894750587620789;3829
21008;1083;Ganshoren;143;Jette;UZ Brussel;0.365891877774876;3829
21008;1083;Ganshoren;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.08487855837033167;3829
21009;1050;Ixelles;76;Bruxelles;CHU Saint-Pierre;0.07426376440460948;10153
21009;1050;Ixelles;87;Etterbeek;Hôpitaux Iris Sud;0.3312321481335566;10153
21009;1050;Ixelles;111;Uccle;Cliniques de l'Europe;0.1227223480744608;10153
21009;1050;Ixelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1699005220131981;10153
21009;1050;Ixelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07396828523589087;10153
21009;1050;Ixelles;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.05387570176302571;10153
21010;1090;Jette;77;Bruxelles;CHU Brugmann;0.2787495347971716;8061
21010;1090;Jette;110;Bruxelles;Clinique Saint-Jean;0.05855352933879171;8061
21010;1090;Jette;143;Jette;UZ Brussel;0.3091427862548071;8061
21010;1090;Jette;150;Bruxelles;Hôpital Universitaire des Enfants Reine Fabiola;0.05024190547078526;8061
21010;1090;Jette;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.05123433817144275;8061
21011;1081;Koekelberg;76;Bruxelles;CHU Saint-Pierre;0.07236842105263158;3040
21011;1081;Koekelberg;77;Bruxelles;CHU Brugmann;0.1335526315789474;3040
21011;1081;Koekelberg;110;Bruxelles;Clinique Saint-Jean;0.1055921052631579;3040
21011;1081;Koekelberg;143;Jette;UZ Brussel;0.2174342105263158;3040
21011;1081;Koekelberg;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.09177631578947368;3040
21011;1081;Koekelberg;723;Anderlecht;CH Interregional Edith Cavell - SARE;0.1121710526315789;3040
21012;1080;Molenbeek-Saint-Jean;76;Bruxelles;CHU Saint-Pierre;0.10912343470483;13975
21012;1080;Molenbeek-Saint-Jean;77;Bruxelles;CHU Brugmann;0.1227191413237925;13975
21012;1080;Molenbeek-Saint-Jean;87;Etterbeek;Hôpitaux Iris Sud;0.05559928443649374;13975
21012;1080;Molenbeek-Saint-Jean;110;Bruxelles;Clinique Saint-Jean;0.08228980322003578;13975
21012;1080;Molenbeek-Saint-Jean;143;Jette;UZ Brussel;0.1335957066189624;13975
21012;1080;Molenbeek-Saint-Jean;406;Anderlecht;Cliniques Universitaires de Bruxelles - Hôpital Érasme;0.1366010733452594;13975
21012;1080;Molenbeek-Saint-Jean;723;Anderlecht;CH Interregional Edith Cavell - SARE;0.1573524150268336;13975
21013;1060;Saint-Gilles;76;Bruxelles;CHU Saint-Pierre;0.3558040636320681;6349
21013;1060;Saint-Gilles;87;Etterbeek;Hôpitaux Iris Sud;0.1872735863915577;6349
21013;1060;Saint-Gilles;111;Uccle;Cliniques de l'Europe;0.05906441959363679;6349
21013;1060;Saint-Gilles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.08647031028508427;6349
