code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
11009;2960;Brecht;5144;536;AZ Sint-Jozef Malle;Malle;0.4051322
11009;2960;Brecht;5144;682;AZ Monica;Anvers;0.0942846
11009;2960;Brecht;5144;710;AZ Klina;Brasschaat;0.1965397
11013;2650;Edegem;4633;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1338226
11013;2650;Edegem;4633;99;GZA ziekenhuizen;Anvers;0.5352903
11013;2650;Edegem;4633;300;UZ Antwerpen;Edegem;0.1497949
11013;2650;Edegem;4633;682;AZ Monica;Anvers;0.0664796
11016;2910;Essen;2906;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.110117
11016;2910;Essen;2906;99;GZA ziekenhuizen;Anvers;0.0640055
11016;2910;Essen;2906;300;UZ Antwerpen;Edegem;0.0571232
11016;2910;Essen;2906;536;AZ Sint-Jozef Malle;Malle;0.0887818
11016;2910;Essen;2906;710;AZ Klina;Brasschaat;0.5867171
11018;2620;Hemiksem;2414;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2046396
11018;2620;Hemiksem;2414;99;GZA ziekenhuizen;Anvers;0.1830986
11018;2620;Hemiksem;2414;300;UZ Antwerpen;Edegem;0.1064623
11018;2620;Hemiksem;2414;314;AZ Heilige Familie;Rumst;0.3724109
11018;2620;Hemiksem;2414;682;AZ Monica;Anvers;0.0526098
11021;2540;Hove;1593;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1211551
11021;2540;Hove;1593;26;AZ Sint-Maarten;Malines;0.0853735
11021;2540;Hove;1593;99;GZA ziekenhuizen;Anvers;0.4814815
11021;2540;Hove;1593;300;UZ Antwerpen;Edegem;0.1111111
11021;2540;Hove;1593;682;AZ Monica;Anvers;0.0696798
11022;2920;Kalmthout;3117;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1366699
11022;2920;Kalmthout;3117;99;GZA ziekenhuizen;Anvers;0.0670517
11022;2920;Kalmthout;3117;536;AZ Sint-Jozef Malle;Malle;0.0500481
11022;2920;Kalmthout;3117;682;AZ Monica;Anvers;0.0529355
11022;2920;Kalmthout;3117;710;AZ Klina;Brasschaat;0.5890279
11023;2950;Kapellen (Anvers);4785;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1765935
11023;2950;Kapellen (Anvers);4785;99;GZA ziekenhuizen;Anvers;0.1007315
11023;2950;Kapellen (Anvers);4785;300;UZ Antwerpen;Edegem;0.0643678
11023;2950;Kapellen (Anvers);4785;682;AZ Monica;Anvers;0.0869383
11023;2950;Kapellen (Anvers);4785;710;AZ Klina;Brasschaat;0.5038662
11024;2550;Kontich;4257;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0862109
11024;2550;Kontich;4257;26;AZ Sint-Maarten;Malines;0.136716
11024;2550;Kontich;4257;99;GZA ziekenhuizen;Anvers;0.410148
11024;2550;Kontich;4257;300;UZ Antwerpen;Edegem;0.1454076
11024;2550;Kontich;4257;314;AZ Heilige Familie;Rumst;0.0601362
11024;2550;Kontich;4257;682;AZ Monica;Anvers;0.075875
11025;2547;Lint;1741;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0580126
11025;2547;Lint;1741;26;AZ Sint-Maarten;Malines;0.3210798
11025;2547;Lint;1741;97;Heilig-Hartziekenhuis;Lierre;0.1418725
11025;2547;Lint;1741;99;GZA ziekenhuizen;Anvers;0.2280299
11025;2547;Lint;1741;300;UZ Antwerpen;Edegem;0.1194716
11029;2640;Mortsel;4742;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1843104
11029;2640;Mortsel;4742;99;GZA ziekenhuizen;Anvers;0.5913117
11029;2640;Mortsel;4742;300;UZ Antwerpen;Edegem;0.0733868
11029;2640;Mortsel;4742;682;AZ Monica;Anvers;0.0742303
11030;2845;Niel;2146;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0936626
11030;2845;Niel;2146;99;GZA ziekenhuizen;Anvers;0.1477167
11030;2845;Niel;2146;300;UZ Antwerpen;Edegem;0.1053122
11030;2845;Niel;2146;314;AZ Heilige Familie;Rumst;0.5023299
11035;2520;Ranst;3992;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0834168
11035;2520;Ranst;3992;26;AZ Sint-Maarten;Malines;0.0526052
11035;2520;Ranst;3992;97;Heilig-Hartziekenhuis;Lierre;0.3486974
11035;2520;Ranst;3992;99;GZA ziekenhuizen;Anvers;0.0939379
11035;2520;Ranst;3992;300;UZ Antwerpen;Edegem;0.0826653
11035;2520;Ranst;3992;536;AZ Sint-Jozef Malle;Malle;0.1117234
11035;2520;Ranst;3992;682;AZ Monica;Anvers;0.1583166
11037;2840;Rumst;3269;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0682166
11037;2840;Rumst;3269;26;AZ Sint-Maarten;Malines;0.1520343
11037;2840;Rumst;3269;99;GZA ziekenhuizen;Anvers;0.1382686
11037;2840;Rumst;3269;300;UZ Antwerpen;Edegem;0.1162435
11037;2840;Rumst;3269;314;AZ Heilige Familie;Rumst;0.4047109
11038;2627;Schelle;1921;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1290994
11038;2627;Schelle;1921;99;GZA ziekenhuizen;Anvers;0.1504425
11038;2627;Schelle;1921;300;UZ Antwerpen;Edegem;0.1384695
11038;2627;Schelle;1921;314;AZ Heilige Familie;Rumst;0.4429984
11039;2970;Schilde;3802;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1433456
11039;2970;Schilde;3802;99;GZA ziekenhuizen;Anvers;0.1557075
11039;2970;Schilde;3802;536;AZ Sint-Jozef Malle;Malle;0.3282483
11039;2970;Schilde;3802;682;AZ Monica;Anvers;0.1701736
11039;2970;Schilde;3802;710;AZ Klina;Brasschaat;0.0852183
11040;2900;Schoten;6918;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.4345186
11040;2900;Schoten;6918;99;GZA ziekenhuizen;Anvers;0.087453
11040;2900;Schoten;6918;682;AZ Monica;Anvers;0.164643
11040;2900;Schoten;6918;710;AZ Klina;Brasschaat;0.2137901
11044;2940;Stabroek;3612;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.2544297
11044;2940;Stabroek;3612;99;GZA ziekenhuizen;Anvers;0.0669989
11044;2940;Stabroek;3612;300;UZ Antwerpen;Edegem;0.0517719
11044;2940;Stabroek;3612;682;AZ Monica;Anvers;0.0741971
11044;2940;Stabroek;3612;710;AZ Klina;Brasschaat;0.4952935
11050;2110;Wijnegem;1824;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1507675
11050;2110;Wijnegem;1824;99;GZA ziekenhuizen;Anvers;0.1332237
11050;2110;Wijnegem;1824;300;UZ Antwerpen;Edegem;0.058114
11050;2110;Wijnegem;1824;536;AZ Sint-Jozef Malle;Malle;0.1694079
11050;2110;Wijnegem;1824;682;AZ Monica;Anvers;0.3711623
11052;2160;Wommelgem;2623;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.1677469
11052;2160;Wommelgem;2623;97;Heilig-Hartziekenhuis;Lierre;0.0712924
11052;2160;Wommelgem;2623;99;GZA ziekenhuizen;Anvers;0.1658406
11052;2160;Wommelgem;2623;300;UZ Antwerpen;Edegem;0.0735799
11052;2160;Wommelgem;2623;682;AZ Monica;Anvers;0.4532978
11053;2990;Wuustwezel;3604;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0985017
11053;2990;Wuustwezel;3604;99;GZA ziekenhuizen;Anvers;0.0865705
11053;2990;Wuustwezel;3604;536;AZ Sint-Jozef Malle;Malle;0.218091
11053;2990;Wuustwezel;3604;710;AZ Klina;Brasschaat;0.4547725
11054;2240;Zandhoven;2504;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0666933
11054;2240;Zandhoven;2504;97;Heilig-Hartziekenhuis;Lierre;0.2200479
11054;2240;Zandhoven;2504;99;GZA ziekenhuizen;Anvers;0.0754792
11054;2240;Zandhoven;2504;300;UZ Antwerpen;Edegem;0.0866613
11054;2240;Zandhoven;2504;308;AZ Herentals;Herentals;0.1269968
11054;2240;Zandhoven;2504;536;AZ Sint-Jozef Malle;Malle;0.2240415
11054;2240;Zandhoven;2504;682;AZ Monica;Anvers;0.0726837
11055;2980;Zoersel;4485;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0735786
11055;2980;Zoersel;4485;99;GZA ziekenhuizen;Anvers;0.0722408
11055;2980;Zoersel;4485;300;UZ Antwerpen;Edegem;0.0662207
11055;2980;Zoersel;4485;536;AZ Sint-Jozef Malle;Malle;0.5794872
11055;2980;Zoersel;4485;682;AZ Monica;Anvers;0.0985507
11056;2070;Zwijndrecht;4094;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.14851
11056;2070;Zwijndrecht;4094;99;GZA ziekenhuizen;Anvers;0.3812897
11056;2070;Zwijndrecht;4094;300;UZ Antwerpen;Edegem;0.0671715
11056;2070;Zwijndrecht;4094;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.2518319
11056;2070;Zwijndrecht;4094;682;AZ Monica;Anvers;0.0994138
11057;2390;Malle;2986;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0797053
11057;2390;Malle;2986;63;AZ Turnhout;Turnhout;0.0964501
11057;2390;Malle;2986;99;GZA ziekenhuizen;Anvers;0.0502344
11057;2390;Malle;2986;536;AZ Sint-Jozef Malle;Malle;0.5961152
11057;2390;Malle;2986;682;AZ Monica;Anvers;0.0673141
12002;2590;Berlaar;2119;26;AZ Sint-Maarten;Malines;0.1260028
12002;2590;Berlaar;2119;97;Heilig-Hartziekenhuis;Lierre;0.5540349
12002;2590;Berlaar;2119;689;Imelda Ziekenhuis;Bonheiden;0.1349693
12005;2820;Bonheiden;3211;26;AZ Sint-Maarten;Malines;0.0918717
12005;2820;Bonheiden;3211;322;UZ Leuven;Louvain;0.086266
12005;2820;Bonheiden;3211;689;Imelda Ziekenhuis;Bonheiden;0.7228278
12007;2880;Bornem;4705;104;Sint-Jozefkliniek;Bornem;0.6303932
12007;2880;Bornem;4705;300;UZ Antwerpen;Edegem;0.0550478
12007;2880;Bornem;4705;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);0.0782147
12009;2570;Duffel;3325;26;AZ Sint-Maarten;Malines;0.6658647
12009;2570;Duffel;3325;97;Heilig-Hartziekenhuis;Lierre;0.1085714
12014;2220;Heist-op-den-Berg;8156;26;AZ Sint-Maarten;Malines;0.0680481
12014;2220;Heist-op-den-Berg;8156;97;Heilig-Hartziekenhuis;Lierre;0.2849436
12014;2220;Heist-op-den-Berg;8156;308;AZ Herentals;Herentals;0.0598333
12014;2220;Heist-op-den-Berg;8156;322;UZ Leuven;Louvain;0.1026238
12014;2220;Heist-op-den-Berg;8156;689;Imelda Ziekenhuis;Bonheiden;0.3678274
12021;2500;Lierre;6803;26;AZ Sint-Maarten;Malines;0.1262678
12021;2500;Lierre;6803;97;Heilig-Hartziekenhuis;Lierre;0.6267823
12021;2500;Lierre;6803;300;UZ Antwerpen;Edegem;0.0574746
12025;2800;Malines;14350;26;AZ Sint-Maarten;Malines;0.5372822
12025;2800;Malines;14350;322;UZ Leuven;Louvain;0.0628571
12025;2800;Malines;14350;689;Imelda Ziekenhuis;Bonheiden;0.2468293
12026;2560;Nijlen;4502;26;AZ Sint-Maarten;Malines;0.1110618
12026;2560;Nijlen;4502;97;Heilig-Hartziekenhuis;Lierre;0.548645
12026;2560;Nijlen;4502;300;UZ Antwerpen;Edegem;0.0693025
12026;2560;Nijlen;4502;308;AZ Herentals;Herentals;0.0781875
12029;2580;Putte;3216;26;AZ Sint-Maarten;Malines;0.0939055
12029;2580;Putte;3216;97;Heilig-Hartziekenhuis;Lierre;0.113806
12029;2580;Putte;3216;322;UZ Leuven;Louvain;0.0668532
12029;2580;Putte;3216;689;Imelda Ziekenhuis;Bonheiden;0.6054104
12030;2870;Puurs;3725;9;Ziekenhuisnetwerk Antwerpen;Anvers;0.0673826
12030;2870;Puurs;3725;104;Sint-Jozefkliniek;Bornem;0.3962416
12030;2870;Puurs;3725;300;UZ Antwerpen;Edegem;0.0816107
12030;2870;Puurs;3725;314;AZ Heilige Familie;Rumst;0.2037584
12034;2890;Sint-Amands;1813;12;AZ Sint-Blasius;Termonde;0.2515168
12034;2890;Sint-Amands;1813;104;Sint-Jozefkliniek;Bornem;0.4158853
12035;2860;Sint-Katelijne-Waver;3978;26;AZ Sint-Maarten;Malines;0.4326295
12035;2860;Sint-Katelijne-Waver;3978;689;Imelda Ziekenhuis;Bonheiden;0.3755656
12040;2830;Willebroek;5002;26;AZ Sint-Maarten;Malines;0.1143543
12040;2830;Willebroek;5002;104;Sint-Jozefkliniek;Bornem;0.367453
12040;2830;Willebroek;5002;300;UZ Antwerpen;Edegem;0.0601759
12040;2830;Willebroek;5002;314;AZ Heilige Familie;Rumst;0.2245102
13001;2370;Arendonk;2612;63;AZ Turnhout;Turnhout;0.7982389
13002;2387;Baerle-Duc;514;63;AZ Turnhout;Turnhout;0.9163424
13003;2490;Balen;4697;63;AZ Turnhout;Turnhout;0.0685544
13003;2490;Balen;4697;102;Heilig-Hartziekenhuis;Mol;0.4920162
13003;2490;Balen;4697;322;UZ Leuven;Louvain;0.0711092
13003;2490;Balen;4697;709;AZ St.-Dimpna;Geel;0.1769214
13003;2490;Balen;4697;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.0794124
13004;2340;Beerse;3760;63;AZ Turnhout;Turnhout;0.8018617
13004;2340;Beerse;3760;536;AZ Sint-Jozef Malle;Malle;0.0534574
13006;2480;Dessel;2108;63;AZ Turnhout;Turnhout;0.2220114
13006;2480;Dessel;2108;102;Heilig-Hartziekenhuis;Mol;0.455408
13006;2480;Dessel;2108;709;AZ St.-Dimpna;Geel;0.1982922
13008;2440;Geel;7839;63;AZ Turnhout;Turnhout;0.0718204
13008;2440;Geel;7839;308;AZ Herentals;Herentals;0.0611047
13008;2440;Geel;7839;322;UZ Leuven;Louvain;0.056002
13008;2440;Geel;7839;709;AZ St.-Dimpna;Geel;0.6650083
13010;2280;Grobbendonk;2337;63;AZ Turnhout;Turnhout;0.0500642
13010;2280;Grobbendonk;2337;97;Heilig-Hartziekenhuis;Lierre;0.2772786
13010;2280;Grobbendonk;2337;308;AZ Herentals;Herentals;0.436457
13011;2200;Herentals;6479;63;AZ Turnhout;Turnhout;0.0726964
13011;2200;Herentals;6479;97;Heilig-Hartziekenhuis;Lierre;0.1134434
13011;2200;Herentals;6479;308;AZ Herentals;Herentals;0.6095076
13011;2200;Herentals;6479;322;UZ Leuven;Louvain;0.0821114
13012;2270;Herenthout;1970;97;Heilig-Hartziekenhuis;Lierre;0.3715736
13012;2270;Herenthout;1970;300;UZ Antwerpen;Edegem;0.0507614
13012;2270;Herenthout;1970;308;AZ Herentals;Herentals;0.3030457
13012;2270;Herenthout;1970;322;UZ Leuven;Louvain;0.0796954
13013;2230;Herselt;2864;109;RZ Heilig Hart Tienen;Tirlemont;0.2346369
13013;2230;Herselt;2864;308;AZ Herentals;Herentals;0.1347765
13013;2230;Herselt;2864;322;UZ Leuven;Louvain;0.2046089
13013;2230;Herselt;2864;689;Imelda Ziekenhuis;Bonheiden;0.1539804
13013;2230;Herselt;2864;709;AZ St.-Dimpna;Geel;0.109986
13014;2320;Hoogstraten;4194;63;AZ Turnhout;Turnhout;0.7317597
13014;2320;Hoogstraten;4194;536;AZ Sint-Jozef Malle;Malle;0.1227945
13016;2235;Hulshout;1992;97;Heilig-Hartziekenhuis;Lierre;0.1611446
13016;2235;Hulshout;1992;109;RZ Heilig Hart Tienen;Tirlemont;0.0928715
13016;2235;Hulshout;1992;308;AZ Herentals;Herentals;0.1405622
13016;2235;Hulshout;1992;322;UZ Leuven;Louvain;0.1495984
13016;2235;Hulshout;1992;689;Imelda Ziekenhuis;Bonheiden;0.3057229
13017;2460;Kasterlee;3770;63;AZ Turnhout;Turnhout;0.5437666
13017;2460;Kasterlee;3770;308;AZ Herentals;Herentals;0.2541114
13017;2460;Kasterlee;3770;709;AZ St.-Dimpna;Geel;0.0732095
13019;2275;Lille;3417;63;AZ Turnhout;Turnhout;0.4501024
13019;2275;Lille;3417;308;AZ Herentals;Herentals;0.3131402
13019;2275;Lille;3417;536;AZ Sint-Jozef Malle;Malle;0.0591162
13021;2450;Meerhout;2208;63;AZ Turnhout;Turnhout;0.0516304
13021;2450;Meerhout;2208;102;Heilig-Hartziekenhuis;Mol;0.2273551
13021;2450;Meerhout;2208;322;UZ Leuven;Louvain;0.0652174
13021;2450;Meerhout;2208;709;AZ St.-Dimpna;Geel;0.4696558
13023;2330;Merksplas;1644;63;AZ Turnhout;Turnhout;0.8655718
13025;2400;Mol;7558;63;AZ Turnhout;Turnhout;0.0977772
13025;2400;Mol;7558;102;Heilig-Hartziekenhuis;Mol;0.5574226
13025;2400;Mol;7558;322;UZ Leuven;Louvain;0.060995
13025;2400;Mol;7558;709;AZ St.-Dimpna;Geel;0.1421011
13029;2250;Olen;2732;63;AZ Turnhout;Turnhout;0.068448
13029;2250;Olen;2732;97;Heilig-Hartziekenhuis;Lierre;0.0918741
13029;2250;Olen;2732;308;AZ Herentals;Herentals;0.5157394
13029;2250;Olen;2732;709;AZ St.-Dimpna;Geel;0.1756955
13031;2360;Oud-Turnhout;2705;63;AZ Turnhout;Turnhout;0.8484288
13035;2380;Ravels;3457;63;AZ Turnhout;Turnhout;0.8579693
13036;2470;Retie;2137;63;AZ Turnhout;Turnhout;0.5620028
13036;2470;Retie;2137;102;Heilig-Hartziekenhuis;Mol;0.1960693
13036;2470;Retie;2137;709;AZ St.-Dimpna;Geel;0.1310248
13037;2310;Rijkevorsel;2663;63;AZ Turnhout;Turnhout;0.5865565
13037;2310;Rijkevorsel;2663;536;AZ Sint-Jozef Malle;Malle;0.2234322
13040;2300;Turnhout;8989;63;AZ Turnhout;Turnhout;0.8631661
13044;2290;Vorselaar;1653;63;AZ Turnhout;Turnhout;0.1343013
13044;2290;Vorselaar;1653;97;Heilig-Hartziekenhuis;Lierre;0.1306715
13044;2290;Vorselaar;1653;308;AZ Herentals;Herentals;0.5021174
13044;2290;Vorselaar;1653;322;UZ Leuven;Louvain;0.0556564
13046;2350;Vosselaar;2054;63;AZ Turnhout;Turnhout;0.7925998
13049;2260;Westerlo;5125;97;Heilig-Hartziekenhuis;Lierre;0.0858537
13049;2260;Westerlo;5125;308;AZ Herentals;Herentals;0.363122
13049;2260;Westerlo;5125;322;UZ Leuven;Louvain;0.1127805
13049;2260;Westerlo;5125;709;AZ St.-Dimpna;Geel;0.2247805
13053;2430;Laakdal;3222;243;Jessa Ziekenhuis;Hasselt;0.0527623
13053;2430;Laakdal;3222;322;UZ Leuven;Louvain;0.1567349
13053;2430;Laakdal;3222;709;AZ St.-Dimpna;Geel;0.4993793
13053;2430;Laakdal;3222;712;AZ Diest;Diest;0.0797641
21001;1070;Anderlecht;14712;76;CHU Saint-Pierre;Bruxelles;0.0997825
21001;1070;Anderlecht;14712;87;Hôpitaux Iris Sud;Etterbeek;0.1913404
21001;1070;Anderlecht;14712;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.2375612
21001;1070;Anderlecht;14712;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1963023
21002;1160;Auderghem;3878;76;CHU Saint-Pierre;Bruxelles;0.0626612
21002;1160;Auderghem;3878;87;Hôpitaux Iris Sud;Etterbeek;0.0843218
21002;1160;Auderghem;3878;111;Cliniques de l'Europe;Uccle;0.1745745
21002;1160;Auderghem;3878;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.2127385
21002;1160;Auderghem;3878;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.2124807
21003;1082;Berchem-Sainte-Agathe;3028;76;CHU Saint-Pierre;Bruxelles;0.0617569
21003;1082;Berchem-Sainte-Agathe;3028;77;CHU Brugmann;Bruxelles;0.0713342
21003;1082;Berchem-Sainte-Agathe;3028;87;Hôpitaux Iris Sud;Etterbeek;0.0759577
21003;1082;Berchem-Sainte-Agathe;3028;110;Clinique Saint-Jean;Bruxelles;0.0858653
21003;1082;Berchem-Sainte-Agathe;3028;143;UZ Brussel;Jette;0.1423382
21003;1082;Berchem-Sainte-Agathe;3028;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0634082
21003;1082;Berchem-Sainte-Agathe;3028;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0984148
21003;1082;Berchem-Sainte-Agathe;3028;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.2311757
21004;1000;Bruxelles;18811;76;CHU Saint-Pierre;Bruxelles;0.1674552
21004;1000;Bruxelles;18811;77;CHU Brugmann;Bruxelles;0.126628
21004;1000;Bruxelles;18811;87;Hôpitaux Iris Sud;Etterbeek;0.0510871
21004;1000;Bruxelles;18811;110;Clinique Saint-Jean;Bruxelles;0.1062676
21004;1000;Bruxelles;18811;111;Cliniques de l'Europe;Uccle;0.0509276
21004;1000;Bruxelles;18811;143;UZ Brussel;Jette;0.0974961
21004;1000;Bruxelles;18811;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0824518
21004;1000;Bruxelles;18811;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0570411
21004;1000;Bruxelles;18811;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0585827
21004;1000;Bruxelles;18811;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.0555526
21005;1040;Etterbeek;5046;76;CHU Saint-Pierre;Bruxelles;0.0501387
21005;1040;Etterbeek;5046;87;Hôpitaux Iris Sud;Etterbeek;0.1924296
21005;1040;Etterbeek;5046;111;Cliniques de l'Europe;Uccle;0.2003567
21005;1040;Etterbeek;5046;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1938169
21005;1040;Etterbeek;5046;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.1202933
21006;1140;Evere;4979;76;CHU Saint-Pierre;Bruxelles;0.0534244
21006;1140;Evere;4979;77;CHU Brugmann;Bruxelles;0.1062462
21006;1140;Evere;4979;110;Clinique Saint-Jean;Bruxelles;0.1279373
21006;1140;Evere;4979;111;Cliniques de l'Europe;Uccle;0.1544487
21006;1140;Evere;4979;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0956015
21006;1140;Evere;4979;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.2112874
21007;1190;Forest;6675;76;CHU Saint-Pierre;Bruxelles;0.1513109
21007;1190;Forest;6675;87;Hôpitaux Iris Sud;Etterbeek;0.2106367
21007;1190;Forest;6675;111;Cliniques de l'Europe;Uccle;0.1694382
21007;1190;Forest;6675;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.1481648
21007;1190;Forest;6675;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.1041199
21008;1083;Ganshoren;3474;76;CHU Saint-Pierre;Bruxelles;0.0587219
21008;1083;Ganshoren;3474;77;CHU Brugmann;Bruxelles;0.0932642
21008;1083;Ganshoren;3474;110;Clinique Saint-Jean;Bruxelles;0.0581462
21008;1083;Ganshoren;3474;143;UZ Brussel;Jette;0.2256765
21008;1083;Ganshoren;3474;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0500864
21008;1083;Ganshoren;3474;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0981577
21008;1083;Ganshoren;3474;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.2291307
21009;1050;Ixelles;9021;76;CHU Saint-Pierre;Bruxelles;0.077375
21009;1050;Ixelles;9021;79;Institut Jules Bordet;Bruxelles;0.0557588
21009;1050;Ixelles;9021;87;Hôpitaux Iris Sud;Etterbeek;0.2049662
21009;1050;Ixelles;9021;111;Cliniques de l'Europe;Uccle;0.1475446
21009;1050;Ixelles;9021;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.2313491
21009;1050;Ixelles;9021;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0795921
21010;1090;Jette;6512;76;CHU Saint-Pierre;Bruxelles;0.0574324
21010;1090;Jette;6512;77;CHU Brugmann;Bruxelles;0.1827396
21010;1090;Jette;6512;110;Clinique Saint-Jean;Bruxelles;0.052672
21010;1090;Jette;6512;143;UZ Brussel;Jette;0.2523034
21010;1090;Jette;6512;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0542076
21010;1090;Jette;6512;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;0.0629607
21010;1090;Jette;6512;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;0.1449631
21011;1081;Koekelberg;2405;76;CHU Saint-Pierre;Bruxelles;0.0839917
21011;1081;Koekelberg;2405;77;CHU Brugmann;Bruxelles;0.1006237
21011;1081;Koekelberg;2405;110;Clinique Saint-Jean;Bruxelles;0.0798337
21011;1081;Koekelberg;2405;143;UZ Brussel;Jette;0.1351351
21011;1081;Koekelberg;2405;332;Centre Hospitalier Interrégional Édith Cavell;Auderghem;0.0632017
21011;1081;Koekelberg;2405;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0582121
