code_ins;code_postal;commune_patient;nombre_de_séjours;classe;nombre_de_séjours.1;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.2;part_de_marché
11002;2000;Anvers;78293;Moins de 15 ans;8163;63;AZ Turnhout;Turnhout;11;0.0013475
11002;2000;Anvers;78293;Moins de 15 ans;8163;97;Heilig-Hartziekenhuis;Lierre;18;0.0022051
11002;2000;Anvers;78293;Moins de 15 ans;8163;99;GZA ziekenhuizen;Anvers;2100;0.2572584
11002;2000;Anvers;78293;Moins de 15 ans;8163;143;UZ Brussel;Jette;22;0.0026951
11002;2000;Anvers;78293;Moins de 15 ans;8163;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;5;0.0006125
11002;2000;Anvers;78293;Moins de 15 ans;8163;300;UZ Antwerpen;Edegem;1051;0.1287517
11002;2000;Anvers;78293;Moins de 15 ans;8163;322;UZ Leuven;Louvain;248;0.030381
11002;2000;Anvers;78293;Moins de 15 ans;8163;371;Ziekenhuis Oost-Limburg;Genk;7;0.0008575
11002;2000;Anvers;78293;Moins de 15 ans;8163;392;AZ Zeno;Knokke-Heist;8;0.00098
11002;2000;Anvers;78293;Moins de 15 ans;8163;396;AZ Groeninge;Courtrai;5;0.0006125
11002;2000;Anvers;78293;Moins de 15 ans;8163;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;14;0.0017151
11002;2000;Anvers;78293;Moins de 15 ans;8163;536;AZ Sint-Jozef Malle;Malle;41;0.0050227
11002;2000;Anvers;78293;Moins de 15 ans;8163;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);20;0.0024501
11002;2000;Anvers;78293;Moins de 15 ans;8163;670;UZ Gent;Gand;75;0.0091878
11002;2000;Anvers;78293;Moins de 15 ans;8163;682;AZ Monica;Anvers;1097;0.1343869
11002;2000;Anvers;78293;Moins de 15 ans;8163;709;AZ St.-Dimpna;Geel;6;0.000735
11002;2000;Anvers;78293;Moins de 15 ans;8163;710;AZ Klina;Brasschaat;255;0.0312385
11002;2000;Anvers;78293;De 15 à 64 ans;38889;9;Ziekenhuisnetwerk Antwerpen;Anvers;14099;0.3625447
11002;2000;Anvers;78293;De 15 à 64 ans;38889;12;AZ Sint-Blasius;Termonde;16;0.0004114
11002;2000;Anvers;78293;De 15 à 64 ans;38889;17;AZ Maria Middelares;Gand;30;0.0007714
11002;2000;Anvers;78293;De 15 à 64 ans;38889;20;CHR de Verviers;Verviers;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;26;AZ Sint-Maarten;Malines;158;0.0040628
11002;2000;Anvers;78293;De 15 à 64 ans;38889;32;AZ Alma;Eeklo;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;49;AZ Sint-Jan Brugge - Oostende;Bruges;38;0.0009771
11002;2000;Anvers;78293;De 15 à 64 ans;38889;63;AZ Turnhout;Turnhout;93;0.0023914
11002;2000;Anvers;78293;De 15 à 64 ans;38889;76;CHU Saint-Pierre;Bruxelles;20;0.0005143
11002;2000;Anvers;78293;De 15 à 64 ans;38889;77;CHU Brugmann;Bruxelles;18;0.0004629
11002;2000;Anvers;78293;De 15 à 64 ans;38889;87;Hôpitaux Iris Sud;Etterbeek;24;0.0006171
11002;2000;Anvers;78293;De 15 à 64 ans;38889;97;Heilig-Hartziekenhuis;Lierre;90;0.0023143
11002;2000;Anvers;78293;De 15 à 64 ans;38889;99;GZA ziekenhuizen;Anvers;10484;0.2695878
11002;2000;Anvers;78293;De 15 à 64 ans;38889;102;Heilig-Hartziekenhuis;Mol;22;0.0005657
11002;2000;Anvers;78293;De 15 à 64 ans;38889;104;AZ Rivierenland;Rumst;198;0.0050914
11002;2000;Anvers;78293;De 15 à 64 ans;38889;106;AZ Sint-Maria;Hal (Brabant flamand);8;0.0002057
11002;2000;Anvers;78293;De 15 à 64 ans;38889;108;RZ Heilig Hart;Louvain;14;0.00036
11002;2000;Anvers;78293;De 15 à 64 ans;38889;109;RZ Heilig Hart Tienen;Tirlemont;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;110;Clinique Saint-Jean;Bruxelles;13;0.0003343
11002;2000;Anvers;78293;De 15 à 64 ans;38889;111;Cliniques de l'Europe;Uccle;11;0.0002829
11002;2000;Anvers;78293;De 15 à 64 ans;38889;117;AZ Delta;Roulers;17;0.0004371
11002;2000;Anvers;78293;De 15 à 64 ans;38889;124;VZW Sint-Jozefskliniek;Izegem;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);55;0.0014143
11002;2000;Anvers;78293;De 15 à 64 ans;38889;140;AZ Sint-Lucas Brugge;Bruges;48;0.0012343
11002;2000;Anvers;78293;De 15 à 64 ans;38889;143;UZ Brussel;Jette;92;0.0023657
11002;2000;Anvers;78293;De 15 à 64 ans;38889;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);7;0.00018
11002;2000;Anvers;78293;De 15 à 64 ans;38889;204;AZ Jan Portaels;Vilvorde;23;0.0005914
11002;2000;Anvers;78293;De 15 à 64 ans;38889;217;AZ Sint-Elisabeth;Zottegem;6;0.0001543
11002;2000;Anvers;78293;De 15 à 64 ans;38889;243;Jessa Ziekenhuis;Hasselt;36;0.0009257
11002;2000;Anvers;78293;De 15 à 64 ans;38889;265;AZ Lokeren;Lokeren;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;290;AZ Sint-Lucas;Gand;24;0.0006171
11002;2000;Anvers;78293;De 15 à 64 ans;38889;300;UZ Antwerpen;Edegem;4846;0.1246111
11002;2000;Anvers;78293;De 15 à 64 ans;38889;308;AZ Herentals;Herentals;63;0.00162
11002;2000;Anvers;78293;De 15 à 64 ans;38889;310;AZ West;Furnes;9;0.0002314
11002;2000;Anvers;78293;De 15 à 64 ans;38889;322;UZ Leuven;Louvain;651;0.01674
11002;2000;Anvers;78293;De 15 à 64 ans;38889;332;CHIREC - Hôpital Delta;Auderghem;29;0.0007457
11002;2000;Anvers;78293;De 15 à 64 ans;38889;371;Ziekenhuis Oost-Limburg;Genk;27;0.0006943
11002;2000;Anvers;78293;De 15 à 64 ans;38889;392;AZ Zeno;Knokke-Heist;25;0.0006429
11002;2000;Anvers;78293;De 15 à 64 ans;38889;395;Sint-Andriesziekenhuis;Tielt (Flandre occidentale);10;0.0002571
11002;2000;Anvers;78293;De 15 à 64 ans;38889;396;AZ Groeninge;Courtrai;16;0.0004114
11002;2000;Anvers;78293;De 15 à 64 ans;38889;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;9;0.0002314
11002;2000;Anvers;78293;De 15 à 64 ans;38889;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;56;0.00144
11002;2000;Anvers;78293;De 15 à 64 ans;38889;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;24;0.0006171
11002;2000;Anvers;78293;De 15 à 64 ans;38889;412;CHR de la Citadelle;Liège;7;0.00018
11002;2000;Anvers;78293;De 15 à 64 ans;38889;525;AZ Damiaan Oostende;Ostende;13;0.0003343
11002;2000;Anvers;78293;De 15 à 64 ans;38889;536;AZ Sint-Jozef Malle;Malle;162;0.0041657
11002;2000;Anvers;78293;De 15 à 64 ans;38889;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);175;0.0045
11002;2000;Anvers;78293;De 15 à 64 ans;38889;670;UZ Gent;Gand;165;0.0042428
11002;2000;Anvers;78293;De 15 à 64 ans;38889;682;AZ Monica;Anvers;5131;0.1319396
11002;2000;Anvers;78293;De 15 à 64 ans;38889;689;Imelda Ziekenhuis;Bonheiden;52;0.0013371
11002;2000;Anvers;78293;De 15 à 64 ans;38889;709;AZ St.-Dimpna;Geel;38;0.0009771
11002;2000;Anvers;78293;De 15 à 64 ans;38889;710;AZ Klina;Brasschaat;1566;0.0402685
11002;2000;Anvers;78293;De 15 à 64 ans;38889;712;AZ Diest;Diest;5;0.0001286
11002;2000;Anvers;78293;De 15 à 64 ans;38889;713;AZ Jan Palfijn Gent;Gand;30;0.0007714
11002;2000;Anvers;78293;De 15 à 64 ans;38889;714;Sint-Franciscusziekenhuis;Heusden-Zolder;10;0.0002571
11002;2000;Anvers;78293;De 15 à 64 ans;38889;716;AZ Vesalius;Tongres;11;0.0002829
11002;2000;Anvers;78293;De 15 à 64 ans;38889;717;Ziekenhuis Maas en Kempen;Maaseik;7;0.00018
11002;2000;Anvers;78293;De 15 à 64 ans;38889;719;Mariaziekenhuis Noord-Limburg;Pelt;10;0.0002571
11002;2000;Anvers;78293;De 15 à 64 ans;38889;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;12;0.0003086
11002;2000;Anvers;78293;65 ans et plus;31241;9;Ziekenhuisnetwerk Antwerpen;Anvers;13566;0.4342371
11002;2000;Anvers;78293;65 ans et plus;31241;12;AZ Sint-Blasius;Termonde;8;0.0002561
11002;2000;Anvers;78293;65 ans et plus;31241;17;AZ Maria Middelares;Gand;10;0.0003201
11002;2000;Anvers;78293;65 ans et plus;31241;26;AZ Sint-Maarten;Malines;49;0.0015685
11002;2000;Anvers;78293;65 ans et plus;31241;32;AZ Alma;Eeklo;6;0.0001921
11002;2000;Anvers;78293;65 ans et plus;31241;49;AZ Sint-Jan Brugge - Oostende;Bruges;61;0.0019526
11002;2000;Anvers;78293;65 ans et plus;31241;63;AZ Turnhout;Turnhout;34;0.0010883
11002;2000;Anvers;78293;65 ans et plus;31241;76;CHU Saint-Pierre;Bruxelles;7;0.0002241
11002;2000;Anvers;78293;65 ans et plus;31241;79;Institut Jules Bordet;Bruxelles;7;0.0002241
11002;2000;Anvers;78293;65 ans et plus;31241;97;Heilig-Hartziekenhuis;Lierre;55;0.0017605
11002;2000;Anvers;78293;65 ans et plus;31241;99;GZA ziekenhuizen;Anvers;8329;0.2666048
11002;2000;Anvers;78293;65 ans et plus;31241;104;AZ Rivierenland;Rumst;115;0.0036811
11002;2000;Anvers;78293;65 ans et plus;31241;111;Cliniques de l'Europe;Uccle;6;0.0001921
11002;2000;Anvers;78293;65 ans et plus;31241;117;AZ Delta;Roulers;5;0.00016
11002;2000;Anvers;78293;65 ans et plus;31241;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);71;0.0022727
11002;2000;Anvers;78293;65 ans et plus;31241;143;UZ Brussel;Jette;28;0.0008963
11002;2000;Anvers;78293;65 ans et plus;31241;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);5;0.00016
11002;2000;Anvers;78293;65 ans et plus;31241;204;AZ Jan Portaels;Vilvorde;12;0.0003841
11002;2000;Anvers;78293;65 ans et plus;31241;290;AZ Sint-Lucas;Gand;13;0.0004161
11002;2000;Anvers;78293;65 ans et plus;31241;300;UZ Antwerpen;Edegem;2305;0.0737812
11002;2000;Anvers;78293;65 ans et plus;31241;308;AZ Herentals;Herentals;31;0.0009923
11002;2000;Anvers;78293;65 ans et plus;31241;310;AZ West;Furnes;20;0.0006402
11002;2000;Anvers;78293;65 ans et plus;31241;322;UZ Leuven;Louvain;212;0.006786
11002;2000;Anvers;78293;65 ans et plus;31241;332;CHIREC - Hôpital Delta;Auderghem;9;0.0002881
11002;2000;Anvers;78293;65 ans et plus;31241;371;Ziekenhuis Oost-Limburg;Genk;14;0.0004481
11002;2000;Anvers;78293;65 ans et plus;31241;392;AZ Zeno;Knokke-Heist;34;0.0010883
11002;2000;Anvers;78293;65 ans et plus;31241;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;25;0.0008002
11002;2000;Anvers;78293;65 ans et plus;31241;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;8;0.0002561
11002;2000;Anvers;78293;65 ans et plus;31241;525;AZ Damiaan Oostende;Ostende;29;0.0009283
11002;2000;Anvers;78293;65 ans et plus;31241;536;AZ Sint-Jozef Malle;Malle;101;0.0032329
11002;2000;Anvers;78293;65 ans et plus;31241;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);98;0.0031369
11002;2000;Anvers;78293;65 ans et plus;31241;670;UZ Gent;Gand;51;0.0016325
11002;2000;Anvers;78293;65 ans et plus;31241;682;AZ Monica;Anvers;4423;0.1415768
11002;2000;Anvers;78293;65 ans et plus;31241;689;Imelda Ziekenhuis;Bonheiden;28;0.0008963
11002;2000;Anvers;78293;65 ans et plus;31241;709;AZ St.-Dimpna;Geel;29;0.0009283
11002;2000;Anvers;78293;65 ans et plus;31241;710;AZ Klina;Brasschaat;1352;0.0432765
11002;2000;Anvers;78293;65 ans et plus;31241;713;AZ Jan Palfijn Gent;Gand;8;0.0002561
11002;2000;Anvers;78293;65 ans et plus;31241;714;Sint-Franciscusziekenhuis;Heusden-Zolder;6;0.0001921
11004;2530;Boechout;2013;Moins de 15 ans;152;9;Ziekenhuisnetwerk Antwerpen;Anvers;16;0.1052632
11004;2530;Boechout;2013;Moins de 15 ans;152;97;Heilig-Hartziekenhuis;Lierre;26;0.1710526
11004;2530;Boechout;2013;Moins de 15 ans;152;99;GZA ziekenhuizen;Anvers;50;0.3289474
11004;2530;Boechout;2013;Moins de 15 ans;152;300;UZ Antwerpen;Edegem;33;0.2171053
11004;2530;Boechout;2013;Moins de 15 ans;152;322;UZ Leuven;Louvain;7;0.0460526
11004;2530;Boechout;2013;Moins de 15 ans;152;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0592105
11004;2530;Boechout;2013;Moins de 15 ans;152;682;AZ Monica;Anvers;6;0.0394737
11004;2530;Boechout;2013;De 15 à 64 ans;1017;9;Ziekenhuisnetwerk Antwerpen;Anvers;118;0.1160275
11004;2530;Boechout;2013;De 15 à 64 ans;1017;26;AZ Sint-Maarten;Malines;49;0.0481809
11004;2530;Boechout;2013;De 15 à 64 ans;1017;97;Heilig-Hartziekenhuis;Lierre;174;0.1710914
11004;2530;Boechout;2013;De 15 à 64 ans;1017;99;GZA ziekenhuizen;Anvers;349;0.3431662
11004;2530;Boechout;2013;De 15 à 64 ans;1017;104;AZ Rivierenland;Rumst;9;0.0088496
11004;2530;Boechout;2013;De 15 à 64 ans;1017;300;UZ Antwerpen;Edegem;150;0.1474926
11004;2530;Boechout;2013;De 15 à 64 ans;1017;322;UZ Leuven;Louvain;22;0.0216323
11004;2530;Boechout;2013;De 15 à 64 ans;1017;682;AZ Monica;Anvers;94;0.0924287
11004;2530;Boechout;2013;De 15 à 64 ans;1017;689;Imelda Ziekenhuis;Bonheiden;6;0.0058997
11004;2530;Boechout;2013;De 15 à 64 ans;1017;710;AZ Klina;Brasschaat;10;0.0098328
11004;2530;Boechout;2013;65 ans et plus;844;9;Ziekenhuisnetwerk Antwerpen;Anvers;84;0.0995261
11004;2530;Boechout;2013;65 ans et plus;844;26;AZ Sint-Maarten;Malines;11;0.0130332
11004;2530;Boechout;2013;65 ans et plus;844;97;Heilig-Hartziekenhuis;Lierre;222;0.2630332
11004;2530;Boechout;2013;65 ans et plus;844;99;GZA ziekenhuizen;Anvers;331;0.3921801
11004;2530;Boechout;2013;65 ans et plus;844;300;UZ Antwerpen;Edegem;99;0.1172986
11004;2530;Boechout;2013;65 ans et plus;844;322;UZ Leuven;Louvain;9;0.0106635
11004;2530;Boechout;2013;65 ans et plus;844;682;AZ Monica;Anvers;57;0.0675355
11004;2530;Boechout;2013;65 ans et plus;844;689;Imelda Ziekenhuis;Bonheiden;5;0.0059242
11004;2530;Boechout;2013;65 ans et plus;844;710;AZ Klina;Brasschaat;7;0.0082938
11005;2850;Boom;3018;Moins de 15 ans;247;9;Ziekenhuisnetwerk Antwerpen;Anvers;38;0.1538462
11005;2850;Boom;3018;Moins de 15 ans;247;26;AZ Sint-Maarten;Malines;11;0.0445344
11005;2850;Boom;3018;Moins de 15 ans;247;99;GZA ziekenhuizen;Anvers;43;0.1740891
11005;2850;Boom;3018;Moins de 15 ans;247;104;AZ Rivierenland;Rumst;8;0.0323887
11005;2850;Boom;3018;Moins de 15 ans;247;143;UZ Brussel;Jette;6;0.0242915
11005;2850;Boom;3018;Moins de 15 ans;247;300;UZ Antwerpen;Edegem;119;0.4817814
11005;2850;Boom;3018;Moins de 15 ans;247;322;UZ Leuven;Louvain;6;0.0242915
11005;2850;Boom;3018;De 15 à 64 ans;1480;9;Ziekenhuisnetwerk Antwerpen;Anvers;139;0.0939189
11005;2850;Boom;3018;De 15 à 64 ans;1480;26;AZ Sint-Maarten;Malines;65;0.0439189
11005;2850;Boom;3018;De 15 à 64 ans;1480;77;CHU Brugmann;Bruxelles;8;0.0054054
11005;2850;Boom;3018;De 15 à 64 ans;1480;87;Hôpitaux Iris Sud;Etterbeek;5;0.0033784
11005;2850;Boom;3018;De 15 à 64 ans;1480;97;Heilig-Hartziekenhuis;Lierre;11;0.0074324
11005;2850;Boom;3018;De 15 à 64 ans;1480;99;GZA ziekenhuizen;Anvers;190;0.1283784
11005;2850;Boom;3018;De 15 à 64 ans;1480;104;AZ Rivierenland;Rumst;596;0.4027027
11005;2850;Boom;3018;De 15 à 64 ans;1480;143;UZ Brussel;Jette;15;0.0101351
11005;2850;Boom;3018;De 15 à 64 ans;1480;300;UZ Antwerpen;Edegem;302;0.2040541
11005;2850;Boom;3018;De 15 à 64 ans;1480;322;UZ Leuven;Louvain;33;0.0222973
11005;2850;Boom;3018;De 15 à 64 ans;1480;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);6;0.0040541
11005;2850;Boom;3018;De 15 à 64 ans;1480;670;UZ Gent;Gand;9;0.0060811
11005;2850;Boom;3018;De 15 à 64 ans;1480;682;AZ Monica;Anvers;34;0.022973
11005;2850;Boom;3018;De 15 à 64 ans;1480;689;Imelda Ziekenhuis;Bonheiden;22;0.0148649
11005;2850;Boom;3018;De 15 à 64 ans;1480;710;AZ Klina;Brasschaat;5;0.0033784
11005;2850;Boom;3018;65 ans et plus;1291;9;Ziekenhuisnetwerk Antwerpen;Anvers;112;0.0867545
11005;2850;Boom;3018;65 ans et plus;1291;26;AZ Sint-Maarten;Malines;27;0.020914
11005;2850;Boom;3018;65 ans et plus;1291;99;GZA ziekenhuizen;Anvers;64;0.049574
11005;2850;Boom;3018;65 ans et plus;1291;104;AZ Rivierenland;Rumst;876;0.6785438
11005;2850;Boom;3018;65 ans et plus;1291;300;UZ Antwerpen;Edegem;176;0.1363284
11005;2850;Boom;3018;65 ans et plus;1291;682;AZ Monica;Anvers;8;0.0061967
11007;2150;Borsbeek;1770;Moins de 15 ans;186;9;Ziekenhuisnetwerk Antwerpen;Anvers;36;0.1935484
11007;2150;Borsbeek;1770;Moins de 15 ans;186;99;GZA ziekenhuizen;Anvers;33;0.1774194
11007;2150;Borsbeek;1770;Moins de 15 ans;186;300;UZ Antwerpen;Edegem;25;0.1344086
11007;2150;Borsbeek;1770;Moins de 15 ans;186;536;AZ Sint-Jozef Malle;Malle;5;0.0268817
11007;2150;Borsbeek;1770;Moins de 15 ans;186;682;AZ Monica;Anvers;76;0.4086022
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;9;Ziekenhuisnetwerk Antwerpen;Anvers;141;0.1613272
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;26;AZ Sint-Maarten;Malines;5;0.0057208
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;97;Heilig-Hartziekenhuis;Lierre;16;0.0183066
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;99;GZA ziekenhuizen;Anvers;152;0.173913
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;300;UZ Antwerpen;Edegem;118;0.1350114
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;322;UZ Leuven;Louvain;8;0.0091533
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;536;AZ Sint-Jozef Malle;Malle;5;0.0057208
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;670;UZ Gent;Gand;5;0.0057208
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;682;AZ Monica;Anvers;393;0.4496568
11007;2150;Borsbeek;1770;De 15 à 64 ans;874;710;AZ Klina;Brasschaat;9;0.0102975
11007;2150;Borsbeek;1770;65 ans et plus;710;9;Ziekenhuisnetwerk Antwerpen;Anvers;150;0.2112676
11007;2150;Borsbeek;1770;65 ans et plus;710;97;Heilig-Hartziekenhuis;Lierre;12;0.0169014
11007;2150;Borsbeek;1770;65 ans et plus;710;99;GZA ziekenhuizen;Anvers;97;0.1366197
11007;2150;Borsbeek;1770;65 ans et plus;710;300;UZ Antwerpen;Edegem;77;0.1084507
11007;2150;Borsbeek;1770;65 ans et plus;710;682;AZ Monica;Anvers;352;0.4957746
11008;2930;Brasschaat;5841;Moins de 15 ans;340;9;Ziekenhuisnetwerk Antwerpen;Anvers;39;0.1147059
11008;2930;Brasschaat;5841;Moins de 15 ans;340;99;GZA ziekenhuizen;Anvers;12;0.0352941
11008;2930;Brasschaat;5841;Moins de 15 ans;340;300;UZ Antwerpen;Edegem;32;0.0941176
11008;2930;Brasschaat;5841;Moins de 15 ans;340;536;AZ Sint-Jozef Malle;Malle;16;0.0470588
11008;2930;Brasschaat;5841;Moins de 15 ans;340;682;AZ Monica;Anvers;11;0.0323529
11008;2930;Brasschaat;5841;Moins de 15 ans;340;710;AZ Klina;Brasschaat;218;0.6411765
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;9;Ziekenhuisnetwerk Antwerpen;Anvers;322;0.1215094
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;26;AZ Sint-Maarten;Malines;7;0.0026415
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;49;AZ Sint-Jan Brugge - Oostende;Bruges;5;0.0018868
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;63;AZ Turnhout;Turnhout;9;0.0033962
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;97;Heilig-Hartziekenhuis;Lierre;8;0.0030189
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;99;GZA ziekenhuizen;Anvers;124;0.0467925
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;104;AZ Rivierenland;Rumst;10;0.0037736
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;143;UZ Brussel;Jette;12;0.0045283
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;300;UZ Antwerpen;Edegem;352;0.1328302
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;308;AZ Herentals;Herentals;5;0.0018868
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;322;UZ Leuven;Louvain;45;0.0169811
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;392;AZ Zeno;Knokke-Heist;5;0.0018868
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;536;AZ Sint-Jozef Malle;Malle;66;0.0249057
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;670;UZ Gent;Gand;6;0.0022642
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;682;AZ Monica;Anvers;171;0.0645283
11008;2930;Brasschaat;5841;De 15 à 64 ans;2650;710;AZ Klina;Brasschaat;1459;0.550566
11008;2930;Brasschaat;5841;65 ans et plus;2851;9;Ziekenhuisnetwerk Antwerpen;Anvers;232;0.081375
11008;2930;Brasschaat;5841;65 ans et plus;2851;99;GZA ziekenhuizen;Anvers;83;0.0291126
11008;2930;Brasschaat;5841;65 ans et plus;2851;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);6;0.0021045
11008;2930;Brasschaat;5841;65 ans et plus;2851;300;UZ Antwerpen;Edegem;240;0.084181
11008;2930;Brasschaat;5841;65 ans et plus;2851;322;UZ Leuven;Louvain;24;0.0084181
11008;2930;Brasschaat;5841;65 ans et plus;2851;392;AZ Zeno;Knokke-Heist;5;0.0017538
11008;2930;Brasschaat;5841;65 ans et plus;2851;536;AZ Sint-Jozef Malle;Malle;58;0.0203437
11008;2930;Brasschaat;5841;65 ans et plus;2851;682;AZ Monica;Anvers;72;0.0252543
11008;2930;Brasschaat;5841;65 ans et plus;2851;710;AZ Klina;Brasschaat;2094;0.7344791
11009;2960;Brecht;4580;Moins de 15 ans;428;9;Ziekenhuisnetwerk Antwerpen;Anvers;16;0.0373832
11009;2960;Brecht;4580;Moins de 15 ans;428;63;AZ Turnhout;Turnhout;12;0.0280374
11009;2960;Brecht;4580;Moins de 15 ans;428;99;GZA ziekenhuizen;Anvers;11;0.0257009
11009;2960;Brecht;4580;Moins de 15 ans;428;300;UZ Antwerpen;Edegem;40;0.0934579
11009;2960;Brecht;4580;Moins de 15 ans;428;322;UZ Leuven;Louvain;5;0.0116822
11009;2960;Brecht;4580;Moins de 15 ans;428;536;AZ Sint-Jozef Malle;Malle;259;0.6051402
11009;2960;Brecht;4580;Moins de 15 ans;428;682;AZ Monica;Anvers;7;0.0163551
11009;2960;Brecht;4580;Moins de 15 ans;428;710;AZ Klina;Brasschaat;68;0.1588785
