nis_code_patiënt;postcode_patiënt;gemeente_patiënt;leeftijdsgroep;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_aantal_patiënten_per_leeftijd_en_per_gemeente;totaal_patiënten_per_gemeente
11002;2000;Antwerpen;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.418636174058112;28772;82872
11002;2000;Antwerpen;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.2983803698039761;28772;82872
11002;2000;Antwerpen;Bejaarden;682;Antwerpen;AZ Monica;0.161441679410538;28772;82872
11004;2530;Boechout;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1855670103092784;97;2017
11004;2530;Boechout;Kinderen;26;Mechelen;AZ Sint-Maarten;0.1237113402061856;97;2017
11004;2530;Boechout;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.06185567010309279;97;2017
11004;2530;Boechout;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3917525773195876;97;2017
11004;2530;Boechout;Kinderen;300;Edegem;UZ Antwerpen;0.05154639175257732;97;2017
11004;2530;Boechout;Kinderen;682;Antwerpen;AZ Monica;0.07216494845360824;97;2017
11004;2530;Boechout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.116260162601626;1230;2017
11004;2530;Boechout;Actieven;26;Mechelen;AZ Sint-Maarten;0.09268292682926829;1230;2017
11004;2530;Boechout;Actieven;97;Lier;Heilig-Hartziekenhuis;0.1341463414634146;1230;2017
11004;2530;Boechout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.4495934959349593;1230;2017
11004;2530;Boechout;Actieven;300;Edegem;UZ Antwerpen;0.05203252032520325;1230;2017
11004;2530;Boechout;Actieven;682;Antwerpen;AZ Monica;0.09349593495934959;1230;2017
11004;2530;Boechout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1202898550724638;690;2017
11004;2530;Boechout;Bejaarden;97;Lier;Heilig-Hartziekenhuis;0.2492753623188406;690;2017
11004;2530;Boechout;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.4159420289855073;690;2017
11004;2530;Boechout;Bejaarden;300;Edegem;UZ Antwerpen;0.08115942028985507;690;2017
11004;2530;Boechout;Bejaarden;682;Antwerpen;AZ Monica;0.06811594202898551;690;2017
11005;2850;Boom;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1476323119777159;359;3740
11005;2850;Boom;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.06406685236768803;359;3740
11005;2850;Boom;Kinderen;300;Edegem;UZ Antwerpen;0.08356545961002786;359;3740
11005;2850;Boom;Kinderen;314;Rumst;AZ Heilige Familie;0.4540389972144847;359;3740
11005;2850;Boom;Kinderen;670;Gent;UZ Gent;0.1253481894150418;359;3740
11005;2850;Boom;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08969276511397423;2018;3740
11005;2850;Boom;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1035678889990089;2018;3740
11005;2850;Boom;Actieven;104;Bornem;Sint-Jozefkliniek;0.05004955401387513;2018;3740
11005;2850;Boom;Actieven;300;Edegem;UZ Antwerpen;0.07036669970267592;2018;3740
11005;2850;Boom;Actieven;314;Rumst;AZ Heilige Familie;0.557978196233895;2018;3740
11005;2850;Boom;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1210564930300807;1363;3740
11005;2850;Boom;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.09391049156272928;1363;3740
11005;2850;Boom;Bejaarden;300;Edegem;UZ Antwerpen;0.103448275862069;1363;3740
11005;2850;Boom;Bejaarden;314;Rumst;AZ Heilige Familie;0.6133528980190756;1363;3740
11007;2150;Borsbeek;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2419354838709677;124;1938
11007;2150;Borsbeek;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2016129032258064;124;1938
11007;2150;Borsbeek;Kinderen;300;Edegem;UZ Antwerpen;0.06451612903225806;124;1938
11007;2150;Borsbeek;Kinderen;682;Antwerpen;AZ Monica;0.3145161290322581;124;1938
11007;2150;Borsbeek;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.231060606060606;1056;1938
11007;2150;Borsbeek;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2121212121212121;1056;1938
11007;2150;Borsbeek;Actieven;300;Edegem;UZ Antwerpen;0.05681818181818182;1056;1938
11007;2150;Borsbeek;Actieven;682;Antwerpen;AZ Monica;0.4204545454545455;1056;1938
11007;2150;Borsbeek;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.3311345646437995;758;1938
11007;2150;Borsbeek;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1490765171503958;758;1938
11007;2150;Borsbeek;Bejaarden;300;Edegem;UZ Antwerpen;0.05013192612137203;758;1938
11007;2150;Borsbeek;Bejaarden;682;Antwerpen;AZ Monica;0.4129287598944591;758;1938
11008;2930;Brasschaat;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1337047353760446;359;6189
11008;2930;Brasschaat;Kinderen;682;Antwerpen;AZ Monica;0.08356545961002786;359;6189
11008;2930;Brasschaat;Kinderen;710;Brasschaat;AZ Klina;0.6323119777158774;359;6189
11008;2930;Brasschaat;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1566265060240964;3403;6189
11008;2930;Brasschaat;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1007934175727299;3403;6189
11008;2930;Brasschaat;Actieven;682;Antwerpen;AZ Monica;0.08668821627975316;3403;6189
11008;2930;Brasschaat;Actieven;710;Brasschaat;AZ Klina;0.56303261827799;3403;6189
11008;2930;Brasschaat;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1157807993407499;2427;6189
11008;2930;Brasschaat;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.08941079522043675;2427;6189
11008;2930;Brasschaat;Bejaarden;682;Antwerpen;AZ Monica;0.05933250927070458;2427;6189
11008;2930;Brasschaat;Bejaarden;710;Brasschaat;AZ Klina;0.6567779151215493;2427;6189
11009;2960;Brecht;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1339285714285714;336;5242
11009;2960;Brecht;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.3869047619047619;336;5242
11009;2960;Brecht;Kinderen;682;Antwerpen;AZ Monica;0.08630952380952381;336;5242
11009;2960;Brecht;Kinderen;710;Brasschaat;AZ Klina;0.2648809523809524;336;5242
11009;2960;Brecht;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1345154387037603;3271;5242
11009;2960;Brecht;Actieven;99;Antwerpen;GZA ziekenhuizen;0.06817487007031489;3271;5242
11009;2960;Brecht;Actieven;536;Malle;AZ Sint-Jozef Malle;0.4289208193213085;3271;5242
11009;2960;Brecht;Actieven;682;Antwerpen;AZ Monica;0.09568939162335677;3271;5242
11009;2960;Brecht;Actieven;710;Brasschaat;AZ Klina;0.159278508101498;3271;5242
11009;2960;Brecht;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1779816513761468;1635;5242
11009;2960;Brecht;Bejaarden;63;Turnhout;AZ Turnhout;0.05015290519877676;1635;5242
11009;2960;Brecht;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.05871559633027523;1635;5242
11009;2960;Brecht;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.4440366972477064;1635;5242
11009;2960;Brecht;Bejaarden;682;Antwerpen;AZ Monica;0.07155963302752294;1635;5242
11009;2960;Brecht;Bejaarden;710;Brasschaat;AZ Klina;0.12782874617737;1635;5242
11013;2650;Edegem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.3365384615384616;208;3817
11013;2650;Edegem;Kinderen;26;Mechelen;AZ Sint-Maarten;0.05288461538461538;208;3817
11013;2650;Edegem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3413461538461539;208;3817
11013;2650;Edegem;Kinderen;300;Edegem;UZ Antwerpen;0.1442307692307692;208;3817
11013;2650;Edegem;Kinderen;682;Antwerpen;AZ Monica;0.0673076923076923;208;3817
11013;2650;Edegem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1818181818181818;1947;3817
11013;2650;Edegem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5095017976373909;1947;3817
11013;2650;Edegem;Actieven;300;Edegem;UZ Antwerpen;0.1114535182331793;1947;3817
11013;2650;Edegem;Actieven;682;Antwerpen;AZ Monica;0.08115048793014895;1947;3817
11013;2650;Edegem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1588447653429603;1662;3817
11013;2650;Edegem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6028880866425993;1662;3817
11013;2650;Edegem;Bejaarden;300;Edegem;UZ Antwerpen;0.1161251504211793;1662;3817
11016;2910;Essen;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1422018348623853;218;2539
11016;2910;Essen;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.05504587155963303;218;2539
11016;2910;Essen;Kinderen;300;Edegem;UZ Antwerpen;0.0871559633027523;218;2539
11016;2910;Essen;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.05963302752293578;218;2539
11016;2910;Essen;Kinderen;710;Brasschaat;AZ Klina;0.5688073394495413;218;2539
11016;2910;Essen;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1063829787234043;1598;2539
11016;2910;Essen;Actieven;99;Antwerpen;GZA ziekenhuizen;0.09261576971214018;1598;2539
11016;2910;Essen;Actieven;536;Malle;AZ Sint-Jozef Malle;0.06821026282853566;1598;2539
11016;2910;Essen;Actieven;710;Brasschaat;AZ Klina;0.5982478097622027;1598;2539
11016;2910;Essen;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1507607192254495;723;2539
11016;2910;Essen;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.08575380359612725;723;2539
11016;2910;Essen;Bejaarden;710;Brasschaat;AZ Klina;0.5809128630705395;723;2539
11018;2620;Hemiksem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2592592592592592;162;1989
11018;2620;Hemiksem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2592592592592592;162;1989
11018;2620;Hemiksem;Kinderen;300;Edegem;UZ Antwerpen;0.08024691358024691;162;1989
11018;2620;Hemiksem;Kinderen;314;Rumst;AZ Heilige Familie;0.2962962962962963;162;1989
11018;2620;Hemiksem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1988105352591334;1177;1989
11018;2620;Hemiksem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1486830926083262;1177;1989
11018;2620;Hemiksem;Actieven;300;Edegem;UZ Antwerpen;0.0875106202209006;1177;1989
11018;2620;Hemiksem;Actieven;314;Rumst;AZ Heilige Familie;0.4001699235344095;1177;1989
11018;2620;Hemiksem;Actieven;682;Antwerpen;AZ Monica;0.07646559048428207;1177;1989
11018;2620;Hemiksem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2076923076923077;650;1989
11018;2620;Hemiksem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1923076923076923;650;1989
11018;2620;Hemiksem;Bejaarden;314;Rumst;AZ Heilige Familie;0.5015384615384615;650;1989
11021;2540;Hove;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1428571428571428;91;1433
11021;2540;Hove;Kinderen;26;Mechelen;AZ Sint-Maarten;0.06593406593406594;91;1433
11021;2540;Hove;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4505494505494506;91;1433
11021;2540;Hove;Kinderen;300;Edegem;UZ Antwerpen;0.1868131868131868;91;1433
11021;2540;Hove;Kinderen;682;Antwerpen;AZ Monica;0.05494505494505494;91;1433
11021;2540;Hove;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.126241134751773;705;1433
11021;2540;Hove;Actieven;26;Mechelen;AZ Sint-Maarten;0.06950354609929078;705;1433
11021;2540;Hove;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5702127659574469;705;1433
11021;2540;Hove;Actieven;682;Antwerpen;AZ Monica;0.09929078014184398;705;1433
11021;2540;Hove;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1145996860282575;637;1433
11021;2540;Hove;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6216640502354788;637;1433
11021;2540;Hove;Bejaarden;300;Edegem;UZ Antwerpen;0.09419152276295134;637;1433
11022;2920;Kalmthout;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1021505376344086;186;2683
11022;2920;Kalmthout;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.05913978494623656;186;2683
11022;2920;Kalmthout;Kinderen;710;Brasschaat;AZ Klina;0.6989247311827957;186;2683
11022;2920;Kalmthout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1220142027114267;1549;2683
11022;2920;Kalmthout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1007101355713363;1549;2683
11022;2920;Kalmthout;Actieven;536;Malle;AZ Sint-Jozef Malle;0.08521626856036152;1549;2683
11022;2920;Kalmthout;Actieven;682;Antwerpen;AZ Monica;0.06907682375726275;1549;2683
11022;2920;Kalmthout;Actieven;710;Brasschaat;AZ Klina;0.5500322788896062;1549;2683
11022;2920;Kalmthout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1044303797468354;948;2683
11022;2920;Kalmthout;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.07489451476793249;948;2683
11022;2920;Kalmthout;Bejaarden;300;Edegem;UZ Antwerpen;0.06751054852320675;948;2683
11022;2920;Kalmthout;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.08438818565400844;948;2683
11022;2920;Kalmthout;Bejaarden;682;Antwerpen;AZ Monica;0.06962025316455696;948;2683
11022;2920;Kalmthout;Bejaarden;710;Brasschaat;AZ Klina;0.5664556962025317;948;2683
11023;2950;Kapellen (Antwerpen);Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1672025723472669;311;4564
11023;2950;Kapellen (Antwerpen);Kinderen;300;Edegem;UZ Antwerpen;0.0707395498392283;311;4564
11023;2950;Kapellen (Antwerpen);Kinderen;682;Antwerpen;AZ Monica;0.08038585209003216;311;4564
11023;2950;Kapellen (Antwerpen);Kinderen;710;Brasschaat;AZ Klina;0.572347266881029;311;4564
11023;2950;Kapellen (Antwerpen);Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1602671118530885;2396;4564
11023;2950;Kapellen (Antwerpen);Actieven;99;Antwerpen;GZA ziekenhuizen;0.1218697829716194;2396;4564
11023;2950;Kapellen (Antwerpen);Actieven;682;Antwerpen;AZ Monica;0.1210350584307179;2396;4564
11023;2950;Kapellen (Antwerpen);Actieven;710;Brasschaat;AZ Klina;0.4937395659432388;2396;4564
11023;2950;Kapellen (Antwerpen);Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2170166935918147;1857;4564
11023;2950;Kapellen (Antwerpen);Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1039310716208939;1857;4564
11023;2950;Kapellen (Antwerpen);Bejaarden;300;Edegem;UZ Antwerpen;0.06085083467959074;1857;4564
11023;2950;Kapellen (Antwerpen);Bejaarden;710;Brasschaat;AZ Klina;0.5428109854604201;1857;4564
11024;2550;Kontich;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1666666666666667;186;3502
11024;2550;Kontich;Kinderen;26;Mechelen;AZ Sint-Maarten;0.1666666666666667;186;3502
11024;2550;Kontich;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3602150537634409;186;3502
11024;2550;Kontich;Kinderen;300;Edegem;UZ Antwerpen;0.08064516129032258;186;3502
11024;2550;Kontich;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1185592796398199;1999;3502
11024;2550;Kontich;Actieven;26;Mechelen;AZ Sint-Maarten;0.1870935467733867;1999;3502
11024;2550;Kontich;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3586793396698349;1999;3502
11024;2550;Kontich;Actieven;300;Edegem;UZ Antwerpen;0.1005502751375688;1999;3502
11024;2550;Kontich;Actieven;314;Rumst;AZ Heilige Familie;0.0655327663831916;1999;3502
11024;2550;Kontich;Actieven;682;Antwerpen;AZ Monica;0.06903451725862932;1999;3502
11024;2550;Kontich;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08428246013667426;1317;3502
11024;2550;Kontich;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.1252847380410023;1317;3502
11024;2550;Kontich;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.3963553530751708;1317;3502
11024;2550;Kontich;Bejaarden;300;Edegem;UZ Antwerpen;0.1609719058466211;1317;3502
11024;2550;Kontich;Bejaarden;314;Rumst;AZ Heilige Familie;0.08276385725132877;1317;3502
11024;2550;Kontich;Bejaarden;682;Antwerpen;AZ Monica;0.0979498861047836;1317;3502
11025;2547;Lint;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.15;100;1524
11025;2547;Lint;Kinderen;26;Mechelen;AZ Sint-Maarten;0.28;100;1524
11025;2547;Lint;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.15;100;1524
11025;2547;Lint;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.17;100;1524
11025;2547;Lint;Kinderen;300;Edegem;UZ Antwerpen;0.1;100;1524
11025;2547;Lint;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.06660039761431412;1006;1524
11025;2547;Lint;Actieven;26;Mechelen;AZ Sint-Maarten;0.3648111332007952;1006;1524
11025;2547;Lint;Actieven;97;Lier;Heilig-Hartziekenhuis;0.1023856858846919;1006;1524
11025;2547;Lint;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2564612326043738;1006;1524
11025;2547;Lint;Actieven;682;Antwerpen;AZ Monica;0.06163021868787277;1006;1524
11025;2547;Lint;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.3827751196172249;418;1524
11025;2547;Lint;Bejaarden;97;Lier;Heilig-Hartziekenhuis;0.1866028708133971;418;1524
11025;2547;Lint;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1842105263157895;418;1524
11025;2547;Lint;Bejaarden;300;Edegem;UZ Antwerpen;0.1291866028708134;418;1524
11029;2640;Mortsel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2129277566539924;263;4454
11029;2640;Mortsel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.5095057034220533;263;4454
11029;2640;Mortsel;Kinderen;300;Edegem;UZ Antwerpen;0.06463878326996197;263;4454
11029;2640;Mortsel;Kinderen;682;Antwerpen;AZ Monica;0.07604562737642585;263;4454
11029;2640;Mortsel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.18687474989996;2499;4454
11029;2640;Mortsel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.5838335334133653;2499;4454
11029;2640;Mortsel;Actieven;300;Edegem;UZ Antwerpen;0.06362545018007203;2499;4454
11029;2640;Mortsel;Actieven;682;Antwerpen;AZ Monica;0.07603041216486595;2499;4454
11029;2640;Mortsel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1944444444444444;1692;4454
11029;2640;Mortsel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.6595744680851063;1692;4454
11029;2640;Mortsel;Bejaarden;682;Antwerpen;AZ Monica;0.05437352245862884;1692;4454
11030;2845;Niel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2048192771084337;166;1867
11030;2845;Niel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.06626506024096386;166;1867
11030;2845;Niel;Kinderen;143;Jette;Universitair Ziekenhuis Brussel;0.06024096385542169;166;1867
11030;2845;Niel;Kinderen;314;Rumst;AZ Heilige Familie;0.536144578313253;166;1867
11030;2845;Niel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1198957428323197;1151;1867
11030;2845;Niel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1225021720243267;1151;1867
11030;2845;Niel;Actieven;300;Edegem;UZ Antwerpen;0.0790616854908775;1151;1867
11030;2845;Niel;Actieven;314;Rumst;AZ Heilige Familie;0.5621198957428323;1151;1867
11030;2845;Niel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09636363636363636;550;1867
11030;2845;Niel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.12;550;1867
11030;2845;Niel;Bejaarden;300;Edegem;UZ Antwerpen;0.09090909090909091;550;1867
11030;2845;Niel;Bejaarden;314;Rumst;AZ Heilige Familie;0.6181818181818182;550;1867
11035;2520;Ranst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.151685393258427;178;3140
11035;2520;Ranst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.09550561797752809;178;3140
11035;2520;Ranst;Kinderen;97;Lier;Heilig-Hartziekenhuis;0.2415730337078652;178;3140
11035;2520;Ranst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.06741573033707865;178;3140
11035;2520;Ranst;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.09550561797752809;178;3140
11035;2520;Ranst;Kinderen;682;Antwerpen;AZ Monica;0.1573033707865168;178;3140
11035;2520;Ranst;Kinderen;710;Brasschaat;AZ Klina;0.08426966292134831;178;3140
11035;2520;Ranst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1052631578947368;1919;3140
11035;2520;Ranst;Actieven;26;Mechelen;AZ Sint-Maarten;0.068264721208963;1919;3140
11035;2520;Ranst;Actieven;97;Lier;Heilig-Hartziekenhuis;0.2767066180302241;1919;3140
11035;2520;Ranst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1198540906722251;1919;3140
11035;2520;Ranst;Actieven;300;Edegem;UZ Antwerpen;0.05002605523710266;1919;3140
11035;2520;Ranst;Actieven;536;Malle;AZ Sint-Jozef Malle;0.126107347576863;1919;3140
11035;2520;Ranst;Actieven;682;Antwerpen;AZ Monica;0.1719645648775404;1919;3140
11035;2520;Ranst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09587727708533078;1043;3140
11035;2520;Ranst;Bejaarden;97;Lier;Heilig-Hartziekenhuis;0.3681687440076702;1043;3140
11035;2520;Ranst;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.07766059443911794;1043;3140
11035;2520;Ranst;Bejaarden;300;Edegem;UZ Antwerpen;0.07478427612655801;1043;3140
11035;2520;Ranst;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.1284755512943432;1043;3140
11035;2520;Ranst;Bejaarden;682;Antwerpen;AZ Monica;0.1735378715244487;1043;3140
11037;2840;Rumst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1224489795918367;196;2842
11037;2840;Rumst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.1479591836734694;196;2842
11037;2840;Rumst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1173469387755102;196;2842
11037;2840;Rumst;Kinderen;300;Edegem;UZ Antwerpen;0.07653061224489796;196;2842
11037;2840;Rumst;Kinderen;314;Rumst;AZ Heilige Familie;0.3571428571428572;196;2842
11037;2840;Rumst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07696862048549438;1689;2842
11037;2840;Rumst;Actieven;26;Mechelen;AZ Sint-Maarten;0.1415038484310243;1689;2842
11037;2840;Rumst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1397276494967436;1689;2842
11037;2840;Rumst;Actieven;300;Edegem;UZ Antwerpen;0.08229721728833629;1689;2842
11037;2840;Rumst;Actieven;314;Rumst;AZ Heilige Familie;0.4126702190645352;1689;2842
11037;2840;Rumst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0741901776384535;957;2842
11037;2840;Rumst;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.122257053291536;957;2842
11037;2840;Rumst;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1044932079414838;957;2842
11037;2840;Rumst;Bejaarden;314;Rumst;AZ Heilige Familie;0.5579937304075235;957;2842
11038;2627;Schelle;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1261261261261261;111;1770
11038;2627;Schelle;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1531531531531531;111;1770
11038;2627;Schelle;Kinderen;300;Edegem;UZ Antwerpen;0.0990990990990991;111;1770
11038;2627;Schelle;Kinderen;314;Rumst;AZ Heilige Familie;0.5135135135135135;111;1770
11038;2627;Schelle;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1501865671641791;1072;1770
11038;2627;Schelle;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1651119402985075;1072;1770
