nis_code_patiënt;postcode_patiënt;gemeente_patiënt;leeftijdsgroep;erkenningsnummer_ziekenhuis;gemeente_ziekenhuis;naam_ziekenhuis;marktaandeel;totaal_aantal_patiënten_per_leeftijd_en_per_gemeente;totaal_patiënten_per_gemeente
11002;2000;Antwerpen;Bejaarden;300;Edegem;UZ Antwerpen;0.06467768039820442;32747;80086
11002;2000;Antwerpen;Bejaarden;682;Antwerpen;AZ Monica;0.1275536690383852;32747;80086
11004;2530;Boechout;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09649122807017543;114;1831
11004;2530;Boechout;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.2631578947368421;114;1831
11004;2530;Boechout;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4035087719298245;114;1831
11004;2530;Boechout;Kinderen;300;Edegem;UZ Antwerpen;0.07894736842105263;114;1831
11004;2530;Boechout;Kinderen;682;Antwerpen;AZ Monica;0.07894736842105263;114;1831
11004;2530;Boechout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08379888268156424;895;1831
11004;2530;Boechout;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.2022346368715084;895;1831
11004;2530;Boechout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2860335195530726;895;1831
11004;2530;Boechout;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1184357541899441;895;1831
11004;2530;Boechout;Actieven;300;Edegem;UZ Antwerpen;0.1173184357541899;895;1831
11004;2530;Boechout;Actieven;682;Antwerpen;AZ Monica;0.08491620111731843;895;1831
11004;2530;Boechout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08637469586374696;822;1831
11004;2530;Boechout;Bejaarden;97;Lier;H.-Hartziekenhuis Lier;0.3004866180048662;822;1831
11004;2530;Boechout;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.2931873479318735;822;1831
11004;2530;Boechout;Bejaarden;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1642335766423358;822;1831
11004;2530;Boechout;Bejaarden;300;Edegem;UZ Antwerpen;0.08150851581508516;822;1831
11005;2850;Boom;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2790697674418605;215;3067
11005;2850;Boom;Kinderen;26;Mechelen;AZ Sint-Maarten;0.06511627906976744;215;3067
11005;2850;Boom;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1534883720930233;215;3067
11005;2850;Boom;Kinderen;300;Edegem;UZ Antwerpen;0.2232558139534884;215;3067
11005;2850;Boom;Kinderen;314;Rumst;AZ Heilige Familie;0.1116279069767442;215;3067
11005;2850;Boom;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09738562091503268;1530;3067
11005;2850;Boom;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1104575163398693;1530;3067
11005;2850;Boom;Actieven;300;Edegem;UZ Antwerpen;0.1483660130718954;1530;3067
11005;2850;Boom;Actieven;314;Rumst;AZ Heilige Familie;0.4529411764705882;1530;3067
11005;2850;Boom;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1278366111951589;1322;3067
11005;2850;Boom;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.05597579425113464;1322;3067
11005;2850;Boom;Bejaarden;300;Edegem;UZ Antwerpen;0.07715582450832073;1322;3067
11005;2850;Boom;Bejaarden;314;Rumst;AZ Heilige Familie;0.6444780635400907;1322;3067
11007;2150;Borsbeek;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1164383561643836;146;1590
11007;2150;Borsbeek;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2328767123287671;146;1590
11007;2150;Borsbeek;Kinderen;300;Edegem;UZ Antwerpen;0.1027397260273973;146;1590
11007;2150;Borsbeek;Kinderen;322;Leuven;UZ Leuven;0.0547945205479452;146;1590
11007;2150;Borsbeek;Kinderen;682;Antwerpen;AZ Monica;0.3767123287671233;146;1590
11007;2150;Borsbeek;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2141089108910891;808;1590
11007;2150;Borsbeek;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1955445544554456;808;1590
11007;2150;Borsbeek;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.05074257425742575;808;1590
11007;2150;Borsbeek;Actieven;300;Edegem;UZ Antwerpen;0.1311881188118812;808;1590
11007;2150;Borsbeek;Actieven;682;Antwerpen;AZ Monica;0.301980198019802;808;1590
11007;2150;Borsbeek;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2437106918238994;636;1590
11007;2150;Borsbeek;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1509433962264151;636;1590
11007;2150;Borsbeek;Bejaarden;300;Edegem;UZ Antwerpen;0.08490566037735849;636;1590
11007;2150;Borsbeek;Bejaarden;682;Antwerpen;AZ Monica;0.3836477987421384;636;1590
11008;2930;Brasschaat;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08816120906801007;397;5537
11008;2930;Brasschaat;Kinderen;300;Edegem;UZ Antwerpen;0.08060453400503778;397;5537
11008;2930;Brasschaat;Kinderen;710;Brasschaat;AZ Klina;0.6574307304785895;397;5537
11008;2930;Brasschaat;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.12884834663626;2631;5537
11008;2930;Brasschaat;Actieven;99;Antwerpen;GZA ziekenhuizen;0.06005321170657545;2631;5537
11008;2930;Brasschaat;Actieven;300;Edegem;UZ Antwerpen;0.1011022424933485;2631;5537
11008;2930;Brasschaat;Actieven;710;Brasschaat;AZ Klina;0.5454199923983276;2631;5537
11008;2930;Brasschaat;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09525707453168593;2509;5537
11008;2930;Brasschaat;Bejaarden;300;Edegem;UZ Antwerpen;0.0685532084495815;2509;5537
11008;2930;Brasschaat;Bejaarden;710;Brasschaat;AZ Klina;0.6604224790753288;2509;5537
11009;2960;Brecht;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05154639175257732;485;4145
11009;2960;Brecht;Kinderen;300;Edegem;UZ Antwerpen;0.07010309278350516;485;4145
11009;2960;Brecht;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.5608247422680412;485;4145
11009;2960;Brecht;Kinderen;710;Brasschaat;AZ Klina;0.1505154639175258;485;4145
11009;2960;Brecht;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1128958237723726;2179;4145
11009;2960;Brecht;Actieven;99;Antwerpen;GZA ziekenhuizen;0.06424965580541533;2179;4145
11009;2960;Brecht;Actieven;300;Edegem;UZ Antwerpen;0.07847636530518587;2179;4145
11009;2960;Brecht;Actieven;536;Malle;AZ Sint-Jozef Malle;0.3836622303809087;2179;4145
11009;2960;Brecht;Actieven;682;Antwerpen;AZ Monica;0.06654428636989444;2179;4145
11009;2960;Brecht;Actieven;710;Brasschaat;AZ Klina;0.1789811840293713;2179;4145
11009;2960;Brecht;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1235651586765699;1481;4145
11009;2960;Brecht;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.5057393652937204;1481;4145
11009;2960;Brecht;Bejaarden;710;Brasschaat;AZ Klina;0.1093855503038487;1481;4145
11013;2650;Edegem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1823204419889503;181;3421
11013;2650;Edegem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4972375690607735;181;3421
11013;2650;Edegem;Kinderen;300;Edegem;UZ Antwerpen;0.1933701657458564;181;3421
11013;2650;Edegem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1499000666222518;1501;3421
11013;2650;Edegem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3890739506995337;1501;3421
11013;2650;Edegem;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.09593604263824117;1501;3421
11013;2650;Edegem;Actieven;300;Edegem;UZ Antwerpen;0.2205196535642905;1501;3421
11013;2650;Edegem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1748131109833237;1739;3421
11013;2650;Edegem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.4324324324324325;1739;3421
11013;2650;Edegem;Bejaarden;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1069580218516389;1739;3421
11013;2650;Edegem;Bejaarden;300;Edegem;UZ Antwerpen;0.1920644048303623;1739;3421
11016;2910;Essen;Kinderen;300;Edegem;UZ Antwerpen;0.1468926553672316;177;2361
11016;2910;Essen;Kinderen;710;Brasschaat;AZ Klina;0.7005649717514124;177;2361
11016;2910;Essen;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1157731157731158;1287;2361
11016;2910;Essen;Actieven;99;Antwerpen;GZA ziekenhuizen;0.05283605283605284;1287;2361
11016;2910;Essen;Actieven;300;Edegem;UZ Antwerpen;0.08780108780108781;1287;2361
11016;2910;Essen;Actieven;536;Malle;AZ Sint-Jozef Malle;0.05905205905205906;1287;2361
11016;2910;Essen;Actieven;682;Antwerpen;AZ Monica;0.0505050505050505;1287;2361
11016;2910;Essen;Actieven;710;Brasschaat;AZ Klina;0.5407925407925408;1287;2361
11016;2910;Essen;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1215161649944259;897;2361
11016;2910;Essen;Bejaarden;300;Edegem;UZ Antwerpen;0.1092530657748049;897;2361
11016;2910;Essen;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.08138238573021182;897;2361
11016;2910;Essen;Bejaarden;710;Brasschaat;AZ Klina;0.5440356744704571;897;2361
11018;2620;Hemiksem;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2932330827067669;133;1782
11018;2620;Hemiksem;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2932330827067669;133;1782
11018;2620;Hemiksem;Kinderen;300;Edegem;UZ Antwerpen;0.2330827067669173;133;1782
11018;2620;Hemiksem;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1688453159041394;918;1782
11018;2620;Hemiksem;Actieven;99;Antwerpen;GZA ziekenhuizen;0.252723311546841;918;1782
11018;2620;Hemiksem;Actieven;300;Edegem;UZ Antwerpen;0.2080610021786492;918;1782
11018;2620;Hemiksem;Actieven;314;Rumst;AZ Heilige Familie;0.2483660130718954;918;1782
11018;2620;Hemiksem;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2722298221614227;731;1782
11018;2620;Hemiksem;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.1285909712722298;731;1782
11018;2620;Hemiksem;Bejaarden;300;Edegem;UZ Antwerpen;0.1272229822161423;731;1782
11018;2620;Hemiksem;Bejaarden;314;Rumst;AZ Heilige Familie;0.4062927496580027;731;1782
11021;2540;Hove;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.196969696969697;66;1137
11021;2540;Hove;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.4545454545454545;66;1137
11021;2540;Hove;Kinderen;300;Edegem;UZ Antwerpen;0.196969696969697;66;1137
11021;2540;Hove;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1169590643274854;513;1137
11021;2540;Hove;Actieven;99;Antwerpen;GZA ziekenhuizen;0.3079922027290448;513;1137
11021;2540;Hove;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1500974658869396;513;1137
11021;2540;Hove;Actieven;300;Edegem;UZ Antwerpen;0.1949317738791423;513;1137
11021;2540;Hove;Actieven;682;Antwerpen;AZ Monica;0.06432748538011696;513;1137
11021;2540;Hove;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1433691756272401;558;1137
11021;2540;Hove;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.3924731182795699;558;1137
11021;2540;Hove;Bejaarden;100;Antwerpen;Sint-Vincentiusziekenhuis;0.2043010752688172;558;1137
11021;2540;Hove;Bejaarden;300;Edegem;UZ Antwerpen;0.1111111111111111;558;1137
11022;2920;Kalmthout;Kinderen;300;Edegem;UZ Antwerpen;0.06818181818181818;176;2353
11022;2920;Kalmthout;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.09659090909090909;176;2353
11022;2920;Kalmthout;Kinderen;710;Brasschaat;AZ Klina;0.6931818181818182;176;2353
11022;2920;Kalmthout;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1356073211314476;1202;2353
11022;2920;Kalmthout;Actieven;99;Antwerpen;GZA ziekenhuizen;0.07570715474209651;1202;2353
11022;2920;Kalmthout;Actieven;300;Edegem;UZ Antwerpen;0.09151414309484193;1202;2353
11022;2920;Kalmthout;Actieven;536;Malle;AZ Sint-Jozef Malle;0.05657237936772046;1202;2353
11022;2920;Kalmthout;Actieven;710;Brasschaat;AZ Klina;0.4933444259567388;1202;2353
11022;2920;Kalmthout;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.09641025641025641;975;2353
11022;2920;Kalmthout;Bejaarden;300;Edegem;UZ Antwerpen;0.09025641025641026;975;2353
11022;2920;Kalmthout;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.06358974358974359;975;2353
11022;2920;Kalmthout;Bejaarden;710;Brasschaat;AZ Klina;0.601025641025641;975;2353
11023;2950;Kapellen (Antwerpen);Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.148014440433213;277;3873
11023;2950;Kapellen (Antwerpen);Kinderen;300;Edegem;UZ Antwerpen;0.07220216606498195;277;3873
11023;2950;Kapellen (Antwerpen);Kinderen;322;Leuven;UZ Leuven;0.06859205776173286;277;3873
11023;2950;Kapellen (Antwerpen);Kinderen;710;Brasschaat;AZ Klina;0.6028880866425993;277;3873
11023;2950;Kapellen (Antwerpen);Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1624588364434687;1822;3873
11023;2950;Kapellen (Antwerpen);Actieven;99;Antwerpen;GZA ziekenhuizen;0.06586169045005488;1822;3873
11023;2950;Kapellen (Antwerpen);Actieven;300;Edegem;UZ Antwerpen;0.1344676180021954;1822;3873
11023;2950;Kapellen (Antwerpen);Actieven;710;Brasschaat;AZ Klina;0.4890230515916575;1822;3873
11023;2950;Kapellen (Antwerpen);Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1510710259301015;1774;3873
11023;2950;Kapellen (Antwerpen);Bejaarden;300;Edegem;UZ Antwerpen;0.07722660653889515;1774;3873
11023;2950;Kapellen (Antwerpen);Bejaarden;710;Brasschaat;AZ Klina;0.6228861330326945;1774;3873
11024;2550;Kontich;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1343283582089552;201;2994
11024;2550;Kontich;Kinderen;26;Mechelen;AZ Sint-Maarten;0.08955223880597014;201;2994
11024;2550;Kontich;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.1144278606965174;201;2994
11024;2550;Kontich;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.3283582089552239;201;2994
11024;2550;Kontich;Kinderen;300;Edegem;UZ Antwerpen;0.1641791044776119;201;2994
11024;2550;Kontich;Kinderen;322;Leuven;UZ Leuven;0.05970149253731343;201;2994
11024;2550;Kontich;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.0925553319919517;1491;2994
11024;2550;Kontich;Actieven;26;Mechelen;AZ Sint-Maarten;0.1173708920187793;1491;2994
11024;2550;Kontich;Actieven;99;Antwerpen;GZA ziekenhuizen;0.2709590878604963;1491;2994
11024;2550;Kontich;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.0999329309188464;1491;2994
11024;2550;Kontich;Actieven;300;Edegem;UZ Antwerpen;0.2347417840375587;1491;2994
11024;2550;Kontich;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1152073732718894;1302;2994
11024;2550;Kontich;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.1674347158218126;1302;2994
11024;2550;Kontich;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.2880184331797235;1302;2994
11024;2550;Kontich;Bejaarden;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1105990783410138;1302;2994
11024;2550;Kontich;Bejaarden;300;Edegem;UZ Antwerpen;0.1927803379416283;1302;2994
11025;2547;Lint;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1463414634146341;82;1137
11025;2547;Lint;Kinderen;26;Mechelen;AZ Sint-Maarten;0.07317073170731707;82;1137
11025;2547;Lint;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.3170731707317073;82;1137
11025;2547;Lint;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.1951219512195122;82;1137
11025;2547;Lint;Kinderen;300;Edegem;UZ Antwerpen;0.1463414634146341;82;1137
11025;2547;Lint;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.05255255255255255;666;1137
11025;2547;Lint;Actieven;26;Mechelen;AZ Sint-Maarten;0.2792792792792793;666;1137
11025;2547;Lint;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.1576576576576577;666;1137
11025;2547;Lint;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1876876876876877;666;1137
11025;2547;Lint;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.05705705705705705;666;1137
11025;2547;Lint;Actieven;300;Edegem;UZ Antwerpen;0.1081081081081081;666;1137
11025;2547;Lint;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.4575835475578406;389;1137
11025;2547;Lint;Bejaarden;97;Lier;H.-Hartziekenhuis Lier;0.1748071979434447;389;1137
11025;2547;Lint;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.09511568123393316;389;1137
11025;2547;Lint;Bejaarden;300;Edegem;UZ Antwerpen;0.1182519280205656;389;1137
11029;2640;Mortsel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1849056603773585;265;3892
11029;2640;Mortsel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.5320754716981132;265;3892
11029;2640;Mortsel;Kinderen;300;Edegem;UZ Antwerpen;0.07924528301886792;265;3892
11029;2640;Mortsel;Kinderen;682;Antwerpen;AZ Monica;0.07547169811320754;265;3892
11029;2640;Mortsel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1430868167202572;1866;3892
11029;2640;Mortsel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.432475884244373;1866;3892
11029;2640;Mortsel;Actieven;100;Antwerpen;Sint-Vincentiusziekenhuis;0.1570203644158628;1866;3892
11029;2640;Mortsel;Actieven;300;Edegem;UZ Antwerpen;0.1189710610932476;1866;3892
11029;2640;Mortsel;Actieven;682;Antwerpen;AZ Monica;0.05359056806002144;1866;3892
11029;2640;Mortsel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1777399204997161;1761;3892
11029;2640;Mortsel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.4219193639977286;1761;3892
11029;2640;Mortsel;Bejaarden;100;Antwerpen;Sint-Vincentiusziekenhuis;0.2220329358319137;1761;3892
11029;2640;Mortsel;Bejaarden;300;Edegem;UZ Antwerpen;0.07438955139125497;1761;3892
11030;2845;Niel;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.2900763358778626;131;1662
11030;2845;Niel;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2213740458015267;131;1662
11030;2845;Niel;Kinderen;300;Edegem;UZ Antwerpen;0.2442748091603053;131;1662
11030;2845;Niel;Kinderen;314;Rumst;AZ Heilige Familie;0.1145038167938931;131;1662
11030;2845;Niel;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1117717003567182;841;1662
11030;2845;Niel;Actieven;99;Antwerpen;GZA ziekenhuizen;0.1272294887039239;841;1662
11030;2845;Niel;Actieven;300;Edegem;UZ Antwerpen;0.1961950059453032;841;1662
11030;2845;Niel;Actieven;314;Rumst;AZ Heilige Familie;0.3935790725326992;841;1662
11030;2845;Niel;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1231884057971015;690;1662
11030;2845;Niel;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.06521739130434782;690;1662
11030;2845;Niel;Bejaarden;300;Edegem;UZ Antwerpen;0.06521739130434782;690;1662
11030;2845;Niel;Bejaarden;314;Rumst;AZ Heilige Familie;0.6565217391304348;690;1662
11035;2520;Ranst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08144796380090498;221;2678
11035;2520;Ranst;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.4434389140271493;221;2678
11035;2520;Ranst;Kinderen;300;Edegem;UZ Antwerpen;0.06334841628959276;221;2678
11035;2520;Ranst;Kinderen;536;Malle;AZ Sint-Jozef Malle;0.1719457013574661;221;2678
11035;2520;Ranst;Kinderen;682;Antwerpen;AZ Monica;0.09954751131221719;221;2678
11035;2520;Ranst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08885754583921016;1418;2678
11035;2520;Ranst;Actieven;97;Lier;H.-Hartziekenhuis Lier;0.3519040902679831;1418;2678
11035;2520;Ranst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.07545839210155147;1418;2678
11035;2520;Ranst;Actieven;300;Edegem;UZ Antwerpen;0.1008462623413258;1418;2678
11035;2520;Ranst;Actieven;536;Malle;AZ Sint-Jozef Malle;0.09943582510578279;1418;2678
11035;2520;Ranst;Actieven;682;Antwerpen;AZ Monica;0.1142454160789845;1418;2678
11035;2520;Ranst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.07795957651588066;1039;2678
11035;2520;Ranst;Bejaarden;97;Lier;H.-Hartziekenhuis Lier;0.5043310875842156;1039;2678
11035;2520;Ranst;Bejaarden;300;Edegem;UZ Antwerpen;0.09143407122232916;1039;2678
11035;2520;Ranst;Bejaarden;536;Malle;AZ Sint-Jozef Malle;0.1183830606352262;1039;2678
11035;2520;Ranst;Bejaarden;682;Antwerpen;AZ Monica;0.09143407122232916;1039;2678
11037;2840;Rumst;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.14375;160;2388
11037;2840;Rumst;Kinderen;26;Mechelen;AZ Sint-Maarten;0.125;160;2388
11037;2840;Rumst;Kinderen;97;Lier;H.-Hartziekenhuis Lier;0.05;160;2388
11037;2840;Rumst;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.24375;160;2388
11037;2840;Rumst;Kinderen;300;Edegem;UZ Antwerpen;0.19375;160;2388
11037;2840;Rumst;Kinderen;314;Rumst;AZ Heilige Familie;0.05;160;2388
11037;2840;Rumst;Kinderen;322;Leuven;UZ Leuven;0.075;160;2388
11037;2840;Rumst;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08274021352313167;1124;2388
11037;2840;Rumst;Actieven;26;Mechelen;AZ Sint-Maarten;0.1841637010676156;1124;2388
11037;2840;Rumst;Actieven;99;Antwerpen;GZA ziekenhuizen;0.150355871886121;1124;2388
11037;2840;Rumst;Actieven;300;Edegem;UZ Antwerpen;0.1725978647686833;1124;2388
11037;2840;Rumst;Actieven;314;Rumst;AZ Heilige Familie;0.298932384341637;1124;2388
11037;2840;Rumst;Bejaarden;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.08333333333333333;1104;2388
11037;2840;Rumst;Bejaarden;26;Mechelen;AZ Sint-Maarten;0.1594202898550725;1104;2388
11037;2840;Rumst;Bejaarden;99;Antwerpen;GZA ziekenhuizen;0.08333333333333333;1104;2388
11037;2840;Rumst;Bejaarden;300;Edegem;UZ Antwerpen;0.09329710144927536;1104;2388
11037;2840;Rumst;Bejaarden;314;Rumst;AZ Heilige Familie;0.4909420289855073;1104;2388
11038;2627;Schelle;Kinderen;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.264367816091954;87;1309
11038;2627;Schelle;Kinderen;99;Antwerpen;GZA ziekenhuizen;0.2988505747126437;87;1309
11038;2627;Schelle;Kinderen;300;Edegem;UZ Antwerpen;0.264367816091954;87;1309
11038;2627;Schelle;Kinderen;314;Rumst;AZ Heilige Familie;0.09195402298850575;87;1309
11038;2627;Schelle;Actieven;9;Antwerpen;Ziekenhuisnetwerk Antwerpen;0.1522693997071742;683;1309
11038;2627;Schelle;Actieven;99;Antwerpen;GZA ziekenhuizen;0.191800878477306;683;1309
11038;2627;Schelle;Actieven;300;Edegem;UZ Antwerpen;0.1786237188872621;683;1309
11038;2627;Schelle;Actieven;314;Rumst;AZ Heilige Familie;0.3367496339677892;683;1309
