nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient;marktaandeel
11002;2000;Antwerpen;80816;243;Jessa Ziekenhuis;Hasselt;57;0.0007053
11002;2000;Antwerpen;80816;265;AZ Lokeren;Lokeren;15;0.0001856
11002;2000;Antwerpen;80816;290;AZ Sint-Lucas;Gent;47;0.0005816
11002;2000;Antwerpen;80816;300;UZ Antwerpen;Edegem;8330;0.1030736
11002;2000;Antwerpen;80816;308;AZ Herentals;Herentals;87;0.0010765
11002;2000;Antwerpen;80816;310;AZ West;Veurne;35;0.0004331
11002;2000;Antwerpen;80816;314;AZ Rivierenland;Rumst;217;0.0026851
11002;2000;Antwerpen;80816;322;UZ Leuven;Leuven;1059;0.0131038
11002;2000;Antwerpen;80816;332;CHIREC - Delta Ziekenhuis;Oudergem;33;0.0004083
11002;2000;Antwerpen;80816;371;Ziekenhuis Oost-Limburg;Genk;30;0.0003712
11002;2000;Antwerpen;80816;378;AZ Delta;Roeselare;7;8.66e-05
11002;2000;Antwerpen;80816;392;AZ Zeno;Knokke-Heist;82;0.0010147
11002;2000;Antwerpen;80816;395;Sint-Andriesziekenhuis;Tielt (West-Vlaanderen);5;6.19e-05
11002;2000;Antwerpen;80816;396;AZ Groeninge;Kortrijk;25;0.0003093
11002;2000;Antwerpen;80816;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;70;0.0008662
11002;2000;Antwerpen;80816;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;35;0.0004331
11002;2000;Antwerpen;80816;412;CHR de la Citadelle;Luik;15;0.0001856
11002;2000;Antwerpen;80816;499;Revalidatieziekenhuis Inkendaal;Sint-Pieters-Leeuw;20;0.0002475
11002;2000;Antwerpen;80816;525;AZ Damiaan Oostende;Oostende;37;0.0004578
11002;2000;Antwerpen;80816;536;AZ Sint-Jozef Malle;Malle;302;0.0037369
11002;2000;Antwerpen;80816;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);261;0.0032296
11002;2000;Antwerpen;80816;670;UZ Gent;Gent;313;0.003873
11002;2000;Antwerpen;80816;676;Koningin Elisabeth Instituut;Koksijde;7;8.66e-05
11002;2000;Antwerpen;80816;682;AZ Monica;Antwerpen;10425;0.1289967
11002;2000;Antwerpen;80816;689;Imelda Ziekenhuis;Bonheiden;79;0.0009775
11002;2000;Antwerpen;80816;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;73;0.0009033
11002;2000;Antwerpen;80816;707;CHU Sart Tilman;Luik;7;8.66e-05
11002;2000;Antwerpen;80816;709;AZ St.-Dimpna;Geel;80;0.0009899
11002;2000;Antwerpen;80816;710;AZ Klina;Brasschaat;3275;0.0405242
11002;2000;Antwerpen;80816;712;AZ Diest;Diest;19;0.0002351
11002;2000;Antwerpen;80816;713;AZ Jan Palfijn Gent;Gent;27;0.0003341
11002;2000;Antwerpen;80816;714;Sint-Franciscusziekenhuis;Heusden-Zolder;10;0.0001237
11002;2000;Antwerpen;80816;715;Sint-Trudo Ziekenhuis;Sint-Truiden;9;0.0001114
11002;2000;Antwerpen;80816;716;AZ Vesalius;Tongeren;11;0.0001361
11002;2000;Antwerpen;80816;717;Ziekenhuis Maas en Kempen;Maaseik;5;6.19e-05
11002;2000;Antwerpen;80816;718;CHU Charleroi;Charleroi;7;8.66e-05
11002;2000;Antwerpen;80816;719;Mariaziekenhuis Noord-Limburg;Overpelt;21;0.0002598
11002;2000;Antwerpen;80816;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;10;0.0001237
11004;2530;Boechout;1759;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;166;0.0943718
11004;2530;Boechout;1759;26;AZ Sint-Maarten;Mechelen;44;0.0250142
11004;2530;Boechout;1759;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0028425
11004;2530;Boechout;1759;97;Heilig-Hartziekenhuis;Lier;343;0.1949972
11004;2530;Boechout;1759;99;GZA ziekenhuizen;Antwerpen;678;0.3854463
11004;2530;Boechout;1759;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);6;0.003411
11004;2530;Boechout;1759;236;Revalidatieziekenhuis RevArte;Edegem;17;0.0096646
11004;2530;Boechout;1759;300;UZ Antwerpen;Edegem;251;0.1426947
11004;2530;Boechout;1759;308;AZ Herentals;Herentals;10;0.005685
11004;2530;Boechout;1759;322;UZ Leuven;Leuven;40;0.0227402
11004;2530;Boechout;1759;536;AZ Sint-Jozef Malle;Malle;9;0.0051165
11004;2530;Boechout;1759;670;UZ Gent;Gent;5;0.0028425
11004;2530;Boechout;1759;682;AZ Monica;Antwerpen;129;0.0733371
11004;2530;Boechout;1759;689;Imelda Ziekenhuis;Bonheiden;8;0.004548
11004;2530;Boechout;1759;709;AZ St.-Dimpna;Geel;11;0.0062536
11004;2530;Boechout;1759;710;AZ Klina;Brasschaat;8;0.004548
11005;2850;Boom;3061;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;304;0.0993139
11005;2850;Boom;3061;26;AZ Sint-Maarten;Mechelen;90;0.0294022
11005;2850;Boom;3061;76;UMC Sint-Pieter;Brussel;6;0.0019601
11005;2850;Boom;3061;87;Iris Ziekenhuizen Zuid;Etterbeek;6;0.0019601
11005;2850;Boom;3061;97;Heilig-Hartziekenhuis;Lier;7;0.0022868
11005;2850;Boom;3061;99;GZA ziekenhuizen;Antwerpen;240;0.0784057
11005;2850;Boom;3061;104;AZ Rivierenland;Rumst;45;0.0147011
11005;2850;Boom;3061;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);5;0.0016335
11005;2850;Boom;3061;143;UZ Brussel;Jette;22;0.0071872
11005;2850;Boom;3061;204;AZ Jan Portaels;Vilvoorde;5;0.0016335
11005;2850;Boom;3061;236;Revalidatieziekenhuis RevArte;Edegem;54;0.0176413
11005;2850;Boom;3061;300;UZ Antwerpen;Edegem;583;0.1904606
11005;2850;Boom;3061;314;AZ Rivierenland;Rumst;1493;0.4877491
11005;2850;Boom;3061;322;UZ Leuven;Leuven;41;0.0133943
11005;2850;Boom;3061;392;AZ Zeno;Knokke-Heist;5;0.0016335
11005;2850;Boom;3061;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;6;0.0019601
11005;2850;Boom;3061;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);17;0.0055537
11005;2850;Boom;3061;670;UZ Gent;Gent;9;0.0029402
11005;2850;Boom;3061;682;AZ Monica;Antwerpen;43;0.0140477
11005;2850;Boom;3061;689;Imelda Ziekenhuis;Bonheiden;17;0.0055537
11005;2850;Boom;3061;710;AZ Klina;Brasschaat;15;0.0049004
11007;2150;Borsbeek;1751;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;317;0.1810394
11007;2150;Borsbeek;1751;26;AZ Sint-Maarten;Mechelen;10;0.005711
11007;2150;Borsbeek;1751;97;Heilig-Hartziekenhuis;Lier;29;0.016562
11007;2150;Borsbeek;1751;99;GZA ziekenhuizen;Antwerpen;347;0.1981725
11007;2150;Borsbeek;1751;143;UZ Brussel;Jette;5;0.0028555
11007;2150;Borsbeek;1751;236;Revalidatieziekenhuis RevArte;Edegem;11;0.0062821
11007;2150;Borsbeek;1751;300;UZ Antwerpen;Edegem;192;0.1096516
11007;2150;Borsbeek;1751;322;UZ Leuven;Leuven;13;0.0074243
11007;2150;Borsbeek;1751;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;5;0.0028555
11007;2150;Borsbeek;1751;536;AZ Sint-Jozef Malle;Malle;21;0.0119931
11007;2150;Borsbeek;1751;670;UZ Gent;Gent;6;0.0034266
11007;2150;Borsbeek;1751;682;AZ Monica;Antwerpen;744;0.4249001
11007;2150;Borsbeek;1751;710;AZ Klina;Brasschaat;17;0.0097087
11008;2930;Brasschaat;5986;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;654;0.1092549
11008;2930;Brasschaat;5986;26;AZ Sint-Maarten;Mechelen;11;0.0018376
11008;2930;Brasschaat;5986;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;14;0.0023388
11008;2930;Brasschaat;5986;63;AZ Turnhout;Turnhout;13;0.0021717
11008;2930;Brasschaat;5986;97;Heilig-Hartziekenhuis;Lier;13;0.0021717
11008;2930;Brasschaat;5986;99;GZA ziekenhuizen;Antwerpen;264;0.0441029
11008;2930;Brasschaat;5986;104;AZ Rivierenland;Rumst;7;0.0011694
11008;2930;Brasschaat;5986;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);16;0.0026729
11008;2930;Brasschaat;5986;143;UZ Brussel;Jette;9;0.0015035
11008;2930;Brasschaat;5986;236;Revalidatieziekenhuis RevArte;Edegem;16;0.0026729
11008;2930;Brasschaat;5986;290;AZ Sint-Lucas;Gent;5;0.0008353
11008;2930;Brasschaat;5986;300;UZ Antwerpen;Edegem;656;0.109589
11008;2930;Brasschaat;5986;314;AZ Rivierenland;Rumst;5;0.0008353
11008;2930;Brasschaat;5986;322;UZ Leuven;Leuven;83;0.0138657
11008;2930;Brasschaat;5986;392;AZ Zeno;Knokke-Heist;9;0.0015035
11008;2930;Brasschaat;5986;536;AZ Sint-Jozef Malle;Malle;157;0.0262279
11008;2930;Brasschaat;5986;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);14;0.0023388
11008;2930;Brasschaat;5986;670;UZ Gent;Gent;23;0.0038423
11008;2930;Brasschaat;5986;682;AZ Monica;Antwerpen;203;0.0339125
11008;2930;Brasschaat;5986;689;Imelda Ziekenhuis;Bonheiden;8;0.0013365
11008;2930;Brasschaat;5986;710;AZ Klina;Brasschaat;3756;0.6274641
11009;2960;Brecht;4732;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;448;0.0946746
11009;2960;Brecht;4732;26;AZ Sint-Maarten;Mechelen;7;0.0014793
11009;2960;Brecht;4732;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;34;0.0071851
11009;2960;Brecht;4732;49;AZ Sint-Jan Brugge - Oostende;Brugge;5;0.0010566
11009;2960;Brecht;4732;63;AZ Turnhout;Turnhout;139;0.0293745
11009;2960;Brecht;4732;97;Heilig-Hartziekenhuis;Lier;17;0.0035926
11009;2960;Brecht;4732;99;GZA ziekenhuizen;Antwerpen;239;0.0505072
11009;2960;Brecht;4732;143;UZ Brussel;Jette;8;0.0016906
11009;2960;Brecht;4732;300;UZ Antwerpen;Edegem;428;0.090448
11009;2960;Brecht;4732;308;AZ Herentals;Herentals;11;0.0023246
11009;2960;Brecht;4732;314;AZ Rivierenland;Rumst;7;0.0014793
11009;2960;Brecht;4732;322;UZ Leuven;Leuven;91;0.0192308
11009;2960;Brecht;4732;536;AZ Sint-Jozef Malle;Malle;2049;0.4330093
11009;2960;Brecht;4732;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);7;0.0014793
11009;2960;Brecht;4732;670;UZ Gent;Gent;9;0.0019019
11009;2960;Brecht;4732;682;AZ Monica;Antwerpen;253;0.0534658
11009;2960;Brecht;4732;693;Nationaal Multiple Sclerose Centrum;Steenokkerzeel;7;0.0014793
11009;2960;Brecht;4732;709;AZ St.-Dimpna;Geel;11;0.0023246
11009;2960;Brecht;4732;710;AZ Klina;Brasschaat;918;0.1939983
11013;2650;Edegem;3467;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;556;0.1603692
11013;2650;Edegem;3467;26;AZ Sint-Maarten;Mechelen;29;0.0083646
11013;2650;Edegem;3467;97;Heilig-Hartziekenhuis;Lier;23;0.006634
11013;2650;Edegem;3467;99;GZA ziekenhuizen;Antwerpen;1481;0.4271705
11013;2650;Edegem;3467;143;UZ Brussel;Jette;8;0.0023075
11013;2650;Edegem;3467;236;Revalidatieziekenhuis RevArte;Edegem;71;0.0204788
11013;2650;Edegem;3467;300;UZ Antwerpen;Edegem;999;0.2881454
11013;2650;Edegem;3467;314;AZ Rivierenland;Rumst;26;0.0074993
11013;2650;Edegem;3467;322;UZ Leuven;Leuven;47;0.0135564
11013;2650;Edegem;3467;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;10;0.0028843
11013;2650;Edegem;3467;536;AZ Sint-Jozef Malle;Malle;12;0.0034612
11013;2650;Edegem;3467;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);10;0.0028843
11013;2650;Edegem;3467;670;UZ Gent;Gent;10;0.0028843
11013;2650;Edegem;3467;682;AZ Monica;Antwerpen;96;0.0276896
11013;2650;Edegem;3467;689;Imelda Ziekenhuis;Bonheiden;11;0.0031728
11013;2650;Edegem;3467;710;AZ Klina;Brasschaat;20;0.0057687
11016;2910;Essen;2691;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;238;0.088443
11016;2910;Essen;2691;46;Woonzorg- & revalidatiecentrum De Dennen;Malle;5;0.001858
11016;2910;Essen;2691;63;AZ Turnhout;Turnhout;13;0.0048309
11016;2910;Essen;2691;97;Heilig-Hartziekenhuis;Lier;17;0.0063174
11016;2910;Essen;2691;99;GZA ziekenhuizen;Antwerpen;83;0.0308436
11016;2910;Essen;2691;116;Revalidatie & MS Centrum;Overpelt;6;0.0022297
11016;2910;Essen;2691;300;UZ Antwerpen;Edegem;284;0.105537
11016;2910;Essen;2691;322;UZ Leuven;Leuven;61;0.0226682
11016;2910;Essen;2691;371;Ziekenhuis Oost-Limburg;Genk;6;0.0022297
11016;2910;Essen;2691;536;AZ Sint-Jozef Malle;Malle;193;0.0717205
11016;2910;Essen;2691;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);5;0.001858
11016;2910;Essen;2691;670;UZ Gent;Gent;14;0.0052025
11016;2910;Essen;2691;682;AZ Monica;Antwerpen;90;0.0334448
11016;2910;Essen;2691;710;AZ Klina;Brasschaat;1632;0.606466
11018;2620;Hemiksem;1808;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;291;0.1609513
11018;2620;Hemiksem;1808;26;AZ Sint-Maarten;Mechelen;22;0.0121681
11018;2620;Hemiksem;1808;97;Heilig-Hartziekenhuis;Lier;5;0.0027655
11018;2620;Hemiksem;1808;99;GZA ziekenhuizen;Antwerpen;397;0.2195796
11018;2620;Hemiksem;1808;104;AZ Rivierenland;Rumst;13;0.0071903
11018;2620;Hemiksem;1808;236;Revalidatieziekenhuis RevArte;Edegem;26;0.0143805
11018;2620;Hemiksem;1808;300;UZ Antwerpen;Edegem;404;0.2234513
11018;2620;Hemiksem;1808;314;AZ Rivierenland;Rumst;517;0.2859513
11018;2620;Hemiksem;1808;322;UZ Leuven;Leuven;14;0.0077434
11018;2620;Hemiksem;1808;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);9;0.0049779
11018;2620;Hemiksem;1808;670;UZ Gent;Gent;6;0.0033186
11018;2620;Hemiksem;1808;682;AZ Monica;Antwerpen;66;0.0365044
11018;2620;Hemiksem;1808;710;AZ Klina;Brasschaat;5;0.0027655
11021;2540;Hove;1142;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;113;0.0989492
11021;2540;Hove;1142;26;AZ Sint-Maarten;Mechelen;29;0.025394
11021;2540;Hove;1142;97;Heilig-Hartziekenhuis;Lier;33;0.0288967
11021;2540;Hove;1142;99;GZA ziekenhuizen;Antwerpen;622;0.5446585
11021;2540;Hove;1142;236;Revalidatieziekenhuis RevArte;Edegem;18;0.0157618
11021;2540;Hove;1142;300;UZ Antwerpen;Edegem;210;0.1838879
11021;2540;Hove;1142;314;AZ Rivierenland;Rumst;7;0.0061296
11021;2540;Hove;1142;322;UZ Leuven;Leuven;23;0.0201401
11021;2540;Hove;1142;670;UZ Gent;Gent;7;0.0061296
11021;2540;Hove;1142;682;AZ Monica;Antwerpen;43;0.0376532
11021;2540;Hove;1142;710;AZ Klina;Brasschaat;7;0.0061296
11022;2920;Kalmthout;2675;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;301;0.1125234
11022;2920;Kalmthout;2675;26;AZ Sint-Maarten;Mechelen;11;0.0041121
11022;2920;Kalmthout;2675;63;AZ Turnhout;Turnhout;13;0.0048598
11022;2920;Kalmthout;2675;97;Heilig-Hartziekenhuis;Lier;23;0.0085981
11022;2920;Kalmthout;2675;99;GZA ziekenhuizen;Antwerpen;124;0.0463551
11022;2920;Kalmthout;2675;143;UZ Brussel;Jette;5;0.0018692
11022;2920;Kalmthout;2675;236;Revalidatieziekenhuis RevArte;Edegem;5;0.0018692
11022;2920;Kalmthout;2675;300;UZ Antwerpen;Edegem;268;0.1001869
11022;2920;Kalmthout;2675;322;UZ Leuven;Leuven;57;0.0213084
11022;2920;Kalmthout;2675;536;AZ Sint-Jozef Malle;Malle;150;0.0560748
11022;2920;Kalmthout;2675;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);10;0.0037383
11022;2920;Kalmthout;2675;670;UZ Gent;Gent;10;0.0037383
11022;2920;Kalmthout;2675;682;AZ Monica;Antwerpen;85;0.0317757
11022;2920;Kalmthout;2675;689;Imelda Ziekenhuis;Bonheiden;6;0.002243
11022;2920;Kalmthout;2675;710;AZ Klina;Brasschaat;1572;0.5876636
11023;2950;Kapellen (Antwerpen);4005;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;684;0.1707865
11023;2950;Kapellen (Antwerpen);4005;26;AZ Sint-Maarten;Mechelen;5;0.0012484
11023;2950;Kapellen (Antwerpen);4005;63;AZ Turnhout;Turnhout;5;0.0012484
11023;2950;Kapellen (Antwerpen);4005;97;Heilig-Hartziekenhuis;Lier;10;0.0024969
11023;2950;Kapellen (Antwerpen);4005;99;GZA ziekenhuizen;Antwerpen;160;0.0399501
11023;2950;Kapellen (Antwerpen);4005;126;Onze-Lieve-Vrouwziekenhuis;Aalst (Oost-Vlaanderen);9;0.0022472
11023;2950;Kapellen (Antwerpen);4005;143;UZ Brussel;Jette;15;0.0037453
11023;2950;Kapellen (Antwerpen);4005;236;Revalidatieziekenhuis RevArte;Edegem;10;0.0024969
11023;2950;Kapellen (Antwerpen);4005;300;UZ Antwerpen;Edegem;436;0.1088639
11023;2950;Kapellen (Antwerpen);4005;322;UZ Leuven;Leuven;51;0.0127341
11023;2950;Kapellen (Antwerpen);4005;392;AZ Zeno;Knokke-Heist;7;0.0017478
11023;2950;Kapellen (Antwerpen);4005;536;AZ Sint-Jozef Malle;Malle;43;0.0107366
11023;2950;Kapellen (Antwerpen);4005;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);15;0.0037453
11023;2950;Kapellen (Antwerpen);4005;670;UZ Gent;Gent;13;0.0032459
11023;2950;Kapellen (Antwerpen);4005;682;AZ Monica;Antwerpen;165;0.0411985
11023;2950;Kapellen (Antwerpen);4005;710;AZ Klina;Brasschaat;2310;0.576779
11023;2950;Kapellen (Antwerpen);4005;719;Mariaziekenhuis Noord-Limburg;Overpelt;11;0.0027466
11024;2550;Kontich;3032;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;324;0.1068602
11024;2550;Kontich;3032;26;AZ Sint-Maarten;Mechelen;354;0.1167546
11024;2550;Kontich;3032;97;Heilig-Hartziekenhuis;Lier;83;0.0273747
11024;2550;Kontich;3032;99;GZA ziekenhuizen;Antwerpen;1022;0.3370712
11024;2550;Kontich;3032;143;UZ Brussel;Jette;10;0.0032982
11024;2550;Kontich;3032;236;Revalidatieziekenhuis RevArte;Edegem;41;0.0135224
11024;2550;Kontich;3032;300;UZ Antwerpen;Edegem;850;0.280343
11024;2550;Kontich;3032;314;AZ Rivierenland;Rumst;91;0.0300132
11024;2550;Kontich;3032;322;UZ Leuven;Leuven;59;0.0194591
11024;2550;Kontich;3032;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);10;0.0032982
11024;2550;Kontich;3032;670;UZ Gent;Gent;19;0.0062665
11024;2550;Kontich;3032;682;AZ Monica;Antwerpen;98;0.0323219
11024;2550;Kontich;3032;689;Imelda Ziekenhuis;Bonheiden;18;0.0059367
11024;2550;Kontich;3032;710;AZ Klina;Brasschaat;10;0.0032982
11025;2547;Lint;1145;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;67;0.0585153
11025;2547;Lint;1145;26;AZ Sint-Maarten;Mechelen;391;0.3414847
11025;2547;Lint;1145;97;Heilig-Hartziekenhuis;Lier;172;0.1502183
11025;2547;Lint;1145;99;GZA ziekenhuizen;Antwerpen;208;0.1816594
11025;2547;Lint;1145;236;Revalidatieziekenhuis RevArte;Edegem;10;0.0087336
11025;2547;Lint;1145;300;UZ Antwerpen;Edegem;191;0.1668122
11025;2547;Lint;1145;314;AZ Rivierenland;Rumst;11;0.009607
11025;2547;Lint;1145;322;UZ Leuven;Leuven;21;0.0183406
11025;2547;Lint;1145;682;AZ Monica;Antwerpen;25;0.0218341
11025;2547;Lint;1145;689;Imelda Ziekenhuis;Bonheiden;21;0.0183406
11029;2640;Mortsel;4047;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;605;0.1494935
11029;2640;Mortsel;4047;26;AZ Sint-Maarten;Mechelen;36;0.0088955
11029;2640;Mortsel;4047;63;AZ Turnhout;Turnhout;6;0.0014826
11029;2640;Mortsel;4047;97;Heilig-Hartziekenhuis;Lier;62;0.01532
11029;2640;Mortsel;4047;99;GZA ziekenhuizen;Antwerpen;2390;0.5905609
11029;2640;Mortsel;4047;236;Revalidatieziekenhuis RevArte;Edegem;43;0.0106252
11029;2640;Mortsel;4047;300;UZ Antwerpen;Edegem;532;0.1314554
11029;2640;Mortsel;4047;314;AZ Rivierenland;Rumst;23;0.0056832
11029;2640;Mortsel;4047;322;UZ Leuven;Leuven;54;0.0133432
11029;2640;Mortsel;4047;392;AZ Zeno;Knokke-Heist;7;0.0017297
11029;2640;Mortsel;4047;536;AZ Sint-Jozef Malle;Malle;12;0.0029652
11029;2640;Mortsel;4047;670;UZ Gent;Gent;9;0.0022239
11029;2640;Mortsel;4047;682;AZ Monica;Antwerpen;187;0.0462071
11029;2640;Mortsel;4047;689;Imelda Ziekenhuis;Bonheiden;5;0.0012355
11029;2640;Mortsel;4047;710;AZ Klina;Brasschaat;24;0.0059303
11030;2845;Niel;1592;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;183;0.1149497
11030;2845;Niel;1592;26;AZ Sint-Maarten;Mechelen;41;0.0257538
11030;2845;Niel;1592;97;Heilig-Hartziekenhuis;Lier;6;0.0037688
11030;2845;Niel;1592;99;GZA ziekenhuizen;Antwerpen;240;0.1507538
11030;2845;Niel;1592;104;AZ Rivierenland;Rumst;23;0.0144472
