code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;classe;nombre_de_séjours_par_âge;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient_âge;part_de_marché
11002;2000;Anvers;90375;Moins de 15 ans;7608;243;Jessa Ziekenhuis;Hasselt;5;0.0006572
11002;2000;Anvers;90375;Moins de 15 ans;7608;265;AZ Lokeren;Lokeren;11;0.0014458
11002;2000;Anvers;90375;Moins de 15 ans;7608;300;UZ Antwerpen;Edegem;532;0.0699264
11002;2000;Anvers;90375;Moins de 15 ans;7608;314;AZ Rivierenland;Rumst;107;0.0140641
11002;2000;Anvers;90375;Moins de 15 ans;7608;322;UZ Leuven;Louvain;115;0.0151157
11002;2000;Anvers;90375;Moins de 15 ans;7608;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0006572
11002;2000;Anvers;90375;Moins de 15 ans;7608;536;AZ Sint-Jozef Malle;Malle;20;0.0026288
11002;2000;Anvers;90375;Moins de 15 ans;7608;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);10;0.0013144
11002;2000;Anvers;90375;Moins de 15 ans;7608;670;UZ Gent;Gand;66;0.0086751
11002;2000;Anvers;90375;Moins de 15 ans;7608;682;AZ Monica;Anvers;1170;0.1537855
11002;2000;Anvers;90375;Moins de 15 ans;7608;710;AZ Klina;Brasschaat;288;0.0378549
11002;2000;Anvers;90375;De 15 à 64 ans;50151;9;Ziekenhuisnetwerk Antwerpen;Anvers;19026;0.3793743
11002;2000;Anvers;90375;De 15 à 64 ans;50151;12;AZ Sint-Blasius;Termonde;29;0.0005783
11002;2000;Anvers;90375;De 15 à 64 ans;50151;17;AZ Maria Middelares;Gand;19;0.0003789
11002;2000;Anvers;90375;De 15 à 64 ans;50151;26;AZ Sint-Maarten;Malines;378;0.0075372
11002;2000;Anvers;90375;De 15 à 64 ans;50151;49;AZ Sint-Jan Brugge - Oostende;Bruges;10;0.0001994
11002;2000;Anvers;90375;De 15 à 64 ans;50151;63;AZ Turnhout;Turnhout;140;0.0027916
11002;2000;Anvers;90375;De 15 à 64 ans;50151;76;CHU Saint-Pierre;Bruxelles;13;0.0002592
11002;2000;Anvers;90375;De 15 à 64 ans;50151;77;CHU Brugmann;Bruxelles;9;0.0001795
11002;2000;Anvers;90375;De 15 à 64 ans;50151;79;Institut Jules Bordet;Bruxelles;68;0.0013559
11002;2000;Anvers;90375;De 15 à 64 ans;50151;87;Hôpitaux Iris Sud;Etterbeek;6;0.0001196
11002;2000;Anvers;90375;De 15 à 64 ans;50151;97;Heilig-Hartziekenhuis;Lierre;151;0.0030109
11002;2000;Anvers;90375;De 15 à 64 ans;50151;99;GZA ziekenhuizen;Anvers;13409;0.2673725
11002;2000;Anvers;90375;De 15 à 64 ans;50151;102;Heilig-Hartziekenhuis;Mol;9;0.0001795
11002;2000;Anvers;90375;De 15 à 64 ans;50151;104;AZ Rivierenland;Rumst;58;0.0011565
11002;2000;Anvers;90375;De 15 à 64 ans;50151;108;RZ Heilig Hart;Louvain;53;0.0010568
11002;2000;Anvers;90375;De 15 à 64 ans;50151;109;RZ Heilig Hart Tienen;Tirlemont;25;0.0004985
11002;2000;Anvers;90375;De 15 à 64 ans;50151;110;Clinique Saint-Jean;Bruxelles;17;0.000339
11002;2000;Anvers;90375;De 15 à 64 ans;50151;111;Cliniques de l'Europe;Uccle;5;9.97e-05
11002;2000;Anvers;90375;De 15 à 64 ans;50151;117;AZ Delta;Roulers;11;0.0002193
11002;2000;Anvers;90375;De 15 à 64 ans;50151;124;VZW Sint-Jozefskliniek;Izegem;7;0.0001396
11002;2000;Anvers;90375;De 15 à 64 ans;50151;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);36;0.0007178
11002;2000;Anvers;90375;De 15 à 64 ans;50151;140;AZ Sint-Lucas Brugge;Bruges;13;0.0002592
11002;2000;Anvers;90375;De 15 à 64 ans;50151;143;UZ Brussel;Jette;324;0.0064605
11002;2000;Anvers;90375;De 15 à 64 ans;50151;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);7;0.0001396
11002;2000;Anvers;90375;De 15 à 64 ans;50151;204;AZ Jan Portaels;Vilvorde;19;0.0003789
11002;2000;Anvers;90375;De 15 à 64 ans;50151;217;AZ Sint-Elisabeth;Zottegem;10;0.0001994
11002;2000;Anvers;90375;De 15 à 64 ans;50151;243;Jessa Ziekenhuis;Hasselt;28;0.0005583
11002;2000;Anvers;90375;De 15 à 64 ans;50151;265;AZ Lokeren;Lokeren;24;0.0004786
11002;2000;Anvers;90375;De 15 à 64 ans;50151;290;AZ Sint-Lucas;Gand;31;0.0006181
11002;2000;Anvers;90375;De 15 à 64 ans;50151;300;UZ Antwerpen;Edegem;3370;0.0671971
11002;2000;Anvers;90375;De 15 à 64 ans;50151;308;AZ Herentals;Herentals;45;0.0008973
11002;2000;Anvers;90375;De 15 à 64 ans;50151;314;AZ Rivierenland;Rumst;292;0.0058224
11002;2000;Anvers;90375;De 15 à 64 ans;50151;322;UZ Leuven;Louvain;782;0.0155929
11002;2000;Anvers;90375;De 15 à 64 ans;50151;332;CHIREC - Hôpital Delta;Auderghem;30;0.0005982
11002;2000;Anvers;90375;De 15 à 64 ans;50151;371;Ziekenhuis Oost-Limburg;Genk;49;0.000977
11002;2000;Anvers;90375;De 15 à 64 ans;50151;392;AZ Zeno;Knokke-Heist;13;0.0002592
11002;2000;Anvers;90375;De 15 à 64 ans;50151;396;AZ Groeninge;Courtrai;13;0.0002592
11002;2000;Anvers;90375;De 15 à 64 ans;50151;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;17;0.000339
11002;2000;Anvers;90375;De 15 à 64 ans;50151;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;24;0.0004786
11002;2000;Anvers;90375;De 15 à 64 ans;50151;536;AZ Sint-Jozef Malle;Malle;141;0.0028115
11002;2000;Anvers;90375;De 15 à 64 ans;50151;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);273;0.0054436
11002;2000;Anvers;90375;De 15 à 64 ans;50151;670;UZ Gent;Gand;109;0.0021734
11002;2000;Anvers;90375;De 15 à 64 ans;50151;682;AZ Monica;Anvers;8666;0.1727981
11002;2000;Anvers;90375;De 15 à 64 ans;50151;689;Imelda Ziekenhuis;Bonheiden;94;0.0018743
11002;2000;Anvers;90375;De 15 à 64 ans;50151;709;AZ St.-Dimpna;Geel;26;0.0005184
11002;2000;Anvers;90375;De 15 à 64 ans;50151;710;AZ Klina;Brasschaat;2098;0.0418337
11002;2000;Anvers;90375;De 15 à 64 ans;50151;712;AZ Diest;Diest;7;0.0001396
11002;2000;Anvers;90375;De 15 à 64 ans;50151;713;AZ Jan Palfijn Gent;Gand;71;0.0014157
11002;2000;Anvers;90375;De 15 à 64 ans;50151;714;Sint-Franciscusziekenhuis;Heusden-Zolder;6;0.0001196
11002;2000;Anvers;90375;De 15 à 64 ans;50151;715;Sint-Trudo Ziekenhuis;Saint-Trond;9;0.0001795
11002;2000;Anvers;90375;De 15 à 64 ans;50151;716;AZ Vesalius;Tongres;5;9.97e-05
11002;2000;Anvers;90375;De 15 à 64 ans;50151;717;Ziekenhuis Maas en Kempen;Maaseik;5;9.97e-05
11002;2000;Anvers;90375;De 15 à 64 ans;50151;719;Mariaziekenhuis Noord-Limburg;Overpelt;7;0.0001396
11002;2000;Anvers;90375;De 15 à 64 ans;50151;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;12;0.0002393
11002;2000;Anvers;90375;65 ans et plus;32616;9;Ziekenhuisnetwerk Antwerpen;Anvers;13289;0.4074381
11002;2000;Anvers;90375;65 ans et plus;32616;12;AZ Sint-Blasius;Termonde;10;0.0003066
11002;2000;Anvers;90375;65 ans et plus;32616;26;AZ Sint-Maarten;Malines;179;0.0054881
11002;2000;Anvers;90375;65 ans et plus;32616;49;AZ Sint-Jan Brugge - Oostende;Bruges;7;0.0002146
11002;2000;Anvers;90375;65 ans et plus;32616;63;AZ Turnhout;Turnhout;43;0.0013184
11002;2000;Anvers;90375;65 ans et plus;32616;79;Institut Jules Bordet;Bruxelles;7;0.0002146
11002;2000;Anvers;90375;65 ans et plus;32616;97;Heilig-Hartziekenhuis;Lierre;46;0.0014104
11002;2000;Anvers;90375;65 ans et plus;32616;99;GZA ziekenhuizen;Anvers;9486;0.2908389
11002;2000;Anvers;90375;65 ans et plus;32616;104;AZ Rivierenland;Rumst;30;0.0009198
11002;2000;Anvers;90375;65 ans et plus;32616;109;RZ Heilig Hart Tienen;Tirlemont;5;0.0001533
11002;2000;Anvers;90375;65 ans et plus;32616;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);13;0.0003986
11002;2000;Anvers;90375;65 ans et plus;32616;143;UZ Brussel;Jette;28;0.0008585
11002;2000;Anvers;90375;65 ans et plus;32616;176;Algemeen Stedelijk Ziekenhuis;Alost (Flandre orientale);8;0.0002453
11002;2000;Anvers;90375;65 ans et plus;32616;204;AZ Jan Portaels;Vilvorde;10;0.0003066
11002;2000;Anvers;90375;65 ans et plus;32616;265;AZ Lokeren;Lokeren;26;0.0007972
11002;2000;Anvers;90375;65 ans et plus;32616;290;AZ Sint-Lucas;Gand;7;0.0002146
11002;2000;Anvers;90375;65 ans et plus;32616;300;UZ Antwerpen;Edegem;2024;0.0620554
11002;2000;Anvers;90375;65 ans et plus;32616;308;AZ Herentals;Herentals;24;0.0007358
11002;2000;Anvers;90375;65 ans et plus;32616;310;AZ West;Furnes;18;0.0005519
11002;2000;Anvers;90375;65 ans et plus;32616;314;AZ Rivierenland;Rumst;166;0.0050895
11002;2000;Anvers;90375;65 ans et plus;32616;322;UZ Leuven;Louvain;253;0.0077569
11002;2000;Anvers;90375;65 ans et plus;32616;332;CHIREC - Hôpital Delta;Auderghem;8;0.0002453
11002;2000;Anvers;90375;65 ans et plus;32616;392;AZ Zeno;Knokke-Heist;14;0.0004292
11002;2000;Anvers;90375;65 ans et plus;32616;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;7;0.0002146
11002;2000;Anvers;90375;65 ans et plus;32616;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;5;0.0001533
11002;2000;Anvers;90375;65 ans et plus;32616;525;AZ Damiaan Oostende;Ostende;9;0.0002759
11002;2000;Anvers;90375;65 ans et plus;32616;536;AZ Sint-Jozef Malle;Malle;76;0.0023301
11002;2000;Anvers;90375;65 ans et plus;32616;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);117;0.0035872
11002;2000;Anvers;90375;65 ans et plus;32616;670;UZ Gent;Gand;8;0.0002453
11002;2000;Anvers;90375;65 ans et plus;32616;682;AZ Monica;Anvers;5400;0.1655629
11002;2000;Anvers;90375;65 ans et plus;32616;689;Imelda Ziekenhuis;Bonheiden;56;0.0017169
11002;2000;Anvers;90375;65 ans et plus;32616;709;AZ St.-Dimpna;Geel;12;0.0003679
11002;2000;Anvers;90375;65 ans et plus;32616;710;AZ Klina;Brasschaat;1189;0.0364545
11004;2530;Boechout;2563;Moins de 15 ans;104;9;Ziekenhuisnetwerk Antwerpen;Anvers;26;0.25
11004;2530;Boechout;2563;Moins de 15 ans;104;26;AZ Sint-Maarten;Malines;16;0.1538462
11004;2530;Boechout;2563;Moins de 15 ans;104;97;Heilig-Hartziekenhuis;Lierre;12;0.1153846
11004;2530;Boechout;2563;Moins de 15 ans;104;99;GZA ziekenhuizen;Anvers;29;0.2788462
11004;2530;Boechout;2563;Moins de 15 ans;104;300;UZ Antwerpen;Edegem;7;0.0673077
11004;2530;Boechout;2563;Moins de 15 ans;104;682;AZ Monica;Anvers;10;0.0961538
11004;2530;Boechout;2563;De 15 à 64 ans;1467;9;Ziekenhuisnetwerk Antwerpen;Anvers;136;0.0927062
11004;2530;Boechout;2563;De 15 à 64 ans;1467;26;AZ Sint-Maarten;Malines;86;0.058623
11004;2530;Boechout;2563;De 15 à 64 ans;1467;97;Heilig-Hartziekenhuis;Lierre;206;0.1404226
11004;2530;Boechout;2563;De 15 à 64 ans;1467;99;GZA ziekenhuizen;Anvers;651;0.4437628
11004;2530;Boechout;2563;De 15 à 64 ans;1467;300;UZ Antwerpen;Edegem;173;0.1179277
11004;2530;Boechout;2563;De 15 à 64 ans;1467;314;AZ Rivierenland;Rumst;14;0.0095433
11004;2530;Boechout;2563;De 15 à 64 ans;1467;322;UZ Leuven;Louvain;15;0.0102249
11004;2530;Boechout;2563;De 15 à 64 ans;1467;682;AZ Monica;Anvers;125;0.0852079
11004;2530;Boechout;2563;De 15 à 64 ans;1467;689;Imelda Ziekenhuis;Bonheiden;14;0.0095433
11004;2530;Boechout;2563;De 15 à 64 ans;1467;710;AZ Klina;Brasschaat;7;0.0047716
11004;2530;Boechout;2563;65 ans et plus;992;9;Ziekenhuisnetwerk Antwerpen;Anvers;106;0.1068548
11004;2530;Boechout;2563;65 ans et plus;992;26;AZ Sint-Maarten;Malines;60;0.0604839
11004;2530;Boechout;2563;65 ans et plus;992;97;Heilig-Hartziekenhuis;Lierre;232;0.233871
11004;2530;Boechout;2563;65 ans et plus;992;99;GZA ziekenhuizen;Anvers;389;0.3921371
11004;2530;Boechout;2563;65 ans et plus;992;300;UZ Antwerpen;Edegem;102;0.1028226
11004;2530;Boechout;2563;65 ans et plus;992;314;AZ Rivierenland;Rumst;7;0.0070565
11004;2530;Boechout;2563;65 ans et plus;992;322;UZ Leuven;Louvain;7;0.0070565
11004;2530;Boechout;2563;65 ans et plus;992;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);6;0.0060484
11004;2530;Boechout;2563;65 ans et plus;992;682;AZ Monica;Anvers;61;0.0614919
11004;2530;Boechout;2563;65 ans et plus;992;689;Imelda Ziekenhuis;Bonheiden;10;0.0100806
11005;2850;Boom;3850;Moins de 15 ans;268;9;Ziekenhuisnetwerk Antwerpen;Anvers;47;0.1753731
11005;2850;Boom;3850;Moins de 15 ans;268;99;GZA ziekenhuizen;Anvers;12;0.0447761
11005;2850;Boom;3850;Moins de 15 ans;268;300;UZ Antwerpen;Edegem;29;0.108209
11005;2850;Boom;3850;Moins de 15 ans;268;314;AZ Rivierenland;Rumst;146;0.5447761
11005;2850;Boom;3850;De 15 à 64 ans;2209;9;Ziekenhuisnetwerk Antwerpen;Anvers;198;0.0896333
11005;2850;Boom;3850;De 15 à 64 ans;2209;26;AZ Sint-Maarten;Malines;63;0.0285197
11005;2850;Boom;3850;De 15 à 64 ans;2209;97;Heilig-Hartziekenhuis;Lierre;6;0.0027162
11005;2850;Boom;3850;De 15 à 64 ans;2209;99;GZA ziekenhuizen;Anvers;288;0.1303757
11005;2850;Boom;3850;De 15 à 64 ans;2209;104;AZ Rivierenland;Rumst;92;0.0416478
11005;2850;Boom;3850;De 15 à 64 ans;2209;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);5;0.0022635
11005;2850;Boom;3850;De 15 à 64 ans;2209;143;UZ Brussel;Jette;22;0.0099593
11005;2850;Boom;3850;De 15 à 64 ans;2209;300;UZ Antwerpen;Edegem;253;0.1145315
11005;2850;Boom;3850;De 15 à 64 ans;2209;314;AZ Rivierenland;Rumst;1114;0.5043006
11005;2850;Boom;3850;De 15 à 64 ans;2209;322;UZ Leuven;Louvain;22;0.0099593
11005;2850;Boom;3850;De 15 à 64 ans;2209;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;6;0.0027162
11005;2850;Boom;3850;De 15 à 64 ans;2209;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);11;0.0049796
11005;2850;Boom;3850;De 15 à 64 ans;2209;682;AZ Monica;Anvers;64;0.0289724
11005;2850;Boom;3850;De 15 à 64 ans;2209;689;Imelda Ziekenhuis;Bonheiden;15;0.0067904
11005;2850;Boom;3850;De 15 à 64 ans;2209;710;AZ Klina;Brasschaat;14;0.0063377
11005;2850;Boom;3850;65 ans et plus;1373;9;Ziekenhuisnetwerk Antwerpen;Anvers;110;0.0801165
11005;2850;Boom;3850;65 ans et plus;1373;26;AZ Sint-Maarten;Malines;35;0.0254916
11005;2850;Boom;3850;65 ans et plus;1373;99;GZA ziekenhuizen;Anvers;132;0.0961398
11005;2850;Boom;3850;65 ans et plus;1373;104;AZ Rivierenland;Rumst;49;0.0356883
11005;2850;Boom;3850;65 ans et plus;1373;300;UZ Antwerpen;Edegem;192;0.1398398
11005;2850;Boom;3850;65 ans et plus;1373;314;AZ Rivierenland;Rumst;825;0.600874
11005;2850;Boom;3850;65 ans et plus;1373;682;AZ Monica;Anvers;6;0.00437
11005;2850;Boom;3850;65 ans et plus;1373;710;AZ Klina;Brasschaat;5;0.0036417
11007;2150;Borsbeek;2143;Moins de 15 ans;144;9;Ziekenhuisnetwerk Antwerpen;Anvers;52;0.3611111
11007;2150;Borsbeek;2143;Moins de 15 ans;144;97;Heilig-Hartziekenhuis;Lierre;5;0.0347222
11007;2150;Borsbeek;2143;Moins de 15 ans;144;99;GZA ziekenhuizen;Anvers;18;0.125
11007;2150;Borsbeek;2143;Moins de 15 ans;144;300;UZ Antwerpen;Edegem;13;0.0902778
11007;2150;Borsbeek;2143;Moins de 15 ans;144;682;AZ Monica;Anvers;46;0.3194444
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;9;Ziekenhuisnetwerk Antwerpen;Anvers;237;0.2017021
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;26;AZ Sint-Maarten;Malines;18;0.0153191
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;97;Heilig-Hartziekenhuis;Lierre;25;0.0212766
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;99;GZA ziekenhuizen;Anvers;300;0.2553191
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;143;UZ Brussel;Jette;5;0.0042553
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;300;UZ Antwerpen;Edegem;87;0.0740426
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;536;AZ Sint-Jozef Malle;Malle;5;0.0042553
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);18;0.0153191
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;682;AZ Monica;Anvers;455;0.387234
11007;2150;Borsbeek;2143;De 15 à 64 ans;1175;710;AZ Klina;Brasschaat;10;0.0085106
11007;2150;Borsbeek;2143;65 ans et plus;824;9;Ziekenhuisnetwerk Antwerpen;Anvers;165;0.2002427
11007;2150;Borsbeek;2143;65 ans et plus;824;26;AZ Sint-Maarten;Malines;5;0.006068
11007;2150;Borsbeek;2143;65 ans et plus;824;97;Heilig-Hartziekenhuis;Lierre;21;0.0254854
11007;2150;Borsbeek;2143;65 ans et plus;824;99;GZA ziekenhuizen;Anvers;146;0.1771845
11007;2150;Borsbeek;2143;65 ans et plus;824;300;UZ Antwerpen;Edegem;42;0.0509709
11007;2150;Borsbeek;2143;65 ans et plus;824;682;AZ Monica;Anvers;430;0.5218447
11007;2150;Borsbeek;2143;65 ans et plus;824;710;AZ Klina;Brasschaat;6;0.0072816
11008;2930;Brasschaat;7376;Moins de 15 ans;395;9;Ziekenhuisnetwerk Antwerpen;Anvers;68;0.1721519
11008;2930;Brasschaat;7376;Moins de 15 ans;395;99;GZA ziekenhuizen;Anvers;11;0.0278481
11008;2930;Brasschaat;7376;Moins de 15 ans;395;143;UZ Brussel;Jette;6;0.0151899
11008;2930;Brasschaat;7376;Moins de 15 ans;395;300;UZ Antwerpen;Edegem;66;0.1670886
11008;2930;Brasschaat;7376;Moins de 15 ans;395;536;AZ Sint-Jozef Malle;Malle;12;0.0303797
11008;2930;Brasschaat;7376;Moins de 15 ans;395;670;UZ Gent;Gand;17;0.043038
11008;2930;Brasschaat;7376;Moins de 15 ans;395;682;AZ Monica;Anvers;28;0.0708861
11008;2930;Brasschaat;7376;Moins de 15 ans;395;710;AZ Klina;Brasschaat;178;0.4506329
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;9;Ziekenhuisnetwerk Antwerpen;Anvers;554;0.1449124
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;26;AZ Sint-Maarten;Malines;45;0.0117709
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;79;Institut Jules Bordet;Bruxelles;21;0.0054931
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;97;Heilig-Hartziekenhuis;Lierre;10;0.0026157
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;99;GZA ziekenhuizen;Anvers;338;0.0884122
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;104;AZ Rivierenland;Rumst;5;0.0013079
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;108;RZ Heilig Hart;Louvain;5;0.0013079
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;143;UZ Brussel;Jette;18;0.0047083
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;300;UZ Antwerpen;Edegem;147;0.0384515
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;308;AZ Herentals;Herentals;5;0.0013079
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;314;AZ Rivierenland;Rumst;12;0.0031389
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;322;UZ Leuven;Louvain;97;0.0253727
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;536;AZ Sint-Jozef Malle;Malle;83;0.0217107
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);19;0.0049699
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;670;UZ Gent;Gand;7;0.001831
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;682;AZ Monica;Anvers;299;0.0782108
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;689;Imelda Ziekenhuis;Bonheiden;8;0.0020926
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;710;AZ Klina;Brasschaat;2113;0.5527073
11008;2930;Brasschaat;7376;De 15 à 64 ans;3823;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.0013079
11008;2930;Brasschaat;7376;65 ans et plus;3158;9;Ziekenhuisnetwerk Antwerpen;Anvers;418;0.1323623
11008;2930;Brasschaat;7376;65 ans et plus;3158;26;AZ Sint-Maarten;Malines;6;0.0018999
11008;2930;Brasschaat;7376;65 ans et plus;3158;97;Heilig-Hartziekenhuis;Lierre;5;0.0015833
11008;2930;Brasschaat;7376;65 ans et plus;3158;99;GZA ziekenhuizen;Anvers;246;0.0778974
11008;2930;Brasschaat;7376;65 ans et plus;3158;300;UZ Antwerpen;Edegem;152;0.0481317
11008;2930;Brasschaat;7376;65 ans et plus;3158;314;AZ Rivierenland;Rumst;9;0.0028499
11008;2930;Brasschaat;7376;65 ans et plus;3158;322;UZ Leuven;Louvain;18;0.0056998
11008;2930;Brasschaat;7376;65 ans et plus;3158;536;AZ Sint-Jozef Malle;Malle;50;0.0158328
11008;2930;Brasschaat;7376;65 ans et plus;3158;682;AZ Monica;Anvers;151;0.0478151
11008;2930;Brasschaat;7376;65 ans et plus;3158;710;AZ Klina;Brasschaat;2077;0.6576947
11009;2960;Brecht;5671;Moins de 15 ans;271;9;Ziekenhuisnetwerk Antwerpen;Anvers;41;0.1512915
11009;2960;Brecht;5671;Moins de 15 ans;271;99;GZA ziekenhuizen;Anvers;10;0.0369004
11009;2960;Brecht;5671;Moins de 15 ans;271;300;UZ Antwerpen;Edegem;7;0.0258303
11009;2960;Brecht;5671;Moins de 15 ans;271;308;AZ Herentals;Herentals;5;0.0184502
11009;2960;Brecht;5671;Moins de 15 ans;271;322;UZ Leuven;Louvain;5;0.0184502
11009;2960;Brecht;5671;Moins de 15 ans;271;536;AZ Sint-Jozef Malle;Malle;91;0.3357934
11009;2960;Brecht;5671;Moins de 15 ans;271;682;AZ Monica;Anvers;22;0.0811808
