code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
11056;2070;Zwijndrecht;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.2174726989079563;3205
11056;2070;Zwijndrecht;682;Anvers;AZ Monica;0.1232449297971919;3205
11057;2390;Malle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.105331599479844;2307
11057;2390;Malle;63;Turnhout;AZ Turnhout;0.06935413957520589;2307
11057;2390;Malle;536;Malle;AZ Sint-Jozef Malle;0.6038144776766363;2307
11057;2390;Malle;682;Anvers;AZ Monica;0.07628955353272648;2307
12002;2590;Berlaar;26;Malines;AZ Sint-Maarten;0.1143039591315453;1566
12002;2590;Berlaar;97;Lierre;H.-Hartziekenhuis Lier;0.5568326947637292;1566
12002;2590;Berlaar;99;Anvers;GZA ziekenhuizen;0.05108556832694764;1566
12002;2590;Berlaar;322;Louvain;UZ Leuven;0.05172413793103448;1566
12002;2590;Berlaar;689;Bonheiden;Imelda Ziekenhuis;0.0983397190293742;1566
12005;2820;Bonheiden;26;Malines;AZ Sint-Maarten;0.1118143459915612;2370
12005;2820;Bonheiden;689;Bonheiden;Imelda Ziekenhuis;0.7354430379746836;2370
12007;2880;Bornem;12;Termonde;AZ Sint-Blasius;0.0593900481540931;3738
12007;2880;Bornem;104;Bornem;Sint-Jozefkliniek;0.6032637774210808;3738
12007;2880;Bornem;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.0960406634563938;3738
12009;2570;Duffel;26;Malines;AZ Sint-Maarten;0.6736111111111112;2448
12009;2570;Duffel;97;Lierre;H.-Hartziekenhuis Lier;0.07475490196078431;2448
12009;2570;Duffel;689;Bonheiden;Imelda Ziekenhuis;0.05065359477124183;2448
12014;2220;Heist-op-den-Berg;26;Malines;AZ Sint-Maarten;0.06665491095044966;5671
12014;2220;Heist-op-den-Berg;97;Lierre;H.-Hartziekenhuis Lier;0.2616822429906542;5671
12014;2220;Heist-op-den-Berg;308;Herentals;AZ Sint-Elisabeth Herentals;0.0564274378416505;5671
12014;2220;Heist-op-den-Berg;322;Louvain;UZ Leuven;0.0978663375066126;5671
12014;2220;Heist-op-den-Berg;689;Bonheiden;Imelda Ziekenhuis;0.389878328337154;5671
12021;2500;Lierre;26;Malines;AZ Sint-Maarten;0.1387959866220736;4784
12021;2500;Lierre;97;Lierre;H.-Hartziekenhuis Lier;0.6080685618729097;4784
12021;2500;Lierre;99;Anvers;GZA ziekenhuizen;0.06459030100334448;4784
12025;2800;Malines;26;Malines;AZ Sint-Maarten;0.5744434329222875;12083
12025;2800;Malines;689;Bonheiden;Imelda Ziekenhuis;0.2261027890424563;12083
12026;2560;Nijlen;26;Malines;AZ Sint-Maarten;0.09888712241653418;3145
12026;2560;Nijlen;97;Lierre;H.-Hartziekenhuis Lier;0.5704292527821939;3145
12026;2560;Nijlen;308;Herentals;AZ Sint-Elisabeth Herentals;0.06518282988871224;3145
12026;2560;Nijlen;682;Anvers;AZ Monica;0.05914149443561208;3145
12029;2580;Putte;26;Malines;AZ Sint-Maarten;0.1240441801189465;2354
12029;2580;Putte;97;Lierre;H.-Hartziekenhuis Lier;0.1096006796941376;2354
12029;2580;Putte;322;Louvain;UZ Leuven;0.07774001699235344;2354
12029;2580;Putte;689;Bonheiden;Imelda Ziekenhuis;0.5896346644010195;2354
12030;2870;Puurs;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0559593023255814;2752
12030;2870;Puurs;104;Bornem;Sint-Jozefkliniek;0.4302325581395349;2752
12030;2870;Puurs;300;Edegem;UZ Antwerpen;0.05559593023255814;2752
12030;2870;Puurs;314;Rumst;AZ Heilige Familie;0.2194767441860465;2752
12034;2890;Sint-Amands;12;Termonde;AZ Sint-Blasius;0.2126696832579185;1326
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.4826546003016591;1326
12034;2890;Sint-Amands;314;Rumst;AZ Heilige Familie;0.05354449472096531;1326
12035;2860;Sint-Katelijne-Waver;26;Malines;AZ Sint-Maarten;0.4864230640295005;2983
12035;2860;Sint-Katelijne-Waver;322;Louvain;UZ Leuven;0.05967147167281261;2983
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3167951726449882;2983
12040;2830;Willebroek;26;Malines;AZ Sint-Maarten;0.1066930106199061;4049
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.3751543591010126;4049
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2506791800444554;4049
13001;2370;Arendonk;63;Turnhout;AZ Turnhout;0.8074684772065955;2062
13002;2387;Baerle-Duc;63;Turnhout;AZ Turnhout;0.9204545454545454;352
13003;2490;Balen;102;Mol;H. Hartziekenhuis Mol;0.5713903743315508;3740
13003;2490;Balen;322;Louvain;UZ Leuven;0.05294117647058823;3740
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1655080213903743;3740
13003;2490;Balen;719;Overpelt;Mariaziekenhuis Noord-Limburg;0.07513368983957219;3740
13004;2340;Beerse;63;Turnhout;AZ Turnhout;0.7869843527738265;2812
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.0693456614509246;2812
13006;2480;Dessel;63;Turnhout;AZ Turnhout;0.169375;1600
13006;2480;Dessel;102;Mol;H. Hartziekenhuis Mol;0.530625;1600
13006;2480;Dessel;322;Louvain;UZ Leuven;0.055;1600
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.14125;1600
13008;2440;Geel;63;Turnhout;AZ Turnhout;0.05137903861308116;6345
13008;2440;Geel;308;Herentals;AZ Sint-Elisabeth Herentals;0.05815602836879433;6345
13008;2440;Geel;322;Louvain;UZ Leuven;0.05153664302600473;6345
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.6869976359338061;6345
13010;2280;Grobbendonk;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05234567901234568;2025
13010;2280;Grobbendonk;97;Lierre;H.-Hartziekenhuis Lier;0.2266666666666667;2025
13010;2280;Grobbendonk;308;Herentals;AZ Sint-Elisabeth Herentals;0.4493827160493827;2025
13011;2200;Herentals;97;Lierre;H.-Hartziekenhuis Lier;0.07153376814643383;4753
13011;2200;Herentals;308;Herentals;AZ Sint-Elisabeth Herentals;0.6825163054912686;4753
13012;2270;Herenthout;97;Lierre;H.-Hartziekenhuis Lier;0.3086838534599728;1474
13012;2270;Herenthout;308;Herentals;AZ Sint-Elisabeth Herentals;0.3955223880597015;1474
13012;2270;Herenthout;322;Louvain;UZ Leuven;0.05156037991858888;1474
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.05834464043419267;1474
13013;2230;Herselt;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.2;2240
13013;2230;Herselt;308;Herentals;AZ Sint-Elisabeth Herentals;0.096875;2240
13013;2230;Herselt;322;Louvain;UZ Leuven;0.2821428571428571;2240
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.159375;2240
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.1120535714285714;2240
13014;2320;Hoogstraten;63;Turnhout;AZ Turnhout;0.6962264150943396;3180
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1459119496855346;3180
13016;2235;Hulshout;97;Lierre;H.-Hartziekenhuis Lier;0.1756159191408718;1583
13016;2235;Hulshout;109;Tirlemont;Regionaal Ziekenhuis Heilig Hart Tienen;0.07454200884396715;1583
13016;2235;Hulshout;308;Herentals;AZ Sint-Elisabeth Herentals;0.1528742893240682;1583
13016;2235;Hulshout;322;Louvain;UZ Leuven;0.1465571699305117;1583
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.2747946936197094;1583
13017;2460;Kasterlee;63;Turnhout;AZ Turnhout;0.5083257644565546;3303
13017;2460;Kasterlee;308;Herentals;AZ Sint-Elisabeth Herentals;0.2800484408113836;3303
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.06478958522555253;3303
13019;2275;Lille;63;Turnhout;AZ Turnhout;0.4683266202856097;2731
13019;2275;Lille;308;Herentals;AZ Sint-Elisabeth Herentals;0.2632735261808861;2731
13019;2275;Lille;536;Malle;AZ Sint-Jozef Malle;0.05053094104723545;2731
13021;2450;Meerhout;102;Mol;H. Hartziekenhuis Mol;0.2596717467760844;1706
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.5281359906213364;1706
13023;2330;Merksplas;63;Turnhout;AZ Turnhout;0.7915472779369628;1396
13023;2330;Merksplas;322;Louvain;UZ Leuven;0.05730659025787966;1396
13025;2400;Mol;63;Turnhout;AZ Turnhout;0.05917263047652295;5729
13025;2400;Mol;102;Mol;H. Hartziekenhuis Mol;0.6159888287659278;5729
13025;2400;Mol;322;Louvain;UZ Leuven;0.052190609181358;5729
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.1366730668528539;5729
13029;2250;Olen;97;Lierre;H.-Hartziekenhuis Lier;0.05633802816901409;1846
13029;2250;Olen;308;Herentals;AZ Sint-Elisabeth Herentals;0.5319609967497292;1846
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.1863488624052004;1846
13031;2360;Oud-Turnhout;63;Turnhout;AZ Turnhout;0.8520765282314512;2143
13035;2380;Ravels;63;Turnhout;AZ Turnhout;0.8751051303616485;2378
13036;2470;Retie;63;Turnhout;AZ Turnhout;0.5472350230414746;1736
13036;2470;Retie;102;Mol;H. Hartziekenhuis Mol;0.2528801843317972;1736
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.0869815668202765;1736
13037;2310;Rijkevorsel;63;Turnhout;AZ Turnhout;0.5557275541795665;1938
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2456140350877193;1938
13037;2310;Rijkevorsel;682;Anvers;AZ Monica;0.05159958720330237;1938
13040;2300;Turnhout;63;Turnhout;AZ Turnhout;0.8678283042923927;7059
13044;2290;Vorselaar;63;Turnhout;AZ Turnhout;0.08685800604229607;1324
13044;2290;Vorselaar;97;Lierre;H.-Hartziekenhuis Lier;0.09592145015105741;1324
13044;2290;Vorselaar;308;Herentals;AZ Sint-Elisabeth Herentals;0.5566465256797583;1324
13046;2350;Vosselaar;63;Turnhout;AZ Turnhout;0.785671282360024;1661
13046;2350;Vosselaar;322;Louvain;UZ Leuven;0.07766405779650813;1661
13049;2260;Westerlo;97;Lierre;H.-Hartziekenhuis Lier;0.07022979602375419;3873
13049;2260;Westerlo;308;Herentals;AZ Sint-Elisabeth Herentals;0.3441776400722954;3873
13049;2260;Westerlo;322;Louvain;UZ Leuven;0.1174799896720888;3873
13049;2260;Westerlo;689;Bonheiden;Imelda Ziekenhuis;0.05112316034082107;3873
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.2553576039246063;3873
13053;2430;Laakdal;322;Louvain;UZ Leuven;0.1117041555470835;2623
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.5554708349218452;2623
13053;2430;Laakdal;712;Diest;AZ Diest;0.1361036980556614;2623
21001;1070;Anderlecht;76;Bruxelles;CHU Saint-Pierre;0.08563257065948857;11888
21001;1070;Anderlecht;87;Etterbeek;Hôpitaux Iris Sud;0.1917059219380888;11888
21001;1070;Anderlecht;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.07091184387617766;11888
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.2235868102288021;11888
21001;1070;Anderlecht;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.2001177658142665;11888
21002;1160;Auderghem;76;Bruxelles;CHU Saint-Pierre;0.06465787821720025;3186
21002;1160;Auderghem;87;Etterbeek;Hôpitaux Iris Sud;0.1217827997489014;3186
21002;1160;Auderghem;111;Uccle;Cliniques de l'Europe;0.177338355304457;3186
21002;1160;Auderghem;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2165725047080979;3186
21002;1160;Auderghem;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.243879472693032;3186
21003;1082;Berchem-Sainte-Agathe;76;Bruxelles;CHU Saint-Pierre;0.06224899598393574;1992
21003;1082;Berchem-Sainte-Agathe;77;Bruxelles;CHU Brugmann;0.09236947791164658;1992
21003;1082;Berchem-Sainte-Agathe;87;Etterbeek;Hôpitaux Iris Sud;0.07981927710843373;1992
21003;1082;Berchem-Sainte-Agathe;110;Bruxelles;Clinique Saint-Jean;0.06726907630522089;1992
21003;1082;Berchem-Sainte-Agathe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.195281124497992;1992
21003;1082;Berchem-Sainte-Agathe;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1495983935742972;1992
21003;1082;Berchem-Sainte-Agathe;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.1169678714859438;1992
21004;1000;Bruxelles;76;Bruxelles;CHU Saint-Pierre;0.1521603871413757;14465
21004;1000;Bruxelles;77;Bruxelles;CHU Brugmann;0.1267888005530591;14465
21004;1000;Bruxelles;110;Bruxelles;Clinique Saint-Jean;0.08565502938126512;14465
21004;1000;Bruxelles;143;Jette;UZ Brussel;0.126512270998963;14465
21004;1000;Bruxelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1126857932941583;14465
21004;1000;Bruxelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.06933978568959558;14465
21004;1000;Bruxelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.0682336674732112;14465
21005;1040;Etterbeek;76;Bruxelles;CHU Saint-Pierre;0.05921658986175115;4340
21005;1040;Etterbeek;87;Etterbeek;Hôpitaux Iris Sud;0.2163594470046083;4340
21005;1040;Etterbeek;111;Uccle;Cliniques de l'Europe;0.186405529953917;4340
21005;1040;Etterbeek;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2023041474654378;4340
21005;1040;Etterbeek;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1324884792626728;4340
21006;1140;Evere;76;Bruxelles;CHU Saint-Pierre;0.05140562248995984;3735
21006;1140;Evere;77;Bruxelles;CHU Brugmann;0.114859437751004;3735
21006;1140;Evere;110;Bruxelles;Clinique Saint-Jean;0.1606425702811245;3735
21006;1140;Evere;111;Uccle;Cliniques de l'Europe;0.136813922356091;3735
21006;1140;Evere;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1210174029451138;3735
21006;1140;Evere;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1903614457831325;3735
21007;1190;Forest;76;Bruxelles;CHU Saint-Pierre;0.1167076167076167;5698
21007;1190;Forest;79;Bruxelles;Institut Jules Bordet;0.07985257985257985;5698
21007;1190;Forest;87;Etterbeek;Hôpitaux Iris Sud;0.2004212004212004;5698
21007;1190;Forest;111;Uccle;Cliniques de l'Europe;0.1723411723411723;5698
21007;1190;Forest;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1435591435591436;5698
21007;1190;Forest;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.106002106002106;5698
21008;1083;Ganshoren;77;Bruxelles;CHU Brugmann;0.1274651274651275;2079
21008;1083;Ganshoren;79;Bruxelles;Institut Jules Bordet;0.06493506493506493;2079
21008;1083;Ganshoren;110;Bruxelles;Clinique Saint-Jean;0.07984607984607985;2079
21008;1083;Ganshoren;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2732082732082732;2079
21008;1083;Ganshoren;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.075998075998076;2079
21008;1083;Ganshoren;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.113997113997114;2079
21008;1083;Ganshoren;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.06060606060606061;2079
21009;1050;Ixelles;76;Bruxelles;CHU Saint-Pierre;0.07061688311688312;7392
21009;1050;Ixelles;79;Bruxelles;Institut Jules Bordet;0.05438311688311688;7392
21009;1050;Ixelles;87;Etterbeek;Hôpitaux Iris Sud;0.2280844155844156;7392
