code_ins_patient;code_postal_patient;commune_patient;classe_âge;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_classe_âge_et_commune_patient;total_par_commune_patient
11007;2150;Borsbeek;65 ans et plus;300;Edegem;UZ Antwerpen;0.07541478129713423;663;1696
11007;2150;Borsbeek;65 ans et plus;682;Anvers;AZ Monica;0.4524886877828054;663;1696
11008;2930;Brasschaat;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08753315649867374;377;5741
11008;2930;Brasschaat;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1007957559681698;377;5741
11008;2930;Brasschaat;Moins de 15 ans;710;Brasschaat;AZ Klina;0.726790450928382;377;5741
11008;2930;Brasschaat;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1138996138996139;2590;5741
11008;2930;Brasschaat;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.05212355212355212;2590;5741
11008;2930;Brasschaat;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1216216216216216;2590;5741
11008;2930;Brasschaat;De 15 à 64 ans;710;Brasschaat;AZ Klina;0.5521235521235521;2590;5741
11008;2930;Brasschaat;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09769286229271809;2774;5741
11008;2930;Brasschaat;65 ans et plus;300;Edegem;UZ Antwerpen;0.07858687815428983;2774;5741
11008;2930;Brasschaat;65 ans et plus;710;Brasschaat;AZ Klina;0.693943763518385;2774;5741
11009;2960;Brecht;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1048951048951049;429;4272
11009;2960;Brecht;Moins de 15 ans;536;Malle;AZ Sint-Jozef Malle;0.5804195804195804;429;4272
11009;2960;Brecht;Moins de 15 ans;710;Brasschaat;AZ Klina;0.1794871794871795;429;4272
11009;2960;Brecht;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1070143884892086;2224;4272
11009;2960;Brecht;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.06025179856115108;2224;4272
11009;2960;Brecht;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.08992805755395683;2224;4272
11009;2960;Brecht;De 15 à 64 ans;536;Malle;AZ Sint-Jozef Malle;0.3839928057553957;2224;4272
11009;2960;Brecht;De 15 à 64 ans;682;Anvers;AZ Monica;0.05215827338129497;2224;4272
11009;2960;Brecht;De 15 à 64 ans;710;Brasschaat;AZ Klina;0.2122302158273381;2224;4272
11009;2960;Brecht;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1000617665225448;1619;4272
11009;2960;Brecht;65 ans et plus;536;Malle;AZ Sint-Jozef Malle;0.5293390982087709;1619;4272
11009;2960;Brecht;65 ans et plus;710;Brasschaat;AZ Klina;0.1587399629400865;1619;4272
11013;2650;Edegem;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1374407582938389;211;3356
11013;2650;Edegem;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.3838862559241706;211;3356
11013;2650;Edegem;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.3033175355450237;211;3356
11013;2650;Edegem;Moins de 15 ans;322;Louvain;UZ Leuven;0.1042654028436019;211;3356
11013;2650;Edegem;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1403508771929824;1482;3356
11013;2650;Edegem;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.4230769230769231;1482;3356
11013;2650;Edegem;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.2786774628879892;1482;3356
11013;2650;Edegem;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1966325917017438;1663;3356
11013;2650;Edegem;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.5003006614552015;1663;3356
11013;2650;Edegem;65 ans et plus;300;Edegem;UZ Antwerpen;0.1960312687913409;1663;3356
11016;2910;Essen;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.06046511627906977;215;2502
11016;2910;Essen;Moins de 15 ans;322;Louvain;UZ Leuven;0.06511627906976744;215;2502
11016;2910;Essen;Moins de 15 ans;536;Malle;AZ Sint-Jozef Malle;0.1255813953488372;215;2502
11016;2910;Essen;Moins de 15 ans;710;Brasschaat;AZ Klina;0.641860465116279;215;2502
11016;2910;Essen;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08774583963691376;1322;2502
11016;2910;Essen;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.09001512859304085;1322;2502
11016;2910;Essen;De 15 à 64 ans;536;Malle;AZ Sint-Jozef Malle;0.08396369137670197;1322;2502
11016;2910;Essen;De 15 à 64 ans;710;Brasschaat;AZ Klina;0.6036308623298033;1322;2502
11016;2910;Essen;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1295336787564767;965;2502
11016;2910;Essen;65 ans et plus;300;Edegem;UZ Antwerpen;0.09430051813471503;965;2502
11016;2910;Essen;65 ans et plus;536;Malle;AZ Sint-Jozef Malle;0.07253886010362694;965;2502
11016;2910;Essen;65 ans et plus;710;Brasschaat;AZ Klina;0.5875647668393782;965;2502
11018;2620;Hemiksem;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.291044776119403;134;1747
11018;2620;Hemiksem;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.3582089552238806;134;1747
11018;2620;Hemiksem;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.2238805970149254;134;1747
11018;2620;Hemiksem;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1913929784824462;883;1747
11018;2620;Hemiksem;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.2616081540203851;883;1747
11018;2620;Hemiksem;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.2015855039637599;883;1747
11018;2620;Hemiksem;De 15 à 64 ans;314;Rumst;AZ Heilige Familie;0.1993204983012458;883;1747
11018;2620;Hemiksem;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2095890410958904;730;1747
11018;2620;Hemiksem;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.1616438356164384;730;1747
11018;2620;Hemiksem;65 ans et plus;300;Edegem;UZ Antwerpen;0.1452054794520548;730;1747
11018;2620;Hemiksem;65 ans et plus;314;Rumst;AZ Heilige Familie;0.4068493150684931;730;1747
11021;2540;Hove;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1333333333333333;75;1177
11021;2540;Hove;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.52;75;1177
11021;2540;Hove;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1733333333333333;75;1177
11021;2540;Hove;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07805907172995781;474;1177
11021;2540;Hove;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.4831223628691983;474;1177
11021;2540;Hove;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.2320675105485232;474;1177
11021;2540;Hove;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09872611464968153;628;1177
11021;2540;Hove;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.589171974522293;628;1177
11021;2540;Hove;65 ans et plus;300;Edegem;UZ Antwerpen;0.1417197452229299;628;1177
11022;2920;Kalmthout;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06486486486486487;185;2550
11022;2920;Kalmthout;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.0972972972972973;185;2550
11022;2920;Kalmthout;Moins de 15 ans;536;Malle;AZ Sint-Jozef Malle;0.0918918918918919;185;2550
11022;2920;Kalmthout;Moins de 15 ans;710;Brasschaat;AZ Klina;0.6648648648648648;185;2550
11022;2920;Kalmthout;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1117363344051447;1244;2550
11022;2920;Kalmthout;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.06109324758842444;1244;2550
11022;2920;Kalmthout;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.110128617363344;1244;2550
11022;2920;Kalmthout;De 15 à 64 ans;710;Brasschaat;AZ Klina;0.5506430868167203;1244;2550
11022;2920;Kalmthout;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09009812667261374;1121;2550
11022;2920;Kalmthout;65 ans et plus;300;Edegem;UZ Antwerpen;0.08296164139161463;1121;2550
11022;2920;Kalmthout;65 ans et plus;536;Malle;AZ Sint-Jozef Malle;0.05084745762711865;1121;2550
11022;2920;Kalmthout;65 ans et plus;710;Brasschaat;AZ Klina;0.6574487065120428;1121;2550
11023;2950;Kapellen (Anvers);Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1466165413533835;266;4062
11023;2950;Kapellen (Anvers);Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.06015037593984962;266;4062
11023;2950;Kapellen (Anvers);Moins de 15 ans;300;Edegem;UZ Antwerpen;0.09774436090225563;266;4062
11023;2950;Kapellen (Anvers);Moins de 15 ans;710;Brasschaat;AZ Klina;0.6165413533834586;266;4062
11023;2950;Kapellen (Anvers);De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1553719008264463;1815;4062
11023;2950;Kapellen (Anvers);De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.06942148760330578;1815;4062
11023;2950;Kapellen (Anvers);De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.112396694214876;1815;4062
11023;2950;Kapellen (Anvers);De 15 à 64 ans;682;Anvers;AZ Monica;0.06060606060606061;1815;4062
11023;2950;Kapellen (Anvers);De 15 à 64 ans;710;Brasschaat;AZ Klina;0.5162534435261708;1815;4062
11023;2950;Kapellen (Anvers);65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.154972236244321;1981;4062
11023;2950;Kapellen (Anvers);65 ans et plus;300;Edegem;UZ Antwerpen;0.0767289247854619;1981;4062
11023;2950;Kapellen (Anvers);65 ans et plus;710;Brasschaat;AZ Klina;0.6451287228672388;1981;4062
11024;2550;Kontich;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1302083333333333;192;3127
11024;2550;Kontich;Moins de 15 ans;26;Malines;AZ Sint-Maarten;0.06770833333333333;192;3127
11024;2550;Kontich;Moins de 15 ans;97;Lierre;Heilig-Hartziekenhuis;0.08333333333333333;192;3127
11024;2550;Kontich;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.25;192;3127
11024;2550;Kontich;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.28125;192;3127
11024;2550;Kontich;Moins de 15 ans;670;Gand;UZ Gent;0.1145833333333333;192;3127
11024;2550;Kontich;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09146757679180888;1465;3127
11024;2550;Kontich;De 15 à 64 ans;26;Malines;AZ Sint-Maarten;0.1494880546075085;1465;3127
11024;2550;Kontich;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.3174061433447099;1465;3127
11024;2550;Kontich;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.2368600682593857;1465;3127
11024;2550;Kontich;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1020408163265306;1470;3127
11024;2550;Kontich;65 ans et plus;26;Malines;AZ Sint-Maarten;0.1387755102040816;1470;3127
11024;2550;Kontich;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.3714285714285714;1470;3127
11024;2550;Kontich;65 ans et plus;300;Edegem;UZ Antwerpen;0.2231292517006803;1470;3127
11025;2547;Lint;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1261261261261261;111;1234
11025;2547;Lint;Moins de 15 ans;26;Malines;AZ Sint-Maarten;0.1081081081081081;111;1234
11025;2547;Lint;Moins de 15 ans;97;Lierre;Heilig-Hartziekenhuis;0.2792792792792793;111;1234
11025;2547;Lint;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.2342342342342342;111;1234
11025;2547;Lint;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1531531531531531;111;1234
11025;2547;Lint;Moins de 15 ans;322;Louvain;UZ Leuven;0.07207207207207207;111;1234
11025;2547;Lint;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05373134328358209;670;1234
11025;2547;Lint;De 15 à 64 ans;26;Malines;AZ Sint-Maarten;0.2940298507462686;670;1234
11025;2547;Lint;De 15 à 64 ans;97;Lierre;Heilig-Hartziekenhuis;0.1432835820895522;670;1234
11025;2547;Lint;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.2328358208955224;670;1234
11025;2547;Lint;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1626865671641791;670;1234
11025;2547;Lint;65 ans et plus;26;Malines;AZ Sint-Maarten;0.4525386313465783;453;1234
11025;2547;Lint;65 ans et plus;97;Lierre;Heilig-Hartziekenhuis;0.1986754966887417;453;1234
11025;2547;Lint;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.1147902869757174;453;1234
11025;2547;Lint;65 ans et plus;300;Edegem;UZ Antwerpen;0.108167770419426;453;1234
11029;2640;Mortsel;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1833333333333333;240;3901
11029;2640;Mortsel;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.6041666666666666;240;3901
11029;2640;Mortsel;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1;240;3901
11029;2640;Mortsel;Moins de 15 ans;682;Anvers;AZ Monica;0.05;240;3901
11029;2640;Mortsel;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1392470345538938;1939;3901
11029;2640;Mortsel;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.5848375451263538;1939;3901
11029;2640;Mortsel;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1268695203713254;1939;3901
11029;2640;Mortsel;De 15 à 64 ans;682;Anvers;AZ Monica;0.05260443527591542;1939;3901
11029;2640;Mortsel;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1602787456445993;1722;3901
11029;2640;Mortsel;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.6556329849012776;1722;3901
11029;2640;Mortsel;65 ans et plus;300;Edegem;UZ Antwerpen;0.06387921022067364;1722;3901
11030;2845;Niel;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2402597402597403;154;1727
11030;2845;Niel;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.3116883116883117;154;1727
11030;2845;Niel;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.2727272727272727;154;1727
11030;2845;Niel;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1147540983606557;915;1727
11030;2845;Niel;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.1202185792349727;915;1727
11030;2845;Niel;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.2163934426229508;915;1727
11030;2845;Niel;De 15 à 64 ans;314;Rumst;AZ Heilige Familie;0.3901639344262295;915;1727
11030;2845;Niel;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1231003039513678;658;1727
11030;2845;Niel;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.08814589665653495;658;1727
11030;2845;Niel;65 ans et plus;300;Edegem;UZ Antwerpen;0.1170212765957447;658;1727
11030;2845;Niel;65 ans et plus;314;Rumst;AZ Heilige Familie;0.5699088145896657;658;1727
11035;2520;Ranst;Moins de 15 ans;97;Lierre;Heilig-Hartziekenhuis;0.4018264840182648;219;2762
11035;2520;Ranst;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.1004566210045662;219;2762
11035;2520;Ranst;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.1552511415525114;219;2762
11035;2520;Ranst;Moins de 15 ans;536;Malle;AZ Sint-Jozef Malle;0.1461187214611872;219;2762
11035;2520;Ranst;Moins de 15 ans;682;Anvers;AZ Monica;0.1050228310502283;219;2762
11035;2520;Ranst;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07938820101966497;1373;2762
11035;2520;Ranst;De 15 à 64 ans;97;Lierre;Heilig-Hartziekenhuis;0.3029861616897305;1373;2762
11035;2520;Ranst;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.1070648215586307;1373;2762
11035;2520;Ranst;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1223597960670066;1373;2762
11035;2520;Ranst;De 15 à 64 ans;536;Malle;AZ Sint-Jozef Malle;0.08375819373634377;1373;2762
11035;2520;Ranst;De 15 à 64 ans;682;Anvers;AZ Monica;0.1646030589949017;1373;2762
11035;2520;Ranst;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07521367521367521;1170;2762
11035;2520;Ranst;65 ans et plus;97;Lierre;Heilig-Hartziekenhuis;0.4914529914529914;1170;2762
11035;2520;Ranst;65 ans et plus;300;Edegem;UZ Antwerpen;0.08376068376068375;1170;2762
11035;2520;Ranst;65 ans et plus;536;Malle;AZ Sint-Jozef Malle;0.1461538461538462;1170;2762
11035;2520;Ranst;65 ans et plus;682;Anvers;AZ Monica;0.0811965811965812;1170;2762
11037;2840;Rumst;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1644736842105263;152;2410
11037;2840;Rumst;Moins de 15 ans;26;Malines;AZ Sint-Maarten;0.131578947368421;152;2410
11037;2840;Rumst;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.3026315789473684;152;2410
11037;2840;Rumst;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.2565789473684211;152;2410
11037;2840;Rumst;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07407407407407407;1107;2410
11037;2840;Rumst;De 15 à 64 ans;26;Malines;AZ Sint-Maarten;0.1987353206865402;1107;2410
11037;2840;Rumst;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.1427280939476061;1107;2410
11037;2840;Rumst;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1815718157181572;1107;2410
11037;2840;Rumst;De 15 à 64 ans;314;Rumst;AZ Heilige Familie;0.2637759710930442;1107;2410
11037;2840;Rumst;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0790616854908775;1151;2410
11037;2840;Rumst;65 ans et plus;26;Malines;AZ Sint-Maarten;0.1781059947871416;1151;2410
11037;2840;Rumst;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.07993049522154648;1151;2410
11037;2840;Rumst;65 ans et plus;300;Edegem;UZ Antwerpen;0.08514335360556038;1151;2410
11037;2840;Rumst;65 ans et plus;314;Rumst;AZ Heilige Familie;0.4804517810599478;1151;2410
11038;2627;Schelle;Moins de 15 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.09876543209876543;81;1299
11038;2627;Schelle;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.3209876543209876;81;1299
11038;2627;Schelle;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.3703703703703703;81;1299
11038;2627;Schelle;Moins de 15 ans;670;Gand;UZ Gent;0.08641975308641975;81;1299
11038;2627;Schelle;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.134375;640;1299
11038;2627;Schelle;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.1546875;640;1299
11038;2627;Schelle;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.278125;640;1299
11038;2627;Schelle;De 15 à 64 ans;314;Rumst;AZ Heilige Familie;0.2921875;640;1299
11038;2627;Schelle;De 15 à 64 ans;682;Anvers;AZ Monica;0.0578125;640;1299
11038;2627;Schelle;65 ans et plus;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1539792387543253;578;1299
11038;2627;Schelle;65 ans et plus;99;Anvers;GZA ziekenhuizen;0.09515570934256055;578;1299
11038;2627;Schelle;65 ans et plus;300;Edegem;UZ Antwerpen;0.1262975778546713;578;1299
11038;2627;Schelle;65 ans et plus;314;Rumst;AZ Heilige Familie;0.5449826989619377;578;1299
11039;2970;Schilde;Moins de 15 ans;99;Anvers;GZA ziekenhuizen;0.0641025641025641;234;3037
11039;2970;Schilde;Moins de 15 ans;300;Edegem;UZ Antwerpen;0.08547008547008547;234;3037
11039;2970;Schilde;Moins de 15 ans;536;Malle;AZ Sint-Jozef Malle;0.6623931623931624;234;3037
11039;2970;Schilde;Moins de 15 ans;710;Brasschaat;AZ Klina;0.09401709401709402;234;3037
11039;2970;Schilde;De 15 à 64 ans;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1122448979591837;1274;3037
11039;2970;Schilde;De 15 à 64 ans;99;Anvers;GZA ziekenhuizen;0.1585557299843014;1274;3037
11039;2970;Schilde;De 15 à 64 ans;300;Edegem;UZ Antwerpen;0.1200941915227629;1274;3037
11039;2970;Schilde;De 15 à 64 ans;536;Malle;AZ Sint-Jozef Malle;0.3092621664050236;1274;3037
