code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
11009;2960;Brecht;300;Edegem;UZ Antwerpen;0.06407813244402097;4198
11009;2960;Brecht;536;Malle;AZ Sint-Jozef Malle;0.4678418294425917;4198
11009;2960;Brecht;710;Brasschaat;AZ Klina;0.1553120533587423;4198
11013;2650;Edegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1658682634730539;3340
11013;2650;Edegem;99;Anvers;AZ Sint-Augustinus;0.3020958083832335;3340
11013;2650;Edegem;100;Anvers;Sint-Vincentiusziekenhuis;0.1826347305389222;3340
11013;2650;Edegem;300;Edegem;UZ Antwerpen;0.2218562874251497;3340
11016;2910;Essen;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1044585987261147;2355
11016;2910;Essen;300;Edegem;UZ Antwerpen;0.09256900212314224;2355
11016;2910;Essen;536;Malle;AZ Sint-Jozef Malle;0.06199575371549894;2355
11016;2910;Essen;710;Brasschaat;AZ Klina;0.5872611464968153;2355
11018;2620;Hemiksem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2323290845886443;1726
11018;2620;Hemiksem;99;Anvers;AZ Sint-Augustinus;0.1743916570104287;1726
11018;2620;Hemiksem;300;Edegem;UZ Antwerpen;0.1523754345307068;1726
11018;2620;Hemiksem;314;Rumst;AZ Heilige Familie;0.3232908458864426;1726
11021;2540;Hove;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.127373417721519;1264
11021;2540;Hove;99;Anvers;AZ Sint-Augustinus;0.2167721518987342;1264
11021;2540;Hove;100;Anvers;Sint-Vincentiusziekenhuis;0.314873417721519;1264
11021;2540;Hove;300;Edegem;UZ Antwerpen;0.1708860759493671;1264
11022;2920;Kalmthout;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1193967322999581;2387
11022;2920;Kalmthout;300;Edegem;UZ Antwerpen;0.09761206535400084;2387
11022;2920;Kalmthout;536;Malle;AZ Sint-Jozef Malle;0.05320485965647256;2387
11022;2920;Kalmthout;710;Brasschaat;AZ Klina;0.5613741097612065;2387
11023;2950;Kapellen (Anvers);9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1594805194805195;3850
11023;2950;Kapellen (Anvers);300;Edegem;UZ Antwerpen;0.09116883116883116;3850
11023;2950;Kapellen (Anvers);710;Brasschaat;AZ Klina;0.565974025974026;3850
11024;2550;Kontich;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1242562128106405;2857
11024;2550;Kontich;26;Malines;AZ Sint-Maarten;0.1375568778438922;2857
11024;2550;Kontich;99;Anvers;AZ Sint-Augustinus;0.1753587679383969;2857
11024;2550;Kontich;100;Anvers;Sint-Vincentiusziekenhuis;0.1872593629681484;2857
11024;2550;Kontich;300;Edegem;UZ Antwerpen;0.2131606580329017;2857
11025;2547;Lint;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0769927536231884;1104
11025;2547;Lint;26;Malines;AZ Sint-Maarten;0.3559782608695652;1104
11025;2547;Lint;97;Lierre;H.-Hartziekenhuis Lier;0.1557971014492754;1104
11025;2547;Lint;99;Anvers;AZ Sint-Augustinus;0.09963768115942029;1104
11025;2547;Lint;100;Anvers;Sint-Vincentiusziekenhuis;0.0806159420289855;1104
11025;2547;Lint;300;Edegem;UZ Antwerpen;0.1123188405797101;1104
11029;2640;Mortsel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1713985278654048;3804
11029;2640;Mortsel;99;Anvers;AZ Sint-Augustinus;0.258149316508938;3804
11029;2640;Mortsel;100;Anvers;Sint-Vincentiusziekenhuis;0.3359621451104101;3804
11029;2640;Mortsel;300;Edegem;UZ Antwerpen;0.09516298633017876;3804
11029;2640;Mortsel;682;Anvers;AZ Monica;0.05178759200841219;3804
11030;2845;Niel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1523103251568739;1753
11030;2845;Niel;99;Anvers;AZ Sint-Augustinus;0.08784940102681119;1753
11030;2845;Niel;300;Edegem;UZ Antwerpen;0.1386195094124358;1753
11030;2845;Niel;314;Rumst;AZ Heilige Familie;0.4928693667997718;1753
11035;2520;Ranst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08349003384731102;2659
11035;2520;Ranst;97;Lierre;H.-Hartziekenhuis Lier;0.3888679954870252;2659
11035;2520;Ranst;99;Anvers;AZ Sint-Augustinus;0.06694245957126739;2659
11035;2520;Ranst;300;Edegem;UZ Antwerpen;0.1109439638962016;2659
11035;2520;Ranst;536;Malle;AZ Sint-Jozef Malle;0.09025949605114705;2659
11035;2520;Ranst;682;Anvers;AZ Monica;0.111320045129748;2659
11037;2840;Rumst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06768558951965066;2290
11037;2840;Rumst;26;Malines;AZ Sint-Maarten;0.1794759825327511;2290
11037;2840;Rumst;99;Anvers;AZ Sint-Augustinus;0.1026200873362445;2290
11037;2840;Rumst;300;Edegem;UZ Antwerpen;0.1139737991266375;2290
11037;2840;Rumst;314;Rumst;AZ Heilige Familie;0.3877729257641921;2290
11038;2627;Schelle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1483724451173354;1321
11038;2627;Schelle;99;Anvers;AZ Sint-Augustinus;0.1582134746404239;1321
11038;2627;Schelle;300;Edegem;UZ Antwerpen;0.1657834973504921;1321
11038;2627;Schelle;314;Rumst;AZ Heilige Familie;0.4345193035579107;1321
11039;2970;Schilde;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1237569060773481;2715
11039;2970;Schilde;99;Anvers;AZ Sint-Augustinus;0.0861878453038674;2715
11039;2970;Schilde;300;Edegem;UZ Antwerpen;0.07440147329650092;2715
11039;2970;Schilde;536;Malle;AZ Sint-Jozef Malle;0.4173112338858195;2715
11039;2970;Schilde;682;Anvers;AZ Monica;0.1012891344383057;2715
11039;2970;Schilde;710;Brasschaat;AZ Klina;0.08397790055248619;2715
11040;2900;Schoten;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.443687374749499;4990
11040;2900;Schoten;300;Edegem;UZ Antwerpen;0.06953907815631262;4990
11040;2900;Schoten;682;Anvers;AZ Monica;0.08877755511022044;4990
11040;2900;Schoten;710;Brasschaat;AZ Klina;0.2128256513026052;4990
11044;2940;Stabroek;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2199838839645447;2482
11044;2940;Stabroek;300;Edegem;UZ Antwerpen;0.1124093473005641;2482
11044;2940;Stabroek;710;Brasschaat;AZ Klina;0.5100725221595488;2482
11050;2110;Wijnegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1622206200432588;1387
11050;2110;Wijnegem;99;Anvers;AZ Sint-Augustinus;0.0958904109589041;1387
11050;2110;Wijnegem;300;Edegem;UZ Antwerpen;0.08507570295602018;1387
11050;2110;Wijnegem;536;Malle;AZ Sint-Jozef Malle;0.2191780821917808;1387
11050;2110;Wijnegem;682;Anvers;AZ Monica;0.3035328046142754;1387
11052;2160;Wommelgem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1744765702891326;2006
11052;2160;Wommelgem;97;Lierre;H.-Hartziekenhuis Lier;0.0518444666001994;2006
11052;2160;Wommelgem;99;Anvers;AZ Sint-Augustinus;0.1051844466600199;2006
11052;2160;Wommelgem;100;Anvers;Sint-Vincentiusziekenhuis;0.05732801595214357;2006
11052;2160;Wommelgem;300;Edegem;UZ Antwerpen;0.09272183449651047;2006
11052;2160;Wommelgem;682;Anvers;AZ Monica;0.3978065802592223;2006
11053;2990;Wuustwezel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1152502910360885;2577
11053;2990;Wuustwezel;300;Edegem;UZ Antwerpen;0.06946061311602639;2577
11053;2990;Wuustwezel;536;Malle;AZ Sint-Jozef Malle;0.2374854481955763;2577
11053;2990;Wuustwezel;710;Brasschaat;AZ Klina;0.4194800155219247;2577
11054;2240;Zandhoven;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08421610169491525;1888
11054;2240;Zandhoven;97;Lierre;H.-Hartziekenhuis Lier;0.2838983050847458;1888
11054;2240;Zandhoven;99;Anvers;AZ Sint-Augustinus;0.05614406779661017;1888
11054;2240;Zandhoven;300;Edegem;UZ Antwerpen;0.06673728813559322;1888
11054;2240;Zandhoven;308;Herentals;AZ Sint-Elisabeth Herentals;0.06938559322033898;1888
11054;2240;Zandhoven;536;Malle;AZ Sint-Jozef Malle;0.2584745762711864;1888
11054;2240;Zandhoven;682;Anvers;AZ Monica;0.0513771186440678;1888
11055;2980;Zoersel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.125725900116144;3444
11055;2980;Zoersel;300;Edegem;UZ Antwerpen;0.05923344947735192;3444
11055;2980;Zoersel;536;Malle;AZ Sint-Jozef Malle;0.5644599303135889;3444
11055;2980;Zoersel;682;Anvers;AZ Monica;0.06591173054587689;3444
11056;2070;Zwijndrecht;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1856364219301058;3119
11056;2070;Zwijndrecht;99;Anvers;AZ Sint-Augustinus;0.3610131452388586;3119
11056;2070;Zwijndrecht;100;Anvers;Sint-Vincentiusziekenhuis;0.06219942289195255;3119
11056;2070;Zwijndrecht;300;Edegem;UZ Antwerpen;0.09907021481243988;3119
11056;2070;Zwijndrecht;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.1465213209361975;3119
11056;2070;Zwijndrecht;682;Anvers;AZ Monica;0.06797050336646361;3119
11057;2390;Malle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05234410559854347;2197
11057;2390;Malle;300;Edegem;UZ Antwerpen;0.05325443786982249;2197
11057;2390;Malle;536;Malle;AZ Sint-Jozef Malle;0.6504324078288576;2197
12002;2590;Berlaar;97;Lierre;H.-Hartziekenhuis Lier;0.6017964071856288;1670
12002;2590;Berlaar;322;Louvain;UZ Leuven;0.06167664670658683;1670
12002;2590;Berlaar;689;Bonheiden;Imelda Ziekenhuis;0.137125748502994;1670
12005;2820;Bonheiden;26;Malines;AZ Sint-Maarten;0.08961705487564153;2533
12005;2820;Bonheiden;689;Bonheiden;Imelda Ziekenhuis;0.7722068693249112;2533
12007;2880;Bornem;104;Bornem;Sint-Jozefkliniek;0.5703293321021853;3249
12007;2880;Bornem;300;Edegem;UZ Antwerpen;0.06032625423207141;3249
12007;2880;Bornem;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.09233610341643583;3249
12009;2570;Duffel;26;Malines;AZ Sint-Maarten;0.6887796887796888;2442
12009;2570;Duffel;97;Lierre;H.-Hartziekenhuis Lier;0.08108108108108109;2442
12014;2220;Heist-op-den-Berg;97;Lierre;H.-Hartziekenhuis Lier;0.274582860845618;6173
12014;2220;Heist-op-den-Berg;322;Louvain;UZ Leuven;0.08990766240077758;6173
12014;2220;Heist-op-den-Berg;689;Bonheiden;Imelda Ziekenhuis;0.4547221772233922;6173
12021;2500;Lierre;26;Malines;AZ Sint-Maarten;0.07498994772818657;4974
12021;2500;Lierre;97;Lierre;H.-Hartziekenhuis Lier;0.6835544833132288;4974
12021;2500;Lierre;300;Edegem;UZ Antwerpen;0.07036590269400884;4974
12025;2800;Malines;26;Malines;AZ Sint-Maarten;0.6116467412263787;12965
12025;2800;Malines;322;Louvain;UZ Leuven;0.05591978403393753;12965
12025;2800;Malines;689;Bonheiden;Imelda Ziekenhuis;0.2013112225221751;12965
12026;2560;Nijlen;26;Malines;AZ Sint-Maarten;0.05293185419968304;3155
12026;2560;Nijlen;97;Lierre;H.-Hartziekenhuis Lier;0.6364500792393027;3155
12026;2560;Nijlen;300;Edegem;UZ Antwerpen;0.08938193343898573;3155
12029;2580;Putte;26;Malines;AZ Sint-Maarten;0.08292880258899676;2472
12029;2580;Putte;97;Lierre;H.-Hartziekenhuis Lier;0.1128640776699029;2472
12029;2580;Putte;322;Louvain;UZ Leuven;0.06472491909385113;2472
12029;2580;Putte;689;Bonheiden;Imelda Ziekenhuis;0.651294498381877;2472
12030;2870;Puurs;104;Bornem;Sint-Jozefkliniek;0.3800796812749004;2510
12030;2870;Puurs;300;Edegem;UZ Antwerpen;0.08884462151394422;2510
12030;2870;Puurs;314;Rumst;AZ Heilige Familie;0.2270916334661355;2510
12034;2890;Sint-Amands;12;Termonde;AZ Sint-Blasius;0.2147385103011094;1262
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.4960380348652932;1262
12035;2860;Sint-Katelijne-Waver;26;Malines;AZ Sint-Maarten;0.4549593495934959;3075
12035;2860;Sint-Katelijne-Waver;322;Louvain;UZ Leuven;0.05463414634146341;3075
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3534959349593496;3075
12040;2830;Willebroek;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.05813132501765121;4249
12040;2830;Willebroek;26;Malines;AZ Sint-Maarten;0.113673805601318;4249
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.3356083784419864;4249
12040;2830;Willebroek;300;Edegem;UZ Antwerpen;0.06566250882560602;4249
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2327606495646034;4249
13001;2370;Arendonk;63;Turnhout;Sint-Elisabethziekenhuis;0.4200096665055583;2069
13001;2370;Arendonk;90;Turnhout;AZ Sint-Jozef;0.36104398260029;2069
13001;2370;Arendonk;322;Louvain;UZ Leuven;0.05171580473658773;2069
13002;2387;Baerle-Duc;63;Turnhout;Sint-Elisabethziekenhuis;0.2331460674157303;356
13002;2387;Baerle-Duc;90;Turnhout;AZ Sint-Jozef;0.5955056179775281;356
13002;2387;Baerle-Duc;300;Edegem;UZ Antwerpen;0.05056179775280899;356
13002;2387;Baerle-Duc;322;Louvain;UZ Leuven;0.05617977528089887;356
13003;2490;Balen;102;Mol;H. Hartziekenhuis Mol;0.5529782359679267;3492
13003;2490;Balen;322;Louvain;UZ Leuven;0.07359679266895762;3492
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1543528064146621;3492
13004;2340;Beerse;63;Turnhout;Sint-Elisabethziekenhuis;0.2811133200795229;2515
13004;2340;Beerse;90;Turnhout;AZ Sint-Jozef;0.4620278330019881;2515
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.07037773359840954;2515
13006;2480;Dessel;63;Turnhout;Sint-Elisabethziekenhuis;0.07377049180327869;1708
13006;2480;Dessel;90;Turnhout;AZ Sint-Jozef;0.05913348946135832;1708
13006;2480;Dessel;102;Mol;H. Hartziekenhuis Mol;0.544496487119438;1708
13006;2480;Dessel;300;Edegem;UZ Antwerpen;0.05152224824355972;1708
13006;2480;Dessel;322;Louvain;UZ Leuven;0.05327868852459016;1708
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.1440281030444965;1708
13008;2440;Geel;300;Edegem;UZ Antwerpen;0.05423782416192283;6324
13008;2440;Geel;322;Louvain;UZ Leuven;0.05265654648956357;6324
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.7250158127767236;6324
13010;2280;Grobbendonk;97;Lierre;H.-Hartziekenhuis Lier;0.2694204685573366;1622
13010;2280;Grobbendonk;300;Edegem;UZ Antwerpen;0.07398273736128237;1622
13010;2280;Grobbendonk;308;Herentals;AZ Sint-Elisabeth Herentals;0.4099876695437731;1622
13010;2280;Grobbendonk;322;Louvain;UZ Leuven;0.05856966707768187;1622
13011;2200;Herentals;97;Lierre;H.-Hartziekenhuis Lier;0.07706722885921762;4269
13011;2200;Herentals;308;Herentals;AZ Sint-Elisabeth Herentals;0.6629187163270087;4269
13011;2200;Herentals;322;Louvain;UZ Leuven;0.05879597095338487;4269
13012;2270;Herenthout;97;Lierre;H.-Hartziekenhuis Lier;0.383184011026878;1451
13012;2270;Herenthout;300;Edegem;UZ Antwerpen;0.05099931082012405;1451
13012;2270;Herenthout;308;Herentals;AZ Sint-Elisabeth Herentals;0.3473466574776016;1451
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.06753962784286699;1451
13013;2230;Herselt;308;Herentals;AZ Sint-Elisabeth Herentals;0.1055004508566276;2218
13013;2230;Herselt;322;Louvain;UZ Leuven;0.3313796212804328;2218
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.172678088367899;2218
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.2015329125338143;2218
13014;2320;Hoogstraten;63;Turnhout;Sint-Elisabethziekenhuis;0.1027885862516213;3084
13014;2320;Hoogstraten;90;Turnhout;AZ Sint-Jozef;0.558041504539559;3084
13014;2320;Hoogstraten;300;Edegem;UZ Antwerpen;0.0654993514915694;3084
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1319714656290532;3084
13016;2235;Hulshout;97;Lierre;H.-Hartziekenhuis Lier;0.177196804647785;1377
13016;2235;Hulshout;308;Herentals;AZ Sint-Elisabeth Herentals;0.1321713870733479;1377
13016;2235;Hulshout;322;Louvain;UZ Leuven;0.140159767610748;1377
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.3907044299201162;1377
13017;2460;Kasterlee;63;Turnhout;Sint-Elisabethziekenhuis;0.3504033672395651;2851
13017;2460;Kasterlee;90;Turnhout;AZ Sint-Jozef;0.1781830936513504;2851
13017;2460;Kasterlee;308;Herentals;AZ Sint-Elisabeth Herentals;0.2437741143458436;2851
13017;2460;Kasterlee;322;Louvain;UZ Leuven;0.05892669238863556;2851
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.05857593826727464;2851
13019;2275;Lille;63;Turnhout;Sint-Elisabethziekenhuis;0.2096192384769539;2495
13019;2275;Lille;90;Turnhout;AZ Sint-Jozef;0.1947895791583166;2495
13019;2275;Lille;308;Herentals;AZ Sint-Elisabeth Herentals;0.3154308617234469;2495
13019;2275;Lille;322;Louvain;UZ Leuven;0.05410821643286573;2495
13019;2275;Lille;536;Malle;AZ Sint-Jozef Malle;0.06693386773547094;2495
13021;2450;Meerhout;102;Mol;H. Hartziekenhuis Mol;0.2561629153269024;1866
13021;2450;Meerhout;300;Edegem;UZ Antwerpen;0.06645230439442658;1866
13021;2450;Meerhout;322;Louvain;UZ Leuven;0.06859592711682744;1866
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.5091103965702036;1866
13023;2330;Merksplas;63;Turnhout;Sint-Elisabethziekenhuis;0.1649883810999225;1291
13023;2330;Merksplas;90;Turnhout;AZ Sint-Jozef;0.6615027110766848;1291
13025;2400;Mol;102;Mol;H. Hartziekenhuis Mol;0.6193452870537918;6079
13025;2400;Mol;322;Louvain;UZ Leuven;0.06958381312715907;6079
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.121237045566705;6079
13029;2250;Olen;300;Edegem;UZ Antwerpen;0.05496354458777342;1783
13029;2250;Olen;308;Herentals;AZ Sint-Elisabeth Herentals;0.5019629837352776;1783
13029;2250;Olen;322;Louvain;UZ Leuven;0.0532809871003926;1783
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.2047111609646663;1783
13031;2360;Oud-Turnhout;63;Turnhout;Sint-Elisabethziekenhuis;0.4987418218419728;1987
13031;2360;Oud-Turnhout;90;Turnhout;AZ Sint-Jozef;0.3351786612984399;1987
13035;2380;Ravels;63;Turnhout;Sint-Elisabethziekenhuis;0.3269230769230769;2444
13035;2380;Ravels;90;Turnhout;AZ Sint-Jozef;0.5204582651391162;2444
13035;2380;Ravels;300;Edegem;UZ Antwerpen;0.05360065466448445;2444
13036;2470;Retie;63;Turnhout;Sint-Elisabethziekenhuis;0.3048855905998763;1617
13036;2470;Retie;90;Turnhout;AZ Sint-Jozef;0.1793444650587508;1617
13036;2470;Retie;102;Mol;H. Hartziekenhuis Mol;0.2455163883735312;1617
13036;2470;Retie;322;Louvain;UZ Leuven;0.06493506493506493;1617
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.1020408163265306;1617
13037;2310;Rijkevorsel;63;Turnhout;Sint-Elisabethziekenhuis;0.112119836586473;2203
13037;2310;Rijkevorsel;90;Turnhout;AZ Sint-Jozef;0.4716295960054471;2203
13037;2310;Rijkevorsel;300;Edegem;UZ Antwerpen;0.06128007262823423;2203
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2369496141625057;2203
13040;2300;Turnhout;63;Turnhout;Sint-Elisabethziekenhuis;0.5060510392002104;7602
13040;2300;Turnhout;90;Turnhout;AZ Sint-Jozef;0.333201789002894;7602
13044;2290;Vorselaar;97;Lierre;H.-Hartziekenhuis Lier;0.08869565217391304;1150
13044;2290;Vorselaar;308;Herentals;AZ Sint-Elisabeth Herentals;0.6069565217391304;1150
13044;2290;Vorselaar;322;Louvain;UZ Leuven;0.05652173913043478;1150
13046;2350;Vosselaar;63;Turnhout;Sint-Elisabethziekenhuis;0.4034974093264249;1544
13046;2350;Vosselaar;90;Turnhout;AZ Sint-Jozef;0.3996113989637305;1544
13046;2350;Vosselaar;322;Louvain;UZ Leuven;0.0705958549222798;1544
13049;2260;Westerlo;308;Herentals;AZ Sint-Elisabeth Herentals;0.3298387096774194;3720
13049;2260;Westerlo;322;Louvain;UZ Leuven;0.1193548387096774;3720
13049;2260;Westerlo;689;Bonheiden;Imelda Ziekenhuis;0.0564516129032258;3720
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.3172043010752688;3720
13053;2430;Laakdal;322;Louvain;UZ Leuven;0.1200881380829967;2723
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.6041131105398457;2723
13053;2430;Laakdal;712;Diest;AZ Diest;0.08813808299669482;2723
21001;1070;Anderlecht;76;Bruxelles;CHU Saint-Pierre;0.09673082798655668;16365
21001;1070;Anderlecht;87;Etterbeek;Hôpitaux Iris Sud;0.1949282004277421;16365
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.2933699969446991;16365
21001;1070;Anderlecht;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.1495875343721356;16365
21002;1160;Auderghem;87;Etterbeek;Hôpitaux Iris Sud;0.1637783744203075;4097
21002;1160;Auderghem;111;Uccle;Cliniques de l'Europe;0.130339272638516;4097
21002;1160;Auderghem;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1867219917012448;4097
21002;1160;Auderghem;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2672687332194288;4097
21003;1082;Berchem-Sainte-Agathe;76;Bruxelles;CHU Saint-Pierre;0.05743243243243244;2368
21003;1082;Berchem-Sainte-Agathe;77;Bruxelles;CHU Brugmann;0.1334459459459459;2368
21003;1082;Berchem-Sainte-Agathe;110;Bruxelles;Clinique Saint-Jean;0.07981418918918919;2368
21003;1082;Berchem-Sainte-Agathe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1157094594594595;2368
21003;1082;Berchem-Sainte-Agathe;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.2005912162162162;2368
21003;1082;Berchem-Sainte-Agathe;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.08741554054054054;2368
21004;1000;Bruxelles;76;Bruxelles;CHU Saint-Pierre;0.1827508816928503;21833
21004;1000;Bruxelles;77;Bruxelles;CHU Brugmann;0.1789950991618193;21833
21004;1000;Bruxelles;110;Bruxelles;Clinique Saint-Jean;0.09728392799890075;21833
21004;1000;Bruxelles;143;Jette;UZ Brussel;0.1251774836257042;21833
21004;1000;Bruxelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.0642147208354326;21833
21004;1000;Bruxelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05056565749095406;21833
21004;1000;Bruxelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.06439792973938534;21833
21005;1040;Etterbeek;87;Etterbeek;Hôpitaux Iris Sud;0.2545392257622474;5838
21005;1040;Etterbeek;111;Uccle;Cliniques de l'Europe;0.1654676258992806;5838
21005;1040;Etterbeek;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1798561151079137;5838
21005;1040;Etterbeek;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1507365536142515;5838
21006;1140;Evere;77;Bruxelles;CHU Brugmann;0.15;5120
21006;1140;Evere;110;Bruxelles;Clinique Saint-Jean;0.1341796875;5120
21006;1140;Evere;111;Uccle;Cliniques de l'Europe;0.1083984375;5120
21006;1140;Evere;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.0869140625;5120
21006;1140;Evere;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2318359375;5120
21007;1190;Forest;76;Bruxelles;CHU Saint-Pierre;0.1618715489683232;6882
21007;1190;Forest;87;Etterbeek;Hôpitaux Iris Sud;0.2314734088927637;6882
21007;1190;Forest;111;Uccle;Cliniques de l'Europe;0.1264167393199651;6882
21007;1190;Forest;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1424004649811101;6882
21007;1190;Forest;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1519907003777972;6882
21008;1083;Ganshoren;76;Bruxelles;CHU Saint-Pierre;0.05597643097643098;2376
