nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente_patient;klasse;aantal_verblijven_per_leeftijd;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;aantal_verblijven_per_ziekenhuis_gemeente_patient_leeftijd;marktaandeel
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;2023;0.3520097
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;97;Heilig Hart Ziekenhuis - Lier;Lier;8;0.001392
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;99;GZA ziekenhuizen;Antwerpen;1519;0.2643118
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;108;RZ Heilig Hart Leuven;Leuven;5;0.00087
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;143;UZ Brussel;Jette;20;0.0034801
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;150;Universitair Kinderziekenhuis Koningin Fabiola;Brussel;6;0.001044
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;300;UZ Antwerpen;Edegem;853;0.1484253
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;322;UZ Leuven;Leuven;206;0.0358448
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;15;0.0026101
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;536;AZ Voorkempen;Malle;30;0.0052201
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);11;0.001914
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;670;UZ Gent;Gent;87;0.0151383
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;682;AZ Monica;Antwerpen;731;0.1271968
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;709;Ziekenhuis Geel;Geel;5;0.00087
11002;2000;Antwerpen;64190;Jonger dan 15 jaar;5747;710;AZ Klina;Brasschaat;163;0.0283626
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;11518;0.3584477
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;12;AZ Sint-Blasius;Dendermonde;10;0.0003112
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;17;AZ Maria Middelares;Gent;24;0.0007469
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;26;AZ Sint-Maarten;Mechelen;150;0.0046681
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;32;AZ Alma;Eeklo;13;0.0004046
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;49;AZ Sint-Jan Brugge - Oostende;Brugge;31;0.0009647
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;63;AZ Turnhout;Turnhout;53;0.0016494
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;76;UMC Sint-Pieter;Brussel;20;0.0006224
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;77;UVC Brugmann;Brussel;10;0.0003112
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;79;Jules Bordet Instituut;Brussel;6;0.0001867
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;87;Iris Ziekenhuizen Zuid;Etterbeek;9;0.0002801
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;97;Heilig Hart Ziekenhuis - Lier;Lier;85;0.0026453
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;99;GZA ziekenhuizen;Antwerpen;8806;0.2740485
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;102;Heilig Hart Ziekenhuis;Mol;14;0.0004357
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;104;AZ Rivierenland;Rumst;139;0.0043258
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;108;RZ Heilig Hart Leuven;Leuven;7;0.0002178
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;109;RZ Tienen;Tienen;5;0.0001556
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;110;Kliniek Sint-Jan;Brussel;7;0.0002178
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;111;Europaziekenhuizen;Ukkel;8;0.000249
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;117;AZ Delta;Roeselare;15;0.0004668
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);30;0.0009336
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;140;AZ Sint-Lucas;Brugge;51;0.0015872
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;143;UZ Brussel;Jette;87;0.0027075
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;166;CHU UCL Namur - Site Sainte-Élisabeth;Namen;5;0.0001556
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);15;0.0004668
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;204;AZ Jan Portaels;Vilvoorde;39;0.0012137
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;217;AZ Sint-Elisabeth;Zottegem;10;0.0003112
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;243;Jessa Ziekenhuis;Hasselt;26;0.0008091
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;290;AZ Sint-Lucas;Gent;33;0.001027
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;300;UZ Antwerpen;Edegem;3904;0.121495
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;308;AZ Herentals;Herentals;39;0.0012137
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;310;AZ West;Veurne;10;0.0003112
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;322;UZ Leuven;Leuven;548;0.0170541
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;332;CHIREC - Delta Ziekenhuis;Oudergem;36;0.0011203
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;371;Ziekenhuis Oost-Limburg;Genk;25;0.000778
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;392;AZ Zeno;Knokke-Heist;24;0.0007469
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;396;AZ Groeninge;Kortrijk;13;0.0004046
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;397;OLV van Lourdes Ziekenhuis Waregem;Waregem;8;0.000249
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;42;0.0013071
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;406;Cliniques Universitaires de Bruxelles - Erasmus Ziekenhuis;Anderlecht;18;0.0005602
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;412;CHR de la Citadelle;Luik;5;0.0001556
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;525;AZ Damiaan;Oostende;9;0.0002801
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;536;AZ Voorkempen;Malle;127;0.0039523
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);132;0.0041079
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;670;UZ Gent;Gent;158;0.0049171
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;682;AZ Monica;Antwerpen;4382;0.1363707
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;689;Imelda Ziekenhuis;Bonheiden;54;0.0016805
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;709;Ziekenhuis Geel;Geel;47;0.0014627
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;710;AZ Klina;Brasschaat;1218;0.037905
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;712;AZ Diest;Diest;12;0.0003734
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;713;AZ Jan Palfijn;Gent;16;0.0004979
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;714;Sint-Franciscus Ziekenhuis;Heusden-Zolder;9;0.0002801
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;716;AZ Vesalius;Tongeren;5;0.0001556
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;719;Noorderhart - Mariaziekenhuis;Pelt;6;0.0001867
11002;2000;Antwerpen;64190;Tussen 15 en 64 jaar;32133;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;6;0.0001867
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;11684;0.4440897
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;12;AZ Sint-Blasius;Dendermonde;7;0.0002661
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;17;AZ Maria Middelares;Gent;9;0.0003421
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;26;AZ Sint-Maarten;Mechelen;52;0.0019764
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;49;AZ Sint-Jan Brugge - Oostende;Brugge;22;0.0008362
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;63;AZ Turnhout;Turnhout;44;0.0016724
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;79;Jules Bordet Instituut;Brussel;5;0.00019
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;97;Heilig Hart Ziekenhuis - Lier;Lier;52;0.0019764
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;99;GZA ziekenhuizen;Antwerpen;6704;0.2548081
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;104;AZ Rivierenland;Rumst;90;0.0034208
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);42;0.0015964
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;140;AZ Sint-Lucas;Brugge;7;0.0002661
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;143;UZ Brussel;Jette;20;0.0007602
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;176;Algemeen Stedelijk Ziekenhuis AV;Aalst (Oost-Vlaanderen);10;0.0003801
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;204;AZ Jan Portaels;Vilvoorde;6;0.0002281
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;243;Jessa Ziekenhuis;Hasselt;7;0.0002661
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;265;AZ Lokeren;Lokeren;8;0.0003041
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;290;AZ Sint-Lucas;Gent;5;0.00019
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;300;UZ Antwerpen;Edegem;2027;0.0770429
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;308;AZ Herentals;Herentals;40;0.0015203
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;310;AZ West;Veurne;15;0.0005701
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;322;UZ Leuven;Leuven;201;0.0076397
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;332;CHIREC - Delta Ziekenhuis;Oudergem;6;0.0002281
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;371;Ziekenhuis Oost-Limburg;Genk;8;0.0003041
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;392;AZ Zeno;Knokke-Heist;31;0.0011783
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;396;AZ Groeninge;Kortrijk;6;0.0002281
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;26;0.0009882
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;525;AZ Damiaan;Oostende;9;0.0003421
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;536;AZ Voorkempen;Malle;119;0.004523
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);74;0.0028126
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;670;UZ Gent;Gent;46;0.0017484
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;682;AZ Monica;Antwerpen;3740;0.1421513
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;689;Imelda Ziekenhuis;Bonheiden;42;0.0015964
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;709;Ziekenhuis Geel;Geel;13;0.0004941
11002;2000;Antwerpen;64190;65 jaar en ouder;26310;710;AZ Klina;Brasschaat;1063;0.0404029
11004;2530;Boechout;1509;Jonger dan 15 jaar;99;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;5;0.0505051
11004;2530;Boechout;1509;Jonger dan 15 jaar;99;97;Heilig Hart Ziekenhuis - Lier;Lier;27;0.2727273
11004;2530;Boechout;1509;Jonger dan 15 jaar;99;99;GZA ziekenhuizen;Antwerpen;24;0.2424242
11004;2530;Boechout;1509;Jonger dan 15 jaar;99;300;UZ Antwerpen;Edegem;26;0.2626263
11004;2530;Boechout;1509;Jonger dan 15 jaar;99;682;AZ Monica;Antwerpen;8;0.0808081
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;76;0.1071932
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;26;AZ Sint-Maarten;Mechelen;17;0.0239774
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;97;Heilig Hart Ziekenhuis - Lier;Lier;128;0.180536
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;99;GZA ziekenhuizen;Antwerpen;269;0.3794076
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;104;AZ Rivierenland;Rumst;5;0.0070522
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;300;UZ Antwerpen;Edegem;119;0.167842
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;322;UZ Leuven;Leuven;5;0.0070522
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;536;AZ Voorkempen;Malle;9;0.0126939
11004;2530;Boechout;1509;Tussen 15 en 64 jaar;709;682;AZ Monica;Antwerpen;54;0.0761636
11004;2530;Boechout;1509;65 jaar en ouder;701;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;62;0.0884451
11004;2530;Boechout;1509;65 jaar en ouder;701;26;AZ Sint-Maarten;Mechelen;7;0.0099857
11004;2530;Boechout;1509;65 jaar en ouder;701;97;Heilig Hart Ziekenhuis - Lier;Lier;177;0.2524964
11004;2530;Boechout;1509;65 jaar en ouder;701;99;GZA ziekenhuizen;Antwerpen;271;0.3865906
11004;2530;Boechout;1509;65 jaar en ouder;701;104;AZ Rivierenland;Rumst;5;0.0071327
11004;2530;Boechout;1509;65 jaar en ouder;701;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);6;0.0085592
11004;2530;Boechout;1509;65 jaar en ouder;701;300;UZ Antwerpen;Edegem;74;0.1055635
11004;2530;Boechout;1509;65 jaar en ouder;701;322;UZ Leuven;Leuven;7;0.0099857
11004;2530;Boechout;1509;65 jaar en ouder;701;682;AZ Monica;Antwerpen;69;0.0984308
11004;2530;Boechout;1509;65 jaar en ouder;701;689;Imelda Ziekenhuis;Bonheiden;6;0.0085592
11005;2850;Boom;2309;Jonger dan 15 jaar;149;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;29;0.1946309
11005;2850;Boom;2309;Jonger dan 15 jaar;149;99;GZA ziekenhuizen;Antwerpen;35;0.2348993
11005;2850;Boom;2309;Jonger dan 15 jaar;149;143;UZ Brussel;Jette;5;0.033557
11005;2850;Boom;2309;Jonger dan 15 jaar;149;300;UZ Antwerpen;Edegem;66;0.442953
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;101;0.0905018
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;26;AZ Sint-Maarten;Mechelen;39;0.0349462
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;77;UVC Brugmann;Brussel;6;0.0053763
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;79;Jules Bordet Instituut;Brussel;10;0.0089606
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;97;Heilig Hart Ziekenhuis - Lier;Lier;9;0.0080645
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;99;GZA ziekenhuizen;Antwerpen;161;0.1442652
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;104;AZ Rivierenland;Rumst;461;0.4130824
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;143;UZ Brussel;Jette;17;0.015233
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;300;UZ Antwerpen;Edegem;208;0.1863799
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;322;UZ Leuven;Leuven;18;0.016129
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);10;0.0089606
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;670;UZ Gent;Gent;9;0.0080645
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;682;AZ Monica;Antwerpen;20;0.0179211
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;689;Imelda Ziekenhuis;Bonheiden;10;0.0089606
11005;2850;Boom;2309;Tussen 15 en 64 jaar;1116;710;AZ Klina;Brasschaat;7;0.0062724
11005;2850;Boom;2309;65 jaar en ouder;1044;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;87;0.0833333
11005;2850;Boom;2309;65 jaar en ouder;1044;26;AZ Sint-Maarten;Mechelen;17;0.0162835
11005;2850;Boom;2309;65 jaar en ouder;1044;99;GZA ziekenhuizen;Antwerpen;56;0.0536398
11005;2850;Boom;2309;65 jaar en ouder;1044;104;AZ Rivierenland;Rumst;707;0.6772031
11005;2850;Boom;2309;65 jaar en ouder;1044;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);5;0.0047893
11005;2850;Boom;2309;65 jaar en ouder;1044;300;UZ Antwerpen;Edegem;138;0.1321839
11005;2850;Boom;2309;65 jaar en ouder;1044;322;UZ Leuven;Leuven;9;0.0086207
11005;2850;Boom;2309;65 jaar en ouder;1044;682;AZ Monica;Antwerpen;10;0.0095785
11007;2150;Borsbeek;1404;Jonger dan 15 jaar;143;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;21;0.1468531
11007;2150;Borsbeek;1404;Jonger dan 15 jaar;143;99;GZA ziekenhuizen;Antwerpen;25;0.1748252
11007;2150;Borsbeek;1404;Jonger dan 15 jaar;143;300;UZ Antwerpen;Edegem;24;0.1678322
11007;2150;Borsbeek;1404;Jonger dan 15 jaar;143;322;UZ Leuven;Leuven;11;0.0769231
11007;2150;Borsbeek;1404;Jonger dan 15 jaar;143;682;AZ Monica;Antwerpen;59;0.4125874
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;124;0.1820852
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;97;Heilig Hart Ziekenhuis - Lier;Lier;14;0.020558
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;99;GZA ziekenhuizen;Antwerpen;141;0.2070485
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;300;UZ Antwerpen;Edegem;96;0.1409692
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;322;UZ Leuven;Leuven;8;0.0117474
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;682;AZ Monica;Antwerpen;271;0.3979442
11007;2150;Borsbeek;1404;Tussen 15 en 64 jaar;681;710;AZ Klina;Brasschaat;5;0.0073421
11007;2150;Borsbeek;1404;65 jaar en ouder;580;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;115;0.1982759
11007;2150;Borsbeek;1404;65 jaar en ouder;580;99;GZA ziekenhuizen;Antwerpen;81;0.1396552
11007;2150;Borsbeek;1404;65 jaar en ouder;580;300;UZ Antwerpen;Edegem;64;0.1103448
11007;2150;Borsbeek;1404;65 jaar en ouder;580;682;AZ Monica;Antwerpen;301;0.5189655
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;33;0.1107383
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;99;GZA ziekenhuizen;Antwerpen;6;0.0201342
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;300;UZ Antwerpen;Edegem;42;0.1409396
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;322;UZ Leuven;Leuven;8;0.0268456
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;536;AZ Voorkempen;Malle;5;0.0167785
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;670;UZ Gent;Gent;5;0.0167785
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;682;AZ Monica;Antwerpen;8;0.0268456
11008;2930;Brasschaat;4905;Jonger dan 15 jaar;298;710;AZ Klina;Brasschaat;186;0.6241611
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;202;0.0940848
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;26;AZ Sint-Maarten;Mechelen;5;0.0023288
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;99;GZA ziekenhuizen;Antwerpen;101;0.0470424
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;143;UZ Brussel;Jette;7;0.0032604
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;300;UZ Antwerpen;Edegem;295;0.137401
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;308;AZ Herentals;Herentals;6;0.0027946
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;322;UZ Leuven;Leuven;35;0.0163018
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;371;Ziekenhuis Oost-Limburg;Genk;5;0.0023288
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;536;AZ Voorkempen;Malle;63;0.0293433
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;595;AZ Nikolaas;Sint-Niklaas (Oost-Vlaanderen);9;0.0041919
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;670;UZ Gent;Gent;13;0.006055
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;682;AZ Monica;Antwerpen;104;0.0484397
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;689;Imelda Ziekenhuis;Bonheiden;13;0.006055
11008;2930;Brasschaat;4905;Tussen 15 en 64 jaar;2147;710;AZ Klina;Brasschaat;1252;0.5831393
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;242;0.098374
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;99;GZA ziekenhuizen;Antwerpen;66;0.0268293
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;126;Onze-Lieve-Vrouw Ziekenhuis;Aalst (Oost-Vlaanderen);9;0.0036585
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;300;UZ Antwerpen;Edegem;209;0.0849593
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;322;UZ Leuven;Leuven;15;0.0060976
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;536;AZ Voorkempen;Malle;56;0.0227642
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;670;UZ Gent;Gent;5;0.0020325
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;682;AZ Monica;Antwerpen;53;0.0215447
11008;2930;Brasschaat;4905;65 jaar en ouder;2460;710;AZ Klina;Brasschaat;1771;0.7199187
11009;2960;Brecht;4026;Jonger dan 15 jaar;359;9;Ziekenhuisnetwerk Antwerpen;Antwerpen;26;0.0724234
11009;2960;Brecht;4026;Jonger dan 15 jaar;359;63;AZ Turnhout;Turnhout;12;0.0334262
11009;2960;Brecht;4026;Jonger dan 15 jaar;359;99;GZA ziekenhuizen;Antwerpen;8;0.0222841
11009;2960;Brecht;4026;Jonger dan 15 jaar;359;300;UZ Antwerpen;Edegem;34;0.0947075
11009;2960;Brecht;4026;Jonger dan 15 jaar;359;322;UZ Leuven;Leuven;12;0.0334262
