code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
11009;2960;Brecht;99;Anvers;GZA ziekenhuizen;0.05991440798858773;4206
11009;2960;Brecht;300;Edegem;UZ Antwerpen;0.06348074179743224;4206
11009;2960;Brecht;536;Malle;AZ Sint-Jozef Malle;0.4512601046124584;4206
11009;2960;Brecht;682;Anvers;AZ Monica;0.05373276271992392;4206
11009;2960;Brecht;710;Brasschaat;AZ Klina;0.1616737993342844;4206
11013;2650;Edegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1573236889692586;3318
11013;2650;Edegem;99;Anvers;GZA ziekenhuizen;0.4864376130198915;3318
11013;2650;Edegem;300;Edegem;UZ Antwerpen;0.2251356238698011;3318
11016;2910;Essen;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0999184339314845;2452
11016;2910;Essen;300;Edegem;UZ Antwerpen;0.1064437194127243;2452
11016;2910;Essen;536;Malle;AZ Sint-Jozef Malle;0.06199021207177814;2452
11016;2910;Essen;710;Brasschaat;AZ Klina;0.5799347471451876;2452
11018;2620;Hemiksem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.2241478913922588;1731
11018;2620;Hemiksem;99;Anvers;GZA ziekenhuizen;0.1871750433275563;1731
11018;2620;Hemiksem;300;Edegem;UZ Antwerpen;0.1588677065280185;1731
11018;2620;Hemiksem;314;Rumst;AZ Heilige Familie;0.3252455228191797;1731
11021;2540;Hove;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1170651277823578;1213
11021;2540;Hove;99;Anvers;GZA ziekenhuizen;0.5127782357790602;1213
11021;2540;Hove;300;Edegem;UZ Antwerpen;0.1970321516900247;1213
11022;2920;Kalmthout;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1079313164349959;2446
11022;2920;Kalmthout;99;Anvers;GZA ziekenhuizen;0.05641864268192968;2446
11022;2920;Kalmthout;300;Edegem;UZ Antwerpen;0.1022076860179885;2446
11022;2920;Kalmthout;536;Malle;AZ Sint-Jozef Malle;0.05968928863450532;2446
11022;2920;Kalmthout;710;Brasschaat;AZ Klina;0.571954210956664;2446
11023;2950;Kapellen (Anvers);9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1562420866042036;3949
11023;2950;Kapellen (Anvers);99;Anvers;GZA ziekenhuizen;0.06507976702962776;3949
11023;2950;Kapellen (Anvers);300;Edegem;UZ Antwerpen;0.08457837427196759;3949
11023;2950;Kapellen (Anvers);710;Brasschaat;AZ Klina;0.5555836920739428;3949
11024;2550;Kontich;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1052969502407705;3115
11024;2550;Kontich;26;Malines;AZ Sint-Maarten;0.1364365971107544;3115
11024;2550;Kontich;99;Anvers;GZA ziekenhuizen;0.3823434991974318;3115
11024;2550;Kontich;300;Edegem;UZ Antwerpen;0.2163723916532905;3115
11025;2547;Lint;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06690140845070422;1136
11025;2547;Lint;26;Malines;AZ Sint-Maarten;0.3230633802816901;1136
11025;2547;Lint;97;Lierre;H.-Hartziekenhuis Lier;0.1883802816901408;1136
11025;2547;Lint;99;Anvers;GZA ziekenhuizen;0.1919014084507042;1136
11025;2547;Lint;300;Edegem;UZ Antwerpen;0.1144366197183099;1136
11029;2640;Mortsel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1411884205180295;3938
11029;2640;Mortsel;99;Anvers;GZA ziekenhuizen;0.6122397155916709;3938
11029;2640;Mortsel;300;Edegem;UZ Antwerpen;0.1053834433722702;3938
11029;2640;Mortsel;682;Anvers;AZ Monica;0.0505332656170645;3938
11030;2845;Niel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1163337250293772;1702
11030;2845;Niel;99;Anvers;GZA ziekenhuizen;0.1286721504112809;1702
11030;2845;Niel;300;Edegem;UZ Antwerpen;0.1603995299647474;1702
11030;2845;Niel;314;Rumst;AZ Heilige Familie;0.4935370152761457;1702
11035;2520;Ranst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.08589181286549707;2736
11035;2520;Ranst;97;Lierre;H.-Hartziekenhuis Lier;0.3976608187134503;2736
11035;2520;Ranst;99;Anvers;GZA ziekenhuizen;0.07529239766081872;2736
11035;2520;Ranst;300;Edegem;UZ Antwerpen;0.0891812865497076;2736
11035;2520;Ranst;536;Malle;AZ Sint-Jozef Malle;0.1041666666666667;2736
11035;2520;Ranst;682;Anvers;AZ Monica;0.1341374269005848;2736
11037;2840;Rumst;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.07539503386004515;2215
11037;2840;Rumst;26;Malines;AZ Sint-Maarten;0.181941309255079;2215
11037;2840;Rumst;99;Anvers;GZA ziekenhuizen;0.1354401805869075;2215
11037;2840;Rumst;300;Edegem;UZ Antwerpen;0.1300225733634311;2215
11037;2840;Rumst;314;Rumst;AZ Heilige Familie;0.3652370203160271;2215
11038;2627;Schelle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1607813673929376;1331
11038;2627;Schelle;99;Anvers;GZA ziekenhuizen;0.1697971450037566;1331
11038;2627;Schelle;300;Edegem;UZ Antwerpen;0.1758076634109692;1331
11038;2627;Schelle;314;Rumst;AZ Heilige Familie;0.4072126220886552;1331
11039;2970;Schilde;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1249120337790288;2842
11039;2970;Schilde;99;Anvers;GZA ziekenhuizen;0.1301900070372977;2842
11039;2970;Schilde;300;Edegem;UZ Antwerpen;0.05770584095707249;2842
11039;2970;Schilde;536;Malle;AZ Sint-Jozef Malle;0.3969035890218156;2842
11039;2970;Schilde;682;Anvers;AZ Monica;0.1140042223786066;2842
11039;2970;Schilde;710;Brasschaat;AZ Klina;0.08585503166783955;2842
11040;2900;Schoten;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.4271623672230653;5272
11040;2900;Schoten;99;Anvers;GZA ziekenhuizen;0.06942336874051594;5272
11040;2900;Schoten;300;Edegem;UZ Antwerpen;0.07454476479514416;5272
11040;2900;Schoten;682;Anvers;AZ Monica;0.09711684370257967;5272
11040;2900;Schoten;710;Brasschaat;AZ Klina;0.2310318664643399;5272
11044;2940;Stabroek;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1975912683477606;2657
11044;2940;Stabroek;99;Anvers;GZA ziekenhuizen;0.07000376364320662;2657
11044;2940;Stabroek;300;Edegem;UZ Antwerpen;0.09973654497553631;2657
11044;2940;Stabroek;710;Brasschaat;AZ Klina;0.5306736921339857;2657
11050;2110;Wijnegem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1861924686192468;1434
11050;2110;Wijnegem;99;Anvers;GZA ziekenhuizen;0.1143654114365411;1434
11050;2110;Wijnegem;300;Edegem;UZ Antwerpen;0.08926080892608089;1434
11050;2110;Wijnegem;536;Malle;AZ Sint-Jozef Malle;0.2370990237099024;1434
11050;2110;Wijnegem;682;Anvers;AZ Monica;0.2831241283124128;1434
11052;2160;Wommelgem;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.191044776119403;2010
11052;2160;Wommelgem;97;Lierre;H.-Hartziekenhuis Lier;0.05373134328358209;2010
11052;2160;Wommelgem;99;Anvers;GZA ziekenhuizen;0.1656716417910448;2010
11052;2160;Wommelgem;300;Edegem;UZ Antwerpen;0.07462686567164178;2010
11052;2160;Wommelgem;682;Anvers;AZ Monica;0.417910447761194;2010
11053;2990;Wuustwezel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1001583531274743;2526
11053;2990;Wuustwezel;300;Edegem;UZ Antwerpen;0.07957244655581948;2526
11053;2990;Wuustwezel;536;Malle;AZ Sint-Jozef Malle;0.2466349960411718;2526
11053;2990;Wuustwezel;710;Brasschaat;AZ Klina;0.4228028503562946;2526
11054;2240;Zandhoven;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06317494600431965;1852
11054;2240;Zandhoven;97;Lierre;H.-Hartziekenhuis Lier;0.265658747300216;1852
11054;2240;Zandhoven;300;Edegem;UZ Antwerpen;0.06749460043196544;1852
11054;2240;Zandhoven;308;Herentals;AZ Sint-Elisabeth Herentals;0.08207343412526998;1852
11054;2240;Zandhoven;536;Malle;AZ Sint-Jozef Malle;0.300755939524838;1852
11054;2240;Zandhoven;682;Anvers;AZ Monica;0.05561555075593953;1852
11055;2980;Zoersel;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.107981220657277;3195
11055;2980;Zoersel;99;Anvers;GZA ziekenhuizen;0.05258215962441314;3195
11055;2980;Zoersel;300;Edegem;UZ Antwerpen;0.06729264475743349;3195
11055;2980;Zoersel;536;Malle;AZ Sint-Jozef Malle;0.574960876369327;3195
11055;2980;Zoersel;682;Anvers;AZ Monica;0.07918622848200313;3195
11056;2070;Zwijndrecht;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.1788723266364226;3086
11056;2070;Zwijndrecht;99;Anvers;GZA ziekenhuizen;0.4073233959818535;3086
11056;2070;Zwijndrecht;300;Edegem;UZ Antwerpen;0.1085547634478289;3086
11056;2070;Zwijndrecht;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.1432274789371354;3086
11056;2070;Zwijndrecht;682;Anvers;AZ Monica;0.0729099157485418;3086
11057;2390;Malle;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.06762389995368226;2159
11057;2390;Malle;63;Turnhout;AZ Turnhout;0.05650764242704956;2159
11057;2390;Malle;536;Malle;AZ Sint-Jozef Malle;0.6419638721630384;2159
11057;2390;Malle;682;Anvers;AZ Monica;0.05928670680870773;2159
12002;2590;Berlaar;26;Malines;AZ Sint-Maarten;0.05677867902665121;1726
12002;2590;Berlaar;97;Lierre;H.-Hartziekenhuis Lier;0.6222479721900348;1726
12002;2590;Berlaar;300;Edegem;UZ Antwerpen;0.06488991888760139;1726
12002;2590;Berlaar;689;Bonheiden;Imelda Ziekenhuis;0.1147161066048667;1726
12005;2820;Bonheiden;26;Malines;AZ Sint-Maarten;0.0888030888030888;2331
12005;2820;Bonheiden;689;Bonheiden;Imelda Ziekenhuis;0.7893607893607893;2331
12007;2880;Bornem;104;Bornem;Sint-Jozefkliniek;0.5777284263959391;3152
12007;2880;Bornem;300;Edegem;UZ Antwerpen;0.05774111675126904;3152
12007;2880;Bornem;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.08946700507614214;3152
12009;2570;Duffel;26;Malines;AZ Sint-Maarten;0.6923925027563396;2721
12009;2570;Duffel;97;Lierre;H.-Hartziekenhuis Lier;0.0830576993752297;2721
12009;2570;Duffel;689;Bonheiden;Imelda Ziekenhuis;0.05475927967658949;2721
12014;2220;Heist-op-den-Berg;97;Lierre;H.-Hartziekenhuis Lier;0.2748020493712157;6441
12014;2220;Heist-op-den-Berg;322;Louvain;UZ Leuven;0.08616674429436423;6441
12014;2220;Heist-op-den-Berg;689;Bonheiden;Imelda Ziekenhuis;0.4702685918335662;6441
12021;2500;Lierre;26;Malines;AZ Sint-Maarten;0.07278663337814481;5207
12021;2500;Lierre;97;Lierre;H.-Hartziekenhuis Lier;0.6863837142308431;5207
12021;2500;Lierre;300;Edegem;UZ Antwerpen;0.06932974841559439;5207
12025;2800;Malines;26;Malines;AZ Sint-Maarten;0.6020946470131885;12890
12025;2800;Malines;689;Bonheiden;Imelda Ziekenhuis;0.2126454615981381;12890
12026;2560;Nijlen;97;Lierre;H.-Hartziekenhuis Lier;0.6646361013145239;3119
12026;2560;Nijlen;300;Edegem;UZ Antwerpen;0.08816928502725233;3119
12029;2580;Putte;26;Malines;AZ Sint-Maarten;0.07710189848895777;2581
12029;2580;Putte;97;Lierre;H.-Hartziekenhuis Lier;0.1158465710964742;2581
12029;2580;Putte;322;Louvain;UZ Leuven;0.05889190236342503;2581
12029;2580;Putte;689;Bonheiden;Imelda Ziekenhuis;0.6768694304533127;2581
12030;2870;Puurs;104;Bornem;Sint-Jozefkliniek;0.3643933386201427;2522
12030;2870;Puurs;300;Edegem;UZ Antwerpen;0.09238699444885012;2522
12030;2870;Puurs;314;Rumst;AZ Heilige Familie;0.2291831879460745;2522
12030;2870;Puurs;595;Saint-Nicolas (Flandre orienta;AZ Nikolaas;0.05947660586835844;2522
12034;2890;Sint-Amands;12;Termonde;AZ Sint-Blasius;0.222397476340694;1268
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.4676656151419558;1268
12034;2890;Sint-Amands;300;Edegem;UZ Antwerpen;0.05599369085173501;1268
12035;2860;Sint-Katelijne-Waver;26;Malines;AZ Sint-Maarten;0.4304041051956382;3118
12035;2860;Sint-Katelijne-Waver;322;Louvain;UZ Leuven;0.05420141116100064;3118
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3851828094932649;3118
12040;2830;Willebroek;9;Anvers;Ziekenhuisnetwerk Antwerpen;0.0592574964302713;4202
12040;2830;Willebroek;26;Malines;AZ Sint-Maarten;0.1349357448833889;4202
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.2851023322227511;4202
12040;2830;Willebroek;300;Edegem;UZ Antwerpen;0.06901475487862922;4202
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2572584483579248;4202
13001;2370;Arendonk;63;Turnhout;AZ Turnhout;0.7768389662027833;2012
13001;2370;Arendonk;322;Louvain;UZ Leuven;0.05467196819085487;2012
13002;2387;Baerle-Duc;63;Turnhout;AZ Turnhout;0.8517520215633423;371
13002;2387;Baerle-Duc;300;Edegem;UZ Antwerpen;0.05929919137466307;371
13003;2490;Balen;102;Mol;H. Hartziekenhuis Mol;0.5464169381107492;3684
13003;2490;Balen;300;Edegem;UZ Antwerpen;0.05347448425624322;3684
13003;2490;Balen;322;Louvain;UZ Leuven;0.06731813246471227;3684
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1739956568946797;3684
13004;2340;Beerse;63;Turnhout;AZ Turnhout;0.7325263568918391;2561
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.08004685669660289;2561
13006;2480;Dessel;63;Turnhout;AZ Turnhout;0.1370801919122687;1459
13006;2480;Dessel;102;Mol;H. Hartziekenhuis Mol;0.5305003427004797;1459
13006;2480;Dessel;300;Edegem;UZ Antwerpen;0.06442769019876628;1459
13006;2480;Dessel;322;Louvain;UZ Leuven;0.05140507196710076;1459
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.1425633995887594;1459
13008;2440;Geel;300;Edegem;UZ Antwerpen;0.0586965904186448;6951
13008;2440;Geel;322;Louvain;UZ Leuven;0.05495612142137822;6951
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.7276650841605524;6951
13010;2280;Grobbendonk;97;Lierre;H.-Hartziekenhuis Lier;0.25197328476017;1647
13010;2280;Grobbendonk;300;Edegem;UZ Antwerpen;0.06253794778384943;1647
13010;2280;Grobbendonk;308;Herentals;AZ Sint-Elisabeth Herentals;0.4177292046144505;1647
13010;2280;Grobbendonk;322;Louvain;UZ Leuven;0.05343047965998786;1647
13011;2200;Herentals;97;Lierre;H.-Hartziekenhuis Lier;0.06977767994717148;4543
13011;2200;Herentals;308;Herentals;AZ Sint-Elisabeth Herentals;0.6707021791767555;4543
13011;2200;Herentals;322;Louvain;UZ Leuven;0.05679066696015848;4543
13012;2270;Herenthout;97;Lierre;H.-Hartziekenhuis Lier;0.3943262411347518;1410
13012;2270;Herenthout;308;Herentals;AZ Sint-Elisabeth Herentals;0.323404255319149;1410
13012;2270;Herenthout;322;Louvain;UZ Leuven;0.0524822695035461;1410
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.07588652482269503;1410
13013;2230;Herselt;308;Herentals;AZ Sint-Elisabeth Herentals;0.121962196219622;2222
13013;2230;Herselt;322;Louvain;UZ Leuven;0.3262826282628263;2222
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.1822682268226823;2222
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.1809180918091809;2222
13014;2320;Hoogstraten;63;Turnhout;AZ Turnhout;0.6655003498950315;2858
13014;2320;Hoogstraten;300;Edegem;UZ Antwerpen;0.06018194541637509;2858
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1235129461161651;2858
13016;2235;Hulshout;97;Lierre;H.-Hartziekenhuis Lier;0.180921052631579;1520
13016;2235;Hulshout;308;Herentals;AZ Sint-Elisabeth Herentals;0.1552631578947369;1520
13016;2235;Hulshout;322;Louvain;UZ Leuven;0.1203947368421053;1520
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.3947368421052632;1520
13017;2460;Kasterlee;63;Turnhout;AZ Turnhout;0.5148658448150834;2758
13017;2460;Kasterlee;308;Herentals;AZ Sint-Elisabeth Herentals;0.2407541696881798;2758
13017;2460;Kasterlee;322;Louvain;UZ Leuven;0.05148658448150834;2758
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.07324147933284988;2758
13019;2275;Lille;63;Turnhout;AZ Turnhout;0.4066852367688022;2513
13019;2275;Lille;308;Herentals;AZ Sint-Elisabeth Herentals;0.2849184241941902;2513
13019;2275;Lille;536;Malle;AZ Sint-Jozef Malle;0.07600477516912058;2513
13021;2450;Meerhout;102;Mol;H. Hartziekenhuis Mol;0.2449841605068638;1894
13021;2450;Meerhout;300;Edegem;UZ Antwerpen;0.07127771911298839;1894
13021;2450;Meerhout;322;Louvain;UZ Leuven;0.0501583949313622;1894
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.5163674762407603;1894
13023;2330;Merksplas;63;Turnhout;AZ Turnhout;0.8044354838709677;1488
13025;2400;Mol;102;Mol;H. Hartziekenhuis Mol;0.6110468000661485;6047
13025;2400;Mol;300;Edegem;UZ Antwerpen;0.0603605093434761;6047
13025;2400;Mol;322;Louvain;UZ Leuven;0.06780221597486356;6047
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.1318008930047958;6047
13029;2250;Olen;97;Lierre;H.-Hartziekenhuis Lier;0.05272206303724929;1745
13029;2250;Olen;308;Herentals;AZ Sint-Elisabeth Herentals;0.4979942693409742;1745
13029;2250;Olen;322;Louvain;UZ Leuven;0.0670487106017192;1745
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.2177650429799427;1745
13031;2360;Oud-Turnhout;63;Turnhout;AZ Turnhout;0.8329896907216495;1940
13035;2380;Ravels;63;Turnhout;AZ Turnhout;0.8487254492269118;2393
13035;2380;Ravels;300;Edegem;UZ Antwerpen;0.05014625992478061;2393
13036;2470;Retie;63;Turnhout;AZ Turnhout;0.4764890282131661;1595
13036;2470;Retie;102;Mol;H. Hartziekenhuis Mol;0.2539184952978056;1595
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.1015673981191223;1595
13037;2310;Rijkevorsel;63;Turnhout;AZ Turnhout;0.5543328748280605;2181
13037;2310;Rijkevorsel;300;Edegem;UZ Antwerpen;0.06006419073819349;2181
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2567629527739569;2181
13040;2300;Turnhout;63;Turnhout;AZ Turnhout;0.8371470627592666;7473
13044;2290;Vorselaar;63;Turnhout;AZ Turnhout;0.0777292576419214;1145
13044;2290;Vorselaar;97;Lierre;H.-Hartziekenhuis Lier;0.08646288209606987;1145
13044;2290;Vorselaar;308;Herentals;AZ Sint-Elisabeth Herentals;0.5816593886462882;1145
13044;2290;Vorselaar;322;Louvain;UZ Leuven;0.06375545851528384;1145
13046;2350;Vosselaar;63;Turnhout;AZ Turnhout;0.7805456702253856;1686
13046;2350;Vosselaar;322;Louvain;UZ Leuven;0.05871886120996441;1686
13049;2260;Westerlo;308;Herentals;AZ Sint-Elisabeth Herentals;0.3396178984414279;3978
13049;2260;Westerlo;322;Louvain;UZ Leuven;0.114630467571644;3978
13049;2260;Westerlo;689;Bonheiden;Imelda Ziekenhuis;0.0615887380593263;3978
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.3019105077928607;3978
13053;2430;Laakdal;322;Louvain;UZ Leuven;0.1315602836879433;2820
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.5982269503546099;2820
13053;2430;Laakdal;712;Diest;AZ Diest;0.0851063829787234;2820
21001;1070;Anderlecht;76;Bruxelles;CHU Saint-Pierre;0.1003474001936329;17559
21001;1070;Anderlecht;87;Etterbeek;Hôpitaux Iris Sud;0.1889059741443135;17559
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.2821345179110428;17559
21001;1070;Anderlecht;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.1587789737456575;17559
21002;1160;Auderghem;87;Etterbeek;Hôpitaux Iris Sud;0.1760749459524381;4163
21002;1160;Auderghem;111;Uccle;Cliniques de l'Europe;0.1450876771558972;4163
21002;1160;Auderghem;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1784770598126351;4163
21002;1160;Auderghem;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2587076627432141;4163
21003;1082;Berchem-Sainte-Agathe;76;Bruxelles;CHU Saint-Pierre;0.05203190277250285;2633
21003;1082;Berchem-Sainte-Agathe;77;Bruxelles;CHU Brugmann;0.1367261678693505;2633
21003;1082;Berchem-Sainte-Agathe;87;Etterbeek;Hôpitaux Iris Sud;0.07102164830991264;2633
21003;1082;Berchem-Sainte-Agathe;110;Bruxelles;Clinique Saint-Jean;0.08393467527535131;2633
21003;1082;Berchem-Sainte-Agathe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.0660843144701861;2633
21003;1082;Berchem-Sainte-Agathe;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1826813520698823;2633
21003;1082;Berchem-Sainte-Agathe;547;Berchem-Sainte-Agathe;Centre Hospitalier Valida;0.05355108241549563;2633
21003;1082;Berchem-Sainte-Agathe;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.1310292442081276;2633
21004;1000;Bruxelles;76;Bruxelles;CHU Saint-Pierre;0.1835336003560303;22470
21004;1000;Bruxelles;77;Bruxelles;CHU Brugmann;0.1828660436137072;22470
21004;1000;Bruxelles;110;Bruxelles;Clinique Saint-Jean;0.107254116599911;22470
21004;1000;Bruxelles;143;Jette;UZ Brussel;0.1249666221628838;22470
21004;1000;Bruxelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.05816644414775256;22470
21004;1000;Bruxelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05068980863373387;22470
21004;1000;Bruxelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.06337338673787273;22470
21005;1040;Etterbeek;87;Etterbeek;Hôpitaux Iris Sud;0.2586734693877551;5880
21005;1040;Etterbeek;111;Uccle;Cliniques de l'Europe;0.1809523809523809;5880
21005;1040;Etterbeek;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.164625850340136;5880
21005;1040;Etterbeek;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1442176870748299;5880
21006;1140;Evere;77;Bruxelles;CHU Brugmann;0.1616548204847822;5487
21006;1140;Evere;110;Bruxelles;Clinique Saint-Jean;0.1239292874065974;5487
21006;1140;Evere;111;Uccle;Cliniques de l'Europe;0.1268452706396938;5487
21006;1140;Evere;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.0747220703480955;5487
21006;1140;Evere;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2303626754146164;5487
21007;1190;Forest;76;Bruxelles;CHU Saint-Pierre;0.1693952103910161;7391
21007;1190;Forest;87;Etterbeek;Hôpitaux Iris Sud;0.2197266946286024;7391
21007;1190;Forest;111;Uccle;Cliniques de l'Europe;0.1240698146394263;7391
21007;1190;Forest;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1412528751183872;7391
21007;1190;Forest;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1186578270869977;7391
21008;1083;Ganshoren;76;Bruxelles;CHU Saint-Pierre;0.06493506493506493;2233
21008;1083;Ganshoren;77;Bruxelles;CHU Brugmann;0.2189879086430811;2233
21008;1083;Ganshoren;87;Etterbeek;Hôpitaux Iris Sud;0.05060456784594716;2233
21008;1083;Ganshoren;110;Bruxelles;Clinique Saint-Jean;0.09314823107926556;2233
21008;1083;Ganshoren;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.09449171518137035;2233
21008;1083;Ganshoren;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1589789520824004;2233
21008;1083;Ganshoren;723;Anderlecht;Clinique Sainte-Anne – Saint-Remi;0.05105239587998209;2233
21009;1050;Ixelles;76;Bruxelles;CHU Saint-Pierre;0.0729832268370607;10016
21009;1050;Ixelles;87;Etterbeek;Hôpitaux Iris Sud;0.3111022364217252;10016
21009;1050;Ixelles;111;Uccle;Cliniques de l'Europe;0.1073282747603834;10016
21009;1050;Ixelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1942891373801917;10016
21009;1050;Ixelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.09744408945686901;10016
21009;1050;Ixelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.0590055910543131;10016
