code_ins_patient;code_postal_patient;commune_patient;numéro_agrément_hôpital;commune_hôpital;nom_hôpital;part_de_marché;total_par_commune_patient
12030;2870;Puurs;595;Saint-Nicolas (Flandre orientale);AZ Nikolaas;0.05069269521410579;3176
12034;2890;Sint-Amands;12;Termonde;AZ Sint-Blasius;0.2266483516483516;1456
12034;2890;Sint-Amands;104;Bornem;Sint-Jozefkliniek;0.4615384615384616;1456
12034;2890;Sint-Amands;314;Rumst;AZ Heilige Familie;0.05563186813186813;1456
12034;2890;Sint-Amands;595;Saint-Nicolas (Flandre orientale);AZ Nikolaas;0.05082417582417582;1456
12035;2860;Sint-Katelijne-Waver;26;Malines;AZ Sint-Maarten;0.5170998632010944;3655
12035;2860;Sint-Katelijne-Waver;689;Bonheiden;Imelda Ziekenhuis;0.3283173734610123;3655
12040;2830;Willebroek;26;Malines;AZ Sint-Maarten;0.1399692375302131;4551
12040;2830;Willebroek;104;Bornem;Sint-Jozefkliniek;0.3553065260382334;4551
12040;2830;Willebroek;300;Edegem;UZ Antwerpen;0.05009887936717205;4551
12040;2830;Willebroek;314;Rumst;AZ Heilige Familie;0.2551087673038893;4551
13001;2370;Arendonk;63;Turnhout;AZ Turnhout;0.7677364864864865;2368
13001;2370;Arendonk;322;Louvain;UZ Leuven;0.05532094594594594;2368
13001;2370;Arendonk;709;Geel;AZ St.-Dimpna;0.05489864864864865;2368
13002;2387;Baerle-Duc;63;Turnhout;AZ Turnhout;0.8957169459962756;537
13003;2490;Balen;102;Mol;Heilig-Hartziekenhuis;0.5152935372471633;4054
13003;2490;Balen;322;Louvain;UZ Leuven;0.08386778490379872;4054
13003;2490;Balen;709;Geel;AZ St.-Dimpna;0.1879625061667489;4054
13003;2490;Balen;719;Overpelt;Mariaziekenhuis Noord-Limburg;0.07745436605821411;4054
13004;2340;Beerse;63;Turnhout;AZ Turnhout;0.776680471487735;3139
13004;2340;Beerse;536;Malle;AZ Sint-Jozef Malle;0.05766167569289583;3139
13006;2480;Dessel;63;Turnhout;AZ Turnhout;0.1642142436727487;1699
13006;2480;Dessel;102;Mol;Heilig-Hartziekenhuis;0.4949970570924073;1699
13006;2480;Dessel;709;Geel;AZ St.-Dimpna;0.2071806945261919;1699
13008;2440;Geel;63;Turnhout;AZ Turnhout;0.05297600498597694;6418
13008;2440;Geel;322;Louvain;UZ Leuven;0.06980367715799314;6418
13008;2440;Geel;709;Geel;AZ St.-Dimpna;0.7002181364911187;6418
13010;2280;Grobbendonk;97;Lierre;Heilig-Hartziekenhuis;0.2121212121212121;1881
13010;2280;Grobbendonk;308;Herentals;AZ Sint-Elisabeth Herentals;0.4189261031366295;1881
13011;2200;Herentals;97;Lierre;Heilig-Hartziekenhuis;0.09371823541370197;4919
13011;2200;Herentals;308;Herentals;AZ Sint-Elisabeth Herentals;0.6391542996544013;4919
13012;2270;Herenthout;97;Lierre;Heilig-Hartziekenhuis;0.3233799237611182;1574
13012;2270;Herenthout;308;Herentals;AZ Sint-Elisabeth Herentals;0.3634053367217281;1574
13012;2270;Herenthout;689;Bonheiden;Imelda Ziekenhuis;0.09275730622617535;1574
13013;2230;Herselt;109;Tirlemont;Regionaal Ziekenhuis Tienen;0.2233704292527822;2516
13013;2230;Herselt;308;Herentals;AZ Sint-Elisabeth Herentals;0.1021462639109698;2516
13013;2230;Herselt;322;Louvain;UZ Leuven;0.2305246422893482;2516
13013;2230;Herselt;689;Bonheiden;Imelda Ziekenhuis;0.1442766295707472;2516
13013;2230;Herselt;709;Geel;AZ St.-Dimpna;0.1351351351351351;2516
13014;2320;Hoogstraten;63;Turnhout;AZ Turnhout;0.709277807063785;3794
13014;2320;Hoogstraten;536;Malle;AZ Sint-Jozef Malle;0.1267791249341065;3794
13016;2235;Hulshout;97;Lierre;Heilig-Hartziekenhuis;0.1531213191990577;1698
13016;2235;Hulshout;109;Tirlemont;Regionaal Ziekenhuis Tienen;0.0895170789163722;1698
13016;2235;Hulshout;308;Herentals;AZ Sint-Elisabeth Herentals;0.1389870435806831;1698
13016;2235;Hulshout;322;Louvain;UZ Leuven;0.1513545347467609;1698
13016;2235;Hulshout;689;Bonheiden;Imelda Ziekenhuis;0.3191990577149588;1698
13017;2460;Kasterlee;63;Turnhout;AZ Turnhout;0.5747527632344386;3438
13017;2460;Kasterlee;308;Herentals;AZ Sint-Elisabeth Herentals;0.2254217568353694;3438
13017;2460;Kasterlee;709;Geel;AZ St.-Dimpna;0.05381035485747528;3438
13019;2275;Lille;63;Turnhout;AZ Turnhout;0.4295146913172664;3029
13019;2275;Lille;308;Herentals;AZ Sint-Elisabeth Herentals;0.2740178276658963;3029
13019;2275;Lille;536;Malle;AZ Sint-Jozef Malle;0.06635853416969296;3029
13021;2450;Meerhout;102;Mol;Heilig-Hartziekenhuis;0.2287655719139298;1766
13021;2450;Meerhout;709;Geel;AZ St.-Dimpna;0.5543601359003397;1766
13023;2330;Merksplas;63;Turnhout;AZ Turnhout;0.8241626794258373;1672
13023;2330;Merksplas;322;Louvain;UZ Leuven;0.05921052631578947;1672
13025;2400;Mol;63;Turnhout;AZ Turnhout;0.064464141821112;6205
13025;2400;Mol;102;Mol;Heilig-Hartziekenhuis;0.5850120870265915;6205
13025;2400;Mol;322;Louvain;UZ Leuven;0.05576148267526188;6205
13025;2400;Mol;709;Geel;AZ St.-Dimpna;0.1621273166800967;6205
13029;2250;Olen;63;Turnhout;AZ Turnhout;0.05414470531863919;2087
13029;2250;Olen;97;Lierre;Heilig-Hartziekenhuis;0.07235265931959751;2087
13029;2250;Olen;308;Herentals;AZ Sint-Elisabeth Herentals;0.5098227120268328;2087
13029;2250;Olen;709;Geel;AZ St.-Dimpna;0.2108289410637278;2087
13031;2360;Oud-Turnhout;63;Turnhout;AZ Turnhout;0.8571428571428571;2485
13035;2380;Ravels;63;Turnhout;AZ Turnhout;0.8716830243547801;2751
13036;2470;Retie;63;Turnhout;AZ Turnhout;0.4893617021276596;1786
13036;2470;Retie;102;Mol;Heilig-Hartziekenhuis;0.2217245240761478;1786
13036;2470;Retie;322;Louvain;UZ Leuven;0.07446808510638298;1786
13036;2470;Retie;709;Geel;AZ St.-Dimpna;0.1287793952967525;1786
13037;2310;Rijkevorsel;63;Turnhout;AZ Turnhout;0.5494756041951664;2193
13037;2310;Rijkevorsel;536;Malle;AZ Sint-Jozef Malle;0.2321021431828545;2193
13040;2300;Turnhout;63;Turnhout;AZ Turnhout;0.8672985781990521;7807
13044;2290;Vorselaar;63;Turnhout;AZ Turnhout;0.0954653937947494;1257
13044;2290;Vorselaar;97;Lierre;Heilig-Hartziekenhuis;0.1145584725536993;1257
13044;2290;Vorselaar;308;Herentals;AZ Sint-Elisabeth Herentals;0.5202863961813843;1257
13044;2290;Vorselaar;322;Louvain;UZ Leuven;0.05568814638027048;1257
13046;2350;Vosselaar;63;Turnhout;AZ Turnhout;0.8184679958027282;1906
13046;2350;Vosselaar;322;Louvain;UZ Leuven;0.05561385099685204;1906
13049;2260;Westerlo;97;Lierre;Heilig-Hartziekenhuis;0.06007796376977757;4361
13049;2260;Westerlo;308;Herentals;AZ Sint-Elisabeth Herentals;0.3146067415730337;4361
13049;2260;Westerlo;322;Louvain;UZ Leuven;0.1247420316441183;4361
13049;2260;Westerlo;709;Geel;AZ St.-Dimpna;0.2692043109378583;4361
13053;2430;Laakdal;322;Louvain;UZ Leuven;0.1173184357541899;2685
13053;2430;Laakdal;709;Geel;AZ St.-Dimpna;0.5459962756052141;2685
13053;2430;Laakdal;712;Diest;AZ Diest;0.1169459962756052;2685
21001;1070;Anderlecht;76;Bruxelles;CHU Saint-Pierre;0.0784927018170986;13428
21001;1070;Anderlecht;87;Etterbeek;Hôpitaux Iris Sud;0.179252308608877;13428
21001;1070;Anderlecht;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.05451295799821269;13428
21001;1070;Anderlecht;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.2286267500744713;13428
21001;1070;Anderlecht;723;Anderlecht;Centre Hospitalier Interrégional Édith Cavell;0.2193923145665773;13428
21002;1160;Auderghem;87;Etterbeek;Hôpitaux Iris Sud;0.1207158022444647;3297
21002;1160;Auderghem;111;Uccle;Cliniques de l'Europe;0.1592356687898089;3297
21002;1160;Auderghem;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2071580224446467;3297
21002;1160;Auderghem;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2423415225962997;3297
21003;1082;Berchem-Sainte-Agathe;77;Bruxelles;CHU Brugmann;0.1073059360730594;2190
21003;1082;Berchem-Sainte-Agathe;87;Etterbeek;Hôpitaux Iris Sud;0.07671232876712329;2190
21003;1082;Berchem-Sainte-Agathe;110;Bruxelles;Clinique Saint-Jean;0.1073059360730594;2190
21003;1082;Berchem-Sainte-Agathe;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1273972602739726;2190
21003;1082;Berchem-Sainte-Agathe;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1442922374429224;2190
21003;1082;Berchem-Sainte-Agathe;723;Anderlecht;Centre Hospitalier Interrégional Édith Cavell;0.1958904109589041;2190
21004;1000;Bruxelles;76;Bruxelles;CHU Saint-Pierre;0.1512631915574033;15635
21004;1000;Bruxelles;77;Bruxelles;CHU Brugmann;0.1421810041573393;15635
21004;1000;Bruxelles;110;Bruxelles;Clinique Saint-Jean;0.1197953309881676;15635
21004;1000;Bruxelles;143;Jette;UZ Brussel;0.1178125999360409;15635
21004;1000;Bruxelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.07783818356251998;15635
21004;1000;Bruxelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.05570834665813879;15635
21004;1000;Bruxelles;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.06376718899904062;15635
21005;1040;Etterbeek;79;Bruxelles;Institut Jules Bordet;0.08204675782973092;4534
21005;1040;Etterbeek;87;Etterbeek;Hôpitaux Iris Sud;0.2033524481693869;4534
21005;1040;Etterbeek;111;Uccle;Cliniques de l'Europe;0.2066607851786502;4534
21005;1040;Etterbeek;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1537273930304367;4534
21005;1040;Etterbeek;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.1303484781649757;4534
21006;1140;Evere;77;Bruxelles;CHU Brugmann;0.1129482999534234;4294
21006;1140;Evere;110;Bruxelles;Clinique Saint-Jean;0.1357708430367955;4294
21006;1140;Evere;111;Uccle;Cliniques de l'Europe;0.1576618537494178;4294
21006;1140;Evere;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.103865859338612;4294
21006;1140;Evere;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.2144853283651607;4294
21007;1190;Forest;76;Bruxelles;CHU Saint-Pierre;0.1385032170673891;5906
21007;1190;Forest;79;Bruxelles;Institut Jules Bordet;0.07737893667456823;5906
21007;1190;Forest;87;Etterbeek;Hôpitaux Iris Sud;0.2126650863528615;5906
21007;1190;Forest;111;Uccle;Cliniques de l'Europe;0.1810023704707077;5906
21007;1190;Forest;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.1053166271588215;5906
21007;1190;Forest;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.09972908906197088;5906
21008;1083;Ganshoren;76;Bruxelles;CHU Saint-Pierre;0.0639759553456419;2329
21008;1083;Ganshoren;77;Bruxelles;CHU Brugmann;0.1352511807642765;2329
21008;1083;Ganshoren;110;Bruxelles;Clinique Saint-Jean;0.08587376556462001;2329
21008;1083;Ganshoren;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.17174753112924;2329
21008;1083;Ganshoren;406;Anderlecht;Cliniques Universitaires de Bruxelles – Hôpital Érasme;0.1120652640618291;2329
21008;1083;Ganshoren;723;Anderlecht;Centre Hospitalier Interrégional Édith Cavell;0.1726062687848862;2329
21009;1050;Ixelles;76;Bruxelles;CHU Saint-Pierre;0.06962431080907809;7799
21009;1050;Ixelles;79;Bruxelles;Institut Jules Bordet;0.07141941274522375;7799
21009;1050;Ixelles;87;Etterbeek;Hôpitaux Iris Sud;0.2432363123477369;7799
21009;1050;Ixelles;111;Uccle;Cliniques de l'Europe;0.1586100782151558;7799
21009;1050;Ixelles;332;Uccle;Centre Hospitalier Interrégional Édith Cavell;0.2033594050519297;7799
21009;1050;Ixelles;403;Woluwe-Saint-Lambert;Cliniques Universitaires Saint-Luc;0.07603538915245545;7799
21010;1090;Jette;76;Bruxelles;CHU Saint-Pierre;0.05363727790814616;5966
21010;1090;Jette;77;Bruxelles;CHU Brugmann;0.2039892725444184;5966
